RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,20766,Padraig Harrington,6' 2",335.167,54,21
2,0,20157,Retief Goosen,6' 11",460.750,67,76
2,0,06567,Vijay Singh,6' 11",602.667,87,51
4,0,20498,Briny Baird,7' 6",875.583,117,5
4,0,25396,Kevin Na,7' 6",970.083,130,13
4,0,10423,Mike Weir,7' 6",707.750,94,7
7,0,19846,Brian Gay,7' 7",824.583,109,1
8,0,06527,Steve Stricker,7' 10",608.167,78,12
9,0,22371,Aaron Baddeley,8' 0",857.583,107,60
9,0,24925,Jonathan Byrd,8' 0",897.083,112,72
9,0,23409,James Driscoll,8' 0",1156.750,144,155
9,0,23108,Matt Kuchar,8' 0",805.583,101,14
9,0,10860,Justin Leonard,8' 0",829.750,104,34
14,0,12652,Cameron Beckman,8' 2",777.750,95,69
14,0,20848,Ángel Cabrera,8' 2",414.667,51,180
14,0,01161,Mark Calcavecchia,8' 2",482.750,59,161
14,0,24357,K.J. Choi,8' 2",585.667,72,95
14,0,07547,Craig Kanada,8' 2",750.083,92,24
14,0,06595,Kevin Sutherland,8' 2",1146.417,141,25
20,0,21350,Ryuji Imada,8' 3",828.917,100,34
21,0,20098,Stuart Appleby,8' 4",760.417,91,30
21,0,06034,Marco Dawson,8' 4",618.500,74,144
21,0,22378,Trevor Immelman,8' 4",732.000,88,181
21,0,08075,Jerry Kelly,8' 4",958.833,115,83
21,0,24449,Parker McLachlin,8' 4",1137.000,136,42
26,0,20850,Daniel Chopra,8' 5",950.250,113,95
26,0,23125,Brad Elder,8' 5",746.000,89,37
26,0,07457,Steve Flesch,8' 5",1010.833,120,44
26,0,21961,Charles Howell III,8' 5",1115.917,133,116
26,0,23797,Brett Rumford,8' 5",815.167,97,151
31,0,21209,Sergio Garcia,8' 6",588.083,69,89
31,0,24502,Adam Scott,8' 6",408.417,48,173
33,0,23135,Tim Clark,8' 7",736.833,86,65
33,0,12823,Carlos Franco,8' 7",846.917,99,153
33,0,06090,Jim McGovern,8' 7",798.583,93,167
33,0,01810,Phil Mickelson,8' 7",756.083,88,26
37,0,02206,David Toms,8' 8",675.083,78,187
38,0,23540,Jason Allred,8' 9",852.750,97,127
38,0,01035,Tommy Armour III,8' 9",806.417,92,132
38,0,09011,David Duval,8' 9",569.000,65,195
38,0,20382,Stephen Leaney,8' 9",514.667,59,53
38,0,27060,John Mallinger,8' 9",1098.083,125,61
38,0,01797,Rocco Mediate,8' 9",853.583,98,109
38,0,02223,Bob Tway,8' 9",725.833,83,27
38,0,02239,Scott Verplank,8' 9",658.167,75,83
46,0,10505,Shane Bertsch,8' 10",1099.833,125,18
46,0,22806,Doug LaBelle II,8' 10",600.833,68,68
46,0,27933,John Merrick,8' 10",1044.583,118,160
46,0,23623,Bo Van Pelt,8' 10",1111.583,126,118
46,0,27770,Camilo Villegas,8' 10",763.000,86,171
51,0,21753,Brian Davis,8' 11",1528.917,172,17
51,0,20105,Jeff Gove,8' 11",481.667,54,80
51,0,26695,Michael Letzig,8' 11",995.583,112,108
51,0,12680,Shigeki Maruyama,8' 11",604.333,68,14
51,0,20127,Chris Riley,8' 11",640.417,72,2
51,0,23621,Rory Sabbatini,8' 11",826.333,93,122
51,0,23325,Vaughn Taylor,8' 11",1024.833,115,92
58,0,01226,Fred Couples,9' 0",682.000,76,71
58,0,20104,Ken Duke,9' 0",1398.833,156,82
58,0,01388,Robert Gamez,9' 0",848.917,94,162
58,0,12782,Tim Herron,9' 0",1219.167,135,10
58,0,08845,Scott Sterling,9' 0",750.250,83,19
58,0,08385,Omar Uresti,9' 0",728.917,81,8
58,0,25349,Tim Wilkinson,9' 0",970.500,108,28
65,0,20574,Mathew Goggin,9' 1",1158.167,127,77
65,0,24140,Sean O'Hair,9' 1",984.583,108,134
65,0,01941,Tom Pernice Jr.,9' 1",1186.083,130,11
65,0,27649,Brandt Snedeker,9' 1",796.083,88,100
