RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 3 AVG,TOTAL PAR
1,0,23135,Tim Clark,-11,2.96,780
2,0,22405,Justin Rose,-4,2.98,699
3,0,08793,Tiger Woods,E,3.00,708
4,0,19972,José Coceres,+2,3.01,600
5,0,21528,Henrik Stenson,+3,3.02,546
6,0,01313,Steve Elkington,+4,3.01,1068
7,0,24925,Jonathan Byrd,+5,3.02,879
7,0,07547,Craig Kanada,+5,3.01,1320
9,0,01035,Tommy Armour III,+6,3.02,978
9,0,01945,Kenny Perry,+6,3.02,1023
9,0,22293,Heath Slocum,+6,3.01,1233
12,0,06197,Michael Allen,+7,3.02,903
12,0,10425,Jay Williamson,+7,3.04,600
14,0,21209,Sergio Garcia,+8,3.03,792
14,0,20157,Retief Goosen,+8,3.04,564
14,0,21731,Freddie Jacobson,+8,3.03,828
14,0,02239,Scott Verplank,+8,3.02,963
18,0,10809,Jim Furyk,+9,3.03,963
18,0,01677,Tom Lehman,+9,3.04,747
18,0,28475,Jeff Overton,+9,3.04,729
18,0,10213,Dicky Pride,+9,3.03,855
22,0,20628,Arron Oberholser,+10,3.04,813
22,0,26882,Michael Sim,+10,3.05,618
24,0,01132,Mark Brooks,+11,3.05,642
24,0,20859,Anders Hansen,+11,3.05,651
24,0,12602,Dean Wilson,+11,3.03,1110
27,0,20766,Padraig Harrington,+13,3.05,735
28,0,06522,Ernie Els,+14,3.06,684
28,0,20433,Mark Hensby,+14,3.04,984
30,0,20229,Stewart Cink,+15,3.04,1044
31,0,01797,Rocco Mediate,+16,3.05,873
31,0,23621,Rory Sabbatini,+16,3.05,933
33,0,01381,Fred Funk,+17,3.07,783
33,0,19846,Brian Gay,+17,3.04,1293
35,0,19824,Craig Barlow,+18,3.09,633
35,0,24490,George McNeill,+18,3.05,1167
35,0,27963,Chris Stroud,+18,3.07,789
38,0,25396,Kevin Na,+19,3.06,1011
39,0,01142,Bart Bryant,+20,3.06,1035
39,0,23108,Matt Kuchar,+20,3.06,1014
39,0,06527,Steve Stricker,+20,3.06,954
42,0,24357,K.J. Choi,+21,3.06,1011
42,0,20850,Daniel Chopra,+21,3.05,1284
42,0,06034,Marco Dawson,+21,3.07,885
42,0,01577,Lee Janzen,+21,3.08,798
42,0,01810,Phil Mickelson,+21,3.07,852
42,0,02206,David Toms,+21,3.07,906
