RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (INCHES),ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
30,0,12680,Shigeki Maruyama,41' 10",152082,303,12673.500,+27.00
30,0,01761,Len Mattiace,41' 10",108883,217,9073.583,+28.00
30,0,01823,Larry Mize,41' 10",52694,105,4391.167,+22.00
30,0,20127,Chris Riley,41' 10",95926,191,7993.833,+30.00
30,0,22548,Patrick Sheehan,41' 10",127463,254,10621.917,+21.00
30,0,02101,Joey Sindelar,41' 10",117032,233,9752.667,+56.00
30,0,25804,Bubba Watson,41' 10",159144,317,13262.000,+23.00
39,0,07223,Brian Bateman,41' 11",109043,217,9086.917,+34.00
39,0,20850,Daniel Chopra,41' 11",174086,346,14507.167,+17.00
39,0,20548,Hidemichi Tanaka,41' 11",114631,228,9552.583,+49.00
42,0,24925,Jonathan Byrd,42' 0",87630,174,7302.500,+9.00
42,0,06251,Chris DiMarco,42' 0",100823,200,8401.917,+16.00
42,0,24358,Robert Garrigus,42' 0",142773,283,11897.750,+43.00
42,0,27141,J.B. Holmes,42' 0",128126,254,10677.167,+46.00
42,0,21959,Ted Purdy,42' 0",125582,249,10465.167,+34.00
42,0,23322,Brett Wetterich,42' 0",130585,259,10882.083,+33.00
48,0,20121,Todd Fischer,42' 1",152894,303,12741.167,+38.00
48,0,07013,Wes Short Jr.,42' 1",166155,329,13846.250,+76.00
50,0,08537,J.P. Hayes,42' 3",70409,139,5867.417,+11.00
51,0,08835,Kris Cox,42' 5",132923,261,11076.917,+23.00
52,0,01024,Billy Andrade,42' 6",110138,216,9178.167,+32.00
52,0,21209,Sergio Garcia,42' 6",65313,128,5442.750,+19.00
52,0,12782,Tim Herron,42' 6",132068,259,11005.667,+35.00
52,0,21350,Ryuji Imada,42' 6",172991,339,14415.917,+47.00
52,0,27770,Camilo Villegas,42' 6",157640,309,13136.667,+34.00
57,0,01320,Bob Estes,42' 7",121033,237,10086.083,+9.00
58,0,23614,Rich Beem,42' 8",121309,237,10109.083,+49.00
59,0,19881,Robert Damron,42' 9",135913,265,11326.083,+25.00
59,0,01388,Robert Gamez,42' 9",108760,212,9063.333,+59.00
59,0,10860,Justin Leonard,42' 9",90840,177,7570.000,+31.00
59,0,02104,Jeff Sluman,42' 9",142623,278,11885.250,+34.00
59,0,28780,Nicholas Thompson,42' 9",127270,248,10605.833,+48.00
64,0,01142,Bart Bryant,43' 0",96401,187,8033.417,+35.00
64,0,12823,Carlos Franco,43' 0",153319,297,12776.583,+35.00
64,0,10733,Kent Jones,43' 0",128440,249,10703.333,+30.00
64,0,28475,Jeff Overton,43' 0",179654,348,14971.167,+42.00
64,0,23349,Charles Warren,43' 0",130979,254,10914.917,+16.00
69,0,21646,David Branshaw,43' 1",135500,262,11291.667,+44.00
69,0,20634,Peter Lonard,43' 1",105552,204,8796.000,+31.00
71,0,08123,Jeff Brehaut,43' 2",137145,265,11428.750,+16.00
71,0,06621,Joe Durant,43' 2",105144,203,8762.000,+38.00
73,0,25900,Lucas Glover,43' 3",148481,286,12373.417,+46.00
73,0,08375,Paul Stankowski,43' 3",107501,207,8958.417,+31.00
75,0,12716,Charley Hoffman,43' 4",180891,348,15074.250,+35.00
75,0,02223,Bob Tway,43' 4",113906,219,9492.167,+45.00
77,0,21753,Brian Davis,43' 5",118836,228,9903.000,+38.00
78,0,07867,Woody Austin,43' 7",171440,328,14286.667,+51.00
78,0,21470,Daisuke Maruyama,43' 7",98940,189,8245.000,+27.00
78,0,23497,Tag Ridings,43' 7",194095,371,16174.583,+70.00
78,0,08385,Omar Uresti,43' 7",74208,142,6184.000,+31.00
82,0,25936,Alex Aragon,43' 8",124654,238,10387.833,+41.00
82,0,01219,John Cook,43' 8",79630,152,6635.833,+34.00
82,0,20378,Mathias Grönberg,43' 8",136702,261,11391.833,+37.00
82,0,24924,Bill Haas,43' 8",170961,326,14246.750,+36.00
82,0,01619,Skip Kendall,43' 8",74966,143,6247.167,+21.00
87,0,01042,Paul Azinger,43' 9",156389,298,13032.417,+46.00
87,0,23135,Tim Clark,43' 9",88269,168,7355.750,+32.00
87,0,06034,Marco Dawson,43' 9",137059,261,11421.583,+32.00
87,0,20812,Tjaart van der Walt,43' 9",79260,151,6605.000,+21.00
91,0,22892,Jason Gore,43' 10",134134,255,11177.833,+29.00
92,0,19846,Brian Gay,43' 11",158702,301,13225.167,+34.00
92,0,24024,Zach Johnson,43' 11",119518,227,9959.833,+44.00
94,0,22293,Heath Slocum,44' 0",110282,209,9190.167,+22.00
95,0,09011,David Duval,44' 1",119513,226,9959.417,+45.00
95,0,23718,Nathan Green,44' 1",162342,307,13528.500,+27.00
95,0,10565,Ian Leggatt,44' 1",152454,288,12704.500,+57.00
95,0,20572,Rod Pampling,44' 1",112592,213,9382.667,+27.00
99,0,20157,Retief Goosen,44' 2",98134,185,8177.833,+17.00
99,0,25842,Jon Mills,44' 2",101679,192,8473.250,+43.00
101,0,10885,Robert Allenby,44' 4",92095,173,7674.583,+8.00
101,0,26360,Bubba Dickerson,44' 4",152126,286,12677.167,+61.00
101,0,12760,Danny Ellis,44' 4",112219,211,9351.583,+27.00
101,0,01553,John Huston,44' 4",128848,242,10737.333,+45.00
105,0,07457,Steve Flesch,44' 5",172173,323,14347.750,+33.00
105,0,23788,D.J. Trahan,44' 5",138562,260,11546.833,+56.00
107,0,10505,Shane Bertsch,44' 6",149570,280,12464.167,+49.00
107,0,24507,Jason Bohn,44' 6",137177,257,11431.417,+43.00
107,0,11123,Chris Couch,44' 6",136059,255,11338.250,+40.00
107,0,06575,Dudley Hart,44' 6",149006,279,12417.167,+32.00
107,0,01666,Bernhard Langer,44' 6",99404,186,8283.667,+20.00
107,0,23623,Bo Van Pelt,44' 6",179576,336,14964.667,+13.00
113,0,22621,Ben Curtis,44' 7",110291,206,9190.917,+41.00
113,0,21805,Harrison Frazar,44' 7",151951,284,12662.583,+44.00
113,0,01577,Lee Janzen,44' 7",138065,258,11505.417,+60.00
113,0,20631,David McKenzie,44' 7",113388,212,9449.000,+30.00
117,0,27120,Troy Matteson,44' 8",192511,359,16042.583,+41.00
117,0,06515,Shaun Micheel,44' 8",154330,288,12860.833,+29.00
117,0,01810,Phil Mickelson,44' 8",99737,186,8311.417,+18.00
120,0,24502,Adam Scott,44' 10",94715,176,7892.917,+25.00
121,0,01139,Olin Browne,44' 11",130534,242,10877.833,+56.00
121,0,23673,Michael Connell,44' 11",80252,149,6687.667,+30.00
121,0,22046,Geoff Ogilvy,44' 11",97506,181,8125.500,+44.00
121,0,19913,Ron Whittaker,44' 11",118593,220,9882.750,+62.00
125,0,06643,Paul Goydos,45' 0",92951,172,7745.917,+33.00
125,0,02246,Duffy Waldorf,45' 0",133314,247,11109.500,+29.00
127,0,23320,Ryan Palmer,45' 1",150528,278,12544.000,+42.00
127,0,27095,Nick Watney,45' 1",170481,315,14206.750,+34.00
129,0,01313,Steve Elkington,45' 2",68813,127,5734.417,+10.00
129,0,12755,Vance Veazey,45' 2",105622,195,8801.833,+15.00
131,0,22913,John Rollins,45' 3",122759,226,10229.917,+28.00
132,0,01035,Tommy Armour III,45' 4",92411,170,7700.917,+24.00
132,0,01132,Mark Brooks,45' 4",126113,232,10509.417,+39.00
132,0,20593,Greg Chalmers,45' 4",128447,236,10703.917,+54.00
132,0,20105,Jeff Gove,45' 4",143654,264,11971.167,+23.00
132,0,24781,Hunter Mahan,45' 4",148436,273,12369.667,+47.00
137,0,07749,Brett Quigley,45' 5",185944,341,15495.333,+29.00
138,0,20608,David Howell,45' 6",46974,86,3914.500,+23.00
138,0,01928,Corey Pavin,45' 6",91105,167,7592.083,+37.00
138,0,23307,Roger Tambellini,45' 6",120728,221,10060.667,+37.00
141,0,21961,Charles Howell III,45' 7",182637,334,15219.750,+25.00
142,0,01707,Steve Lowery,45' 8",156588,286,13049.000,+53.00
142,0,25345,Carl Pettersson,45' 8",150822,275,12568.500,+28.00
144,0,02110,Jerry Smith,45' 9",129653,236,10804.417,+37.00
145,0,25240,D.A. Points,45' 10",138513,252,11542.750,+55.00
145,0,25632,Jimmy Walker,45' 10",131913,240,10992.750,+41.00
147,0,21660,Jason Schultz,45' 11",143312,260,11942.667,+43.00
148,0,20229,Stewart Cink,46' 0",147974,268,12331.167,+34.00
148,0,10809,Jim Furyk,46' 0",87160,158,7263.333,+15.00
148,0,20645,John Senden,46' 0",141228,256,11769.000,+18.00
151,0,08075,Jerry Kelly,46' 1",131535,238,10961.250,+48.00
151,0,24912,Will MacKenzie,46' 1",133268,241,11105.667,+49.00
151,0,20628,Arron Oberholser,46' 1",127787,231,10648.917,+29.00
154,0,06004,Stephen Ames,46' 3",86616,156,7218.000,+21.00
154,0,22371,Aaron Baddeley,46' 3",147050,265,12254.167,+39.00
154,0,01677,Tom Lehman,46' 3",90429,163,7535.750,+15.00
154,0,01685,J.L. Lewis,46' 3",89862,162,7488.500,+25.00
158,0,24980,Scott Gutschewski,46' 5",74632,134,6219.333,+26.00
158,0,01766,Billy Mayfair,46' 5",110923,199,9243.583,+5.00
160,0,23983,Luke Donald,46' 6",70272,126,5856.000,+22.00
160,0,11011,Mike Sposa,46' 6",105515,189,8792.917,+34.00
162,0,01887,Mark O'Meara,46' 7",91702,164,7641.833,+16.00
163,0,19824,Craig Barlow,46' 8",121465,217,10122.083,+36.00
163,0,12602,Dean Wilson,46' 8",178791,319,14899.250,+27.00
165,0,06595,Kevin Sutherland,46' 10",164753,293,13729.417,+46.00
165,0,10423,Mike Weir,46' 10",121413,216,10117.750,+27.00
167,0,23409,James Driscoll,46' 11",202810,360,16900.833,+46.00
168,0,24140,Sean O'Hair,47' 0",139259,247,11604.917,+31.00
168,0,23325,Vaughn Taylor,47' 0",133080,236,11090.000,+35.00
170,0,12660,Jesper Parnevik,47' 1",156620,277,13051.667,+14.00
171,0,20098,Stuart Appleby,47' 3",144480,255,12040.000,+10.00
171,0,12662,Thomas Levet,47' 3",90171,159,7514.250,+41.00
173,0,20382,Stephen Leaney,47' 4",134626,237,11218.833,+48.00
173,0,02106,Chris Smith,47' 4",108521,191,9043.417,+37.00
175,0,02239,Scott Verplank,47' 5",91041,160,7586.750,+29.00
176,0,23616,Ryan Hietala,47' 6",133935,235,11161.250,+47.00
177,0,23353,J.J. Henry,47' 10",161373,281,13447.750,+36.00
178,0,12510,Chad Campbell,47' 11",144271,251,12022.583,+33.00
178,0,26420,Richard Johnson,47' 11",151264,263,12605.333,+63.00
178,0,26596,Ryan Moore,47' 11",109206,190,9100.500,+43.00
181,0,21407,Arjun Atwal,48' 3",158033,273,13169.417,+51.00
181,0,12645,Brent Geiberger,48' 3",156288,270,13024.000,+61.00
181,0,01724,Jeff Maggert,48' 3",112909,195,9409.083,+62.00
184,0,01941,Tom Pernice Jr.,48' 5",177888,306,14824.000,+39.00
184,0,21878,Mark Wilson,48' 5",115035,198,9586.250,+34.00
186,0,06522,Ernie Els,48' 6",108223,186,9018.583,+16.00
187,0,01948,Tim Petrovic,48' 7",161367,277,13447.250,+36.00
188,0,20574,Mathew Goggin,48' 8",122598,210,10216.500,+53.00
189,0,01329,Brad Faxon,48' 9",173126,296,14427.167,+49.00
190,0,24357,K.J. Choi,49' 1",154437,262,12869.750,+31.00
191,0,25935,John Engler Jr.,49' 3",140643,238,11720.250,+59.00
191,0,01599,Steve Jones,49' 3",126541,214,10545.083,+45.00
191,0,06373,José María Olazábal,49' 3",70860,120,5905.000,+17.00
194,0,23541,Ben Crane,50' 1",111103,185,9258.583,+25.00
195,0,06573,Brandt Jobe,50' 2",142560,237,11880.000,+46.00
196,0,01473,Todd Hamilton,50' 3",125934,209,10494.500,+54.00
