RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,GIR PUTTS,GREENS HIT,BIRDIE CONVERSION
86,5,29484,Peter Uihlein,1.759,925,526,31.43
89,5,29535,Brice Garnett,1.760,1285,730,28.12
89,5,33667,Carlos Ortiz,1.760,1522,865,30.15
89,5,48887,Matt Wallace,1.760,887,504,30.62
92,5,34021,Bud Cauley,1.761,1268,720,27.62
92,5,35230,Nelson Ledesma,1.761,794,451,30.67
92,5,27330,Josh Teater,1.761,930,528,31.05
92,5,51894,Vince Whaley,1.761,803,456,32.68
96,5,29518,Brendan Steele,1.762,1383,785,31.38
96,5,25349,Tim Wilkinson,1.762,983,558,28.49
98,5,20229,Stewart Cink,1.763,1100,624,29.01
98,5,45609,Tyler Duncan,1.763,1779,1009,29.72
98,5,27214,Kevin Streelman,1.763,1567,889,30.81
101,5,39977,Max Homa,1.764,1436,814,30.54
101,5,26300,Matt Jones,1.764,1598,906,31.01
103,5,33410,Andrew Landry,1.765,1283,727,29.89
103,5,36871,Matthew NeSmith,1.765,1516,859,29.16
103,5,30163,Henrik Norlander,1.765,1661,941,30.35
103,5,25632,Jimmy Walker,1.765,909,515,30.68
107,5,32791,K.H. Lee,1.766,1492,845,30.45
107,5,39953,Chase Seiffert,1.766,1169,662,29.85
107,5,34431,Robert Streb,1.766,1070,606,28.48
107,5,25804,Bubba Watson,1.766,1420,804,29.50
111,5,31420,Anirban Lahiri,1.767,758,429,32.32
111,5,45486,Joaquin Niemann,1.767,1675,948,31.15
113,5,40058,Zac Blair,1.768,1333,754,30.41
113,5,32618,Rhein Gibson,1.768,1038,587,30.89
113,5,35532,Tom Hoge,1.768,1545,874,30.58
113,5,21961,Charles Howell III,1.768,1510,854,29.43
113,5,33413,Ben Martin,1.768,769,435,29.20
113,5,25572,Graeme McDowell,1.768,967,547,28.52
119,5,28307,Matt Every,1.769,932,527,32.76
119,5,26758,David Hearn,1.769,1086,614,28.38
119,5,28775,Nate Lashley,1.769,1074,607,28.36
119,5,24361,Pat Perez,1.769,1235,698,28.84
119,5,34256,Andrew Putnam,1.769,934,528,28.03
119,5,32139,Danny Willett,1.769,796,450,31.33
125,23,26851,Marc Leishman,1.770,1195,675,29.46
125,5,25818,Scott Piercy,1.770,1361,769,28.89
125,5,37275,Sam Ryder,1.770,1480,836,31.50
128,4,35732,Wes Roach,1.771,866,489,30.18
129,4,32150,Michael Thompson,1.772,1285,725,28.63
129,4,56278,Matthew Wolff,1.772,1577,890,32.17
131,4,49766,Hank Lebioda,1.773,1188,670,29.28
131,4,46441,Robby Shelton,1.773,1516,855,30.08
131,4,35658,Kris Ventura,1.773,943,532,34.40
134,4,25364,Paul Casey,1.774,1263,712,28.49
134,4,39546,Keith Mitchell,1.774,1329,749,31.59
136,6,52372,Cameron Champ,1.775,1514,853,32.98
136,4,29970,Dylan Frittelli,1.775,1724,971,30.27
138,3,33419,Cameron Tringale,1.776,1403,790,29.95
139,3,49960,Sepp Straka,1.777,1500,844,29.81
140,4,29974,Branden Grace,1.778,898,505,29.11
140,4,26476,Chez Reavie,1.778,1657,932,26.46
140,4,23621,Rory Sabbatini,1.778,1378,775,29.59
140,4,47347,Adam Schenk,1.778,1636,920,30.24
144,4,46435,Austin Cook,1.779,1311,737,29.21
144,4,45157,Cam Davis,1.779,1286,723,32.55
144,4,33486,Roger Sloan,1.779,1071,602,28.43
147,5,25900,Lucas Glover,1.780,1476,829,31.16
147,5,32448,James Hahn,1.780,801,450,28.73
149,6,34098,Russell Henley,1.781,1448,813,26.95
150,6,46550,Brandon Hagy,1.782,998,560,30.77
150,6,22056,Cameron Percy,1.782,1005,564,28.24
152,6,48045,Michael Gellerman,1.783,920,516,29.65
152,6,30110,Kyle Stanley,1.783,1234,692,28.76
154,6,33490,Bo Hoag,1.784,1506,844,28.00
155,6,34314,Sebastian Cappelen,1.785,1096,614,29.90
156,6,29479,Scott Brown,1.786,1327,743,28.34
156,6,27974,Sung Kang,1.786,1532,858,29.86
156,6,27064,Jhonattan Vegas,1.786,1129,632,31.43
159,6,30911,Tommy Fleetwood,1.787,865,484,30.37
159,6,32333,Kevin Tway,1.787,967,541,28.52
161,6,32662,Michael Gligic,1.788,1037,580,29.53
162,6,27556,Ted Potter Jr.,1.789,977,546,27.71
163,6,27554,Scott Harrington,1.790,1412,789,30.16
163,6,33449,Zack Sucher,1.790,793,443,30.47
165,6,27942,Rob Oppenheim,1.791,1282,716,27.14
166,6,33141,Keegan Bradley,1.793,1458,813,27.65
166,6,10809,Jim Furyk,1.793,934,521,24.81
166,6,21209,Sergio Garcia,1.793,970,541,30.00
166,6,49964,Aaron Wise,1.793,1047,584,29.21
170,7,23788,D.J. Trahan,1.795,1036,577,29.64
171,7,33204,Shane Lowry,1.796,988,550,28.42
172,7,56762,Will Gordon,1.797,742,413,30.41
173,7,34255,Joseph Bramlett,1.798,1201,668,29.19
173,7,29908,C.T. Pan,1.798,1219,678,25.30
175,7,39997,Corey Conners,1.800,1715,953,28.50
175,7,33122,Russell Knox,1.800,1431,795,27.83
177,7,31646,Emiliano Grillo,1.803,1509,837,28.95
177,7,30944,Jason Kokrak,1.803,1381,766,29.02
177,7,27129,Luke List,1.803,1556,863,29.35
180,7,40042,Tyler McCumber,1.804,1140,632,29.91
181,7,21407,Arjun Atwal,1.806,670,371,27.37
181,7,27936,Martin Laird,1.806,894,495,27.90
183,7,48119,Ben Taylor,1.808,942,521,26.78
184,7,33120,Mark Anderson,1.809,1022,565,25.40
184,7,33404,Chris Baker,1.809,1118,618,26.95
186,7,35617,Martin Trainer,1.810,780,431,30.54
187,7,24924,Bill Haas,1.811,996,550,27.64
188,7,52375,Doug Ghim,1.816,910,501,27.20
189,7,25686,Jason Dufner,1.818,1376,757,25.76
190,7,28420,Ryan Brehm,1.819,1126,619,29.87
191,8,31557,Jim Herman,1.824,1264,693,26.34
192,8,49298,Kramer Hickok,1.825,1066,584,25.90
193,8,23623,Bo Van Pelt,1.827,921,504,24.90
