RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
1,0,07363,Craig Bowden,-.234
2,0,06567,Vijay Singh,-.233
3,0,06527,Steve Stricker,-.226
4,0,24138,Ian Poulter,-.221
5,0,20127,Chris Riley,-.209
6,0,08793,Tiger Woods,-.205
7,0,02239,Scott Verplank,-.200
8,0,23135,Tim Clark,-.199
8,0,27963,Chris Stroud,-.199
10,0,01928,Corey Pavin,-.198
11,0,01797,Rocco Mediate,-.194
12,0,19846,Brian Gay,-.182
13,0,07867,Woody Austin,-.175
14,0,01948,Tim Petrovic,-.173
15,0,26881,Jarrod Lyle,-.172
16,0,23638,Brendon de Jonge,-.171
16,0,21731,Freddie Jacobson,-.171
18,0,08075,Jerry Kelly,-.168
18,0,23623,Bo Van Pelt,-.168
20,0,20472,Alex Cejka,-.167
20,0,24140,Sean O'Hair,-.167
20,0,23621,Rory Sabbatini,-.167
23,0,01724,Jeff Maggert,-.166
24,0,19803,Ryan Armour,-.163
24,0,01161,Mark Calcavecchia,-.163
24,0,20850,Daniel Chopra,-.163
24,0,23349,Charles Warren,-.163
28,0,22212,Craig Lile,-.162
28,0,20628,Arron Oberholser,-.162
30,0,01810,Phil Mickelson,-.161
31,0,10809,Jim Furyk,-.160
32,0,01142,Bart Bryant,-.159
33,0,12680,Shigeki Maruyama,-.157
33,0,21949,Joe Ogilvie,-.157
33,0,10425,Jay Williamson,-.157
36,0,12652,Cameron Beckman,-.155
36,0,23718,Nathan Green,-.155
36,0,01707,Steve Lowery,-.155
36,0,20160,Charlie Wi,-.155
40,0,08931,Glen Day,-.154
40,0,24912,Will MacKenzie,-.154
42,0,25892,Steve Wheatcroft,-.152
43,0,22295,Darron Stiles,-.151
44,0,25686,Jason Dufner,-.150
44,0,21350,Ryuji Imada,-.150
44,0,12660,Jesper Parnevik,-.150
47,0,20498,Briny Baird,-.149
48,0,08881,Tripp Isenhour,-.145
49,0,01024,Billy Andrade,-.142
49,0,22046,Geoff Ogilvy,-.142
51,0,22913,John Rollins,-.140
51,0,22293,Heath Slocum,-.140
53,0,20623,Gavin Coles,-.138
54,0,26360,Bubba Dickerson,-.137
55,0,24980,Scott Gutschewski,-.135
56,0,27649,Brandt Snedeker,-.133
57,0,25900,Lucas Glover,-.132
58,0,06004,Stephen Ames,-.131
58,0,01381,Fred Funk,-.131
60,0,01320,Bob Estes,-.130
60,0,07547,Craig Kanada,-.130
62,0,27060,John Mallinger,-.128
62,0,28475,Jeff Overton,-.128
62,0,26882,Michael Sim,-.128
65,0,20229,Stewart Cink,-.127
65,0,01388,Robert Gamez,-.127
65,0,06595,Kevin Sutherland,-.127
68,0,23933,Michael Boyd,-.125
69,0,10117,Bob Heintz,-.123
69,0,01577,Lee Janzen,-.123
69,0,21959,Ted Purdy,-.123
72,0,24024,Zach Johnson,-.120
73,0,11032,Frank Lickliter II,-.118
74,0,24449,Parker McLachlin,-.116
75,0,06034,Marco Dawson,-.115
75,0,24502,Adam Scott,-.115
75,0,25804,Bubba Watson,-.115
78,0,21753,Brian Davis,-.114
79,0,01035,Tommy Armour III,-.110
80,0,20378,Mathias Grönberg,-.109
80,0,02104,Jeff Sluman,-.109
80,0,02206,David Toms,-.109
83,0,27933,John Merrick,-.107
83,0,02214,Kirk Triplett,-.107
83,0,26289,Boo Weekley,-.107
86,0,22806,Doug LaBelle II,-.106
87,0,22892,Jason Gore,-.104
88,0,10213,Dicky Pride,-.103
89,0,23614,Rich Beem,-.102
90,0,24358,Robert Garrigus,-.101
91,0,21806,Paul Gow,-.100
91,0,12705,Cliff Kresge,-.100
91,0,21660,Jason Schultz,-.100
94,0,23613,Rich Barcelo,-.099
94,0,01313,Steve Elkington,-.099
96,0,21633,Steve Allan,-.098
96,0,06197,Michael Allen,-.098
96,0,23108,Matt Kuchar,-.098
99,0,01132,Mark Brooks,-.097
100,0,26596,Ryan Moore,-.096
101,0,01945,Kenny Perry,-.095
102,0,21209,Sergio Garcia,-.090
103,0,20574,Mathew Goggin,-.089
103,0,12195,Tom Johnson,-.089
105,0,20104,Ken Duke,-.088
106,0,28158,Steve Marino,-.087
107,0,22371,Aaron Baddeley,-.086
108,0,19824,Craig Barlow,-.082
108,0,12716,Charley Hoffman,-.082
108,0,27141,J.B. Holmes,-.082
108,0,22348,Nick O'Hern,-.082
112,0,20859,Anders Hansen,-.081
112,0,08537,J.P. Hayes,-.081
112,0,22405,Justin Rose,-.081
112,0,12714,Chris Tidland,-.081
116,0,10733,Kent Jones,-.080
117,0,10860,Justin Leonard,-.079
117,0,24781,Hunter Mahan,-.079
117,0,27095,Nick Watney,-.079
120,0,11123,Chris Couch,-.078
120,0,20645,John Senden,-.078
122,0,01677,Tom Lehman,-.076
122,0,20572,Rod Pampling,-.076
122,0,01941,Tom Pernice Jr.,-.076
122,0,26951,Johnson Wagner,-.076
126,0,27120,Troy Matteson,-.075
127,0,20098,Stuart Appleby,-.074
127,0,08375,Paul Stankowski,-.074
129,0,28486,Michael Putnam,-.073
130,0,02223,Bob Tway,-.072
131,0,24924,Bill Haas,-.070
131,0,24361,Pat Perez,-.070
131,0,23322,Brett Wetterich,-.070
134,0,20382,Stephen Leaney,-.069
135,0,01766,Billy Mayfair,-.068
136,0,08123,Jeff Brehaut,-.067
136,0,10423,Mike Weir,-.067
138,0,21805,Harrison Frazar,-.066
139,0,24357,K.J. Choi,-.064
139,0,12782,Tim Herron,-.064
139,0,21470,Daisuke Maruyama,-.064
142,0,10885,Robert Allenby,-.063
142,0,23497,Tag Ridings,-.063
144,0,23983,Luke Donald,-.062
144,0,06643,Paul Goydos,-.062
146,0,06251,Chris DiMarco,-.061
146,0,24490,George McNeill,-.061
148,0,25396,Kevin Na,-.059
148,0,24457,Jaco Van Zyl,-.059
150,0,06522,Ernie Els,-.057
151,0,22621,Ben Curtis,-.056
151,0,29476,Kyle Reifers,-.056
153,0,01157,Tom Byrum,-.055
153,0,27770,Camilo Villegas,-.055
155,0,23048,Eric Axley,-.054
156,0,23320,Ryan Palmer,-.053
157,0,24925,Jonathan Byrd,-.051
