RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,08793,Tiger Woods,26.98,17,63
2,0,20766,Padraig Harrington,25.23,28,111
3,0,26596,Ryan Moore,23.14,28,121
4,0,20104,Ken Duke,22.81,26,114
5,0,23497,Tag Ridings,22.62,19,84
6,0,25804,Bubba Watson,21.80,29,133
7,0,02239,Scott Verplank,21.74,15,69
8,0,24358,Robert Garrigus,21.69,36,166
9,0,12660,Jesper Parnevik,21.19,32,151
10,0,10885,Robert Allenby,20.59,28,136
11,0,07363,Craig Bowden,20.41,20,98
12,0,21731,Freddie Jacobson,20.00,23,115
13,0,27141,J.B. Holmes,19.72,28,142
14,0,12602,Dean Wilson,19.35,24,124
15,0,06522,Ernie Els,19.18,14,73
16,0,06034,Marco Dawson,19.05,20,105
17,0,23325,Vaughn Taylor,19.01,23,121
18,0,01249,John Daly,18.60,24,129
19,0,20850,Daniel Chopra,18.23,35,192
20,0,20572,Rod Pampling,18.18,22,121
21,0,27060,John Mallinger,18.10,21,116
22,0,21209,Sergio Garcia,18.05,24,133
23,0,21633,Steve Allan,17.98,16,89
23,0,24507,Jason Bohn,17.98,16,89
25,0,22892,Jason Gore,17.76,19,107
26,0,02101,Joey Sindelar,17.65,18,102
27,0,20229,Stewart Cink,17.54,20,114
28,0,24924,Bill Haas,17.46,22,126
29,0,08537,J.P. Hayes,17.42,23,132
30,0,10423,Mike Weir,17.24,15,87
31,0,10425,Jay Williamson,17.19,11,64
32,0,21753,Brian Davis,17.17,17,99
33,0,12716,Charley Hoffman,17.12,25,146
34,0,25900,Lucas Glover,17.07,21,123
35,0,11032,Frank Lickliter II,16.81,20,119
36,0,23718,Nathan Green,16.76,29,173
37,0,01320,Bob Estes,16.67,18,108
37,0,06373,José María Olazábal,16.67,11,66
39,0,01724,Jeff Maggert,16.53,20,121
40,0,01473,Todd Hamilton,16.48,15,91
41,0,23613,Rich Barcelo,16.38,19,116
42,0,06595,Kevin Sutherland,16.26,20,123
43,0,24138,Ian Poulter,16.13,10,62
44,0,23614,Rich Beem,16.10,19,118
45,0,20160,Charlie Wi,16.00,20,125
46,0,21350,Ryuji Imada,15.95,26,163
47,0,20157,Retief Goosen,15.87,10,63
48,0,20378,Mathias Grönberg,15.82,28,177
49,0,07749,Brett Quigley,15.79,21,133
50,0,26679,Kevin Stadler,15.72,25,159
51,0,01941,Tom Pernice Jr.,15.70,19,121
52,0,27933,John Merrick,15.60,17,109
53,0,27770,Camilo Villegas,15.45,17,110
54,0,25396,Kevin Na,15.33,21,137
55,0,01161,Mark Calcavecchia,15.32,19,124
56,0,11123,Chris Couch,15.17,22,145
57,0,23621,Rory Sabbatini,15.09,16,106
58,0,07867,Woody Austin,15.00,18,120
59,0,06621,Joe Durant,14.94,13,87
60,0,20574,Mathew Goggin,14.88,18,121
61,0,24490,George McNeill,14.84,19,128
62,0,25686,Jason Dufner,14.81,24,162
63,0,26420,Richard Johnson,14.79,21,142
64,0,01035,Tommy Armour III,14.74,14,95
65,0,19824,Craig Barlow,14.71,10,68
66,0,21470,Daisuke Maruyama,14.66,17,116
67,0,24912,Will MacKenzie,14.65,23,157
67,0,02223,Bob Tway,14.65,29,198
69,0,01142,Bart Bryant,14.61,13,89
70,0,22913,John Rollins,14.53,17,117
71,0,21806,Paul Gow,14.46,12,83
72,0,24925,Jonathan Byrd,14.42,15,104
73,0,27702,Matt Hendrix,14.29,13,91
73,0,21949,Joe Ogilvie,14.29,21,147
73,0,25345,Carl Pettersson,14.29,24,168
73,0,21528,Henrik Stenson,14.29,9,63
73,0,23623,Bo Van Pelt,14.29,22,154
78,0,01945,Kenny Perry,14.17,18,127
79,0,28158,Steve Marino,14.07,19,135
80,0,20634,Peter Lonard,14.02,15,107
81,0,22046,Geoff Ogilvy,13.95,12,86
82,0,12714,Chris Tidland,13.92,11,79
83,0,20498,Briny Baird,13.91,21,151
83,0,23322,Brett Wetterich,13.91,16,115
85,0,22212,Craig Lile,13.89,15,108
86,0,26360,Bubba Dickerson,13.79,12,87
87,0,29718,Anthony Kim,13.77,19,138
88,0,21805,Harrison Frazar,13.64,18,132
88,0,06643,Paul Goydos,13.64,9,66
88,0,10117,Bob Heintz,13.64,18,132
88,0,28475,Jeff Overton,13.64,12,88
92,0,06567,Vijay Singh,13.61,20,147
93,0,22293,Heath Slocum,13.56,16,118
94,0,28486,Michael Putnam,13.55,21,155
95,0,26289,Boo Weekley,13.53,18,133
96,0,01024,Billy Andrade,13.51,20,148
