RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,01132,Mark Brooks,-.029,104,-3.00
2,0,01361,Dan Forsman,-.026,114,-3.00
2,0,06643,Paul Goydos,-.026,116,-3.00
4,0,20771,Steven Alker,-.019,107,-2.00
5,0,08793,Tiger Woods,-.017,60,-1.00
6,0,01968,Nick Price,-.016,64,-1.00
7,0,01797,Rocco Mediate,-.012,86,-1.00
8,0,19825,Darren Clarke,E,46,E
8,0,23125,Brad Elder,E,65,E
8,0,01457,Jay Haas,E,101,E
8,0,01666,Bernhard Langer,E,77,E
8,0,22046,Geoff Ogilvy,E,100,E
8,0,01941,Tom Pernice Jr.,E,148,E
8,0,02214,Kirk Triplett,E,90,E
15,0,07721,Pat Bates,+.006,164,+1.00
16,0,01329,Brad Faxon,+.008,129,+1.00
17,0,10585,Scott McCarron,+.010,105,+1.00
18,0,06251,Chris DiMarco,+.015,130,+2.00
19,0,07749,Brett Quigley,+.017,118,+2.00
20,0,20229,Stewart Cink,+.021,143,+3.00
21,0,01024,Billy Andrade,+.023,132,+3.00
22,0,21633,Steve Allan,+.024,82,+2.00
23,0,06567,Vijay Singh,+.025,120,+3.00
24,0,19846,Brian Gay,+.027,112,+3.00
25,0,02239,Scott Verplank,+.029,103,+3.00
26,0,11011,Mike Sposa,+.031,97,+3.00
27,0,01723,Andrew Magee,+.032,95,+3.00
28,0,02206,David Toms,+.033,91,+3.00
29,0,12662,Thomas Levet,+.036,112,+4.00
29,0,02104,Jeff Sluman,+.036,138,+5.00
31,0,01320,Bob Estes,+.038,105,+4.00
31,0,08537,J.P. Hayes,+.038,104,+4.00
31,0,23552,Hank Kuehne,+.038,78,+3.00
31,0,10107,Deane Pappas,+.038,106,+4.00
31,0,10213,Dicky Pride,+.038,106,+4.00
36,0,08931,Glen Day,+.040,125,+5.00
37,0,23541,Ben Crane,+.041,97,+4.00
37,0,01948,Tim Petrovic,+.041,148,+6.00
39,0,10809,Jim Furyk,+.042,119,+5.00
39,0,06332,Neal Lancaster,+.042,165,+7.00
41,0,22548,Patrick Sheehan,+.043,141,+6.00
42,0,01724,Jeff Maggert,+.044,113,+5.00
42,0,22913,John Rollins,+.044,113,+5.00
44,0,22371,Aaron Baddeley,+.045,89,+4.00
44,0,24925,Jonathan Byrd,+.045,133,+6.00
44,0,12680,Shigeki Maruyama,+.045,110,+5.00
47,0,20095,Carl Paulson,+.047,150,+7.00
47,0,02101,Joey Sindelar,+.047,129,+6.00
49,0,06004,Stephen Ames,+.048,104,+5.00
49,0,02002,John Riegger,+.048,63,+3.00
49,0,20127,Chris Riley,+.048,126,+6.00
52,0,01388,Robert Gamez,+.050,160,+8.00
53,0,07867,Woody Austin,+.053,114,+6.00
53,0,12823,Carlos Franco,+.053,151,+8.00
