RANK,MOVEMENT,PLAYER_ID,PLAYER,STREAK,CURRENT STREAK,ROUND,HOLE,YEAR/TOURN#
1,0,24138,Ian Poulter,14,14,1,11,2021450
1,0,48119,Ben Taylor,14,0,1,9,2021010
3,0,33948,Byeong Hun An,13,0,4,17,2021220
3,0,29535,Brice Garnett,13,4,3,17,2021050
5,0,32640,Troy Merritt,12,0,1,5,2021310
5,0,27770,Camilo Villegas,12,0,1,7,2021010
7,0,24357,K.J. Choi,11,0,2,6,2021270
7,0,51766,Wyndham Clark,11,1,1,8,2021370
7,0,23320,Ryan Palmer,11,0,3,8,2021370
7,0,23621,Rory Sabbatini,11,3,3,8,2021350
7,0,23325,Vaughn Taylor,11,0,4,4,2021080
12,0,33490,Bo Hoag,10,0,1,17,2021050
12,0,30927,Brendon Todd,10,1,2,2,2021130
12,0,23788,D.J. Trahan,10,2,1,16,2021010
12,0,32254,Xinjun Zhang,10,1,2,10,2021180
16,0,45522,Christiaan Bezuidenhout,9,0,3,4,2021230
16,0,45157,Cam Davis,9,1,2,4,2021110
16,0,27644,Brian Harman,9,4,2,7,2021310
16,0,23108,Matt Kuchar,9,0,1,4,2021370
16,0,32791,K.H. Lee,9,1,3,16,2021490
16,0,46442,Maverick McNealy,9,0,1,13,2021430
16,0,34256,Andrew Putnam,9,2,4,7,2021080
16,0,45847,JC Ritchie,9,9,3,9,2021230
16,0,33486,Roger Sloan,9,2,4,3,2021110
16,0,20396,Lee Westwood,9,0,1,15,2021400
26,0,45526,Abraham Ancer,8,3,4,4,2021310
26,0,22371,Aaron Baddeley,8,2,2,16,2021010
26,0,35450,Patrick Cantlay,8,8,3,16,2021520
26,0,46435,Austin Cook,8,0,1,2,2021160
26,0,29970,Dylan Frittelli,8,1,1,1,2021240
26,0,19846,Brian Gay,8,2,4,11,2021080
26,0,31646,Emiliano Grillo,8,0,4,15,2021340
26,0,46550,Brandon Hagy,8,0,2,6,2021410
26,0,47988,Nick Hardy,8,1,1,9,2021160
26,0,27554,Scott Harrington,8,1,2,11,2021250
26,0,24024,Zach Johnson,8,3,4,2,2021370
26,0,08075,Jerry Kelly,8,0,1,1,2021160
26,0,33122,Russell Knox,8,0,4,11,2021090
26,0,27129,Luke List,8,0,3,4,2021240
26,0,47993,Denny McCarthy,8,3,1,2,2021080
26,0,28237,Rory McIlroy,8,3,4,12,2021230
26,0,25396,Kevin Na,8,1,4,12,2021490
26,0,27349,Alex Noren,8,0,2,12,2021450
26,0,29908,C.T. Pan,8,0,4,9,2021210
26,0,25818,Scott Piercy,8,0,1,2,2021110
26,0,46046,Scottie Scheffler,8,3,4,9,2021210
26,0,29221,Webb Simpson,8,2,3,2,2021300
26,0,35891,Cameron Smith,8,3,1,2,2021410
26,0,34046,Jordan Spieth,8,0,1,6,2021290
26,0,31560,Brian Stuard,8,3,3,2,2021370
26,0,51634,Sahith Theegala,8,1,1,7,2021010
52,0,25364,Paul Casey,7,1,2,7,2021060
52,0,34076,Joel Dahmen,7,4,2,15,2021240
52,0,29725,Tony Finau,7,2,1,4,2021370
52,0,40098,Matt Fitzpatrick,7,0,4,9,2021100
52,0,34098,Russell Henley,7,0,3,1,2021090
52,0,39977,Max Homa,7,0,3,10,2021210
