RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,31323,Gary Woodland,34.12,853,25
2,0,27141,J.B. Holmes,34.14,478,14
3,0,22371,Aaron Baddeley,34.18,752,22
4,0,25804,Bubba Watson,34.25,685,20
5,0,32102,Rickie Fowler,34.30,789,23
6,0,28089,Jason Day,34.35,687,20
7,0,20645,John Senden,34.42,895,26
8,0,33141,Keegan Bradley,34.46,965,28
9,0,27933,John Merrick,34.48,724,21
9,0,20572,Rod Pampling,34.48,724,21
11,0,06527,Steve Stricker,34.56,622,18
12,0,26331,Charl Schwartzel,34.57,484,14
13,0,21878,Mark Wilson,34.60,865,25
14,0,24357,K.J. Choi,34.62,727,21
14,0,27095,Nick Watney,34.62,727,21
16,0,02206,David Toms,34.64,762,22
17,0,25818,Scott Piercy,34.65,797,23
18,0,33419,Cameron Tringale,34.66,1109,32
19,0,10809,Jim Furyk,34.68,867,25
19,0,24924,Bill Haas,34.68,867,25
19,0,22961,David Mathis,34.68,867,25
22,0,10505,Shane Bertsch,34.70,694,20
22,0,24604,Hunter Haas,34.70,1041,30
22,0,27963,Chris Stroud,34.70,937,27
25,0,01766,Billy Mayfair,34.76,1008,29
25,0,27649,Brandt Snedeker,34.76,869,25
25,0,32150,Michael Thompson,34.76,869,25
28,0,27936,Martin Laird,34.77,765,22
29,0,24781,Hunter Mahan,34.79,835,24
29,0,23788,D.J. Trahan,34.79,1009,29
31,0,20593,Greg Chalmers,34.81,940,27
31,0,23673,Michael Connell,34.81,905,26
33,0,24024,Zach Johnson,34.82,766,22
34,0,21753,Brian Davis,34.83,1045,30
34,0,23108,Matt Kuchar,34.83,801,23
36,0,11123,Chris Couch,34.84,662,19
36,0,26951,Johnson Wagner,34.84,871,25
38,0,12510,Chad Campbell,34.86,1011,29
39,0,23638,Brendon de Jonge,34.87,1046,30
39,0,24138,Ian Poulter,34.87,523,15
41,0,27064,Jhonattan Vegas,34.88,872,25
42,0,29720,Andres Gonzales,34.90,733,21
42,0,21961,Charles Howell III,34.90,1047,30
42,0,26596,Ryan Moore,34.90,698,20
45,0,23541,Ben Crane,34.91,768,22
45,0,27770,Camilo Villegas,34.91,768,22
47,0,29221,Webb Simpson,34.92,908,26
48,0,22293,Heath Slocum,34.93,978,28
49,0,23983,Luke Donald,34.94,629,18
49,0,21209,Sergio Garcia,34.94,559,16
49,0,19970,Robert Karlsson,34.94,594,17
52,0,24490,George McNeill,34.95,699,20
53,0,30926,Chris Kirk,34.96,944,27
53,0,06567,Vijay Singh,34.96,874,25
53,0,08375,Paul Stankowski,34.96,839,24
56,0,31202,William McGirt,34.97,1119,32
57,0,25900,Lucas Glover,35.00,770,22
57,0,26851,Marc Leishman,35.00,945,27
57,0,28486,Michael Putnam,35.00,700,20
57,0,24502,Adam Scott,35.00,595,17
61,0,27330,Josh Teater,35.03,1086,31
62,0,21731,Freddie Jacobson,35.04,876,25
62,0,08075,Jerry Kelly,35.04,876,25
62,0,28158,Steve Marino,35.04,806,23
65,0,29910,Blake Adams,35.06,1192,34
65,0,20766,Padraig Harrington,35.06,596,17
67,0,06573,Brandt Jobe,35.07,982,28
67,0,30110,Kyle Stanley,35.07,982,28
69,0,21949,Joe Ogilvie,35.08,842,24
69,0,33911,Nate Smith,35.08,842,24
71,0,01706,Davis Love III,35.09,772,22
72,0,25274,Steven Bowditch,35.11,983,28
73,0,01313,Steve Elkington,35.12,597,17
73,0,19846,Brian Gay,35.12,913,26
73,0,23548,Bill Lunde,35.12,913,26
73,0,23623,Bo Van Pelt,35.12,913,26
77,0,25632,Jimmy Walker,35.13,843,24
78,0,22378,Trevor Immelman,35.17,844,24
79,0,24507,Jason Bohn,35.18,774,22
79,0,31557,Jim Herman,35.18,774,22
79,0,31193,Jim Renner,35.18,774,22
82,0,26758,David Hearn,35.19,915,26
82,0,25345,Carl Pettersson,35.19,950,27
84,0,34255,Joseph Bramlett,35.20,880,25
84,0,06522,Ernie Els,35.20,704,20
86,0,23409,James Driscoll,35.21,845,24
87,0,07457,Steve Flesch,35.23,916,26
87,0,22913,John Rollins,35.23,916,26
87,0,25562,Andres Romero,35.23,775,22
87,0,27214,Kevin Streelman,35.23,916,26
91,0,28475,Jeff Overton,35.24,881,25
92,0,22348,Nick O'Hern,35.25,987,28
93,0,27466,Spencer Levin,35.26,1093,31
94,0,32366,Kevin Chappell,35.27,917,26
94,0,24361,Pat Perez,35.27,776,22
96,0,07867,Woody Austin,35.28,635,18
97,0,20472,Alex Cejka,35.29,600,17
97,0,29718,Anthony Kim,35.29,847,24
97,0,24663,Y.E. Yang,35.29,600,17
100,0,24846,Ricky Barnes,35.30,812,23
100,0,25686,Jason Dufner,35.30,812,23
102,0,06004,Stephen Ames,35.32,777,22
102,0,24925,Jonathan Byrd,35.32,883,25
102,0,24358,Robert Garrigus,35.32,883,25
102,0,01577,Lee Janzen,35.32,671,19
106,0,23325,Vaughn Taylor,35.33,954,27
107,0,30925,Dustin Johnson,35.35,707,20
108,0,27120,Troy Matteson,35.36,990,28
109,0,26476,Chez Reavie,35.37,955,27
110,0,20098,Stuart Appleby,35.38,743,21
110,0,20157,Retief Goosen,35.38,460,13
110,0,06643,Paul Goydos,35.38,849,24
110,0,23718,Nathan Green,35.38,920,26
110,0,10860,Justin Leonard,35.38,920,26
115,0,28620,Aron Price,35.39,637,18
115,0,20436,Garrett Willis,35.39,814,23
117,0,35087,Bio Kim,35.40,885,25
117,0,01810,Phil Mickelson,35.40,708,20
119,0,29518,Brendan Steele,35.41,956,27
120,0,22046,Geoff Ogilvy,35.42,673,19
121,0,21407,Arjun Atwal,35.45,1028,29
122,0,09011,David Duval,35.46,851,24
122,0,10733,Kent Jones,35.46,851,24
124,0,28087,Kris Blanks,35.48,1029,29
124,0,22621,Ben Curtis,35.48,816,23
124,0,26679,Kevin Stadler,35.48,958,27
127,0,30750,Tommy Gainey,35.50,1207,34
127,0,12782,Tim Herron,35.50,994,28
127,0,25240,D.A. Points,35.50,923,26
130,0,12652,Cameron Beckman,35.52,817,23
130,0,06251,Chris DiMarco,35.52,1030,29
130,0,32640,Troy Merritt,35.52,817,23
130,0,26289,Boo Weekley,35.52,746,21
134,0,08537,J.P. Hayes,35.53,675,19
135,0,06621,Joe Durant,35.54,853,24
135,0,28679,Fabián Gómez,35.54,924,26
135,0,23800,Bryce Molder,35.54,924,26
138,0,26287,Roland Thatcher,35.55,782,22
139,0,23353,J.J. Henry,35.57,996,28
139,0,25444,Justin Hicks,35.57,818,23
139,0,26420,Richard Johnson,35.57,747,21
142,0,20160,Charlie Wi,35.60,890,25
143,0,29420,Billy Horschel,35.64,891,25
143,0,22405,Justin Rose,35.64,784,22
145,0,12716,Charley Hoffman,35.65,927,26
145,0,23320,Ryan Palmer,35.65,820,23
147,0,32698,Bobby Gates,35.66,1034,29
148,0,27974,Sung Kang,35.67,749,21
148,0,29478,Kevin Kisner,35.67,856,24
150,0,21350,Ryuji Imada,35.68,999,28
150,0,20127,Chris Riley,35.68,892,25
152,0,24980,Scott Gutschewski,35.70,821,23
153,0,20848,Ángel Cabrera,35.71,607,17
153,0,30692,Scott Stallings,35.71,1000,28
155,0,25396,Kevin Na,35.73,929,26
156,0,24140,Sean O'Hair,35.74,822,23
157,0,10885,Robert Allenby,35.75,858,24
158,0,20229,Stewart Cink,35.76,751,21
158,0,26300,Matt Jones,35.76,894,25
158,0,26881,Jarrod Lyle,35.76,1037,29
161,0,20498,Briny Baird,35.78,644,18
161,0,20070,Matt Bettencourt,35.78,966,27
161,0,30711,Colt Knost,35.78,966,27
164,0,23621,Rory Sabbatini,35.79,859,24
165,0,08725,Tom Gillis,35.83,645,18
166,0,33413,Ben Martin,35.84,896,25
167,0,12602,Dean Wilson,35.85,717,20
168,0,10585,Scott McCarron,35.86,789,22
168,0,30946,Alex Prugh,35.86,1040,29
170,0,01116,Michael Bradley,35.88,861,24
171,0,01948,Tim Petrovic,35.89,969,27
171,0,23497,Tag Ridings,35.89,969,27
173,0,27939,Matt McQuillan,35.90,754,21
174,0,25572,Graeme McDowell,35.93,539,15
175,0,23614,Rich Beem,35.95,719,20
175,0,21805,Harrison Frazar,35.95,683,19
175,0,26668,Marc Turnesa,35.95,683,19
178,0,25834,Daniel Summerhays,35.97,1043,29
179,0,31401,Zack Miller,36.00,1080,30
180,0,01797,Rocco Mediate,36.06,649,18
181,0,25457,Alexandre Rocha,36.09,794,22
182,0,24290,D.J. Brigman,36.13,831,23
183,0,06515,Shaun Micheel,36.40,910,25
184,0,32876,Martin Piller,36.43,838,23
185,0,34072,Will Strickler,36.84,700,19
186,0,27797,Derek Lamely,37.16,929,25
