RANK,MOVEMENT,PLAYER_ID,PLAYER,% TIMES IMPROVED,# OF TIMES IMPROVED
1,0,23983,Luke Donald,100.0,3
1,0,27649,Brandt Snedeker,100.0,3
1,0,29518,Brendan Steele,100.0,9
1,0,06527,Steve Stricker,100.0,3
1,0,34072,Will Strickler,100.0,4
1,0,27095,Nick Watney,100.0,5
7,0,25274,Steven Bowditch,90.9,10
8,0,20572,Rod Pampling,88.9,8
8,0,24138,Ian Poulter,88.9,8
10,0,06621,Joe Durant,87.5,7
10,0,25396,Kevin Na,87.5,7
10,0,24361,Pat Perez,87.5,7
13,0,24024,Zach Johnson,85.7,6
13,0,25345,Carl Pettersson,85.7,12
13,0,26331,Charl Schwartzel,85.7,6
13,0,23325,Vaughn Taylor,85.7,6
17,0,25900,Lucas Glover,83.3,5
17,0,30692,Scott Stallings,83.3,5
19,0,06573,Brandt Jobe,81.8,9
19,0,30926,Chris Kirk,81.8,9
21,0,28089,Jason Day,80.0,4
21,0,06251,Chris DiMarco,80.0,8
21,0,25444,Justin Hicks,80.0,4
21,0,01766,Billy Mayfair,80.0,12
21,0,27939,Matt McQuillan,80.0,4
21,0,26287,Roland Thatcher,80.0,4
27,0,24357,K.J. Choi,77.8,7
27,0,06522,Ernie Els,77.8,7
27,0,10733,Kent Jones,77.8,7
27,0,24781,Hunter Mahan,77.8,7
27,0,25818,Scott Piercy,77.8,7
27,0,26476,Chez Reavie,77.8,7
27,0,22405,Justin Rose,77.8,7
27,0,31323,Gary Woodland,77.8,7
35,0,20229,Stewart Cink,75.0,6
35,0,10809,Jim Furyk,75.0,6
35,0,21731,Freddie Jacobson,75.0,6
35,0,35087,Bio Kim,75.0,6
35,0,23108,Matt Kuchar,75.0,3
35,0,33413,Ben Martin,75.0,6
35,0,28620,Aron Price,75.0,6
35,0,23497,Tag Ridings,75.0,9
35,0,02206,David Toms,75.0,3
44,0,08075,Jerry Kelly,72.7,8
44,0,27466,Spencer Levin,72.7,8
44,0,23621,Rory Sabbatini,72.7,8
44,0,22293,Heath Slocum,72.7,8
44,0,27064,Jhonattan Vegas,72.7,8
44,0,25804,Bubba Watson,72.7,8
50,0,10505,Shane Bertsch,71.4,5
50,0,01116,Michael Bradley,71.4,5
50,0,23541,Ben Crane,71.4,5
50,0,22621,Ben Curtis,71.4,5
50,0,23409,James Driscoll,71.4,5
50,0,21209,Sergio Garcia,71.4,5
50,0,29420,Billy Horschel,71.4,5
50,0,24490,George McNeill,71.4,5
50,0,20645,John Senden,71.4,5
50,0,06567,Vijay Singh,71.4,5
50,0,26289,Boo Weekley,71.4,5
61,0,24846,Ricky Barnes,70.0,7
61,0,19846,Brian Gay,70.0,7
61,0,21961,Charles Howell III,70.0,7
