RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL 10TH TEE EARLY RDS.
160,5,31420,Anirban Lahiri,71.15,925,13
160,5,39324,J.J. Spaun,71.15,925,13
162,5,34256,Andrew Putnam,71.18,783,11
162,5,49960,Sepp Straka,71.18,1566,22
164,5,19803,Ryan Armour,71.20,356,5
164,5,51766,Wyndham Clark,71.20,712,10
166,5,31557,Jim Herman,71.22,641,9
166,5,51894,Vince Whaley,71.22,641,9
168,5,35658,Kris Ventura,71.25,855,12
169,5,49298,Kramer Hickok,71.29,998,14
170,5,21961,Charles Howell III,71.33,642,9
171,5,52375,Doug Ghim,71.43,500,7
172,5,34255,Joseph Bramlett,71.44,1143,16
173,5,32366,Kevin Chappell,71.50,429,6
173,5,25686,Jason Dufner,71.50,715,10
173,5,32139,Danny Willett,71.50,429,6
176,5,35461,Beau Hossler,71.53,1073,15
177,5,29908,C.T. Pan,71.55,787,11
178,5,23621,Rory Sabbatini,71.56,644,9
179,6,40009,Dominic Bozzelli,71.63,573,8
180,6,32662,Michael Gligic,71.67,645,9
180,6,27974,Sung Kang,71.67,860,12
180,6,34213,Grayson Murray,71.67,215,3
180,6,32333,Kevin Tway,71.67,1075,15
180,6,25632,Jimmy Walker,71.67,645,9
185,7,27095,Nick Watney,71.88,575,8
186,7,28420,Ryan Brehm,71.94,1151,16
187,7,27556,Ted Potter Jr.,72.00,432,6
188,7,24924,Bill Haas,72.09,793,11
189,7,27963,Chris Stroud,72.64,799,11
190,7,48045,Michael Gellerman,72.90,729,10
191,7,35617,Martin Trainer,73.00,292,4
192,7,28307,Matt Every,73.25,586,8
193,7,23623,Bo Van Pelt,73.50,1029,14
