RANK,MOVEMENT,PLAYER_ID,PLAYER,%,NUMBER OF TIMES,ATTEMPTS,AVG RTP SCORE
42,0,29970,Dylan Frittelli,42.9,147,343,+0.75
42,0,30692,Scott Stallings,42.9,156,364,+2.50
44,0,35461,Beau Hossler,43.0,169,393,+1.54
45,0,28679,Fabián Gómez,43.2,89,206,+2.81
45,0,49960,Sepp Straka,43.2,117,271,+1.11
47,0,33410,Andrew Landry,43.3,109,252,+1.65
48,0,29725,Tony Finau,43.8,156,356,+0.96
48,0,47990,Kyle Jones,43.8,105,240,+1.81
50,0,34363,Tyrrell Hatton,43.9,82,187,+1.95
50,0,28237,Rory McIlroy,43.9,107,244,+0.37
52,0,26758,David Hearn,44.0,66,150,+1.36
53,0,29268,Bronson Burgoon,44.2,95,215,+3.37
53,0,47347,Adam Schenk,44.2,192,434,+1.25
55,0,32333,Kevin Tway,44.3,181,409,+1.71
56,0,21209,Sergio Garcia,44.4,83,187,+1.45
57,0,46402,Talor Gooch,44.5,113,254,+1.68
58,0,24361,Pat Perez,44.6,86,193,+1.63
59,0,33122,Russell Knox,44.7,123,275,+0.41
60,0,21731,Freddie Jacobson,44.8,99,221,+2.12
60,0,30786,Brady Schnell,44.8,82,183,+3.17
62,0,23320,Ryan Palmer,45.1,116,257,+0.60
62,0,27963,Chris Stroud,45.1,132,293,+1.14
64,0,25632,Jimmy Walker,45.2,150,332,+1.27
65,0,30911,Tommy Fleetwood,45.4,98,216,+2.14
65,0,27649,Brandt Snedeker,45.4,177,390,+0.90
67,0,35450,Patrick Cantlay,45.6,135,296,+0.30
68,0,35421,Brandon Harkins,45.7,177,387,+1.58
68,0,37380,Curtis Luck,45.7,122,267,+1.89
70,0,10809,Jim Furyk,45.8,87,190,+1.61
71,0,34076,Joel Dahmen,45.9,150,327,+1.40
72,0,37454,Whee Kim,46.1,112,243,+3.30
73,0,36689,Brooks Koepka,46.2,127,275,+0.31
73,0,20572,Rod Pampling,46.2,96,208,+4.06
75,0,35376,Roberto Díaz,46.3,101,218,+1.29
75,0,39971,Sungjae Im,46.3,215,464,+1.26
77,0,40009,Dominic Bozzelli,46.4,124,267,+2.18
77,0,49766,Hank Lebioda,46.4,130,280,+2.31
79,0,29479,Scott Brown,46.6,145,311,+1.45
79,0,33418,Shawn Stefani,46.6,144,309,+1.53
81,0,49303,Anders Albertson,46.7,133,285,+1.95
81,0,34099,Harris English,46.7,186,398,+0.43
81,0,25900,Lucas Glover,46.7,169,362,+1.24
81,0,46601,Trey Mullinax,46.7,194,415,+1.44
85,0,39975,Michael Kim,47.0,140,298,+2.43
86,0,33419,Cameron Tringale,47.1,129,274,+0.47
87,0,27064,Jhonattan Vegas,47.2,151,320,+0.26
88,0,22405,Justin Rose,47.3,114,241,+0.88
89,0,32058,José de Jesús Rodríguez,47.4,129,272,+0.39
89,0,37189,Harold Varner III,47.4,188,397,+2.34
91,0,25493,Nick Taylor,47.5,200,421,+0.80
92,0,37455,Si Woo Kim,47.6,128,269,+2.19
93,0,26951,Johnson Wagner,47.7,104,218,+1.35
94,0,19846,Brian Gay,47.8,143,299,+1.89
94,0,34264,Hudson Swafford,47.8,131,274,+1.83
96,0,45157,Cam Davis,47.9,149,311,-0.34
97,0,27895,Jonas Blixt,48.0,146,304,+2.47
98,0,28775,Nate Lashley,48.2,119,247,+0.84
98,0,32139,Danny Willett,48.2,124,257,+1.29
100,0,27936,Martin Laird,48.3,174,360,+2.41
101,0,25364,Paul Casey,48.6,108,222,+1.39
101,0,34098,Russell Henley,48.6,126,259,+1.75
101,0,33448,Justin Thomas,48.6,142,292,+1.06
104,0,27095,Nick Watney,48.8,190,389,+2.11
105,0,45609,Tyler Duncan,48.9,133,272,+1.95
105,0,31420,Anirban Lahiri,48.9,149,305,+2.08
107,0,29221,Webb Simpson,49.0,141,288,+1.35
108,0,34466,Peter Malnati,49.1,224,456,+0.45
108,0,30946,Alex Prugh,49.1,133,271,+1.20
108,0,26476,Chez Reavie,49.1,105,214,+1.05
108,0,46501,Ollie Schniederjans,49.1,190,387,+1.05
112,0,30110,Kyle Stanley,49.3,104,211,+1.73
113,0,28259,Sangmoon Bae,49.5,99,200,+1.52
113,0,34306,John Chin,49.5,108,218,+2.04
115,0,27974,Sung Kang,49.6,183,369,+1.42
116,0,35506,Mackenzie Hughes,49.7,189,380,+1.11
116,0,48822,Sebastián Muñoz,49.7,171,344,+1.75
118,0,29926,Danny Lee,49.8,204,410,+1.86
118,0,39327,Ben Silverman,49.8,127,255,+0.47
120,0,23353,J.J. Henry,50.0,102,204,+1.57
120,0,31560,Brian Stuard,50.0,143,286,+1.54
120,0,49964,Aaron Wise,50.0,123,246,+1.38
123,0,47959,Bryson DeChambeau,50.2,145,289,+0.28
124,0,32102,Rickie Fowler,50.3,162,322,+1.42
124,0,34360,Patrick Reed,50.3,185,368,+0.49
126,0,30191,Julián Etulain,50.5,155,307,+1.48
126,0,36799,Stephan Jaeger,50.5,156,309,+1.86
128,0,29535,Brice Garnett,50.6,131,259,+0.46
128,0,26300,Matt Jones,50.6,166,328,-0.12
128,0,25198,Francesco Molinari,50.6,81,160,+3.21
128,0,24502,Adam Scott,50.6,117,231,+1.03
128,0,31323,Gary Woodland,50.6,158,312,+2.03
133,0,30944,Jason Kokrak,50.8,191,376,+1.88
133,0,34261,Scott Langley,50.8,135,266,+3.33
135,0,24925,Jonathan Byrd,50.9,109,214,+0.64
136,0,28089,Jason Day,51.0,107,210,+0.84
136,0,30925,Dustin Johnson,51.0,151,296,+1.39
138,0,25686,Jason Dufner,51.1,118,231,+1.86
139,0,32200,Roberto Castro,51.2,129,252,+1.24
140,0,27214,Kevin Streelman,51.3,153,298,+0.72
141,0,40098,Matt Fitzpatrick,51.4,74,144,+1.08
142,0,35891,Cameron Smith,51.6,144,279,+1.67
143,0,27958,Ryan Blaum,51.7,184,356,+1.79
144,0,35449,Adam Long,52.0,158,304,+2.59
144,0,34046,Jordan Spieth,52.0,195,375,+0.62
146,0,29908,C.T. Pan,52.2,154,295,+1.36
147,0,32757,Patton Kizzire,52.4,142,271,+2.32
148,0,52372,Cameron Champ,52.5,209,398,+1.72
148,0,46970,Jon Rahm,52.5,125,238,+0.88
150,0,25572,Graeme McDowell,52.7,127,241,+1.57
151,0,31557,Jim Herman,53.0,80,151,+2.75
152,0,36852,Jim Knous,53.6,126,235,+0.87
153,0,34021,Bud Cauley,53.8,189,351,+1.16
154,0,35617,Martin Trainer,54.0,176,326,+1.88
154,0,29484,Peter Uihlein,54.0,210,389,+1.43
156,0,33141,Keegan Bradley,54.1,151,279,+2.38
157,0,27644,Brian Harman,54.3,163,300,+1.29
158,0,27556,Ted Potter Jr.,54.4,168,309,+1.90
159,0,25804,Bubba Watson,54.5,144,264,+1.39
160,0,40115,Adam Svensson,54.6,137,251,+0.22
161,0,46435,Austin Cook,54.8,115,210,+2.78
161,0,27141,J.B. Holmes,54.8,153,279,+1.37
163,0,22371,Aaron Baddeley,55.2,133,241,+1.65
163,0,29420,Billy Horschel,55.2,175,317,+1.43
165,0,48081,Xander Schauffele,55.3,146,264,+0.96
166,0,28252,Seamus Power,55.5,197,355,+2.23
167,0,01810,Phil Mickelson,55.6,169,304,+1.89
168,0,47128,Richy Werenski,55.7,211,379,+1.37
169,0,46523,Joey Garber,55.8,121,217,+1.98
170,0,36699,Patrick Rodgers,56.1,143,255,+0.84
171,0,39954,Cody Gribble,56.2,191,340,+1.99
171,0,23108,Matt Kuchar,56.2,158,281,+1.08
171,0,26329,Louis Oosthuizen,56.2,118,210,+1.95
174,0,29518,Brendan Steele,56.6,129,228,+2.79
175,0,34563,Chesson Hadley,56.7,182,321,+2.20
176,0,20472,Alex Cejka,56.8,96,169,+1.25
176,0,33667,Carlos Ortiz,56.8,196,345,+1.53
178,0,24024,Zach Johnson,57.0,130,228,+1.69
178,0,27129,Luke List,57.0,187,328,+1.76
178,0,39546,Keith Mitchell,57.0,171,300,+2.46
178,0,37340,Chase Wright,57.0,162,284,+1.17
182,0,23325,Vaughn Taylor,57.1,197,345,+1.12
183,0,29478,Kevin Kisner,57.4,159,277,+1.38
183,0,21528,Henrik Stenson,57.4,85,148,+2.24
185,0,32150,Michael Thompson,57.6,160,278,+2.13
186,0,35879,Kelly Kraft,58.7,195,332,+2.15
187,0,32791,K.H. Lee,58.9,168,285,+1.67
188,0,34431,Robert Streb,63.4,194,306,+1.70
