RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
1,0,10860,Justin Leonard,-.280
2,0,23135,Tim Clark,-.254
3,0,12680,Shigeki Maruyama,-.250
4,0,19846,Brian Gay,-.247
5,0,10809,Jim Furyk,-.244
6,0,06643,Paul Goydos,-.243
7,0,07547,Craig Kanada,-.242
8,0,25349,Tim Wilkinson,-.241
9,0,23108,Matt Kuchar,-.237
10,0,29718,Anthony Kim,-.235
11,0,06595,Kevin Sutherland,-.222
12,0,02239,Scott Verplank,-.221
13,0,21949,Joe Ogilvie,-.220
14,0,22348,Nick O'Hern,-.218
15,0,20623,Gavin Coles,-.217
15,0,21350,Ryuji Imada,-.217
17,0,06004,Stephen Ames,-.216
18,0,22371,Aaron Baddeley,-.214
19,0,01810,Phil Mickelson,-.213
20,0,08385,Omar Uresti,-.203
21,0,07867,Woody Austin,-.202
22,0,22046,Geoff Ogilvy,-.200
23,0,20382,Stephen Leaney,-.199
24,0,10733,Kent Jones,-.198
25,0,22892,Jason Gore,-.197
25,0,20766,Padraig Harrington,-.197
27,0,21753,Brian Davis,-.195
28,0,24781,Hunter Mahan,-.194
29,0,01320,Bob Estes,-.193
30,0,01142,Bart Bryant,-.189
30,0,23497,Tag Ridings,-.189
32,0,02223,Bob Tway,-.187
33,0,20104,Ken Duke,-.186
33,0,23320,Ryan Palmer,-.186
35,0,21731,Freddie Jacobson,-.185
35,0,02206,David Toms,-.185
37,0,20098,Stuart Appleby,-.184
38,0,08931,Glen Day,-.177
39,0,12510,Chad Campbell,-.176
40,0,27770,Camilo Villegas,-.167
41,0,06567,Vijay Singh,-.166
41,0,10423,Mike Weir,-.166
43,0,23541,Ben Crane,-.163
43,0,23325,Vaughn Taylor,-.163
45,0,20229,Stewart Cink,-.159
45,0,01553,John Huston,-.159
47,0,22806,Doug LaBelle II,-.158
47,0,06527,Steve Stricker,-.158
49,0,24357,K.J. Choi,-.156
49,0,01313,Steve Elkington,-.156
49,0,23621,Rory Sabbatini,-.156
49,0,10425,Jay Williamson,-.156
53,0,22913,John Rollins,-.155
54,0,12782,Tim Herron,-.154
55,0,10505,Shane Bertsch,-.150
56,0,25364,Paul Casey,-.149
56,0,25900,Lucas Glover,-.149
58,0,25190,Jeff Quinney,-.148
58,0,08845,Scott Sterling,-.148
58,0,12602,Dean Wilson,-.148
61,0,24024,Zach Johnson,-.146
62,0,20157,Retief Goosen,-.145
62,0,06575,Dudley Hart,-.145
62,0,24912,Will MacKenzie,-.145
65,0,19913,Ron Whittaker,-.144
66,0,20105,Jeff Gove,-.143
67,0,27214,Kevin Streelman,-.142
68,0,12823,Carlos Franco,-.141
69,0,23623,Bo Van Pelt,-.140
70,0,21878,Mark Wilson,-.139
71,0,01139,Olin Browne,-.137
71,0,25720,Chad Collins,-.137
71,0,27060,John Mallinger,-.137
74,0,22621,Ben Curtis,-.136
74,0,28089,Jason Day,-.136
76,0,21961,Charles Howell III,-.135
76,0,20634,Peter Lonard,-.135
76,0,20645,John Senden,-.135
79,0,26596,Ryan Moore,-.134
79,0,20572,Rod Pampling,-.134
79,0,27963,Chris Stroud,-.134
82,0,01473,Todd Hamilton,-.132
82,0,28158,Steve Marino,-.132
82,0,01945,Kenny Perry,-.132
85,0,23718,Nathan Green,-.131
86,0,01766,Billy Mayfair,-.130
87,0,06621,Joe Durant,-.129
88,0,20160,Charlie Wi,-.128
89,0,20498,Briny Baird,-.127
89,0,06251,Chris DiMarco,-.127
89,0,02002,John Riegger,-.127
92,0,06197,Michael Allen,-.123
93,0,22293,Heath Slocum,-.122
94,0,26668,Marc Turnesa,-.120
95,0,20472,Alex Cejka,-.118
96,0,23788,D.J. Trahan,-.117
97,0,01928,Corey Pavin,-.115
97,0,22548,Patrick Sheehan,-.115
99,0,21805,Harrison Frazar,-.114
100,0,06034,Marco Dawson,-.113
101,0,20127,Chris Riley,-.112
102,0,23353,J.J. Henry,-.110
102,0,23157,Richard Johnson,-.110
102,0,01941,Tom Pernice Jr.,-.110
105,0,10875,Todd Demsey,-.109
105,0,27141,J.B. Holmes,-.109
107,0,08075,Jerry Kelly,-.108
108,0,11032,Frank Lickliter II,-.107
109,0,20663,Brenden Pappas,-.106
109,0,24361,Pat Perez,-.106
111,0,28475,Jeff Overton,-.105
111,0,26951,Johnson Wagner,-.105
113,0,01226,Fred Couples,-.104
113,0,25804,Bubba Watson,-.104
115,0,24925,Jonathan Byrd,-.103
115,0,20574,Mathew Goggin,-.103
117,0,07749,Brett Quigley,-.102
118,0,24490,George McNeill,-.100
119,0,23048,Eric Axley,-.097
120,0,27933,John Merrick,-.096
121,0,19803,Ryan Armour,-.095
122,0,01035,Tommy Armour III,-.094
123,0,23797,Brett Rumford,-.092
124,0,23125,Brad Elder,-.091
125,0,26695,Michael Letzig,-.090
125,0,01797,Rocco Mediate,-.090
127,0,24663,Y.E. Yang,-.089
128,0,01677,Tom Lehman,-.087
129,0,12826,Paul Claxton,-.086
129,0,07457,Steve Flesch,-.086
129,0,01706,Davis Love III,-.086
132,0,12652,Cameron Beckman,-.085
133,0,24449,Parker McLachlin,-.084
134,0,01948,Tim Petrovic,-.083
134,0,22582,Kyle Thompson,-.083
136,0,26500,Alejandro Cañizares,-.082
137,0,24924,Bill Haas,-.079
137,0,12660,Jesper Parnevik,-.079
137,0,23349,Charles Warren,-.079
140,0,24227,Justin Bolli,-.077
141,0,26679,Kevin Stadler,-.076
142,0,30925,Dustin Johnson,-.074
142,0,25396,Kevin Na,-.074
142,0,25345,Carl Pettersson,-.074
145,0,10885,Robert Allenby,-.073
145,0,24140,Sean O'Hair,-.073
147,0,20850,Daniel Chopra,-.072
148,0,23614,Rich Beem,-.071
148,0,20848,Ángel Cabrera,-.071
148,0,26476,Chez Reavie,-.071
151,0,26289,Boo Weekley,-.070
152,0,20433,Mark Hensby,-.067
153,0,06012,Greg Kraft,-.065
153,0,12705,Cliff Kresge,-.065
153,0,01724,Jeff Maggert,-.065
156,0,22378,Trevor Immelman,-.064
157,0,01161,Mark Calcavecchia,-.063
157,0,20378,Mathias Grönberg,-.063
159,0,23409,James Driscoll,-.061
160,0,26300,Matt Jones,-.060
160,0,28780,Nicholas Thompson,-.060
160,0,27095,Nick Watney,-.060
163,0,26420,Richard Johnson,-.059
163,0,27120,Troy Matteson,-.059
165,0,24138,Ian Poulter,-.057
166,0,01024,Billy Andrade,-.056
167,0,23778,Brad Adamonis,-.055
168,0,10585,Scott McCarron,-.052
169,0,24358,Robert Garrigus,-.049
170,0,06573,Brandt Jobe,-.043
170,0,27936,Martin Laird,-.043
170,0,12309,Bob Sowards,-.043
173,0,01388,Robert Gamez,-.042
173,0,27649,Brandt Snedeker,-.042
175,0,23540,Jason Allred,-.038
175,0,26631,Cody Freeman,-.038
177,0,06090,Jim McGovern,-.036
178,0,08537,J.P. Hayes,-.029
179,0,27561,Nick Flanagan,-.027
180,0,06522,Ernie Els,-.025
181,0,25842,Jon Mills,-.019
181,0,21959,Ted Purdy,-.019
183,0,01707,Steve Lowery,-.016
184,0,24502,Adam Scott,-.011
185,0,09011,David Duval,-.010
186,0,21633,Steve Allan,-.009
186,0,12716,Charley Hoffman,-.009
188,0,25562,Andres Romero,-.008
188,0,25632,Jimmy Walker,-.008
190,0,30750,Tommy Gainey,-.007
191,0,01577,Lee Janzen,-.004
192,0,21209,Sergio Garcia,E
192,0,20443,Jin Park,E
192,0,10649,Tom Scherrer,E
195,0,27613,David Lutterus,+.044
196,0,21461,Kenneth Ferrie,+.047
197,0,25594,Travis Perkins,+.086
