RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
1,0,35310,Lanto Griffin,25' 9",16326.333,634
1,0,35506,Mackenzie Hughes,25' 9",20779.333,807
3,0,50188,S.H. Kim,25' 8",21912.833,854
4,0,33408,Tyson Alexander,25' 6",15502.417,607
4,0,34099,Harris English,25' 6",19658.417,771
6,0,34256,Andrew Putnam,25' 5",19732.833,777
7,0,27349,Alex Noren,25' 3",15331.583,607
7,0,50493,Justin Suh,25' 3",16228.500,643
9,0,32367,Jorge Campillo,25' 2",10733.833,427
9,0,47983,Chad Ramey,25' 2",17204.333,684
9,0,48887,Matt Wallace,25' 2",14695.667,583
12,0,37212,Paul Barjon,25' 1",11620.667,463
12,0,52372,Cameron Champ,25' 1",13202.417,527
14,0,47995,Davis Riley,24' 11",17568.417,704
14,0,24502,Adam Scott,24' 11",15156.833,609
16,0,29420,Billy Horschel,24' 10",16655.750,671
16,0,23108,Matt Kuchar,24' 10",17117.167,689
18,0,22371,Aaron Baddeley,24' 9",13913.083,563
18,0,45609,Tyler Duncan,24' 9",15722.917,635
18,0,29478,Kevin Kisner,24' 9",11856.750,479
18,0,46113,Ryan McCormick,24' 9",11717.917,473
18,0,55789,Taylor Montgomery,24' 9",10760.250,435
23,0,28089,Jason Day,24' 7",13489.667,549
23,0,54421,Garrick Higgo,24' 7",16782.583,682
23,0,47993,Denny McCarthy,24' 7",18233.583,741
23,0,46414,Aaron Rai,24' 7",19625.833,797
23,0,32333,Kevin Tway,24' 7",11752.667,478
28,0,28420,Ryan Brehm,24' 6",12093.250,493
28,0,47679,Victor Perez,24' 6",16377.500,669
30,0,59836,Pierceson Coody,24' 5",15786.167,647
30,0,54576,Patrick Fishburn,24' 5",15299.417,627
30,0,34466,Peter Malnati,24' 5",16529.583,678
30,0,36871,Matt NeSmith,24' 5",17248.333,706
30,0,48081,Xander Schauffele,24' 5",16864.750,690
30,0,35617,Martin Trainer,24' 5",9832.167,402
36,0,47663,Kevin Dougherty,24' 4",13211.417,543
36,0,40098,Matt Fitzpatrick,24' 4",14392.750,592
36,0,51977,Max Greyserman,24' 4",15182.250,624
36,0,34563,Chesson Hadley,24' 4",15735.333,646
36,0,35461,Beau Hossler,24' 4",19437.333,798
36,0,27936,Martin Laird,24' 4",14242.083,586
36,0,55893,Sam Stevens,24' 4",19715.417,810
43,0,33653,Thomas Detry,24' 3",14933.750,616
43,0,48867,Matti Schmid,24' 3",15602.750,643
43,0,39327,Ben Silverman,24' 3",17885.500,738
43,0,51634,Sahith Theegala,24' 3",20521.750,845
43,0,30927,Brendon Todd,24' 3",20388.917,842
43,0,51894,Vince Whaley,24' 3",13202.917,545
49,0,59095,Chris Gotterup,24' 2",16382.500,679
49,0,37378,Min Woo Lee,24' 2",15155.167,627
49,0,52215,Robert MacIntyre,24' 2",15316.500,633
49,0,33968,Thorbjørn Olesen,24' 2",9947.500,411
49,0,40250,Taylor Pendrith,24' 2",17020.833,704
49,0,49771,J.T. Poston,24' 2",18481.083,765
55,0,60004,Jacob Bridgeman,24' 1",14492.917,602
55,0,24024,Zach Johnson,24' 1",10347.167,430
55,0,40162,Justin Lower,24' 1",20794.083,864
58,0,34374,Erik Barnes,24' 0",10649.667,443
58,0,36801,Mark Hubbard,24' 0",21769.333,908
58,0,46442,Maverick McNealy,24' 0",18702.333,778
58,0,48119,Ben Taylor,24' 0",13879.833,578
62,0,32366,Kevin Chappell,23' 11",10229.000,427
62,0,30911,Tommy Fleetwood,23' 11",15744.583,658
62,0,47347,Adam Schenk,23' 11",19035.333,797
62,0,27649,Brandt Snedeker,23' 11",12257.833,512
62,0,50484,Hayden Springer,23' 11",13259.833,555
67,0,28237,Rory McIlroy,23' 10",14382.333,604
67,0,49947,Taylor Moore,23' 10",21265.750,893
67,0,29908,C.T. Pan,23' 10",14199.000,595
67,0,58168,Davis Thompson,23' 10",19185.917,806
67,0,27770,Camilo Villegas,23' 10",11695.917,490
67,0,31323,Gary Woodland,23' 10",18190.833,763
67,0,54783,Dylan Wu,23' 10",16770.000,704
74,0,50497,Adrien Dumont de Chassart,23' 9",15059.500,635
74,0,54591,Ben Griffin,23' 9",22074.167,930
74,0,52374,Brandon Wu,23' 9",15366.167,648
77,0,60067,Joe Highsmith,23' 8",14172.333,599
77,0,32757,Patton Kizzire,23' 8",12911.250,546
77,0,36884,Ben Kohles,23' 8",18480.750,782
77,0,51070,Vincent Norrman,23' 8",12434.167,526
77,0,48153,Matthieu Pavon,23' 8",12822.333,542
77,0,22405,Justin Rose,23' 8",12249.417,518
83,0,40058,Zac Blair,23' 7",17739.333,753
83,0,47988,Nick Hardy,23' 7",19498.667,827
83,0,36699,Patrick Rodgers,23' 7",21979.167,933
83,0,49960,Sepp Straka,23' 7",16035.083,679
83,0,45242,Kevin Yu,23' 7",16826.917,713
88,0,56630,Akshay Bhatia,23' 6",18454.833,785
88,0,56149,Wilson Furr,23' 6",10955.833,467
88,0,31646,Emiliano Grillo,23' 6",19026.333,810
88,0,28775,Nate Lashley,23' 6",15132.750,644
88,0,46441,Robby Shelton,23' 6",15222.583,648
93,0,34255,Joseph Bramlett,23' 5",17593.750,751
93,0,47504,Sam Burns,23' 5",14464.167,617
93,0,34021,Bud Cauley,23' 5",12642.000,540
93,0,51766,Wyndham Clark,23' 5",13684.500,585
93,0,39997,Corey Conners,23' 5",19441.833,830
93,0,29535,Brice Garnett,23' 5",10366.333,443
93,0,47420,Jake Knapp,23' 5",16368.250,699
93,0,30163,Henrik Norlander,23' 5",11956.583,511
93,0,34046,Jordan Spieth,23' 5",14957.250,639
102,0,32102,Rickie Fowler,23' 4",15621.667,669
102,0,36326,David Lipsky,23' 4",14160.750,607
102,0,39324,J.J. Spaun,23' 4",18225.250,780
102,0,38991,Alejandro Tosti,23' 4",14270.667,612
102,0,40006,Erik van Rooyen,23' 4",16396.500,702
107,0,51349,Nico Echavarria,23' 3",16697.417,717
107,0,51287,Ryo Hisatsune,23' 3",17267.917,742
107,0,27129,Luke List,23' 3",15971.250,686
107,0,33204,Shane Lowry,23' 3",14379.750,619
111,0,55708,Hayden Buckley,23' 2",14324.917,619
111,0,32070,Rafael Campos,23' 2",10524.000,454
111,0,60767,Blaine Hale Jr.,23' 2",9238.667,399
111,0,27644,Brian Harman,23' 2",18277.250,790
111,0,27139,David Skinns,23' 2",16798.417,726
111,0,40115,Adam Svensson,23' 2",23934.417,1033
111,0,48699,Callum Tarren,23' 2",14255.583,616
111,0,52513,Carson Young,23' 2",17458.583,753
119,0,45157,Cam Davis,23' 1",16709.500,724
119,0,52375,Doug Ghim,23' 1",20256.917,878
