RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
1,0,27644,Brian Harman,62.5
2,0,48084,Wesley Bryan,64.4
3,0,23983,Luke Donald,65.3
4,0,06522,Ernie Els,67.5
5,0,32102,Rickie Fowler,73.3
6,0,19846,Brian Gay,77.2
7,0,34360,Patrick Reed,78.8
8,0,34409,David Lingmerth,82.3
9,0,34098,Russell Henley,84.6
10,0,46443,Brian Campbell,86.3
11,0,36689,Brooks Koepka,90.4
12,0,34099,Harris English,92.1
13,0,25191,Gonzalo Fernandez-Castaño,96.0
14,0,26476,Chez Reavie,99.4
15,0,27895,Jonas Blixt,100.3
16,0,32150,Michael Thompson,103.5
17,0,29926,Danny Lee,106.7
18,0,27436,Graham DeLaet,110.3
19,0,01810,Phil Mickelson,110.5
20,0,29479,Scott Brown,110.7
21,0,24024,Zach Johnson,112.5
22,0,22986,Søren Kjeldsen,115.5
23,0,34466,Peter Malnati,117.1
24,0,29478,Kevin Kisner,117.2
25,0,27770,Camilo Villegas,117.7
26,0,20593,Greg Chalmers,121.1
26,0,26851,Marc Leishman,121.1
28,0,33204,Shane Lowry,121.3
28,0,26329,Louis Oosthuizen,121.3
30,0,39954,Cody Gribble,122.6
31,0,23800,Bryce Molder,126.7
32,0,27958,Ryan Blaum,127.5
33,0,24140,Sean O'Hair,129.3
34,0,10809,Jim Furyk,129.9
35,0,25572,Graeme McDowell,130.1
36,0,35506,Mackenzie Hughes,130.2
37,0,26499,Rafa Cabrera Bello,130.3
38,0,39975,Michael Kim,134.0
39,0,25892,Steve Wheatcroft,134.5
40,0,25345,Carl Pettersson,135.2
41,0,33399,Adam Hadwin,136.3
42,0,48081,Xander Schauffele,138.5
43,0,26331,Charl Schwartzel,138.8
44,0,35545,Blayne Barber,139.3
45,0,34174,John Huh,143.9
46,0,37454,Whee Kim,146.2
47,0,24357,K.J. Choi,150.8
48,0,33419,Cameron Tringale,153.6
49,0,29222,Billy Hurley III,155.0
50,0,23108,Matt Kuchar,155.2
51,0,31416,Derek Fathauer,156.1
52,0,24846,Ricky Barnes,156.9
53,0,27974,Sung Kang,160.2
54,0,35891,Cameron Smith,161.4
55,0,22046,Geoff Ogilvy,161.6
56,0,27936,Martin Laird,164.0
57,0,30926,Chris Kirk,165.7
58,0,24361,Pat Perez,166.4
59,0,29420,Billy Horschel,168.8
60,0,20229,Stewart Cink,170.2
61,0,27649,Brandt Snedeker,170.7
62,0,49771,J.T. Poston,172.1
63,0,33448,Justin Thomas,172.7
64,0,34264,Hudson Swafford,173.7
65,0,40026,Daniel Berger,173.8
66,0,28500,Martin Flores,174.4
67,0,40058,Zac Blair,175.0
68,0,31557,Jim Herman,175.8
68,0,34046,Jordan Spieth,175.8
70,0,35450,Patrick Cantlay,176.8
70,0,25720,Chad Collins,176.8
72,0,47128,Richy Werenski,177.3
73,0,48822,Sebastián Muñoz,178.8
74,0,26300,Matt Jones,179.5
75,0,21961,Charles Howell III,179.7
76,0,29289,S.Y. Noh,180.5
77,0,32333,Kevin Tway,181.0
78,0,46550,Brandon Hagy,184.1
79,0,24781,Hunter Mahan,188.3
80,0,34358,Jonathan Randolph,188.4
81,0,33418,Shawn Stefani,189.3
82,0,26951,Johnson Wagner,189.7
83,0,25900,Lucas Glover,189.8
84,0,28679,Fabián Gómez,190.1
85,0,25364,Paul Casey,192.6
86,0,33461,Morgan Hoffmann,195.3
87,0,29221,Webb Simpson,197.1
88,0,32448,James Hahn,200.0
89,0,22371,Aaron Baddeley,201.9
90,0,23325,Vaughn Taylor,202.7
91,0,24138,Ian Poulter,205.3
92,0,12716,Charley Hoffman,205.5
93,0,25834,Daniel Summerhays,207.3
94,0,23541,Ben Crane,208.9
95,0,34213,Grayson Murray,209.2
96,0,32640,Troy Merritt,209.3
97,0,30852,Ryo Ishikawa,209.4
98,0,23497,Tag Ridings,211.3
99,0,27466,Spencer Levin,214.3
100,0,25349,Tim Wilkinson,215.6
101,0,29908,C.T. Pan,215.7
102,0,34021,Bud Cauley,216.2
103,0,35879,Kelly Kraft,217.6
104,0,46440,Smylie Kaufman,217.7
105,0,33413,Ben Martin,217.9
106,0,26596,Ryan Moore,218.0
107,0,24507,Jason Bohn,218.1
108,0,37278,Nicholas Lindheim,218.6
109,0,24502,Adam Scott,219.4
110,0,31202,William McGirt,220.0
111,0,46601,Trey Mullinax,224.0
112,0,28252,Seamus Power,224.3
113,0,30191,Julián Etulain,225.5
114,0,28089,Jason Day,226.0
115,0,33120,Mark Anderson,227.3
116,0,34431,Robert Streb,227.7
117,0,46501,Ollie Schniederjans,227.8
118,0,26758,David Hearn,228.8
119,0,35532,Tom Hoge,228.9
120,0,25396,Kevin Na,230.9
121,0,32757,Patton Kizzire,231.3
122,0,29720,Andres Gonzales,231.8
123,0,19803,Ryan Armour,231.9
124,0,46970,Jon Rahm,232.9
125,0,27095,Nick Watney,233.3
126,0,29518,Brendan Steele,233.8
127,0,29223,Sam Saunders,235.3
128,0,35300,Andrew Loupe,236.2
129,0,27963,Chris Stroud,236.3
130,0,22405,Justin Rose,237.3
131,0,29461,Jamie Lovemark,239.1
132,0,24924,Bill Haas,242.5
133,0,39324,J.J. Spaun,244.3
133,0,31560,Brian Stuard,244.3
135,0,25686,Jason Dufner,245.2
136,0,25274,Steven Bowditch,246.3
137,0,46732,Rick Lamb,247.8
138,0,40009,Dominic Bozzelli,250.1
139,0,31646,Emiliano Grillo,251.3
140,0,23621,Rory Sabbatini,256.6
141,0,22056,Cameron Percy,260.0
142,0,30692,Scott Stallings,260.3
143,0,47959,Bryson DeChambeau,260.8
144,0,25632,Jimmy Walker,267.1
145,0,12510,Chad Campbell,269.0
146,0,25493,Nick Taylor,270.3
147,0,36801,Mark Hubbard,271.2
148,0,28132,Tyrone Van Aswegen,273.6
149,0,28420,Ryan Brehm,274.3
150,0,32839,Hideki Matsuyama,274.8
151,0,20771,Steven Alker,275.8
152,0,30944,Jason Kokrak,280.5
153,0,31323,Gary Woodland,280.9
154,0,28093,Miguel Angel Carballo,282.5
155,0,36699,Patrick Rodgers,286.5
156,0,27129,Luke List,289.0
157,0,29725,Tony Finau,289.2
158,0,30925,Dustin Johnson,290.3
159,0,29974,Branden Grace,292.3
159,0,30110,Kyle Stanley,292.3
161,0,28307,Matt Every,293.2
162,0,20157,Retief Goosen,293.7
163,0,21209,Sergio Garcia,295.0
164,0,20104,Ken Duke,295.9
165,0,32366,Kevin Chappell,296.8
166,0,27214,Kevin Streelman,297.5
167,0,25198,Francesco Molinari,297.9
168,0,23353,J.J. Henry,298.2
169,0,31420,Anirban Lahiri,299.3
170,0,27141,J.B. Holmes,302.6
171,0,37189,Harold Varner III,302.7
172,0,33948,Byeong Hun An,302.9
173,0,25240,D.A. Points,304.9
174,0,29485,Brett Stegmaier,305.1
175,0,29476,Kyle Reifers,306.4
176,0,28237,Rory McIlroy,307.6
177,0,33141,Keegan Bradley,308.2
178,0,32200,Roberto Castro,312.5
179,0,37455,Si Woo Kim,314.1
180,0,20472,Alex Cejka,314.8
181,0,25804,Bubba Watson,321.1
182,0,33122,Russell Knox,326.4
183,0,27064,Jhonattan Vegas,327.4
184,0,24358,Robert Garrigus,330.2
185,0,35110,Brett Drewitt,331.2
186,0,20572,Rod Pampling,353.4
187,0,29740,Brad Fritsch,355.7
188,0,25818,Scott Piercy,356.5
189,0,26289,Boo Weekley,373.1
190,0,23320,Ryan Palmer,396.3
