RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,10809,Jim Furyk,+.333,111,+37.00
2,0,06527,Steve Stricker,+.339,112,+38.00
3,0,01928,Corey Pavin,+.373,153,+57.00
4,0,08385,Omar Uresti,+.379,140,+53.00
5,0,20098,Stuart Appleby,+.393,178,+70.00
6,0,08537,J.P. Hayes,+.396,134,+53.00
7,0,24507,Jason Bohn,+.405,227,+92.00
8,0,23983,Luke Donald,+.411,107,+44.00
9,0,01132,Mark Brooks,+.412,216,+89.00
9,0,01619,Skip Kendall,+.412,131,+54.00
11,0,02239,Scott Verplank,+.418,141,+59.00
11,0,08793,Tiger Woods,+.418,67,+28.00
13,0,01666,Bernhard Langer,+.419,129,+54.00
13,0,01685,J.L. Lewis,+.419,136,+57.00
13,0,20628,Arron Oberholser,+.419,117,+49.00
16,0,27095,Nick Watney,+.424,236,+100.00
17,0,22371,Aaron Baddeley,+.425,200,+85.00
18,0,07867,Woody Austin,+.426,270,+115.00
18,0,19846,Brian Gay,+.426,256,+109.00
20,0,24925,Jonathan Byrd,+.427,117,+50.00
20,0,24924,Bill Haas,+.427,241,+103.00
22,0,12760,Danny Ellis,+.434,159,+69.00
23,0,06522,Ernie Els,+.435,124,+54.00
24,0,12645,Brent Geiberger,+.437,199,+87.00
24,0,24138,Ian Poulter,+.437,87,+38.00
26,0,06373,José María Olazábal,+.440,100,+44.00
27,0,01219,John Cook,+.441,143,+63.00
28,0,06004,Stephen Ames,+.443,88,+39.00
28,0,10505,Shane Bertsch,+.443,219,+97.00
28,0,25900,Lucas Glover,+.443,203,+90.00
31,0,01024,Billy Andrade,+.444,180,+80.00
31,0,20766,Padraig Harrington,+.444,81,+36.00
31,0,01887,Mark O'Meara,+.444,124,+55.00
34,0,06515,Shaun Micheel,+.445,200,+89.00
35,0,08075,Jerry Kelly,+.446,195,+87.00
35,0,12680,Shigeki Maruyama,+.446,222,+99.00
35,0,22913,John Rollins,+.446,195,+87.00
