RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 4 HOLES,TOTAL HOLE OUTS
1,0,21209,Sergio Garcia,6,806,5
2,0,45157,Cam Davis,5,1000,3
2,0,33490,Bo Hoag,5,917,5
4,0,47959,Bryson DeChambeau,4,862,0
4,0,34363,Tyrrell Hatton,4,586,4
4,0,32757,Patton Kizzire,4,1082,3
4,0,36699,Patrick Rodgers,4,1078,2
4,0,26331,Charl Schwartzel,4,892,2
4,0,56278,Matthew Wolff,4,588,2
10,0,33141,Keegan Bradley,3,912,3
10,0,56762,Will Gordon,3,934,3
10,0,26300,Matt Jones,3,1104,2
10,0,30926,Chris Kirk,3,920,3
10,0,32791,K.H. Lee,3,1130,3
10,0,24781,Hunter Mahan,3,605,2
10,0,32640,Troy Merritt,3,1050,3
10,0,46046,Scottie Scheffler,3,1026,2
10,0,34046,Jordan Spieth,3,924,3
10,0,30110,Kyle Stanley,3,958,3
10,0,34431,Robert Streb,3,896,2
10,0,31560,Brian Stuard,3,1114,2
10,0,30927,Brendon Todd,3,928,1
10,0,27064,Jhonattan Vegas,3,932,1
10,0,25632,Jimmy Walker,3,778,2
10,0,47483,Will Zalatoris,3,932,2
10,0,32254,Xinjun Zhang,3,718,2
27,0,26499,Rafa Cabrera Bello,2,794,1
27,0,52372,Cameron Champ,2,780,2
27,0,39997,Corey Conners,2,1094,2
27,0,46435,Austin Cook,2,768,0
27,0,52375,Doug Ghim,2,916,2
27,0,46402,Talor Gooch,2,948,2
27,0,29974,Branden Grace,2,856,2
27,0,32448,James Hahn,2,742,1
27,0,27644,Brian Harman,2,1080,2
27,0,27554,Scott Harrington,2,835,1
27,0,39977,Max Homa,2,906,2
27,0,39971,Sungjae Im,2,1296,0
27,0,32816,Satoshi Kodaira,2,804,2
27,0,36689,Brooks Koepka,2,708,2
27,0,26851,Marc Leishman,2,802,0
27,0,48822,Sebastián Muñoz,2,1084,1
27,0,34213,Grayson Murray,2,509,2
27,0,30163,Henrik Norlander,2,888,1
27,0,33667,Carlos Ortiz,2,976,2
27,0,28252,Seamus Power,2,620,2
27,0,34360,Patrick Reed,2,826,1
27,0,29221,Webb Simpson,2,800,1
27,0,27649,Brandt Snedeker,2,892,1
27,0,47128,Richy Werenski,2,912,0
51,0,33948,Byeong Hun An,1,884,0
51,0,19803,Ryan Armour,1,834,1
51,0,22371,Aaron Baddeley,1,570,1
51,0,33404,Chris Baker,1,578,1
