RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
1,0,45157,Cam Davis,20
2,0,47959,Bryson DeChambeau,19
3,0,33667,Carlos Ortiz,17
4,0,39997,Corey Conners,16
4,0,33448,Justin Thomas,16
4,0,47483,Will Zalatoris,16
7,0,21209,Sergio Garcia,15
7,0,39971,Sungjae Im,15
7,0,32757,Patton Kizzire,15
7,0,34046,Jordan Spieth,15
11,0,34099,Harris English,14
11,0,29725,Tony Finau,14
11,0,27554,Scott Harrington,14
11,0,32791,K.H. Lee,14
11,0,27129,Luke List,14
11,0,32839,Hideki Matsuyama,14
17,0,34255,Joseph Bramlett,13
17,0,52372,Cameron Champ,13
17,0,36699,Patrick Rodgers,13
17,0,48081,Xander Schauffele,13
17,0,26331,Charl Schwartzel,13
22,0,56762,Will Gordon,12
22,0,32640,Troy Merritt,12
22,0,23320,Ryan Palmer,12
22,0,49771,J.T. Poston,12
22,0,27649,Brandt Snedeker,12
22,0,30110,Kyle Stanley,12
22,0,34264,Hudson Swafford,12
22,0,25493,Nick Taylor,12
22,0,35658,Kris Ventura,12
31,0,33141,Keegan Bradley,11
31,0,47504,Sam Burns,11
31,0,27644,Brian Harman,11
31,0,33597,Harry Higgs,11
31,0,33490,Bo Hoag,11
31,0,39977,Max Homa,11
31,0,30925,Dustin Johnson,11
31,0,36689,Brooks Koepka,11
31,0,30163,Henrik Norlander,11
31,0,26329,Louis Oosthuizen,11
31,0,46970,Jon Rahm,11
31,0,34360,Patrick Reed,11
31,0,49960,Sepp Straka,11
31,0,30927,Brendon Todd,11
31,0,47128,Richy Werenski,11
31,0,56278,Matthew Wolff,11
47,0,51766,Wyndham Clark,10
47,0,19846,Brian Gay,10
47,0,46402,Talor Gooch,10
47,0,31646,Emiliano Grillo,10
47,0,12716,Charley Hoffman,10
47,0,39975,Michael Kim,10
47,0,37455,Si Woo Kim,10
47,0,31420,Anirban Lahiri,10
47,0,27936,Martin Laird,10
47,0,27556,Ted Potter Jr.,10
47,0,37275,Sam Ryder,10
47,0,29221,Webb Simpson,10
47,0,35891,Cameron Smith,10
47,0,51894,Vince Whaley,10
61,0,40026,Daniel Berger,9
61,0,29535,Brice Garnett,9
61,0,35310,Lanto Griffin,9
61,0,29420,Billy Horschel,9
61,0,26300,Matt Jones,9
61,0,26851,Marc Leishman,9
61,0,24781,Hunter Mahan,9
61,0,34213,Grayson Murray,9
61,0,45486,Joaquin Niemann,9
61,0,46046,Scottie Scheffler,9
61,0,29518,Brendan Steele,9
61,0,34431,Robert Streb,9
61,0,23325,Vaughn Taylor,9
61,0,37189,Harold Varner III,9
61,0,27770,Camilo Villegas,9
61,0,25632,Jimmy Walker,9
61,0,25804,Bubba Watson,9
61,0,49964,Aaron Wise,9
79,0,29479,Scott Brown,8
79,0,26499,Rafa Cabrera Bello,8
79,0,25364,Paul Casey,8
79,0,20229,Stewart Cink,8
79,0,40098,Matt Fitzpatrick,8
79,0,32662,Michael Gligic,8
79,0,33399,Adam Hadwin,8
79,0,35532,Tom Hoge,8
79,0,36801,Mark Hubbard,8
79,0,35506,Mackenzie Hughes,8
79,0,29478,Kevin Kisner,8
79,0,33122,Russell Knox,8
79,0,30944,Jason Kokrak,8
79,0,49766,Hank Lebioda,8
79,0,47993,Denny McCarthy,8
79,0,46442,Maverick McNealy,8
79,0,39546,Keith Mitchell,8
79,0,48822,Sebastián Muñoz,8
79,0,25396,Kevin Na,8
79,0,36871,Matthew NeSmith,8
79,0,25818,Scott Piercy,8
79,0,22405,Justin Rose,8
79,0,24502,Adam Scott,8
79,0,30692,Scott Stallings,8
79,0,32150,Michael Thompson,8
79,0,35617,Martin Trainer,8
79,0,32333,Kevin Tway,8
106,0,28420,Ryan Brehm,7
