RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
1,0,23135,Tim Clark,27' 4",860,23504.667,-125.00
2,0,24507,Jason Bohn,27' 7",1167,32216.833,-99.00
3,0,01226,Fred Couples,28' 0",521,14584.333,-49.00
4,0,23800,Bryce Molder,28' 4",773,21879.250,-81.00
5,0,01677,Tom Lehman,28' 7",510,14596.917,-23.00
6,0,10425,Jay Williamson,28' 8",809,23174.333,-35.00
7,0,26679,Kevin Stadler,28' 9",717,20613.917,-55.00
8,0,10809,Jim Furyk,29' 0",941,27261.583,-117.00
8,0,06527,Steve Stricker,29' 0",864,25057.417,-125.00
10,0,28087,Kris Blanks,29' 1",660,19169.750,-45.00
10,0,08845,Scott Sterling,29' 1",558,16236.000,-48.00
10,0,08793,Tiger Woods,29' 1",646,18782.500,-126.00
13,0,10885,Robert Allenby,29' 2",774,22567.333,-48.00
13,0,06621,Joe Durant,29' 2",689,20107.917,-49.00
13,0,22548,Patrick Sheehan,29' 2",566,16491.917,-65.00
13,0,10423,Mike Weir,29' 2",904,26376.500,-115.00
17,0,12510,Chad Campbell,29' 4",951,27902.750,-92.00
18,0,24024,Zach Johnson,29' 5",1116,32860.583,-142.00
19,0,24358,Robert Garrigus,29' 7",874,25886.667,-66.00
19,0,19846,Brian Gay,29' 7",1208,35697.083,-108.00
19,0,12602,Dean Wilson,29' 7",970,28703.583,-100.00
22,0,24846,Ricky Barnes,29' 8",650,19303.250,-19.00
22,0,06522,Ernie Els,29' 8",717,21296.417,-71.00
22,0,01577,Lee Janzen,29' 8",838,24857.167,-66.00
22,0,30925,Dustin Johnson,29' 8",779,23079.583,-81.00
22,0,22293,Heath Slocum,29' 8",1245,36953.333,-69.00
22,0,02206,David Toms,29' 8",1174,34863.583,-110.00
28,0,12652,Cameron Beckman,29' 9",1002,29797.583,-60.00
29,0,20472,Alex Cejka,29' 10",1002,29902.500,-60.00
29,0,10860,Justin Leonard,29' 10",1060,31658.250,-130.00
29,0,22348,Nick O'Hern,29' 10",1217,36329.500,-78.00
32,0,26498,Matt Weibring,29' 11",744,22265.417,-86.00
33,0,01035,Tommy Armour III,30' 1",729,21954.500,-36.00
33,0,25190,Jeff Quinney,30' 1",994,29913.667,-59.00
33,0,22295,Darron Stiles,30' 1",622,18708.917,-38.00
33,0,27963,Chris Stroud,30' 1",1004,30174.250,-81.00
37,0,24781,Hunter Mahan,30' 2",1003,30241.917,-120.00
37,0,23788,D.J. Trahan,30' 2",1070,32267.917,-129.00
39,0,06004,Stephen Ames,30' 4",785,23782.750,-80.00
39,0,21209,Sergio Garcia,30' 4",564,17102.250,-43.00
39,0,25900,Lucas Glover,30' 4",1080,32738.917,-90.00
39,0,27933,John Merrick,30' 4",875,26565.667,-50.00
43,0,01142,Bart Bryant,30' 5",764,23264.917,-2.00
43,0,10117,Bob Heintz,30' 5",702,21343.667,-74.00
43,0,23497,Tag Ridings,30' 5",496,15105.083,-58.00
46,0,20766,Padraig Harrington,30' 6",604,18435.750,-68.00
46,0,01945,Kenny Perry,30' 6",1006,30677.583,-102.00
48,0,28089,Jason Day,30' 7",650,19865.417,-69.00
48,0,21805,Harrison Frazar,30' 7",1022,31258.250,-99.00
48,0,01473,Todd Hamilton,30' 7",867,26507.667,-30.00
48,0,25396,Kevin Na,30' 7",1053,32166.333,-121.00
48,0,02239,Scott Verplank,30' 7",1117,34123.500,-120.00
48,0,31323,Gary Woodland,30' 7",433,13251.250,-3.00
54,0,20104,Ken Duke,30' 8",933,28643.583,-61.00
54,0,20157,Retief Goosen,30' 8",744,22846.917,-69.00
54,0,23108,Matt Kuchar,30' 8",981,30061.667,-105.00
54,0,26851,Marc Leishman,30' 8",1072,32873.333,-80.00
54,0,01706,Davis Love III,30' 8",988,30322.667,-90.00
54,0,27770,Camilo Villegas,30' 8",734,22507.417,-61.00
54,0,25804,Bubba Watson,30' 8",687,21083.833,-59.00
61,0,20498,Briny Baird,30' 9",1009,31058.250,-81.00
61,0,12716,Charley Hoffman,30' 9",1084,33317.667,-116.00
61,0,24140,Sean O'Hair,30' 9",742,22812.667,-79.00
61,0,23621,Rory Sabbatini,30' 9",827,25405.583,-104.00
61,0,23349,Charles Warren,30' 9",716,22003.333,-42.00
66,0,25686,Jason Dufner,30' 10",1075,33127.417,-80.00
66,0,01797,Rocco Mediate,30' 10",873,26886.667,-30.00
68,0,20098,Stuart Appleby,30' 11",853,26357.417,-12.00
68,0,07867,Woody Austin,30' 11",1033,31928.167,-83.00
68,0,20848,Ángel Cabrera,30' 11",439,13570.000,-30.00
68,0,28158,Steve Marino,30' 11",1126,34780.167,-113.00
72,0,27683,Leif Olson,31' 0",539,16692.833,-8.00
72,0,20691,Greg Owen,31' 0",1128,34928.750,-81.00
72,0,26476,Chez Reavie,31' 0",1007,31233.667,-63.00
72,0,20645,John Senden,31' 0",1257,39004.250,-137.00
76,0,20229,Stewart Cink,31' 1",751,23370.417,-65.00
76,0,23983,Luke Donald,31' 1",821,25537.333,-91.00
76,0,20572,Rod Pampling,31' 1",865,26896.917,-95.00
76,0,27649,Brandt Snedeker,31' 1",915,28463.500,-82.00
76,0,23325,Vaughn Taylor,31' 1",1090,33902.500,-85.00
81,0,23614,Rich Beem,31' 2",767,23922.500,-55.00
81,0,01161,Mark Calcavecchia,31' 2",798,24874.667,-41.00
81,0,23353,J.J. Henry,31' 2",1136,35382.250,-89.00
81,0,08075,Jerry Kelly,31' 2",1050,32767.000,-102.00
81,0,12705,Cliff Kresge,31' 2",930,28959.750,-35.00
81,0,07749,Brett Quigley,31' 2",985,30685.917,-80.00
87,0,24357,K.J. Choi,31' 3",684,21364.333,-46.00
87,0,06251,Chris DiMarco,31' 3",1186,37078.250,-71.00
87,0,29718,Anthony Kim,31' 3",703,21939.583,-85.00
87,0,23548,Bill Lunde,31' 3",1017,31778.083,-73.00
87,0,01724,Jeff Maggert,31' 3",1011,31627.167,-58.00
92,0,01766,Billy Mayfair,31' 4",985,30829.167,-25.00
92,0,21959,Ted Purdy,31' 4",1182,37082.750,-68.00
92,0,23623,Bo Van Pelt,31' 4",1100,34484.917,-125.00
95,0,07457,Steve Flesch,31' 5",850,26675.417,-41.00
95,0,27120,Troy Matteson,31' 5",1138,35728.667,-75.00
95,0,27214,Kevin Streelman,31' 5",1150,36119.083,-69.00
95,0,28780,Nicholas Thompson,31' 5",1148,36050.083,-74.00
95,0,25632,Jimmy Walker,31' 5",762,23946.917,-57.00
95,0,24663,Y.E. Yang,31' 5",903,28390.167,-77.00
101,0,21753,Brian Davis,31' 6",1234,38844.833,-102.00
101,0,01320,Bob Estes,31' 6",966,30452.833,-86.00
101,0,06643,Paul Goydos,31' 6",932,29376.667,-73.00
101,0,12782,Tim Herron,31' 6",1020,32126.667,-68.00
101,0,24138,Ian Poulter,31' 6",565,17817.250,-58.00
101,0,28620,Aron Price,31' 6",1038,32710.333,-36.00
101,0,06567,Vijay Singh,31' 6",649,20453.000,-36.00
101,0,06595,Kevin Sutherland,31' 6",998,31454.083,-106.00
109,0,06197,Michael Allen,31' 7",815,25750.000,-70.00
109,0,21961,Charles Howell III,31' 7",1049,33121.000,-87.00
109,0,27060,John Mallinger,31' 7",969,30598.833,-92.00
109,0,01810,Phil Mickelson,31' 7",555,17514.000,-52.00
109,0,26289,Boo Weekley,31' 7",896,28267.083,-48.00
114,0,01132,Mark Brooks,31' 8",579,18326.833,-20.00
114,0,23541,Ben Crane,31' 8",1121,35497.250,-88.00
114,0,08931,Glen Day,31' 8",887,28087.000,-31.00
114,0,01313,Steve Elkington,31' 8",860,27256.417,-76.00
114,0,22892,Jason Gore,31' 8",840,26597.417,-19.00
114,0,01941,Tom Pernice Jr.,31' 8",1004,31785.583,-51.00
114,0,25240,D.A. Points,31' 8",1203,38071.583,-73.00
121,0,23778,Brad Adamonis,31' 9",787,24995.917,-40.00
121,0,06012,Greg Kraft,31' 9",548,17416.417,+15.00
121,0,29221,Webb Simpson,31' 9",1131,35881.000,-94.00
124,0,30711,Colt Knost,31' 10",794,25243.000,-42.00
124,0,01928,Corey Pavin,31' 10",773,24590.500,-56.00
124,0,24361,Pat Perez,31' 10",843,26802.167,-78.00
124,0,06539,Rick Price,31' 10",562,17869.250,+1.00
124,0,22405,Justin Rose,31' 10",772,24558.667,-57.00
124,0,02214,Kirk Triplett,31' 10",799,25418.500,-21.00
130,0,26300,Matt Jones,31' 11",555,17702.833,-73.00
130,0,28475,Jeff Overton,31' 11",917,29243.083,-75.00
132,0,23638,Brendon de Jonge,32' 0",1034,33069.583,-69.00
132,0,24490,George McNeill,32' 0",990,31654.667,-87.00
132,0,23320,Ryan Palmer,32' 0",907,28988.000,-65.00
132,0,26951,Johnson Wagner,32' 0",1002,32095.583,-65.00
132,0,27095,Nick Watney,32' 0",858,27475.833,-85.00
137,0,20574,Mathew Goggin,32' 1",819,26294.500,-40.00
137,0,24924,Bill Haas,32' 1",1092,34997.000,-73.00
137,0,26420,Richard Johnson,32' 1",1051,33696.583,-49.00
137,0,10733,Kent Jones,32' 1",868,27865.667,-32.00
141,0,07223,Brian Bateman,32' 2",605,19449.917,-17.00
141,0,26596,Ryan Moore,32' 2",1011,32520.250,-89.00
141,0,20160,Charlie Wi,32' 2",1076,34654.833,-93.00
141,0,21878,Mark Wilson,32' 2",1238,39852.167,-100.00
145,0,21731,Freddie Jacobson,32' 3",931,30009.417,-75.00
145,0,26695,Michael Letzig,32' 3",1089,35155.667,-94.00
145,0,20634,Peter Lonard,32' 3",1080,34836.583,-16.00
148,0,09011,David Duval,32' 4",528,17065.917,-3.00
148,0,24912,Will MacKenzie,32' 4",818,26442.917,-20.00
150,0,27466,Spencer Levin,32' 5",901,29196.917,-65.00
151,0,27141,J.B. Holmes,32' 6",687,22355.583,-4.00
151,0,22046,Geoff Ogilvy,32' 6",739,24030.917,-93.00
151,0,01948,Tim Petrovic,32' 6",1177,38232.417,-110.00
154,0,26497,Casey Wittenberg,32' 7",705,22984.000,-56.00
155,0,24925,Jonathan Byrd,32' 8",1059,34589.917,-96.00
155,0,26301,James Nitties,32' 8",984,32144.667,-72.00
155,0,28118,Peter Tomasulo,32' 8",613,20007.083,-15.00
158,0,20850,Daniel Chopra,32' 9",1027,33638.250,-88.00
159,0,22371,Aaron Baddeley,32' 11",725,23844.833,-31.00
159,0,25345,Carl Pettersson,32' 11",932,30649.167,-42.00
159,0,20127,Chris Riley,32' 11",962,31654.750,-100.00
159,0,24502,Adam Scott,32' 11",532,17531.417,-19.00
163,0,26881,Jarrod Lyle,33' 1",655,21689.083,-23.00
163,0,21949,Joe Ogilvie,33' 1",970,32072.667,-78.00
163,0,25562,Andres Romero,33' 1",479,15859.333,-37.00
166,0,01707,Steve Lowery,33' 2",1035,34336.250,-58.00
167,0,10585,Scott McCarron,33' 4",1140,38017.583,-91.00
167,0,30927,Brendon Todd,33' 4",638,21282.917,+2.00
167,0,25919,Brian Vranesh,33' 4",572,19056.417,-9.00
170,0,20070,Matt Bettencourt,33' 5",1086,36333.250,-73.00
171,0,22961,David Mathis,33' 7",913,30642.917,-44.00
171,0,25818,Scott Piercy,33' 7",932,31294.583,-64.00
173,0,27936,Martin Laird,33' 9",803,27087.083,-49.00
174,0,20593,Greg Chalmers,33' 10",947,32031.167,-99.00
174,0,24503,Jeff Klauk,33' 10",1269,42910.333,-62.00
176,0,31416,Derek Fathauer,33' 11",619,20977.833,-19.00
177,0,23718,Nathan Green,34' 0",1198,40777.333,-48.00
178,0,23048,Eric Axley,34' 2",716,24456.833,-7.00
179,0,22621,Ben Curtis,34' 8",641,22220.417,-20.00
179,0,21350,Ryuji Imada,34' 8",888,30769.667,-60.00
181,0,22913,John Rollins,34' 11",1056,36895.083,-73.00
182,0,26668,Marc Turnesa,35' 4",966,34166.333,+10.00
183,0,24449,Parker McLachlin,35' 6",824,29252.833,-6.00
184,0,01329,Brad Faxon,37' 0",662,24520.167,+27.00
