RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,24507,Jason Bohn,28' 11",30143.083,1043,-0.08
2,0,23135,Tim Clark,29' 2",21679.667,744,-0.15
3,0,01226,Fred Couples,29' 6",13522.167,458,-0.10
3,0,01677,Tom Lehman,29' 6",13599.667,461,-0.05
5,0,10885,Robert Allenby,29' 8",21701.333,732,-0.06
6,0,23800,Bryce Molder,30' 0",20423.000,680,-0.10
6,0,10425,Jay Williamson,30' 0",21682.167,722,-0.04
8,0,26679,Kevin Stadler,30' 1",19417.833,646,-0.07
9,0,08793,Tiger Woods,30' 2",18204.083,604,-0.19
10,0,24358,Robert Garrigus,30' 4",25168.000,830,-0.08
10,0,08845,Scott Sterling,30' 4",15130.833,499,-0.10
12,0,22548,Patrick Sheehan,30' 5",15457.500,508,-0.11
13,0,28087,Kris Blanks,30' 6",17912.333,588,-0.07
13,0,10809,Jim Furyk,30' 6",25678.583,843,-0.13
15,0,12510,Chad Campbell,30' 8",25975.750,846,-0.09
16,0,24024,Zach Johnson,30' 9",31067.250,1010,-0.13
17,0,30925,Dustin Johnson,30' 10",21361.500,693,-0.12
18,0,24846,Ricky Barnes,30' 11",18327.833,593,-0.02
19,0,06621,Joe Durant,31' 0",18820.500,607,-0.06
20,0,06522,Ernie Els,31' 1",20314.250,653,-0.11
21,0,01577,Lee Janzen,31' 2",23396.000,750,-0.09
21,0,24781,Hunter Mahan,31' 2",29040.000,931,-0.12
21,0,10423,Mike Weir,31' 2",24741.333,794,-0.13
24,0,12652,Cameron Beckman,31' 3",27961.000,894,-0.06
25,0,23497,Tag Ridings,31' 4",14322.917,457,-0.12
25,0,23788,D.J. Trahan,31' 4",30703.583,981,-0.12
27,0,25900,Lucas Glover,31' 5",31165.500,992,-0.09
27,0,22348,Nick O'Hern,31' 5",34818.167,1107,-0.05
27,0,26498,Matt Weibring,31' 5",21175.167,674,-0.11
27,0,12602,Dean Wilson,31' 5",27009.667,859,-0.08
31,0,20472,Alex Cejka,31' 6",28215.500,895,-0.05
31,0,27963,Chris Stroud,31' 6",28509.583,905,-0.07
31,0,02206,David Toms,31' 6",33036.333,1050,-0.08
34,0,20848,Ángel Cabrera,31' 7",12716.000,403,-0.07
34,0,22293,Heath Slocum,31' 7",34892.667,1104,-0.04
34,0,06527,Steve Stricker,31' 7",23626.833,749,-0.11
37,0,01035,Tommy Armour III,31' 8",20297.833,641,-0.04
37,0,25396,Kevin Na,31' 8",30832.583,973,-0.10
37,0,25190,Jeff Quinney,31' 8",27712.000,876,-0.06
40,0,21209,Sergio Garcia,31' 9",16456.250,518,-0.05
40,0,19846,Brian Gay,31' 9",33468.333,1053,-0.08
40,0,31323,Gary Woodland,31' 9",12524.250,394,E
43,0,06004,Stephen Ames,31' 10",22479.667,707,-0.10
43,0,01473,Todd Hamilton,31' 10",24862.333,782,-0.05
43,0,26851,Marc Leishman,31' 10",31076.500,977,-0.08
43,0,25804,Bubba Watson,31' 10",19830.500,623,-0.11
47,0,27933,John Merrick,31' 11",25416.667,796,-0.05
47,0,23349,Charles Warren,31' 11",20610.500,645,-0.07
49,0,21805,Harrison Frazar,32' 0",29480.000,921,-0.12
49,0,12716,Charley Hoffman,32' 0",32039.667,1001,-0.10
