RANK,MOVEMENT,PLAYER_ID,PLAYER,ROUNDS
1,0,37455,Si Woo Kim,64
2,0,27644,Brian Harman,62
3,0,30925,Dustin Johnson,61
4,0,34360,Patrick Reed,60
5,0,32200,Roberto Castro,59
6,0,34262,Jon Curran,58
7,0,12510,Chad Campbell,56
7,0,21961,Charles Howell III,56
7,0,23108,Matt Kuchar,56
7,0,29476,Kyle Reifers,56
11,0,24846,Ricky Barnes,55
12,0,29461,Jamie Lovemark,54
12,0,34264,Hudson Swafford,54
14,0,32366,Kevin Chappell,53
14,0,29725,Tony Finau,53
14,0,33399,Adam Hadwin,53
14,0,26758,David Hearn,53
14,0,39975,Michael Kim,53
14,0,27466,Spencer Levin,53
20,0,34099,Harris English,52
20,0,31202,William McGirt,52
22,0,33122,Russell Knox,51
22,0,24140,Sean O'Hair,51
22,0,26476,Chez Reavie,51
22,0,25834,Daniel Summerhays,51
22,0,33448,Justin Thomas,51
22,0,27064,Jhonattan Vegas,51
28,0,22371,Aaron Baddeley,50
28,0,32102,Rickie Fowler,50
28,0,26851,Marc Leishman,50
31,0,40026,Daniel Berger,49
31,0,46440,Smylie Kaufman,49
31,0,32839,Hideki Matsuyama,49
31,0,31323,Gary Woodland,49
35,0,28089,Jason Day,48
35,0,25686,Jason Dufner,48
35,0,27936,Martin Laird,48
35,0,33413,Ben Martin,48
35,0,25396,Kevin Na,48
35,0,36699,Patrick Rodgers,48
35,0,27649,Brandt Snedeker,48
42,0,24024,Zach Johnson,47
42,0,30944,Jason Kokrak,47
42,0,26596,Ryan Moore,47
45,0,40058,Zac Blair,46
45,0,29479,Scott Brown,46
45,0,25900,Lucas Glover,46
45,0,31646,Emiliano Grillo,46
45,0,25818,Scott Piercy,46
45,0,25493,Nick Taylor,46
45,0,37189,Harold Varner III,46
52,0,25364,Paul Casey,45
52,0,21731,Freddie Jacobson,45
52,0,30926,Chris Kirk,45
52,0,32757,Patton Kizzire,45
52,0,26951,Johnson Wagner,45
52,0,25632,Jimmy Walker,45
58,0,01810,Phil Mickelson,44
58,0,23320,Ryan Palmer,44
58,0,24502,Adam Scott,44
58,0,20645,John Senden,44
58,0,34046,Jordan Spieth,44
58,0,28132,Tyrone Van Aswegen,44
64,0,29478,Kevin Kisner,43
64,0,29926,Danny Lee,43
64,0,29289,S.Y. Noh,43
67,0,24357,K.J. Choi,42
67,0,36801,Mark Hubbard,42
67,0,08075,Jerry Kelly,42
67,0,29485,Brett Stegmaier,42
71,0,33141,Keegan Bradley,41
71,0,20472,Alex Cejka,41
71,0,31557,Jim Herman,41
71,0,30711,Colt Knost,41
71,0,23800,Bryce Molder,41
71,0,27214,Kevin Streelman,41
71,0,25349,Tim Wilkinson,41
78,0,27895,Jonas Blixt,40
78,0,23541,Ben Crane,40
78,0,31416,Derek Fathauer,40
78,0,34098,Russell Henley,40
78,0,12716,Charley Hoffman,40
78,0,34174,John Huh,40
78,0,35451,Scott Pinckney,40
78,0,29518,Brendan Steele,40
78,0,26289,Boo Weekley,40
87,0,35545,Blayne Barber,39
87,0,27974,Sung Kang,39
87,0,27129,Luke List,39
87,0,32640,Troy Merritt,39
87,0,20691,Greg Owen,39
87,0,34431,Robert Streb,39
93,0,29268,Bronson Burgoon,38
93,0,24924,Bill Haas,38
93,0,34409,David Lingmerth,38
93,0,33419,Cameron Tringale,38
97,0,29745,Tyler Aldridge,37
97,0,20098,Stuart Appleby,37
97,0,23638,Brendon de Jonge,37
97,0,24358,Robert Garrigus,37
97,0,27141,J.B. Holmes,37
97,0,26300,Matt Jones,37
97,0,36689,Brooks Koepka,37
97,0,28237,Rory McIlroy,37
97,0,30163,Henrik Norlander,37
97,0,26331,Charl Schwartzel,37
97,0,30110,Kyle Stanley,37
97,0,33418,Shawn Stefani,37
97,0,27963,Chris Stroud,37
110,0,29420,Billy Horschel,36
110,0,27747,Hiroshi Iwata,36
110,0,22405,Justin Rose,36
110,0,29221,Webb Simpson,36
110,0,25804,Bubba Watson,36
115,0,23983,Luke Donald,35
115,0,28679,Fabián Gómez,35
115,0,29720,Andres Gonzales,35
115,0,29222,Billy Hurley III,35
115,0,24912,Will MacKenzie,35
115,0,34466,Peter Malnati,35
115,0,32150,Michael Thompson,35
115,0,28114,Dawie van der Walt,35
115,0,25892,Steve Wheatcroft,35
124,0,20229,Stewart Cink,34
124,0,34563,Chesson Hadley,34
124,0,30692,Scott Stallings,34
127,0,24507,Jason Bohn,33
127,0,32448,James Hahn,33
127,0,31420,Anirban Lahiri,33
130,0,25720,Chad Collins,32
130,0,27436,Graham DeLaet,32
130,0,35532,Tom Hoge,32
130,0,37454,Whee Kim,32
130,0,34261,Scott Langley,32
130,0,23325,Vaughn Taylor,32
130,0,02206,David Toms,32
130,0,27770,Camilo Villegas,32
138,0,24461,Thomas Aiken,31
138,0,35300,Andrew Loupe,31
138,0,06527,Steve Stricker,31
138,0,34265,Will Wilcox,31
142,0,21209,Sergio Garcia,30
142,0,35879,Kelly Kraft,30
142,0,33667,Carlos Ortiz,30
142,0,21528,Henrik Stenson,30
146,0,20157,Retief Goosen,29
146,0,22892,Jason Gore,29
146,0,29974,Branden Grace,29
146,0,35539,Luke Guthrie,29
146,0,28158,Steve Marino,29
146,0,27942,Rob Oppenheim,29
152,0,34021,Bud Cauley,28
152,0,33461,Morgan Hoffmann,28
152,0,25198,Francesco Molinari,28
152,0,29223,Sam Saunders,28
152,0,06567,Vijay Singh,28
152,0,31560,Brian Stuard,28
158,0,24494,Erik Compton,27
158,0,28475,Jeff Overton,27
158,0,35891,Cameron Smith,27
161,0,25572,Graeme McDowell,26
161,0,26329,Louis Oosthuizen,26
163,0,37273,Derek Ernst,25
164,0,29535,Brice Garnett,24
164,0,32618,Rhein Gibson,24
164,0,20766,Padraig Harrington,24
164,0,23353,J.J. Henry,24
164,0,22056,Cameron Percy,24
