RANK,MOVEMENT,PLAYER_ID,PLAYER,STROKE DIFFERENTIAL,PLAYER'S SCORE,FIELD AVERAGE SCORE
126,0,33413,Ben Martin,-.06,70.85,70.79
129,0,39975,Michael Kim,-.07,70.98,70.91
129,0,28132,Tyrone Van Aswegen,-.07,71.03,70.96
131,0,28679,Fabián Gómez,-.11,71.37,71.26
131,0,36801,Mark Hubbard,-.11,71.12,71.01
131,0,31560,Brian Stuard,-.11,71.02,70.91
134,0,24461,Thomas Aiken,-.13,70.94,70.81
134,0,35300,Andrew Loupe,-.13,71.29,71.16
136,0,22046,Geoff Ogilvy,-.19,71.42,71.23
136,0,28114,Dawie van der Walt,-.19,71.01,70.82
138,0,35539,Luke Guthrie,-.20,70.78,70.58
138,0,33461,Morgan Hoffmann,-.20,71.13,70.93
140,0,06522,Ernie Els,-.22,71.74,71.52
140,0,27942,Rob Oppenheim,-.22,71.40,71.18
142,0,33418,Shawn Stefani,-.23,71.00,70.77
143,0,29745,Tyler Aldridge,-.26,71.09,70.83
143,0,24912,Will MacKenzie,-.26,71.20,70.94
143,0,27770,Camilo Villegas,-.26,71.43,71.17
143,0,25892,Steve Wheatcroft,-.26,71.26,71.00
147,0,34563,Chesson Hadley,-.29,71.37,71.08
147,0,37454,Whee Kim,-.29,71.29,71.00
149,0,28158,Steve Marino,-.30,71.29,70.99
150,0,22892,Jason Gore,-.32,71.30,70.98
150,0,35451,Scott Pinckney,-.32,71.00,70.68
152,0,40058,Zac Blair,-.33,71.25,70.92
153,0,23638,Brendon de Jonge,-.35,71.20,70.85
153,0,20572,Rod Pampling,-.35,71.18,70.83
153,0,29223,Sam Saunders,-.35,71.23,70.88
156,0,28475,Jeff Overton,-.38,71.08,70.70
157,0,32640,Troy Merritt,-.39,71.18,70.79
158,0,25720,Chad Collins,-.40,71.32,70.92
158,0,25240,D.A. Points,-.40,71.18,70.78
160,0,35532,Tom Hoge,-.42,71.29,70.87
161,0,34261,Scott Langley,-.45,71.24,70.79
162,0,21878,Mark Wilson,-.47,71.18,70.71
163,0,34466,Peter Malnati,-.48,71.26,70.78
164,0,27747,Hiroshi Iwata,-.50,71.47,70.97
164,0,35732,Wes Roach,-.50,71.25,70.75
166,0,20691,Greg Owen,-.51,71.33,70.82
167,0,29720,Andres Gonzales,-.52,71.33,70.81
168,0,32876,Martin Piller,-.53,71.56,71.03
169,0,35891,Cameron Smith,-.56,71.74,71.18
170,0,24781,Hunter Mahan,-.61,72.21,71.60
170,0,24490,George McNeill,-.61,71.86,71.25
172,0,24494,Erik Compton,-.66,71.87,71.21
173,0,33667,Carlos Ortiz,-.68,71.76,71.08
174,0,23353,J.J. Henry,-.73,71.88,71.15
175,0,20104,Ken Duke,-.75,72.04,71.29
176,0,37273,Derek Ernst,-.78,71.51,70.73
177,0,32618,Rhein Gibson,-.81,71.54,70.73
178,0,20848,Ángel Cabrera,-.90,72.24,71.34
179,0,10213,Dicky Pride,-.91,71.60,70.69
180,0,45526,Abraham Ancer,-.99,71.60,70.61
181,0,23621,Rory Sabbatini,-1.17,72.00,70.83
182,0,30927,Brendon Todd,-1.53,72.44,70.91
183,0,10885,Robert Allenby,-1.94,72.82,70.88
184,0,28092,D.H. Lee,-2.10,72.75,70.65
185,0,25274,Steven Bowditch,-3.08,74.20,71.12
