RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
1,0,01408,Kelly Gibson,424
2,0,09011,David Duval,401
3,0,07749,Brett Quigley,387
4,0,01577,Lee Janzen,384
5,0,01381,Fred Funk,382
6,0,01943,Chris Perry,381
7,0,01161,Mark Calcavecchia,379
8,0,08375,Paul Stankowski,376
9,0,01203,Russ Cochran,373
10,0,01723,Andrew Magee,372
11,0,10569,Mike Brisky,370
12,0,10809,Jim Furyk,367
13,0,01024,Billy Andrade,365
14,0,01707,Steve Lowery,364
15,0,01157,Tom Byrum,362
16,0,20099,Doug Barron,359
17,0,10860,Justin Leonard,358
17,0,02170,Hal Sutton,358
19,0,12782,Tim Herron,356
20,0,06012,Greg Kraft,353
21,0,01761,Len Mattiace,352
22,0,01619,Skip Kendall,351
23,0,01219,John Cook,346
23,0,06643,Paul Goydos,346
25,0,06315,Pete Jordan,345
26,0,12387,Michael Christie,344
26,0,08793,Tiger Woods,344
28,0,06621,Joe Durant,343
29,0,06044,Scott Gump,342
29,0,01748,Doug Martin,342
31,0,06613,Tommy Tolles,341
31,0,02218,Ted Tryba,341
33,0,01035,Tommy Armour III,336
33,0,01096,Phil Blackmar,336
33,0,02245,Grant Waite,336
36,0,20229,Stewart Cink,335
36,0,19881,Robert Damron,335
38,0,01706,Davis Love III,334
38,0,07101,Dave Stockton Jr.,334
40,0,01549,Mike Hulbert,332
40,0,06332,Neal Lancaster,332
42,0,12645,Brent Geiberger,330
42,0,08547,John Maginnes,330
44,0,01891,David Ogrin,326
45,0,01323,Brad Fabel,325
45,0,02223,Bob Tway,325
47,0,02214,Kirk Triplett,324
48,0,02101,Joey Sindelar,323
49,0,01724,Jeff Maggert,321
49,0,08385,Omar Uresti,321
51,0,01098,Jay Don Blake,319
51,0,08537,J.P. Hayes,319
51,0,02206,David Toms,319
54,0,01175,Jim Carter,317
55,0,02007,Larry Rinker,311
56,0,02104,Jeff Sluman,309
57,0,01527,Scott Hoch,306
58,0,01388,Robert Gamez,304
59,0,02246,Duffy Waldorf,303
60,0,02146,Payne Stewart,302
61,0,02010,Loren Roberts,301
62,0,01810,Phil Mickelson,300
63,0,01116,Michael Bradley,299
64,0,01533,P.H. Horgan III,298
65,0,08075,Jerry Kelly,297
66,0,01139,Olin Browne,295
67,0,02008,Lee Rinker,294
68,0,01887,Mark O'Meara,292
69,0,01307,Joel Edwards,291
69,0,01766,Billy Mayfair,291
71,0,01569,Peter Jacobsen,290
72,0,01201,Lennie Clements,288
72,0,06036,Scott Dunlap,288
72,0,11032,Frank Lickliter II,288
72,0,02135,Mike Standly,288
76,0,06034,Marco Dawson,286
77,0,01418,Bill Glasson,284
77,0,01945,Kenny Perry,284
77,0,06581,David Sutherland,284
80,0,01599,Steve Jones,283
80,0,06090,Jim McGovern,283
82,0,01329,Brad Faxon,282
82,0,01385,Jim Gallagher Jr.,282
84,0,07867,Woody Austin,281
84,0,01361,Dan Forsman,281
84,0,01960,Don Pooley,281
87,0,10585,Scott McCarron,280
87,0,06595,Kevin Sutherland,280
87,0,06577,John Wilson,280
90,0,01261,Jay Delsing,279
90,0,01510,Nolan Henke,279
90,0,12660,Jesper Parnevik,279
90,0,02023,Clarence Rose,279
94,0,08931,Glen Day,278
95,0,01185,Brandel Chamblee,277
95,0,06567,Vijay Singh,277
97,0,01093,Ronnie Black,276
97,0,06214,Guy Boros,276
99,0,01457,Jay Haas,275
100,0,06617,Brian Henninger,273
100,0,01941,Tom Pernice Jr.,273
102,0,01132,Mark Brooks,272
102,0,02099,Scott Simpson,272
104,0,01143,Brad Bryant,271
105,0,07003,David Berganio Jr.,269
105,0,01926,Steve Pate,269
107,0,01996,Mike Reid,268
107,0,02294,Willie Wood,268
109,0,02279,Mark Wiebe,267
110,0,01011,Rafael Alarcon,265
111,0,08265,Eric Johnson,262
111,0,01677,Tom Lehman,262
111,0,02115,Taylor Smith,262
114,0,01797,Rocco Mediate,261
114,0,07235,John Morse,261
116,0,01553,John Huston,260
117,0,01006,John Adams,258
118,0,20098,Stuart Appleby,256
118,0,02133,Craig Stadler,256
120,0,07465,Hideki Kase,255
120,0,01682,Wayne Levi,255
120,0,01771,Blaine McCallister,255
123,0,01331,Rick Fehr,252
123,0,10207,Jimmy Johnston,252
125,0,10963,Jimmy Green,251
126,0,06575,Dudley Hart,249
126,0,12663,Phil Tataurangi,249
128,0,01320,Bob Estes,248
129,0,10962,Bradley Hughes,246
129,0,02166,Chip Sullivan,246
131,0,01920,Craig Parry,242
132,0,02242,Lanny Wadkins,237
133,0,10505,Shane Bertsch,236
133,0,01374,Robin Freeman,236
135,0,10837,Kevin Burton,235
135,0,01475,Donnie Hammond,235
135,0,08553,Lee Porter,235
135,0,07087,Hugh Royer III,235
139,0,05466,Jack O'Keefe,232
140,0,10875,Todd Demsey,226
140,0,01487,Jeff Hart,226
140,0,21007,Gabriel Hjertstedt,226
143,0,01040,Emlyn Aubrey,225
143,0,01633,Tom Kite,225
143,0,02226,Tray Tyner,225
146,0,07267,Allen Doyle,223
