RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,# OF BIRDIES,TOTAL ROUNDS
52,0,01408,Kelly Gibson,3.50,424,121
54,0,20099,Doug Barron,3.49,359,103
54,0,06214,Guy Boros,3.49,276,79
54,0,01219,John Cook,3.49,346,99
54,0,07749,Brett Quigley,3.49,387,111
54,0,02223,Bob Tway,3.49,325,93
59,0,01249,John Daly,3.48,174,50
60,0,01143,Brad Bryant,3.47,271,78
60,0,01553,John Huston,3.47,260,75
60,0,02146,Payne Stewart,3.47,302,87
60,0,02279,Mark Wiebe,3.47,267,77
64,0,01323,Brad Fabel,3.46,325,94
64,0,06643,Paul Goydos,3.46,346,100
64,0,01475,Donnie Hammond,3.46,235,68
64,0,10585,Scott McCarron,3.46,280,81
64,0,06581,David Sutherland,3.46,284,82
69,0,01042,Paul Azinger,3.45,214,62
69,0,01724,Jeff Maggert,3.45,321,93
69,0,02049,Gene Sauers,3.45,183,53
72,0,06522,Ernie Els,3.44,213,62
72,0,01457,Jay Haas,3.44,275,80
72,0,01619,Skip Kendall,3.44,351,102
75,0,19881,Robert Damron,3.42,335,98
75,0,06315,Pete Jordan,3.42,345,101
77,0,01920,Craig Parry,3.41,242,71
78,0,01116,Michael Bradley,3.40,299,88
78,0,01510,Nolan Henke,3.40,279,82
78,0,01891,David Ogrin,3.40,326,96
78,0,02099,Scott Simpson,3.40,272,80
78,0,02246,Duffy Waldorf,3.40,303,89
83,0,08931,Glen Day,3.39,278,82
83,0,01549,Mike Hulbert,3.39,332,98
83,0,06012,Greg Kraft,3.39,353,104
83,0,11032,Frank Lickliter II,3.39,288,85
87,0,20229,Stewart Cink,3.38,335,99
88,0,01313,Steve Elkington,3.37,209,62
88,0,07101,Dave Stockton Jr.,3.37,334,99
90,0,06034,Marco Dawson,3.36,286,85
90,0,08537,J.P. Hayes,3.36,319,95
92,0,01011,Rafael Alarcon,3.35,265,79
92,0,01361,Dan Forsman,3.35,281,84
92,0,01533,P.H. Horgan III,3.35,298,89
92,0,01748,Doug Martin,3.35,342,102
92,0,02135,Mike Standly,3.35,288,86
97,0,01444,Ken Green,3.34,177,53
97,0,06567,Vijay Singh,3.34,277,83
97,0,02242,Lanny Wadkins,3.34,237,71
100,0,01569,Peter Jacobsen,3.33,290,87
100,0,02321,Fuzzy Zoeller,3.33,173,52
102,0,01261,Jay Delsing,3.32,279,84
102,0,01381,Fred Funk,3.32,382,115
102,0,02159,Curtis Strange,3.32,209,63
102,0,06527,Steve Stricker,3.32,196,59
106,0,01996,Mike Reid,3.31,268,81
106,0,02218,Ted Tryba,3.31,341,103
108,0,06332,Neal Lancaster,3.29,332,101
108,0,01761,Len Mattiace,3.29,352,107
108,0,06595,Kevin Sutherland,3.29,280,85
108,0,02245,Grant Waite,3.29,336,102
112,0,20098,Stuart Appleby,3.28,256,78
112,0,06124,Patrick Burke,3.28,213,65
112,0,12663,Phil Tataurangi,3.28,249,76
115,0,01201,Lennie Clements,3.27,288,88
115,0,08547,John Maginnes,3.27,330,101
115,0,02239,Scott Verplank,3.27,203,62
118,0,01797,Rocco Mediate,3.26,261,80
119,0,01093,Ronnie Black,3.25,276,85
120,0,07003,David Berganio Jr.,3.24,269,83
120,0,01326,Nick Faldo,3.24,159,49
120,0,01385,Jim Gallagher Jr.,3.24,282,87
120,0,01926,Steve Pate,3.24,269,83
120,0,02131,Mike Springer,3.24,214,66
125,0,07867,Woody Austin,3.23,281,87
125,0,01175,Jim Carter,3.23,317,98
125,0,08075,Jerry Kelly,3.23,297,92
125,0,01766,Billy Mayfair,3.23,291,90
125,0,02115,Taylor Smith,3.23,262,81
130,0,01941,Tom Pernice Jr.,3.21,273,85
131,0,01905,Joe Ozaki,3.20,211,66
132,0,01006,John Adams,3.19,258,81
132,0,02166,Chip Sullivan,3.19,246,77
134,0,10837,Kevin Burton,3.18,235,74
134,0,06090,Jim McGovern,3.18,283,89
134,0,08385,Omar Uresti,3.18,321,101
137,0,06044,Scott Gump,3.17,342,108
137,0,02007,Larry Rinker,3.17,311,98
137,0,02101,Joey Sindelar,3.17,323,102
140,0,01307,Joel Edwards,3.16,291,92
140,0,08265,Eric Johnson,3.16,262,83
140,0,01717,Sandy Lyle,3.16,199,63
140,0,10457,Frank Nobilo,3.16,202,64
144,0,06575,Dudley Hart,3.15,249,79
144,0,10962,Bradley Hughes,3.15,246,78
144,0,02095,Larry Silveira,3.15,186,59
144,0,02104,Jeff Sluman,3.15,309,98
148,0,21007,Gabriel Hjertstedt,3.14,226,72
149,0,01014,Fulton Allem,3.13,194,62
149,0,01040,Emlyn Aubrey,3.13,225,72
149,0,06036,Scott Dunlap,3.13,288,92
149,0,02225,Howard Twitty,3.13,150,48
153,0,08339,Spike McRoy,3.12,212,68
153,0,02294,Willie Wood,3.12,268,86
155,0,01823,Larry Mize,3.10,214,69
156,0,05466,Jack O'Keefe,3.09,232,75
156,0,02008,Lee Rinker,3.09,294,95
158,0,06577,John Wilson,3.08,280,91
159,0,01132,Mark Brooks,3.06,272,89
159,0,10963,Jimmy Green,3.06,251,82
159,0,02267,D.A. Weibring,3.06,190,62
162,0,10875,Todd Demsey,3.05,226,74
163,0,01633,Tom Kite,3.04,225,74
163,0,02226,Tray Tyner,3.04,225,74
165,0,01378,David Frost,3.03,209,69
165,0,02023,Clarence Rose,3.03,279,92
167,0,01306,David Edwards,3.01,211,70
168,0,07465,Hideki Kase,3.00,255,85
168,0,01771,Blaine McCallister,3.00,255,85
168,0,01864,Larry Nelson,3.00,162,54
168,0,01928,Corey Pavin,3.00,189,63
168,0,01975,Tom Purtzer,3.00,198,66
173,0,20158,Anthony Rodriguez,2.98,182,61
174,0,10207,Jimmy Johnston,2.96,252,85
175,0,02100,Tim Simpson,2.95,186,63
176,0,01133,Billy Ray Brown,2.94,206,70
177,0,01139,Olin Browne,2.92,295,101
177,0,12826,Paul Claxton,2.92,193,66
179,0,08553,Lee Porter,2.90,235,81
180,0,02292,Bob Wolcott,2.87,204,71
181,0,01487,Jeff Hart,2.86,226,79
181,0,06132,Sonny Skinner,2.86,203,71
183,0,01288,Ed Dougherty,2.85,185,65
184,0,10505,Shane Bertsch,2.84,236,83
184,0,07235,John Morse,2.84,261,92
186,0,07087,Hugh Royer III,2.83,235,83
187,0,07547,Craig Kanada,2.80,151,54
188,0,06515,Shaun Micheel,2.75,146,53
189,0,01489,Steve Hart,2.74,189,69
190,0,10213,Dicky Pride,2.71,206,76
191,0,06144,John Dowdall,2.70,165,61
192,0,07363,Craig Bowden,2.67,147,55
193,0,07267,Allen Doyle,2.62,223,85
194,0,01072,Chip Beck,2.46,175,71
195,0,01346,Ed Fiori,2.42,121,50
