RANK,MOVEMENT,PLAYER_ID,PLAYER,PUTTS MADE
1,0,35658,Kris Ventura,2.5
2,0,24502,Adam Scott,2.4
3,0,56762,Will Gordon,2.3
4,0,40098,Matt Fitzpatrick,2.2
5,1,47993,Denny McCarthy,2.1
5,1,46442,Maverick McNealy,2.1
5,-1,29221,Webb Simpson,2.1
8,4,29725,Tony Finau,2.0
8,1,30911,Tommy Fleetwood,2.0
8,4,34363,Tyrrell Hatton,2.0
8,9,30925,Dustin Johnson,2.0
8,1,30927,Brendon Todd,2.0
13,4,45526,Abraham Ancer,1.9
13,-7,47959,Bryson DeChambeau,1.9
13,-1,48045,Michael Gellerman,1.9
13,-1,46970,Jon Rahm,1.9
13,-4,46046,Scottie Scheffler,1.9
13,-1,47128,Richy Werenski,1.9
19,-2,35450,Patrick Cantlay,1.8
19,-2,29420,Billy Horschel,1.8
19,3,35506,Mackenzie Hughes,1.8
19,-2,28252,Seamus Power,1.8
23,-1,34076,Joel Dahmen,1.7
23,-1,10809,Jim Furyk,1.7
23,-1,32618,Rhein Gibson,1.7
23,7,46717,Viktor Hovland,1.7
23,7,29478,Kevin Kisner,1.7
23,-1,34360,Patrick Reed,1.7
23,-1,36699,Patrick Rodgers,1.7
23,-1,31323,Gary Woodland,1.7
31,-1,46402,Talor Gooch,1.6
31,9,32839,Hideki Matsuyama,1.6
31,-1,49771,J.T. Poston,1.6
31,-1,53165,Doc Redman,1.6
31,-1,48081,Xander Schauffele,1.6
31,-1,27649,Brandt Snedeker,1.6
31,-1,34046,Jordan Spieth,1.6
38,2,45157,Cam Davis,1.5
38,2,45609,Tyler Duncan,1.5
38,23,34099,Harris English,1.5
38,2,32102,Rickie Fowler,1.5
38,2,28679,Fabián Gómez,1.5
38,23,35310,Lanto Griffin,1.5
38,2,27554,Scott Harrington,1.5
38,2,21961,Charles Howell III,1.5
38,2,24024,Zach Johnson,1.5
38,2,33410,Andrew Landry,1.5
38,2,49766,Hank Lebioda,1.5
38,2,26851,Marc Leishman,1.5
38,2,27129,Luke List,1.5
38,2,35449,Adam Long,1.5
38,-8,28237,Rory McIlroy,1.5
38,2,32640,Troy Merritt,1.5
38,2,50525,Collin Morikawa,1.5
38,2,25396,Kevin Na,1.5
38,2,26329,Louis Oosthuizen,1.5
38,23,35891,Cameron Smith,1.5
38,2,30692,Scott Stallings,1.5
38,2,32254,Xinjun Zhang,1.5
60,1,26499,Rafa Cabrera Bello,1.4
60,1,46435,Austin Cook,1.4
60,1,24924,Bill Haas,1.4
60,1,33399,Adam Hadwin,1.4
60,1,35461,Beau Hossler,1.4
60,-20,39971,Sungjae Im,1.4
60,1,36689,Brooks Koepka,1.4
60,1,25572,Graeme McDowell,1.4
60,1,27349,Alex Noren,1.4
60,1,24361,Pat Perez,1.4
60,1,24138,Ian Poulter,1.4
60,1,39953,Chase Seiffert,1.4
60,1,29518,Brendan Steele,1.4
60,1,29484,Peter Uihlein,1.4
74,4,19803,Ryan Armour,1.3
74,4,29479,Scott Brown,1.3
74,4,29268,Bronson Burgoon,1.3
74,4,52372,Cameron Champ,1.3
74,4,29970,Dylan Frittelli,1.3
74,4,29535,Brice Garnett,1.3
74,4,34098,Russell Henley,1.3
74,4,33490,Bo Hoag,1.3
74,4,26300,Matt Jones,1.3
74,4,37455,Si Woo Kim,1.3
74,4,23108,Matt Kuchar,1.3
74,4,27936,Martin Laird,1.3
74,4,28775,Nate Lashley,1.3
74,4,36871,Matthew NeSmith,1.3
74,44,33448,Justin Thomas,1.3
74,4,32139,Danny Willett,1.3
74,4,49964,Aaron Wise,1.3
91,5,21407,Arjun Atwal,1.2
91,-13,40026,Daniel Berger,1.2
91,5,40058,Zac Blair,1.2
91,5,47504,Sam Burns,1.2
91,5,25364,Paul Casey,1.2
91,5,19846,Brian Gay,1.2
91,5,33597,Harry Higgs,1.2
91,5,36801,Mark Hubbard,1.2
91,5,30944,Jason Kokrak,1.2
91,5,34466,Peter Malnati,1.2
91,5,40042,Tyler McCumber,1.2
91,5,26596,Ryan Moore,1.2
91,5,48822,Sebastián Muñoz,1.2
91,5,27942,Rob Oppenheim,1.2
