RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,45526,Abraham Ancer,100.00,620,620
1,0,29268,Bronson Burgoon,100.00,455,455
1,0,35450,Patrick Cantlay,100.00,482,482
1,0,30911,Tommy Fleetwood,100.00,307,307
1,0,10809,Jim Furyk,100.00,418,418
1,0,29535,Brice Garnett,100.00,493,493
1,0,32618,Rhein Gibson,100.00,378,378
1,0,32662,Michael Gligic,100.00,374,374
1,0,56762,Will Gordon,100.00,244,244
1,0,29974,Branden Grace,100.00,379,379
1,0,32448,James Hahn,100.00,304,304
1,0,34466,Peter Malnati,100.00,492,492
1,0,25572,Graeme McDowell,100.00,386,386
1,0,01810,Phil Mickelson,100.00,419,419
1,0,39953,Chase Seiffert,100.00,381,381
1,0,33486,Roger Sloan,100.00,417,417
1,0,34431,Robert Streb,100.00,385,385
1,0,27963,Chris Stroud,100.00,407,407
1,0,29484,Peter Uihlein,100.00,369,369
1,0,23623,Bo Van Pelt,100.00,352,352
21,4,36801,Mark Hubbard,99.88,802,801
22,4,36699,Patrick Rodgers,99.87,796,795
23,4,33667,Carlos Ortiz,99.86,722,721
24,7,47959,Bryson DeChambeau,99.85,650,649
24,4,47993,Denny McCarthy,99.85,660,659
26,3,46442,Maverick McNealy,99.84,611,610
26,5,25396,Kevin Na,99.84,614,613
26,9,46970,Jon Rahm,99.84,613,612
26,3,48081,Xander Schauffele,99.84,644,643
30,1,31557,Jim Herman,99.83,583,582
30,1,36871,Matthew NeSmith,99.83,588,587
32,3,33490,Bo Hoag,99.82,551,550
32,3,21961,Charles Howell III,99.82,552,551
32,3,23108,Matt Kuchar,99.82,554,553
32,3,23621,Rory Sabbatini,99.82,544,543
32,3,25493,Nick Taylor,99.82,541,540
32,3,31323,Gary Woodland,99.82,565,564
38,4,27649,Brandt Snedeker,99.81,534,533
39,4,20229,Stewart Cink,99.80,496,495
39,4,27349,Alex Noren,99.80,505,504
41,4,34563,Chesson Hadley,99.79,480,479
41,4,23325,Vaughn Taylor,99.79,479,478
43,4,32333,Kevin Tway,99.77,432,431
43,4,27064,Jhonattan Vegas,99.77,427,426
45,4,26329,Louis Oosthuizen,99.76,423,422
46,4,46550,Brandon Hagy,99.74,390,389
46,4,33597,Harry Higgs,99.74,763,761
46,4,23788,D.J. Trahan,99.74,391,390
49,7,34099,Harris English,99.73,728,726
49,4,29970,Dylan Frittelli,99.73,743,741
49,4,35449,Adam Long,99.73,729,727
49,4,24138,Ian Poulter,99.73,372,371
53,3,49960,Sepp Straka,99.71,682,680
53,3,32139,Danny Willett,99.71,340,339
55,4,34256,Andrew Putnam,99.70,331,330
56,4,27214,Kevin Streelman,99.69,648,646
56,4,25804,Bubba Watson,99.69,646,644
58,4,29518,Brendan Steele,99.68,617,615
59,14,35891,Cameron Smith,99.67,600,598
59,5,51894,Vince Whaley,99.67,307,306
61,5,32791,K.H. Lee,99.66,589,587
61,5,32640,Troy Merritt,99.66,590,588
61,5,25818,Scott Piercy,99.66,580,578
61,5,47347,Adam Schenk,99.66,591,589
65,10,40026,Daniel Berger,99.65,578,576
65,5,29479,Scott Brown,99.65,573,571
65,5,19846,Brian Gay,99.65,573,571
65,5,29926,Danny Lee,99.65,574,572
69,9,35310,Lanto Griffin,99.64,840,837
69,4,47128,Richy Werenski,99.64,550,548
71,4,19803,Ryan Armour,99.63,536,534
71,4,39324,J.J. Spaun,99.63,546,544
73,7,30927,Brendon Todd,99.62,785,782
74,5,35461,Beau Hossler,99.61,513,511
74,10,30925,Dustin Johnson,99.61,509,507
76,4,33413,Ben Martin,99.60,248,247
77,5,35732,Wes Roach,99.59,244,243
78,5,35532,Tom Hoge,99.58,718,715
78,9,32839,Hideki Matsuyama,99.58,706,703
78,9,45486,Joaquin Niemann,99.58,713,710
78,9,34360,Patrick Reed,99.58,711,708
82,3,40098,Matt Fitzpatrick,99.56,455,453
82,3,32102,Rickie Fowler,99.56,451,449
84,3,34255,Joseph Bramlett,99.55,443,441
84,9,29725,Tony Finau,99.55,667,664
84,3,33410,Andrew Landry,99.55,663,660
84,-22,33448,Justin Thomas,99.55,664,661
88,-24,29420,Billy Horschel,99.54,648,645
88,5,39971,Sungjae Im,99.54,865,861
88,8,23320,Ryan Palmer,99.54,655,652
91,1,48887,Matt Wallace,99.53,425,423
92,1,24924,Bill Haas,99.52,413,411
93,3,39977,Max Homa,99.51,615,612
93,3,36689,Brooks Koepka,99.51,409,407
93,3,32150,Michael Thompson,99.51,609,606
96,5,46402,Talor Gooch,99.50,799,795
96,5,33399,Adam Hadwin,99.50,597,594
98,5,24024,Zach Johnson,99.49,591,588
99,5,34314,Sebastian Cappelen,99.48,386,384
99,5,27644,Brian Harman,99.48,766,762
99,5,27554,Scott Harrington,99.48,574,571
99,10,26851,Marc Leishman,99.48,577,574
103,4,33419,Cameron Tringale,99.47,567,564
104,15,34363,Tyrrell Hatton,99.46,370,368
105,3,40058,Zac Blair,99.45,544,541
106,3,26300,Matt Jones,99.44,720,716
106,3,56278,Matthew Wolff,99.44,720,716
108,4,27974,Sung Kang,99.43,701,697
108,4,31560,Brian Stuard,99.43,707,703
108,4,25349,Tim Wilkinson,99.43,352,350
111,4,46435,Austin Cook,99.42,514,511
111,4,12716,Charley Hoffman,99.42,518,515
113,4,25364,Paul Casey,99.41,506,503
113,4,24502,Adam Scott,99.41,340,338
115,4,32366,Kevin Chappell,99.40,333,331
115,13,35506,Mackenzie Hughes,99.40,666,662
117,5,34021,Bud Cauley,99.39,656,652
117,5,28775,Nate Lashley,99.39,493,490
117,5,26476,Chez Reavie,99.39,660,656
120,5,52375,Doug Ghim,99.38,323,321
120,5,37189,Harold Varner III,99.38,641,637
120,5,32254,Xinjun Zhang,99.38,646,642
123,5,27942,Rob Oppenheim,99.37,475,472
124,6,51766,Wyndham Clark,99.36,471,468
124,15,46717,Viktor Hovland,99.36,626,622
124,6,30163,Henrik Norlander,99.36,626,622
124,6,53165,Doc Redman,99.36,776,771
128,5,45157,Cam Davis,99.35,460,457
128,5,37275,Sam Ryder,99.35,616,612
130,5,47504,Sam Burns,99.34,604,600
131,5,26499,Rafa Cabrera Bello,99.32,444,441
