RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,29535,Brice Garnett,78.07,187,146
2,0,24138,Ian Poulter,77.64,161,125
3,0,40026,Daniel Berger,76.67,240,184
4,0,40098,Matt Fitzpatrick,76.58,158,121
5,0,47993,Denny McCarthy,76.45,242,185
6,0,46970,Jon Rahm,75.96,208,158
7,0,23108,Matt Kuchar,75.90,166,126
8,0,34256,Andrew Putnam,75.50,151,114
9,4,45526,Abraham Ancer,75.45,220,166
10,13,48081,Xander Schauffele,75.38,260,196
11,-2,48119,Ben Taylor,75.21,117,88
12,-1,35506,Mackenzie Hughes,75.00,224,168
13,2,26329,Louis Oosthuizen,74.86,179,134
14,-2,34099,Harris English,74.56,287,214
15,1,32640,Troy Merritt,74.26,202,150
16,1,28775,Nate Lashley,74.18,182,135
17,1,36699,Patrick Rodgers,74.17,302,224
18,1,32757,Patton Kizzire,74.14,174,129
19,1,39953,Chase Seiffert,74.13,143,106
20,-7,29478,Kevin Kisner,73.80,229,169
21,1,40058,Zac Blair,73.76,202,149
22,2,29268,Bronson Burgoon,73.40,188,138
23,2,37275,Sam Ryder,73.36,229,168
24,7,47959,Bryson DeChambeau,73.31,251,184
25,1,31420,Anirban Lahiri,73.12,93,68
26,38,34363,Tyrrell Hatton,72.95,122,89
26,1,32150,Michael Thompson,72.95,207,151
28,0,20229,Stewart Cink,72.83,173,126
28,0,51766,Wyndham Clark,72.83,184,134
30,3,29420,Billy Horschel,72.81,228,166
31,12,39971,Sungjae Im,72.62,325,236
32,10,25396,Kevin Na,72.61,241,175
33,-2,32791,K.H. Lee,72.57,237,172
34,0,33419,Cameron Tringale,72.52,222,161
35,0,32366,Kevin Chappell,72.36,123,89
36,0,39546,Keith Mitchell,72.34,235,170
37,0,12716,Charley Hoffman,72.30,213,154
37,0,39977,Max Homa,72.30,213,154
39,-9,29221,Webb Simpson,72.27,220,159
40,-1,31323,Gary Woodland,72.25,227,164
41,0,27649,Brandt Snedeker,72.17,212,153
42,2,35891,Cameron Smith,71.86,231,166
