RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,06522,Ernie Els,3.625,29,8
2,0,01142,Bart Bryant,3.636,40,11
3,0,10885,Robert Allenby,3.667,55,15
4,0,01329,Brad Faxon,3.727,82,22
5,0,19972,José Coceres,3.750,30,8
5,0,01887,Mark O'Meara,3.750,15,4
5,0,01948,Tim Petrovic,3.750,90,24
5,0,01968,Nick Price,3.750,30,8
5,0,10649,Tom Scherrer,3.750,105,28
10,0,01381,Fred Funk,3.765,64,17
11,0,01527,Scott Hoch,3.769,49,13
12,0,01024,Billy Andrade,3.773,83,22
13,0,10809,Jim Furyk,3.800,19,5
14,0,10117,Bob Heintz,3.808,99,26
15,0,01810,Phil Mickelson,3.813,61,16
16,0,20548,Hidemichi Tanaka,3.833,92,24
17,0,12660,Jesper Parnevik,3.846,50,13
17,0,06567,Vijay Singh,3.846,100,26
19,0,01388,Robert Gamez,3.850,77,20
20,0,12680,Shigeki Maruyama,3.852,104,27
21,0,12782,Tim Herron,3.853,131,34
22,0,06621,Joe Durant,3.857,135,35
23,0,01307,Joel Edwards,3.861,139,36
24,0,12510,Chad Campbell,3.864,85,22
25,0,06809,Bob Burns,3.867,116,30
25,0,10860,Justin Leonard,3.867,58,15
25,0,02002,John Riegger,3.867,116,30
28,0,10425,Jay Williamson,3.870,89,23
29,0,06515,Shaun Micheel,3.871,120,31
30,0,01320,Bob Estes,3.875,31,8
30,0,02239,Scott Verplank,3.875,62,16
32,0,20229,Stewart Cink,3.880,97,25
33,0,21633,Steve Allan,3.882,132,34
33,0,01378,David Frost,3.882,132,34
33,0,01577,Lee Janzen,3.882,66,17
33,0,01945,Kenny Perry,3.882,66,17
37,0,23983,Luke Donald,3.886,136,35
37,0,01941,Tom Pernice Jr.,3.886,136,35
39,0,20127,Chris Riley,3.889,105,27
39,0,22293,Heath Slocum,3.889,70,18
39,0,02104,Jeff Sluman,3.889,35,9
42,0,20593,Greg Chalmers,3.895,74,19
43,0,19846,Brian Gay,3.897,113,29
44,0,01014,Fulton Allem,3.900,39,10
45,0,21805,Harrison Frazar,3.906,125,32
46,0,06004,Stephen Ames,3.909,43,11
46,0,01219,John Cook,3.909,43,11
46,0,01707,Steve Lowery,3.909,86,22
49,0,06078,Esteban Toledo,3.914,137,35
50,0,10457,Frank Nobilo,3.917,94,24
50,0,24361,Pat Perez,3.917,47,12
52,0,21806,Paul Gow,3.923,102,26
53,0,20634,Peter Lonard,3.925,157,40
54,0,01203,Russ Cochran,3.929,55,14
54,0,08633,Per-Ulrik Johansson,3.929,110,28
56,0,06613,Tommy Tolles,3.933,118,30
57,0,12823,Carlos Franco,3.935,122,31
58,0,08881,Tripp Isenhour,3.938,126,32
59,0,12388,Michael Clark II,3.941,134,34
59,0,08993,Franklin Langham,3.941,67,17
61,0,01161,Mark Calcavecchia,3.944,71,18
61,0,02099,Scott Simpson,3.944,71,18
63,0,20498,Briny Baird,3.946,146,37
64,0,06197,Michael Allen,3.947,75,19
65,0,01926,Steve Pate,3.950,79,20
66,0,20094,Jonathan Kaye,3.952,166,42
67,0,12652,Cameron Beckman,3.955,87,22
68,0,10213,Dicky Pride,3.957,91,23
69,0,01374,Robin Freeman,3.958,95,24
70,0,11011,Mike Sposa,3.960,99,25
71,0,01927,Dennis Paulson,3.963,107,27
71,0,20436,Garrett Willis,3.963,107,27
73,0,08535,Gary Nicklaus,3.966,115,29
74,0,20105,Jeff Gove,3.972,143,36
75,0,01175,Jim Carter,4.000,68,17
75,0,01226,Fred Couples,4.000,4,1
75,0,23541,Ben Crane,4.000,76,19
75,0,19881,Robert Damron,4.000,12,3
75,0,20043,Edward Fryatt,4.000,84,21
