RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,01475,Donnie Hammond,2.250,9,4
2,0,07003,David Berganio Jr.,2.500,15,6
2,0,23338,David Gossett,2.500,5,2
2,0,06643,Paul Goydos,2.500,15,6
2,0,10565,Ian Leggatt,2.500,10,4
2,0,22046,Geoff Ogilvy,2.500,5,2
2,0,02106,Chris Smith,2.500,10,4
2,0,06595,Kevin Sutherland,2.500,5,2
9,0,12663,Phil Tataurangi,2.600,13,5
10,0,01157,Tom Byrum,2.667,16,6
10,0,08537,J.P. Hayes,2.667,8,3
10,0,08545,Glen Hnatiuk,2.667,24,9
10,0,08339,Spike McRoy,2.667,16,6
14,0,12645,Brent Geiberger,2.714,19,7
15,0,01132,Mark Brooks,2.750,11,4
15,0,12510,Chad Campbell,2.750,11,4
15,0,01185,Brandel Chamblee,2.750,11,4
15,0,23353,J.J. Henry,2.750,11,4
15,0,21259,Jason Hill,2.750,11,4
15,0,01527,Scott Hoch,2.750,11,4
15,0,01549,Mike Hulbert,2.750,11,4
15,0,01927,Dennis Paulson,2.750,11,4
15,0,02101,Joey Sindelar,2.750,11,4
15,0,06567,Vijay Singh,2.750,11,4
15,0,22293,Heath Slocum,2.750,11,4
15,0,08375,Paul Stankowski,2.750,11,4
27,0,06809,Bob Burns,2.800,14,5
27,0,23800,Bryce Molder,2.800,14,5
27,0,10425,Jay Williamson,2.800,14,5
30,0,01098,Jay Don Blake,2.833,17,6
30,0,10117,Bob Heintz,2.833,17,6
30,0,10962,Bradley Hughes,2.833,17,6
30,0,06012,Greg Kraft,2.833,17,6
30,0,01723,Andrew Magee,2.833,17,6
30,0,23177,Kenneth Staton,2.833,17,6
36,0,01139,Olin Browne,2.875,23,8
36,0,01175,Jim Carter,2.875,23,8
38,0,20094,Jonathan Kaye,2.889,26,9
39,0,01014,Fulton Allem,3.000,18,6
39,0,01024,Billy Andrade,3.000,12,4
39,0,20098,Stuart Appleby,3.000,3,1
39,0,19824,Craig Barlow,3.000,15,5
39,0,23614,Rich Beem,3.000,9,3
39,0,01142,Bart Bryant,3.000,6,2
39,0,01161,Mark Calcavecchia,3.000,12,4
39,0,24357,K.J. Choi,3.000,12,4
39,0,12388,Michael Clark II,3.000,21,7
39,0,01203,Russ Cochran,3.000,12,4
39,0,01249,John Daly,3.000,6,2
39,0,23983,Luke Donald,3.000,3,1
39,0,06036,Scott Dunlap,3.000,9,3
39,0,01307,Joel Edwards,3.000,12,4
39,0,01313,Steve Elkington,3.000,12,4
39,0,01361,Dan Forsman,3.000,24,8
39,0,01374,Robin Freeman,3.000,18,6
39,0,23903,Stephen Gangluff,3.000,15,5
39,0,19846,Brian Gay,3.000,15,5
39,0,20574,Mathew Goggin,3.000,27,9
39,0,20105,Jeff Gove,3.000,24,8
39,0,12782,Tim Herron,3.000,27,9
39,0,21961,Charles Howell III,3.000,15,5
39,0,01599,Steve Jones,3.000,18,6
39,0,08075,Jerry Kelly,3.000,6,2
39,0,01619,Skip Kendall,3.000,12,4
39,0,08993,Franklin Langham,3.000,3,1
39,0,10860,Justin Leonard,3.000,3,1
39,0,20634,Peter Lonard,3.000,24,8
39,0,20502,Michael Long,3.000,12,4
39,0,12680,Shigeki Maruyama,3.000,18,6
39,0,01766,Billy Mayfair,3.000,12,4
39,0,01771,Blaine McCallister,3.000,12,4
39,0,06515,Shaun Micheel,3.000,12,4
39,0,12753,David Morland IV,3.000,12,4
39,0,19817,Michael Muehr,3.000,6,2
39,0,20572,Rod Pampling,3.000,6,2
39,0,20663,Brenden Pappas,3.000,15,5
39,0,01920,Craig Parry,3.000,12,4
39,0,01926,Steve Pate,3.000,24,8
39,0,01928,Corey Pavin,3.000,12,4
39,0,01941,Tom Pernice Jr.,3.000,12,4
39,0,06498,Matt Peterson,3.000,6,2
39,0,10213,Dicky Pride,3.000,24,8
39,0,02010,Loren Roberts,3.000,12,4
39,0,22913,John Rollins,3.000,6,2
39,0,23621,Rory Sabbatini,3.000,6,2
39,0,10649,Tom Scherrer,3.000,6,2
39,0,02099,Scott Simpson,3.000,12,4
39,0,02104,Jeff Sluman,3.000,6,2
39,0,02110,Jerry Smith,3.000,18,6
39,0,02133,Craig Stadler,3.000,6,2
39,0,06078,Esteban Toledo,3.000,24,8
39,0,06613,Tommy Tolles,3.000,15,5
39,0,02214,Kirk Triplett,3.000,12,4
39,0,02223,Bob Tway,3.000,12,4
39,0,02257,Brian Watts,3.000,6,2
39,0,26289,Boo Weekley,3.000,12,4
39,0,20436,Garrett Willis,3.000,6,2
39,0,20566,Kaname Yokoo,3.000,12,4
99,0,06575,Dudley Hart,3.125,25,8
99,0,01938,David Peoples,3.125,25,8
101,0,07721,Pat Bates,3.143,22,7
101,0,06617,Brian Henninger,3.143,22,7
101,0,08535,Gary Nicklaus,3.143,22,7
104,0,21633,Steve Allan,3.167,19,6
104,0,06197,Michael Allen,3.167,19,6
104,0,01388,Robert Gamez,3.167,19,6
104,0,06315,Pete Jordan,3.167,19,6
104,0,10457,Frank Nobilo,3.167,19,6
104,0,01948,Tim Petrovic,3.167,19,6
104,0,08553,Lee Porter,3.167,19,6
111,0,12826,Paul Claxton,3.200,16,5
111,0,08931,Glen Day,3.200,16,5
111,0,12823,Carlos Franco,3.200,16,5
111,0,01378,David Frost,3.200,16,5
115,0,19958,Miguel Angel Jiménez,3.222,29,9
116,0,01035,Tommy Armour III,3.250,13,4
116,0,20498,Briny Baird,3.250,13,4
116,0,23541,Ben Crane,3.250,13,4
116,0,06522,Ernie Els,3.250,13,4
116,0,20043,Edward Fryatt,3.250,26,8
116,0,01381,Fred Funk,3.250,13,4
116,0,21806,Paul Gow,3.250,13,4
116,0,01553,John Huston,3.250,26,8
116,0,01569,Peter Jacobsen,3.250,13,4
116,0,06016,Brad Lardon,3.250,13,4
116,0,11032,Frank Lickliter II,3.250,13,4
116,0,01706,Davis Love III,3.250,13,4
116,0,01761,Len Mattiace,3.250,26,8
116,0,01810,Phil Mickelson,3.250,13,4
116,0,01945,Kenny Perry,3.250,13,4
116,0,20127,Chris Riley,3.250,26,8
116,0,02239,Scott Verplank,3.250,13,4
116,0,02246,Duffy Waldorf,3.250,13,4
134,0,23135,Tim Clark,3.286,23,7
135,0,07223,Brian Bateman,3.333,20,6
135,0,24925,Jonathan Byrd,3.333,20,6
135,0,20645,John Senden,3.333,10,3
135,0,20548,Hidemichi Tanaka,3.333,30,9
139,0,07867,Woody Austin,3.400,17,5
139,0,06350,Bob May,3.400,17,5
139,0,11011,Mike Sposa,3.400,17,5
142,0,08123,Jeff Brehaut,3.429,24,7
142,0,10733,Kent Jones,3.429,24,7
142,0,10107,Deane Pappas,3.429,24,7
145,0,12652,Cameron Beckman,3.500,14,4
145,0,24937,Jess Daley,3.500,14,4
145,0,09011,David Duval,3.500,7,2
145,0,23125,Brad Elder,3.500,14,4
