RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,34466,Peter Malnati,27.46,714,26
2,0,26331,Charl Schwartzel,27.83,501,18
3,0,26951,Johnson Wagner,27.89,530,19
4,0,40009,Dominic Bozzelli,27.95,559,20
5,0,46501,Ollie Schniederjans,28.00,728,26
6,0,35879,Kelly Kraft,28.03,841,30
7,0,24846,Ricky Barnes,28.05,533,19
7,0,33413,Ben Martin,28.05,561,20
9,0,01810,Phil Mickelson,28.09,646,23
10,0,28089,Jason Day,28.11,506,18
11,0,34021,Bud Cauley,28.13,422,15
12,0,39954,Cody Gribble,28.17,648,23
13,0,19846,Brian Gay,28.21,818,29
14,0,30925,Dustin Johnson,28.26,537,19
14,0,34409,David Lingmerth,28.26,650,23
16,0,29221,Webb Simpson,28.28,707,25
17,0,33448,Justin Thomas,28.29,594,21
18,0,23541,Ben Crane,28.32,538,19
18,0,35891,Cameron Smith,28.32,623,22
20,0,35532,Tom Hoge,28.34,822,29
21,0,25364,Paul Casey,28.37,539,19
22,0,34360,Patrick Reed,28.42,682,24
23,0,48084,Wesley Bryan,28.43,597,21
24,0,29926,Danny Lee,28.44,768,27
25,0,35421,Brandon Harkins,28.46,797,28
25,0,35461,Beau Hossler,28.46,797,28
27,0,25834,Daniel Summerhays,28.47,484,17
28,0,47993,Denny McCarthy,28.50,570,20
28,0,22056,Cameron Percy,28.50,399,14
28,0,25632,Jimmy Walker,28.50,627,22
31,0,22371,Aaron Baddeley,28.52,713,25
31,0,27895,Jonas Blixt,28.52,599,21
31,0,29479,Scott Brown,28.52,884,31
34,0,20593,Greg Chalmers,28.53,542,19
35,0,30692,Scott Stallings,28.54,799,28
36,0,32333,Kevin Tway,28.55,828,29
36,0,25804,Bubba Watson,28.55,628,22
38,0,36689,Brooks Koepka,28.56,457,16
39,0,24024,Zach Johnson,28.57,657,23
40,0,47125,Matt Atkins,28.58,543,19
40,0,29223,Sam Saunders,28.58,686,24
42,0,27556,Ted Potter Jr.,28.61,801,28
43,0,27974,Sung Kang,28.63,773,27
43,0,32876,Martin Piller,28.63,773,27
45,0,10809,Jim Furyk,28.64,401,14
46,0,39975,Michael Kim,28.65,745,26
47,0,31416,Derek Fathauer,28.67,774,27
47,0,33399,Adam Hadwin,28.67,688,24
49,0,27958,Ryan Blaum,28.68,717,25
50,0,37189,Harold Varner III,28.69,746,26
51,0,24140,Sean O'Hair,28.70,574,20
52,0,25396,Kevin Na,28.71,689,24
53,0,28132,Tyrone Van Aswegen,28.72,833,29
54,0,34358,Jonathan Randolph,28.73,632,22
55,0,46435,Austin Cook,28.76,834,29
56,0,37454,Whee Kim,28.79,835,29
56,0,23325,Vaughn Taylor,28.79,691,24
58,0,26851,Marc Leishman,28.83,692,24
58,0,46970,Jon Rahm,28.83,519,18
58,0,31560,Brian Stuard,28.83,865,30
61,0,39327,Ben Silverman,28.85,750,26
62,0,24358,Robert Garrigus,28.88,693,24
62,0,32640,Troy Merritt,28.88,751,26
64,0,08793,Tiger Woods,28.89,520,18
65,0,24781,Hunter Mahan,28.90,578,20
66,0,28679,Fabián Gómez,28.92,752,26
66,0,29461,Jamie Lovemark,28.92,723,25
68,0,34174,John Huh,28.93,810,28
69,0,35376,Roberto Díaz,28.95,608,21
69,0,25892,Steve Wheatcroft,28.95,550,19
71,0,29222,Billy Hurley III,28.96,724,25
71,0,29478,Kevin Kisner,28.96,666,23
73,0,30978,Kiradech Aphibarnrat,29.00,377,13
73,0,40058,Zac Blair,29.00,522,18
73,0,22405,Justin Rose,29.00,493,17
76,0,24924,Bill Haas,29.04,697,24
76,0,12716,Charley Hoffman,29.04,668,23
76,0,31202,William McGirt,29.04,697,24
76,0,25240,D.A. Points,29.04,697,24
76,0,34256,Andrew Putnam,29.04,755,26
81,0,34046,Jordan Spieth,29.05,610,21
82,0,24138,Ian Poulter,29.06,523,18
83,0,34363,Tyrrell Hatton,29.07,436,15
83,0,21961,Charles Howell III,29.07,785,27
83,0,27129,Luke List,29.07,814,28
86,0,27942,Rob Oppenheim,29.08,698,24
87,0,23108,Matt Kuchar,29.09,640,22
87,0,37278,Nicholas Lindheim,29.09,640,22
89,0,35545,Blayne Barber,29.10,611,21
90,0,29485,Brett Stegmaier,29.11,553,19
91,0,27095,Nick Watney,29.12,728,25
92,0,27649,Brandt Snedeker,29.13,699,24
93,0,34099,Harris English,29.14,845,29
93,0,26300,Matt Jones,29.14,612,21
93,0,24361,Pat Perez,29.14,612,21
96,0,28307,Matt Every,29.15,758,26
96,0,23320,Ryan Palmer,29.15,583,20
96,0,27064,Jhonattan Vegas,29.15,758,26
99,0,29974,Branden Grace,29.18,496,17
100,0,49771,J.T. Poston,29.19,613,21
100,0,48081,Xander Schauffele,29.19,759,26
