RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 4 AVG,TOTAL PAR
1,0,08793,Tiger Woods,-44,3.92,2184
2,0,10809,Jim Furyk,-35,3.96,3804
3,0,06527,Steve Stricker,-22,3.97,2632
4,0,24925,Jonathan Byrd,-7,3.99,2704
5,0,01810,Phil Mickelson,-3,4.00,2856
6,0,20850,Daniel Chopra,+3,4.00,4444
7,0,20645,John Senden,+5,4.01,3912
8,0,23983,Luke Donald,+9,4.01,2704
8,0,06567,Vijay Singh,+9,4.01,4264
10,0,24502,Adam Scott,+13,4.02,2952
11,0,10885,Robert Allenby,+14,4.02,3268
11,0,07457,Steve Flesch,+14,4.01,4868
13,0,21646,David Branshaw,+16,4.02,4076
13,0,22378,Trevor Immelman,+16,4.02,3704
13,0,02206,David Toms,+16,4.02,2992
16,0,24357,K.J. Choi,+17,4.02,3952
16,0,19846,Brian Gay,+17,4.02,4524
16,0,20812,Tjaart van der Walt,+17,4.03,2428
19,0,20105,Jeff Gove,+18,4.02,3644
19,0,06350,Bob May,+18,4.03,2588
21,0,20498,Briny Baird,+19,4.02,3240
22,0,21731,Freddie Jacobson,+20,4.03,2376
22,0,25804,Bubba Watson,+20,4.02,3292
24,0,20691,Greg Owen,+21,4.03,3148
24,0,02239,Scott Verplank,+21,4.02,3588
26,0,01619,Skip Kendall,+22,4.03,3012
27,0,21805,Harrison Frazar,+23,4.02,3828
27,0,24024,Zach Johnson,+23,4.02,3784
27,0,08385,Omar Uresti,+23,4.04,2516
30,0,01313,Steve Elkington,+24,4.04,2144
30,0,11032,Frank Lickliter II,+24,4.02,4076
30,0,27770,Camilo Villegas,+24,4.02,3968
30,0,23349,Charles Warren,+24,4.03,3792
30,0,21878,Mark Wilson,+24,4.03,3172
35,0,20472,Alex Cejka,+25,4.03,3860
35,0,01320,Bob Estes,+25,4.03,3612
35,0,10423,Mike Weir,+25,4.03,3552
38,0,06004,Stephen Ames,+26,4.04,2592
38,0,07223,Brian Bateman,+26,4.04,2776
38,0,24980,Scott Gutschewski,+26,4.05,2128
38,0,12716,Charley Hoffman,+26,4.03,4124
38,0,01766,Billy Mayfair,+26,4.03,4004
38,0,24138,Ian Poulter,+26,4.05,2192
44,0,08537,J.P. Hayes,+27,4.05,2316
44,0,20631,David McKenzie,+27,4.03,3380
44,0,22405,Justin Rose,+27,4.03,4040
47,0,06522,Ernie Els,+28,4.04,2720
47,0,01381,Fred Funk,+28,4.02,4500
47,0,23322,Brett Wetterich,+28,4.03,3440
50,0,08075,Jerry Kelly,+29,4.03,4184
50,0,28475,Jeff Overton,+29,4.03,3988
50,0,07749,Brett Quigley,+29,4.03,4480
53,0,25900,Lucas Glover,+30,4.03,4256
54,0,27943,Matt Hansen,+31,4.04,2804
55,0,01219,John Cook,+32,4.05,2828
55,0,20766,Padraig Harrington,+32,4.06,2112
55,0,12680,Shigeki Maruyama,+32,4.03,3940
58,0,20157,Retief Goosen,+33,4.05,2504
58,0,27095,Nick Watney,+33,4.03,3956
60,0,20628,Arron Oberholser,+34,4.04,3440
60,0,21949,Joe Ogilvie,+34,4.04,3868
60,0,12660,Jesper Parnevik,+34,4.04,3500
63,0,23048,Eric Axley,+35,4.04,3748
63,0,20229,Stewart Cink,+35,4.04,3824
63,0,21350,Ryuji Imada,+35,4.03,4316
63,0,01666,Bernhard Langer,+35,4.05,3000
63,0,21470,Daisuke Maruyama,+35,4.04,3324
68,0,20608,David Howell,+36,4.08,1900
69,0,08835,Kris Cox,+37,4.04,3420
70,0,20098,Stuart Appleby,+38,4.05,3296
70,0,10733,Kent Jones,+38,4.04,4252
70,0,08375,Paul Stankowski,+38,4.05,2976
73,0,02104,Jeff Sluman,+39,4.04,4228
74,0,06034,Marco Dawson,+40,4.04,3628
74,0,20382,Stephen Leaney,+40,4.05,3532
74,0,12602,Dean Wilson,+40,4.03,4716
77,0,01024,Billy Andrade,+41,4.05,3108
77,0,24912,Will MacKenzie,+41,4.04,3684
79,0,23320,Ryan Palmer,+42,4.04,4196
79,0,01945,Kenny Perry,+42,4.05,3180
79,0,20127,Chris Riley,+42,4.05,3452
82,0,01042,Paul Azinger,+43,4.05,3692
82,0,06621,Joe Durant,+43,4.04,4216
82,0,23718,Nathan Green,+43,4.04,4428
82,0,02110,Jerry Smith,+43,4.04,3892
86,0,06251,Chris DiMarco,+44,4.05,3324
87,0,24507,Jason Bohn,+45,4.04,4376
87,0,06595,Kevin Sutherland,+45,4.04,4020
89,0,01553,John Huston,+46,4.06,3032
89,0,01887,Mark O'Meara,+46,4.09,2048
89,0,24361,Pat Perez,+46,4.09,2060
92,0,06573,Brandt Jobe,+47,4.05,3708
93,0,26596,Ryan Moore,+48,4.07,2780
93,0,23325,Vaughn Taylor,+48,4.05,3760
95,0,01142,Bart Bryant,+49,4.05,3716
95,0,21209,Sergio Garcia,+49,4.08,2308
95,0,06012,Greg Kraft,+49,4.06,3188
95,0,01823,Larry Mize,+49,4.09,2112
95,0,22548,Patrick Sheehan,+49,4.05,4228
95,0,02223,Bob Tway,+49,4.06,3308
101,0,20094,Jonathan Kaye,+50,4.05,3904
101,0,22046,Geoff Ogilvy,+50,4.07,2992
103,0,12645,Brent Geiberger,+51,4.05,4156
104,0,06197,Michael Allen,+52,4.06,3516
104,0,01706,Davis Love III,+52,4.07,3176
106,0,20099,Doug Barron,+53,4.07,3092
106,0,21753,Brian Davis,+53,4.06,3788
106,0,12760,Danny Ellis,+53,4.08,2700
109,0,07867,Woody Austin,+54,4.05,4532
109,0,19824,Craig Barlow,+54,4.07,3052
109,0,23623,Bo Van Pelt,+54,4.05,4308
112,0,21407,Arjun Atwal,+55,4.05,4004
112,0,24924,Bill Haas,+55,4.05,4028
112,0,22293,Heath Slocum,+55,4.06,3928
115,0,20572,Rod Pampling,+56,4.06,3592
115,0,02106,Chris Smith,+56,4.08,2816
115,0,02214,Kirk Triplett,+56,4.10,2352
118,0,23353,J.J. Henry,+57,4.06,3936
118,0,06515,Shaun Micheel,+57,4.06,3896
118,0,01928,Corey Pavin,+57,4.08,3024
118,0,25240,D.A. Points,+57,4.07,3388
122,0,06643,Paul Goydos,+58,4.08,3020
122,0,24781,Hunter Mahan,+58,4.06,4168
122,0,23621,Rory Sabbatini,+58,4.07,3552
122,0,11011,Mike Sposa,+58,4.08,2748
126,0,01226,Fred Couples,+59,4.11,2132
126,0,12662,Thomas Levet,+59,4.11,2184
128,0,12755,Vance Veazey,+60,4.10,2480
129,0,01035,Tommy Armour III,+61,4.09,2736
129,0,20593,Greg Chalmers,+61,4.09,2852
129,0,20378,Mathias Grönberg,+61,4.07,3748
129,0,27120,Troy Matteson,+61,4.06,4252
133,0,22946,Henrik Bjornstad,+62,4.06,4044
133,0,23616,Ryan Hietala,+62,4.10,2500
135,0,12510,Chad Campbell,+63,4.07,3716
135,0,26420,Richard Johnson,+63,4.06,3968
135,0,01677,Tom Lehman,+63,4.10,2560
135,0,01685,J.L. Lewis,+63,4.11,2388
139,0,10505,Shane Bertsch,+64,4.06,4272
139,0,23135,Tim Clark,+64,4.08,3272
139,0,23673,Michael Connell,+64,4.13,2028
139,0,19881,Robert Damron,+64,4.07,3828
139,0,01724,Jeff Maggert,+64,4.07,3432
144,0,08123,Jeff Brehaut,+65,4.07,3996
144,0,11123,Chris Couch,+65,4.08,3152
144,0,24358,Robert Garrigus,+65,4.07,3484
147,0,10565,Ian Leggatt,+66,4.08,3204
147,0,10860,Justin Leonard,+66,4.08,3428
147,0,06373,José María Olazábal,+66,4.11,2432
147,0,25345,Carl Pettersson,+66,4.07,3992
151,0,01388,Robert Gamez,+67,4.07,4028
151,0,06575,Dudley Hart,+67,4.07,3576
153,0,26360,Bubba Dickerson,+68,4.07,4064
153,0,21660,Jason Schultz,+68,4.09,3156
155,0,01948,Tim Petrovic,+69,4.07,3828
155,0,22913,John Rollins,+69,4.07,3796
157,0,25632,Jimmy Walker,+71,4.11,2496
158,0,02101,Joey Sindelar,+72,4.08,3772
159,0,23541,Ben Crane,+73,4.09,3376
159,0,27141,J.B. Holmes,+73,4.09,3280
159,0,02246,Duffy Waldorf,+73,4.08,3828
162,0,20574,Mathew Goggin,+74,4.10,2972
163,0,01249,John Daly,+75,4.15,2016
164,0,01599,Steve Jones,+76,4.09,3476
165,0,20121,Todd Fischer,+77,4.07,4120
166,0,22371,Aaron Baddeley,+78,4.10,3244
166,0,01761,Len Mattiace,+78,4.13,2480
166,0,01941,Tom Pernice Jr.,+78,4.07,4444
169,0,21959,Ted Purdy,+79,4.07,4220
169,0,23788,D.J. Trahan,+79,4.08,3812
171,0,23614,Rich Beem,+80,4.09,3484
171,0,22621,Ben Curtis,+80,4.09,3688
171,0,19913,Ron Whittaker,+80,4.10,3356
174,0,01707,Steve Lowery,+81,4.08,4064
175,0,12782,Tim Herron,+82,4.09,3468
176,0,01132,Mark Brooks,+85,4.09,3716
176,0,01139,Olin Browne,+85,4.08,4460
176,0,21961,Charles Howell III,+85,4.09,3932
179,0,25936,Alex Aragon,+86,4.13,2580
179,0,22892,Jason Gore,+86,4.10,3524
181,0,01329,Brad Faxon,+88,4.11,3312
181,0,25842,Jon Mills,+88,4.13,2796
183,0,23307,Roger Tambellini,+89,4.14,2556
184,0,09011,David Duval,+95,4.13,2956
184,0,12823,Carlos Franco,+95,4.11,3604
186,0,28780,Nicholas Thompson,+99,4.10,3932
187,0,25935,John Engler Jr.,+100,4.14,2820
188,0,23497,Tag Ridings,+105,4.10,4212
189,0,01161,Mark Calcavecchia,+106,4.11,3924
190,0,20634,Peter Lonard,+108,4.13,3312
191,0,23409,James Driscoll,+109,4.13,3412
192,0,01577,Lee Janzen,+111,4.14,3284
193,0,01473,Todd Hamilton,+124,4.16,3028
194,0,07013,Wes Short Jr.,+132,4.13,4012
195,0,24140,Sean O'Hair,+133,4.13,4144
196,0,20548,Hidemichi Tanaka,+134,4.17,3080
