RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,08793,Tiger Woods,4.41,573,130
2,0,24912,Will MacKenzie,4.51,713,158
2,0,27095,Nick Watney,4.51,721,160
4,0,06373,José María Olazábal,4.52,434,96
5,0,20098,Stuart Appleby,4.53,671,148
5,0,22046,Geoff Ogilvy,4.53,593,131
5,0,23621,Rory Sabbatini,4.53,562,124
8,0,22913,John Rollins,4.54,763,168
8,0,25804,Bubba Watson,4.54,568,125
10,0,23322,Brett Wetterich,4.55,719,158
11,0,21961,Charles Howell III,4.56,597,131
11,0,01810,Phil Mickelson,4.56,657,144
13,0,24140,Sean O'Hair,4.57,677,148
13,0,12660,Jesper Parnevik,4.57,635,139
15,0,20229,Stewart Cink,4.58,636,139
15,0,23541,Ben Crane,4.58,595,130
15,0,21209,Sergio Garcia,4.58,485,106
15,0,22378,Trevor Immelman,4.58,696,152
15,0,01707,Steve Lowery,4.58,715,156
15,0,24502,Adam Scott,4.58,573,125
15,0,06567,Vijay Singh,4.58,875,191
22,0,19824,Craig Barlow,4.59,560,122
22,0,01249,John Daly,4.59,335,73
22,0,24924,Bill Haas,4.59,785,171
22,0,27141,J.B. Holmes,4.59,528,115
22,0,11032,Frank Lickliter II,4.59,762,166
27,0,06004,Stephen Ames,4.60,547,119
27,0,24925,Jonathan Byrd,4.60,561,122
27,0,06621,Joe Durant,4.60,911,198
27,0,06522,Ernie Els,4.60,612,133
27,0,22892,Jason Gore,4.60,570,124
27,0,08537,J.P. Hayes,4.60,437,95
27,0,26596,Ryan Moore,4.60,520,113
27,0,20127,Chris Riley,4.60,671,146
27,0,06527,Steve Stricker,4.60,511,111
27,0,23325,Vaughn Taylor,4.60,667,145
27,0,25632,Jimmy Walker,4.60,405,88
38,0,20157,Retief Goosen,4.61,585,127
38,0,20105,Jeff Gove,4.61,724,157
38,0,06643,Paul Goydos,4.61,544,118
38,0,23718,Nathan Green,4.61,743,161
38,0,12716,Charley Hoffman,4.61,880,191
38,0,21350,Ryuji Imada,4.61,710,154
38,0,01577,Lee Janzen,4.61,586,127
38,0,01706,Davis Love III,4.61,604,131
38,0,06515,Shaun Micheel,4.61,798,173
38,0,20691,Greg Owen,4.61,705,153
38,0,20645,John Senden,4.61,705,153
49,0,20850,Daniel Chopra,4.62,1049,227
49,0,06350,Bob May,4.62,494,107
49,0,20628,Arron Oberholser,4.62,582,126
49,0,25345,Carl Pettersson,4.62,698,151
49,0,02206,David Toms,4.62,619,134
49,0,12755,Vance Veazey,4.62,402,87
55,0,21407,Arjun Atwal,4.63,796,172
55,0,24507,Jason Bohn,4.63,792,171
55,0,12510,Chad Campbell,4.63,685,148
55,0,23409,James Driscoll,4.63,551,119
55,0,21805,Harrison Frazar,4.63,741,160
55,0,25900,Lucas Glover,4.63,898,194
55,0,20766,Padraig Harrington,4.63,435,94
55,0,06575,Dudley Hart,4.63,574,124
55,0,12782,Tim Herron,4.63,616,133
55,0,20572,Rod Pampling,4.63,658,142
55,0,23349,Charles Warren,4.63,694,150
66,0,23614,Rich Beem,4.64,668,144
66,0,10505,Shane Bertsch,4.64,771,166
66,0,08123,Jeff Brehaut,4.64,761,164
66,0,24357,K.J. Choi,4.64,635,137
66,0,11123,Chris Couch,4.64,547,118
66,0,20574,Mathew Goggin,4.64,515,111
66,0,01473,Todd Hamilton,4.64,483,104
66,0,06573,Brandt Jobe,4.64,603,130
66,0,20094,Jonathan Kaye,4.64,687,148
66,0,07749,Brett Quigley,4.64,904,195
66,0,22293,Heath Slocum,4.64,650,140
66,0,23623,Bo Van Pelt,4.64,881,190
66,0,27770,Camilo Villegas,4.64,696,150
