RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 3 BIRDIES OR BETTER,PAR 3 HOLES
1,60,01790,Pat McGowan,18.01,67,372
2,63,01968,Nick Price,17.63,67,380
3,63,01282,Trevor Dodds,17.60,44,250
4,63,01559,Hale Irwin,17.46,44,252
5,63,01235,Ben Crenshaw,17.31,54,312
6,64,01475,Donnie Hammond,17.26,63,365
7,65,01313,Steve Elkington,17.21,69,401
8,65,02148,Ray Stewart,17.05,45,264
9,67,01666,Bernhard Langer,16.74,37,221
10,80,01823,Larry Mize,16.54,63,381
11,80,02007,Larry Rinker,16.53,59,357
12,80,01837,Gil Morgan,16.47,57,346
13,80,01682,Wayne Levi,16.33,57,349
14,80,01035,Tommy Armour III,16.32,71,435
15,80,01549,Mike Hulbert,16.14,77,477
16,80,02101,Joey Sindelar,16.10,62,385
17,80,02067,Ted Schulz,16.05,74,461
18,80,02033,Dave Rummells,15.87,63,397
19,82,01876,Greg Norman,15.73,39,248
19,82,01945,Kenny Perry,15.73,53,337
21,82,02159,Curtis Strange,15.72,50,318
22,82,01030,Isao Aoki,15.71,33,210
23,82,01381,Fred Funk,15.66,57,364
24,83,01928,Corey Pavin,15.62,62,397
25,83,01132,Mark Brooks,15.54,55,354
26,84,01129,Bill Britton,15.47,67,433
27,84,02170,Hal Sutton,15.46,62,401
28,84,01557,John Inman,15.38,56,364
29,84,01553,John Huston,15.34,52,339
29,84,02146,Payne Stewart,15.34,52,339
31,84,01887,Mark O'Meara,15.28,55,360
32,84,01346,Ed Fiori,15.21,61,401
33,84,01060,Dave Barr,15.18,56,369
34,84,01307,Joel Edwards,15.17,44,290
35,84,02010,Loren Roberts,15.10,69,457
36,84,02167,Mike Sullivan,15.09,48,318
37,84,01639,Kenny Knox,15.03,66,439
38,84,01201,Lennie Clements,15.02,50,333
38,84,02322,Richard Zokol,15.02,47,313
40,84,01510,Nolan Henke,15.00,45,300
41,86,02195,Leonard Thompson,14.85,56,377
42,86,02087,Don Shirey Jr.,14.83,51,344
43,86,01690,Bruce Lietzke,14.81,44,297
44,86,01599,Steve Jones,14.78,55,372
45,86,01960,Don Pooley,14.75,45,305
46,86,02239,Scott Verplank,14.73,52,353
47,86,01320,Bob Estes,14.69,47,320
48,86,01435,Wayne Grady,14.63,48,328
49,86,01061,Ray Barr Jr.,14.61,39,267
49,86,01161,Mark Calcavecchia,14.61,51,349
49,86,01926,Steve Pate,14.61,65,445
52,86,01157,Tom Byrum,14.57,59,405
53,86,01641,Gary Koch,14.56,38,261
53,86,01736,Roger Maltbie,14.56,45,309
55,86,02261,Doug Weaver,14.54,41,282
56,86,01390,Buddy Gardner,14.48,65,449
57,86,02242,Lanny Wadkins,14.41,48,333
57,86,02256,Tom Watson,14.41,34,236
59,86,01168,David Canipe,14.40,54,375
60,88,01996,Mike Reid,14.33,43,300
60,88,02303,Robert Wrenn,14.33,50,349
62,91,02100,Tim Simpson,14.25,62,435
63,91,01374,Robin Freeman,14.24,45,316
64,91,01507,Webb Heintzelman,14.22,61,429
64,91,02186,Brian Tennyson,14.22,59,415
66,91,02225,Howard Twitty,14.20,47,331
67,91,02222,Billy Tuten,14.19,42,296
68,92,02246,Duffy Waldorf,14.08,49,348
69,92,01072,Chip Beck,14.06,44,313
70,93,02190,Doug Tewell,14.02,45,321
71,93,01773,Ronnie McCann,14.01,36,257
72,94,01783,Mark McCumber,13.97,38,272
73,94,01725,John Mahaffey,13.95,59,423
74,94,01326,Nick Faldo,13.93,34,244
75,94,02185,Lance Ten Broeck,13.91,47,338
76,96,01925,Jerry Pate,13.79,28,203
77,96,01958,Dan Pohl,13.77,38,276
78,96,01329,Brad Faxon,13.76,52,378
79,96,01943,Chris Perry,13.75,59,429
79,96,02023,Clarence Rose,13.75,59,429
81,96,02090,Tom Sieckmann,13.72,45,328
82,96,01098,Jay Don Blake,13.71,48,350
83,96,01042,Paul Azinger,13.67,51,373
84,96,01106,Jim Booros,13.64,48,352
85,96,01331,Rick Fehr,13.58,41,302
86,96,01418,Bill Glasson,13.54,44,325
87,96,01499,Mark Hayes,13.51,47,348
88,96,01527,Scott Hoch,13.49,53,393
89,96,01154,Bill Buttner,13.48,48,356
90,96,01378,David Frost,13.46,49,364
91,96,01701,Bob Lohr,13.44,52,387
92,96,01444,Ken Green,13.40,43,321
93,97,01133,Billy Ray Brown,13.35,49,367
94,97,02321,Fuzzy Zoeller,13.33,36,270
95,98,01846,Jodie Mudd,13.32,51,383
96,98,01706,Davis Love III,13.21,44,333
97,98,02196,Robert Thompson,13.20,40,303
98,98,01203,Russ Cochran,13.19,48,364
99,98,01952,Billy Pierot,13.18,34,258
100,98,01457,Jay Haas,13.15,48,365
101,98,01156,Curt Byrum,13.11,51,389
102,98,01931,Rick Pearson,13.06,41,314
103,98,02095,Larry Silveira,13.03,43,330
104,98,01771,Blaine McCallister,13.01,54,415
105,98,01797,Rocco Mediate,13.00,55,423
106,98,01112,Charlie Bowles,12.99,33,254
106,98,01200,Keith Clearwater,12.99,53,408
108,98,01049,Ian Baker-Finch,12.97,31,239
109,98,02292,Bob Wolcott,12.93,34,263
110,98,02294,Willie Wood,12.90,28,217
111,99,01469,Dan Halldorson,12.89,46,357
111,99,01984,Sam Randolph,12.89,29,225
113,99,02224,Greg Twiggs,12.85,37,288
114,99,01175,Jim Carter,12.82,55,429
115,99,01093,Ronnie Black,12.79,44,344
115,99,01284,Mike Donald,12.79,61,477
117,99,01489,Steve Hart,12.77,41,321
118,99,02099,Scott Simpson,12.76,37,290
119,99,01468,Gary Hallberg,12.72,44,346
120,99,01614,Jack Kay Jr.,12.71,38,299
121,99,02201,Jim Thorpe,12.68,43,339
122,99,01226,Fred Couples,12.61,45,357
122,99,01633,Tom Kite,12.61,45,357
124,99,01715,Mark Lye,12.60,46,365
124,99,01992,Don Reese,12.60,47,373
126,99,02241,Bobby Wadkins,12.59,54,429
127,99,01495,Morris Hatalsky,12.50,35,280
128,212,01306,David Edwards,12.47,45,361
128,212,01755,Dick Mast,12.47,46,369
130,212,01361,Dan Forsman,12.46,43,345
131,212,01777,John McComish,12.42,40,322
132,212,01941,Tom Pernice Jr.,12.41,33,266
133,212,02279,Mark Wiebe,12.37,49,396
134,212,01248,Rick Dalpos,12.33,36,292
135,212,01877,Tim Norris,12.32,44,357
136,212,01891,David Ogrin,12.21,47,385
136,212,01938,David Peoples,12.21,32,262
138,212,01414,Bob Gilder,12.17,42,345
139,212,02133,Craig Stadler,12.15,39,321
140,212,01448,Tony Grimes,12.14,34,280
141,213,01385,Jim Gallagher Jr.,12.06,58,481
142,214,01533,P.H. Horgan III,12.03,42,349
143,214,02267,D.A. Weibring,12.01,37,308
144,216,01813,Mike Miles,11.85,32,270
144,216,02094,Tony Sills,11.85,43,363
146,216,01766,Billy Mayfair,11.81,47,398
147,216,01443,Hubert Green,11.78,35,297
148,216,01935,Calvin Peete,11.76,24,204
149,220,01006,John Adams,11.75,41,349
149,220,01662,Greg Ladehoff,11.75,39,332
149,220,02118,J.C. Snead,11.75,41,349
152,220,01487,Jeff Hart,11.67,28,240
153,220,02104,Jeff Sluman,11.63,35,301
154,220,01569,Peter Jacobsen,11.59,40,345
155,220,06284,Jim Hallet,11.58,52,449
156,220,02049,Gene Sauers,11.55,38,329
157,221,02041,Bill Sander,11.47,46,401
158,222,01310,Dave Eichelberger,11.41,46,403
159,222,01323,Brad Fabel,11.37,39,343
160,222,01355,Raymond Floyd,11.36,25,220
161,223,01024,Billy Andrade,11.35,43,379
162,224,01014,Fulton Allem,11.21,39,348
162,224,01864,Larry Nelson,11.21,26,232
164,225,01151,Clark Burroughs,11.19,32,286
165,231,01096,Phil Blackmar,11.01,37,336
166,231,01033,George Archer,10.98,28,255
167,233,01143,Brad Bryant,10.93,46,421
168,233,01068,Andy Bean,10.86,33,304
169,233,01303,Bob Eastwood,10.85,37,341
170,236,01261,Jay Delsing,10.61,28,264
171,236,01522,Lon Hinkle,10.53,38,361
172,236,01078,Jim Benepe,10.42,32,307
173,237,01975,Tom Purtzer,10.22,32,313
174,238,01723,Andrew Magee,10.17,42,413
175,238,01086,Roy Biancalana,10.15,27,266
176,244,01571,Barry Jaeckel,9.93,27,272
177,244,01150,George Burns,9.73,22,226
178,246,02223,Bob Tway,9.55,36,377
179,246,01550,Ed Humenik,9.45,31,328
180,246,01626,Karl Kimball,9.39,20,213
181,249,01685,J.L. Lewis,9.13,19,208
182,253,01884,Mac O'Grady,8.57,18,210
183,269,01564,David Jackson,8.12,19,234
184,270,01717,Sandy Lyle,8.06,17,211
185,271,01197,Bobby Clampett,8.03,29,361
186,300,01162,Rex Caldwell,5.17,15,290
