RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,12652,Cameron Beckman,23.00,23,1
1,0,08075,Jerry Kelly,23.00,23,1
1,0,23108,Matt Kuchar,23.00,23,1
1,0,01948,Tim Petrovic,23.00,23,1
5,0,06004,Stephen Ames,24.00,24,1
5,0,21949,Joe Ogilvie,24.00,24,1
5,0,24361,Pat Perez,24.00,24,1
5,0,28780,Nicholas Thompson,24.00,24,1
5,0,12602,Dean Wilson,24.00,24,1
10,0,20472,Alex Cejka,25.00,25,1
10,0,25686,Jason Dufner,25.00,25,1
10,0,06621,Joe Durant,25.00,25,1
10,0,24924,Bill Haas,25.00,25,1
10,0,10860,Justin Leonard,25.00,25,1
10,0,27060,John Mallinger,25.00,25,1
16,0,23614,Rich Beem,26.00,26,1
16,0,19846,Brian Gay,26.00,26,1
16,0,25900,Lucas Glover,26.00,26,1
16,0,01707,Steve Lowery,26.00,26,1
16,0,27933,John Merrick,26.00,26,1
16,0,01941,Tom Pernice Jr.,26.00,26,1
22,0,12510,Chad Campbell,27.00,27,1
22,0,23541,Ben Crane,27.00,27,1
22,0,06251,Chris DiMarco,27.00,27,1
22,0,24358,Robert Garrigus,27.00,27,1
22,0,20574,Mathew Goggin,27.00,27,1
22,0,26420,Richard Johnson,27.00,27,1
22,0,30711,Colt Knost,27.00,27,1
22,0,12705,Cliff Kresge,27.00,27,1
22,0,27936,Martin Laird,27.00,27,1
22,0,26695,Michael Letzig,27.00,27,1
22,0,28158,Steve Marino,27.00,27,1
22,0,10585,Scott McCarron,27.00,27,1
22,0,29221,Webb Simpson,27.00,27,1
22,0,23325,Vaughn Taylor,27.00,27,1
22,0,23623,Bo Van Pelt,27.00,27,1
22,0,20160,Charlie Wi,27.00,27,1
38,0,06197,Michael Allen,28.00,28,1
38,0,07867,Woody Austin,28.00,28,1
38,0,23135,Tim Clark,28.00,28,1
38,0,21350,Ryuji Imada,28.00,28,1
38,0,25818,Scott Piercy,28.00,28,1
38,0,22293,Heath Slocum,28.00,28,1
38,0,27963,Chris Stroud,28.00,28,1
38,0,27095,Nick Watney,28.00,28,1
46,0,23778,Brad Adamonis,29.00,29,1
46,0,23638,Brendon de Jonge,29.00,29,1
46,0,20104,Ken Duke,29.00,29,1
46,0,23320,Ryan Palmer,29.00,29,1
46,0,06527,Steve Stricker,29.00,29,1
46,0,10423,Mike Weir,29.00,29,1
52,0,30925,Dustin Johnson,30.00,30,1
52,0,23548,Bill Lunde,30.00,30,1
52,0,22961,David Mathis,30.00,30,1
52,0,25804,Bubba Watson,30.00,30,1
52,0,26497,Casey Wittenberg,30.00,30,1
57,0,20498,Briny Baird,31.00,31,1
57,0,24507,Jason Bohn,31.00,31,1
57,0,01226,Fred Couples,31.00,31,1
57,0,08931,Glen Day,31.00,31,1
57,0,12716,Charley Hoffman,31.00,31,1
57,0,20634,Peter Lonard,31.00,31,1
57,0,02206,David Toms,31.00,31,1
57,0,23788,D.J. Trahan,31.00,31,1
65,0,24503,Jeff Klauk,32.00,32,1
65,0,06539,Rick Price,32.00,32,1
65,0,26476,Chez Reavie,32.00,32,1
65,0,20645,John Senden,32.00,32,1
69,0,01320,Bob Estes,33.00,33,1
69,0,06595,Kevin Sutherland,33.00,33,1
71,0,02214,Kirk Triplett,35.00,35,1
