RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,06004,Stephen Ames,-.137,51,-7.00
2,0,21209,Sergio Garcia,-.133,30,-4.00
3,0,01553,John Huston,-.118,34,-4.00
4,0,20623,Gavin Coles,-.103,39,-4.00
5,0,01320,Bob Estes,-.095,63,-6.00
6,0,01810,Phil Mickelson,-.093,43,-4.00
7,0,26596,Ryan Moore,-.087,69,-6.00
8,0,20766,Padraig Harrington,-.079,38,-3.00
9,0,01577,Lee Janzen,-.063,63,-4.00
9,0,20160,Charlie Wi,-.063,80,-5.00
11,0,25562,Andres Romero,-.059,34,-2.00
12,0,21350,Ryuji Imada,-.052,58,-3.00
13,0,21805,Harrison Frazar,-.041,49,-2.00
14,0,08931,Glen Day,-.039,51,-2.00
15,0,22548,Patrick Sheehan,-.033,90,-3.00
16,0,24925,Jonathan Byrd,-.029,70,-2.00
17,0,20848,Ángel Cabrera,-.028,36,-1.00
17,0,27060,John Mallinger,-.028,72,-2.00
17,0,01928,Corey Pavin,-.028,72,-2.00
20,0,01139,Olin Browne,-.027,73,-2.00
21,0,22913,John Rollins,-.026,76,-2.00
22,0,06595,Kevin Sutherland,-.024,82,-2.00
23,0,22046,Geoff Ogilvy,-.022,45,-1.00
23,0,27214,Kevin Streelman,-.022,90,-2.00
25,0,01941,Tom Pernice Jr.,-.021,97,-2.00
26,0,06643,Paul Goydos,-.018,55,-1.00
26,0,12660,Jesper Parnevik,-.018,57,-1.00
28,0,25396,Kevin Na,-.012,85,-1.00
29,0,12782,Tim Herron,-.009,107,-1.00
30,0,22371,Aaron Baddeley,E,60,E
30,0,23541,Ben Crane,E,68,E
30,0,23409,James Driscoll,E,60,E
30,0,20157,Retief Goosen,E,42,E
30,0,23718,Nathan Green,E,78,E
30,0,08537,J.P. Hayes,E,61,E
30,0,23157,Richard Johnson,E,56,E
30,0,29718,Anthony Kim,E,56,E
30,0,01707,Steve Lowery,E,59,E
30,0,24912,Will MacKenzie,E,56,E
30,0,10585,Scott McCarron,E,61,E
30,0,01797,Rocco Mediate,E,60,E
30,0,06527,Steve Stricker,E,37,E
30,0,02239,Scott Verplank,E,56,E
44,0,10505,Shane Bertsch,+.011,94,+1.00
44,0,11032,Frank Lickliter II,+.011,88,+1.00
46,0,23108,Matt Kuchar,+.012,83,+1.00
46,0,25345,Carl Pettersson,+.012,82,+1.00
48,0,23325,Vaughn Taylor,+.013,76,+1.00
49,0,07867,Woody Austin,+.014,70,+1.00
50,0,08075,Jerry Kelly,+.015,66,+1.00
51,0,24449,Parker McLachlin,+.016,62,+1.00
52,0,20229,Stewart Cink,+.017,58,+1.00
52,0,20433,Mark Hensby,+.017,58,+1.00
52,0,21731,Freddie Jacobson,+.017,58,+1.00
55,0,22621,Ben Curtis,+.018,57,+1.00
56,0,23125,Brad Elder,+.019,54,+1.00
57,0,01226,Fred Couples,+.020,51,+1.00
58,0,23797,Brett Rumford,+.021,47,+1.00
59,0,20104,Ken Duke,+.022,93,+2.00
60,0,30925,Dustin Johnson,+.025,80,+2.00
60,0,12680,Shigeki Maruyama,+.025,40,+1.00
60,0,23623,Bo Van Pelt,+.025,80,+2.00
63,0,25364,Paul Casey,+.027,37,+1.00
63,0,01945,Kenny Perry,+.027,75,+2.00
63,0,23788,D.J. Trahan,+.027,75,+2.00
66,0,25842,Jon Mills,+.029,69,+2.00
66,0,25190,Jeff Quinney,+.029,70,+2.00
66,0,08845,Scott Sterling,+.029,68,+2.00
69,0,01024,Billy Andrade,+.030,66,+2.00
69,0,20098,Stuart Appleby,+.030,66,+2.00
69,0,06251,Chris DiMarco,+.030,66,+2.00
72,0,06522,Ernie Els,+.031,32,+1.00
72,0,24024,Zach Johnson,+.031,64,+2.00
74,0,26476,Chez Reavie,+.034,89,+3.00
75,0,01473,Todd Hamilton,+.035,86,+3.00
75,0,06575,Dudley Hart,+.035,57,+2.00
75,0,21961,Charles Howell III,+.035,57,+2.00
75,0,21878,Mark Wilson,+.035,85,+3.00
79,0,09011,David Duval,+.036,28,+1.00
79,0,12309,Bob Sowards,+.036,56,+2.00
81,0,12823,Carlos Franco,+.038,53,+2.00
82,0,20105,Jeff Gove,+.040,50,+2.00
83,0,20663,Brenden Pappas,+.041,49,+2.00
84,0,23048,Eric Axley,+.043,94,+4.00
84,0,22348,Nick O'Hern,+.043,70,+3.00
86,0,22806,Doug LaBelle II,+.044,45,+2.00
86,0,01677,Tom Lehman,+.044,45,+2.00
88,0,01706,Davis Love III,+.045,66,+3.00
89,0,12705,Cliff Kresge,+.046,65,+3.00
90,0,27649,Brandt Snedeker,+.047,43,+2.00
91,0,10875,Todd Demsey,+.048,62,+3.00
91,0,27770,Camilo Villegas,+.048,63,+3.00
93,0,01388,Robert Gamez,+.049,61,+3.00
93,0,22293,Heath Slocum,+.049,81,+4.00
95,0,20443,Jin Park,+.051,78,+4.00
95,0,26668,Marc Turnesa,+.051,79,+4.00
97,0,24924,Bill Haas,+.052,58,+3.00
98,0,10860,Justin Leonard,+.053,57,+3.00
99,0,10423,Mike Weir,+.054,74,+4.00
100,0,06197,Michael Allen,+.056,72,+4.00
