RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY PER EVENT,TOTAL MONEY
1,0,30925,Dustin Johnson,$416948,5837267
2,0,33448,Justin Thomas,$408002,7344040
3,0,46970,Jon Rahm,$397321,5959819
4,0,29221,Webb Simpson,$364124,5097742
5,0,34363,Tyrrell Hatton,$312261,3434867
6,2,08793,Tiger Woods,$297577,2083038
7,0,47959,Bryson DeChambeau,$294029,4998495
8,-2,28237,Rory McIlroy,$293894,4408415
9,0,40026,Daniel Berger,$261142,4439420
10,0,50525,Collin Morikawa,$250041,5250868
11,0,24502,Adam Scott,$227243,2272434
12,1,34360,Patrick Reed,$212503,4250060
13,-1,48081,Xander Schauffele,$211869,3813636
14,0,32839,Hideki Matsuyama,$183291,3665825
15,1,35450,Patrick Cantlay,$176528,2118336
16,-1,26851,Marc Leishman,$172764,3109752
17,1,39971,Sungjae Im,$166839,4337811
18,-1,34099,Harris English,$164968,3299366
19,0,29725,Tony Finau,$146614,2932286
20,0,45526,Abraham Ancer,$145165,2903306
21,0,23320,Ryan Palmer,$143417,2724926
22,1,40098,Matt Fitzpatrick,$140647,2109709
23,-1,30927,Brendon Todd,$135610,3390258
24,0,25396,Kevin Na,$133067,2794402
25,2,31323,Gary Woodland,$129125,2195131
26,-1,45486,Joaquin Niemann,$126702,2914136
27,-1,35891,Cameron Smith,$124868,2372487
28,1,25364,Paul Casey,$124597,1868952
29,-1,46046,Scottie Scheffler,$123193,2833438
30,0,35310,Lanto Griffin,$118096,3188586
31,0,52372,Cameron Champ,$114542,2290839
32,1,28089,Jason Day,$114347,1943898
33,-1,48822,Sebastián Muñoz,$110159,2864142
34,2,27214,Kevin Streelman,$109602,2520845
35,-1,29420,Billy Horschel,$108359,2383908
36,-1,29478,Kevin Kisner,$107941,2266752
37,0,56278,Matthew Wolff,$105921,2224348
38,0,25493,Nick Taylor,$105419,1897539
39,1,33948,Byeong Hun An,$103816,2283951
40,1,47128,Richy Werenski,$100965,1716407
41,1,26329,Louis Oosthuizen,$100934,1312138
42,1,33399,Adam Hadwin,$100636,1710808
43,-4,46717,Viktor Hovland,$99114,1982275
44,1,34076,Joel Dahmen,$96408,2120973
45,1,23108,Matt Kuchar,$94724,1515585
46,-2,35506,Mackenzie Hughes,$94543,2079951
47,0,01810,Phil Mickelson,$93369,1493908
48,0,20396,Lee Westwood,$93333,280000
49,0,30911,Tommy Fleetwood,$93243,1025676
50,0,29926,Danny Lee,$92898,2043764
51,0,35449,Adam Long,$87477,2186913
52,0,31559,Garrett Osborn,$87450,87450
53,0,29518,Brendan Steele,$86957,1739131
54,0,36689,Brooks Koepka,$86402,1123227
55,0,24138,Ian Poulter,$79564,1034334
56,0,32150,Michael Thompson,$78892,1577832
57,0,25804,Bubba Watson,$78266,1565323
58,0,35532,Tom Hoge,$77378,1857073
59,0,36801,Mark Hubbard,$76686,1840473
60,0,27349,Alex Noren,$74941,1274003
61,0,30944,Jason Kokrak,$74730,1494604
62,0,35104,Tom Lewis,$74603,895241
63,0,22405,Justin Rose,$74281,965656
64,0,33667,Carlos Ortiz,$74158,1631474
65,0,45609,Tyler Duncan,$71994,1799855
66,0,33410,Andrew Landry,$71918,1510275
67,0,27974,Sung Kang,$70910,1560024
68,0,56762,Will Gordon,$70293,773220
69,0,39977,Max Homa,$69193,1453056
70,0,21961,Charles Howell III,$68590,1371807
71,0,39997,Corey Conners,$68096,1498121
72,0,32102,Rickie Fowler,$67665,947309
73,0,27644,Brian Harman,$67390,1482583
74,0,36698,Andy Zhang,$67125,67125
75,0,34046,Jordan Spieth,$66950,1138146
76,0,31557,Jim Herman,$66204,1390275
77,0,29970,Dylan Frittelli,$62812,1507497
78,0,48887,Matt Wallace,$61615,800993
79,0,23325,Vaughn Taylor,$60462,1148779
80,0,33204,Shane Lowry,$60102,781326
81,0,26596,Ryan Moore,$59846,957540
82,0,34098,Russell Henley,$59769,1195378
83,0,46402,Talor Gooch,$58257,1398171
84,0,26331,Charl Schwartzel,$56498,677980
85,0,46442,Maverick McNealy,$56260,1293984
86,0,24361,Pat Perez,$56161,1010905
87,0,27649,Brandt Snedeker,$56047,896750
88,0,49771,J.T. Poston,$55780,1282929
89,0,27141,J.B. Holmes,$55066,440524
90,0,21209,Sergio Garcia,$54911,658935
91,0,34021,Bud Cauley,$52105,1042100
92,0,28775,Nate Lashley,$51761,1035222
93,0,46441,Robby Shelton,$51346,1232306
94,0,47993,Denny McCarthy,$51242,1178557
95,0,30163,Henrik Norlander,$51106,1175431
96,0,26476,Chez Reavie,$51080,1123769
97,0,33419,Cameron Tringale,$50621,911172
98,0,33597,Harry Higgs,$50063,1251570
99,0,32254,Xinjun Zhang,$49295,1232376
100,0,37189,Harold Varner III,$48189,1060152
101,0,32139,Danny Willett,$47771,621028
102,0,32640,Troy Merritt,$47180,1037971
103,0,53165,Doc Redman,$47065,1129549
104,0,25572,Graeme McDowell,$46943,751082
105,0,12716,Charley Hoffman,$46644,932875
106,0,49960,Sepp Straka,$45618,1140441
