RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY
1,0,22405,Justin Rose,10000000
2,0,08793,Tiger Woods,3000000
3,0,47959,Bryson DeChambeau,2000000
4,0,30925,Dustin Johnson,1500000
5,0,29420,Billy Horschel,1000000
6,0,29725,Tony Finau,800000
7,0,33448,Justin Thomas,700000
8,0,33141,Keegan Bradley,600000
9,0,36689,Brooks Koepka,550000
10,0,25804,Bubba Watson,500000
11,0,29221,Webb Simpson,300000
12,0,35891,Cameron Smith,290000
13,0,32839,Hideki Matsuyama,275000
13,0,28237,Rory McIlroy,275000
15,0,48081,Xander Schauffele,250000
16,0,28089,Jason Day,245000
17,0,32102,Rickie Fowler,237500
17,0,25198,Francesco Molinari,237500
19,0,30911,Tommy Fleetwood,230000
20,0,35450,Patrick Cantlay,225000
21,0,01810,Phil Mickelson,220000
22,0,34360,Patrick Reed,215000
23,0,46970,Jon Rahm,210000
24,0,49964,Aaron Wise,205000
25,0,25364,Paul Casey,200000
26,0,31323,Gary Woodland,195000
27,0,30110,Kyle Stanley,190000
28,0,25396,Kevin Na,185000
29,0,26851,Marc Leishman,180000
30,0,32757,Patton Kizzire,175000
31,0,34046,Jordan Spieth,165000
32,0,31646,Emiliano Grillo,155000
33,0,34256,Andrew Putnam,150000
34,0,26476,Chez Reavie,145000
35,0,29908,C.T. Pan,142000
36,0,33399,Adam Hadwin,140000
37,0,33410,Andrew Landry,138000
38,0,46435,Austin Cook,137000
39,0,24361,Pat Perez,136000
40,0,27649,Brandt Snedeker,135000
41,0,26499,Rafa Cabrera Bello,134000
42,0,33948,Byeong Hun An,133000
43,0,27349,Alex Noren,132000
44,0,34563,Chesson Hadley,131000
45,0,27129,Luke List,130000
46,0,35461,Beau Hossler,129000
47,0,29478,Kevin Kisner,128000
48,0,27644,Brian Harman,127000
49,0,19803,Ryan Armour,126000
50,0,24138,Ian Poulter,125000
51,0,24502,Adam Scott,120000
52,0,30944,Jason Kokrak,115000
53,0,21961,Charles Howell III,114000
54,0,34363,Tyrrell Hatton,113000
55,0,37455,Si Woo Kim,110000
56,0,29518,Brendan Steele,110000
57,0,21528,Henrik Stenson,110000
58,0,24024,Zach Johnson,110000
59,0,19846,Brian Gay,110000
60,0,45526,Abraham Ancer,110000
61,0,29535,Brice Garnett,110000
62,0,39324,J.J. Spaun,110000
63,0,23320,Ryan Palmer,110000
64,0,29484,Peter Uihlein,110000
65,0,27556,Ted Potter Jr.,110000
66,0,30926,Chris Kirk,110000
67,0,39546,Keith Mitchell,110000
68,0,25818,Scott Piercy,110000
69,0,26329,Louis Oosthuizen,110000
70,0,40026,Daniel Berger,110000
71,0,26596,Ryan Moore,80000
72,0,37454,Whee Kim,80000
73,0,20229,Stewart Cink,80000
74,0,27095,Nick Watney,80000
75,0,25632,Jimmy Walker,80000
76,0,23108,Matt Kuchar,80000
77,0,27214,Kevin Streelman,80000
78,0,29268,Bronson Burgoon,80000
79,0,12716,Charley Hoffman,80000
80,0,34076,Joel Dahmen,80000
81,0,39975,Michael Kim,75000
82,0,27141,J.B. Holmes,75000
83,0,32366,Kevin Chappell,75000
84,0,32448,James Hahn,75000
85,0,29461,Jamie Lovemark,75000
86,0,31560,Brian Stuard,75000
87,0,32333,Kevin Tway,75000
88,0,29974,Branden Grace,75000
89,0,33122,Russell Knox,75000
90,0,35879,Kelly Kraft,75000
91,0,32640,Troy Merritt,75000
92,0,35532,Tom Hoge,75000
93,0,30692,Scott Stallings,75000
94,0,32816,Satoshi Kodaira,75000
95,0,27064,Jhonattan Vegas,75000
96,0,34098,Russell Henley,75000
97,0,29926,Danny Lee,75000
98,0,46501,Ollie Schniederjans,75000
99,0,31420,Anirban Lahiri,75000
100,0,25686,Jason Dufner,75000
101,0,37275,Sam Ryder,70000
102,0,46601,Trey Mullinax,70000
103,0,35421,Brandon Harkins,70000
104,0,36699,Patrick Rodgers,70000
105,0,26331,Charl Schwartzel,70000
106,0,24140,Sean O'Hair,70000
107,0,37189,Harold Varner III,70000
108,0,20472,Alex Cejka,70000
109,0,23621,Rory Sabbatini,70000
110,0,47128,Richy Werenski,70000
111,0,27974,Sung Kang,70000
112,0,34174,John Huh,70000
113,0,45609,Tyler Duncan,70000
114,0,28252,Seamus Power,70000
115,0,27936,Martin Laird,70000
116,0,31202,William McGirt,70000
117,0,49771,J.T. Poston,70000
118,0,23325,Vaughn Taylor,70000
119,0,34213,Grayson Murray,70000
120,0,29223,Sam Saunders,70000
121,0,27958,Ryan Blaum,70000
122,0,29479,Scott Brown,70000
123,0,25493,Nick Taylor,70000
124,0,34021,Bud Cauley,70000
125,0,34099,Harris English,70000
126,0,32876,Martin Piller,32000
127,0,28132,Tyrone Van Aswegen,32000
128,0,21209,Sergio Garcia,32000
129,0,12510,Chad Campbell,32000
130,0,39997,Corey Conners,32000
131,0,24358,Robert Garrigus,32000
132,0,22371,Aaron Baddeley,32000
133,0,26951,Johnson Wagner,32000
134,0,50526,Tom Lovelady,32000
135,0,25900,Lucas Glover,32000
136,0,39327,Ben Silverman,32000
137,0,31416,Derek Fathauer,32000
138,0,26758,David Hearn,32000
139,0,46402,Talor Gooch,32000
140,0,33204,Shane Lowry,32000
141,0,10809,Jim Furyk,32000
142,0,32150,Michael Thompson,32000
143,0,34409,David Lingmerth,32000
144,0,25572,Graeme McDowell,32000
145,0,06527,Steve Stricker,32000
146,0,37278,Nicholas Lindheim,32000
147,0,33418,Shawn Stefani,32000
148,0,23541,Ben Crane,32000
149,0,47993,Denny McCarthy,32000
150,0,33413,Ben Martin,32000
