RANK,MOVEMENT,PLAYER_ID,PLAYER,RTP SCORE
1,0,21209,Sergio Garcia,-.257
2,0,01035,Tommy Armour III,-.111
3,0,01014,Fulton Allem,-.105
4,0,24925,Jonathan Byrd,-.079
5,0,02214,Kirk Triplett,-.071
6,0,01677,Tom Lehman,-.069
7,0,07003,David Berganio Jr.,-.043
8,0,01553,John Huston,-.037
9,0,07867,Woody Austin,-.032
10,0,02170,Hal Sutton,-.027
11,0,01157,Tom Byrum,-.026
12,0,01388,Robert Gamez,-.023
13,0,12782,Tim Herron,-.013
14,0,01219,John Cook,E
14,0,01666,Bernhard Langer,E
14,0,02106,Chris Smith,E
17,0,12663,Phil Tataurangi,+.016
18,0,06613,Tommy Tolles,+.018
18,0,02206,David Toms,+.018
20,0,20502,Michael Long,+.019
21,0,06567,Vijay Singh,+.020
22,0,07721,Pat Bates,+.022
23,0,01361,Dan Forsman,+.024
24,0,06004,Stephen Ames,+.025
25,0,01175,Jim Carter,+.026
26,0,20043,Edward Fryatt,+.032
26,0,10117,Bob Heintz,+.032
28,0,23108,Matt Kuchar,+.036
29,0,01927,Dennis Paulson,+.039
30,0,24357,K.J. Choi,+.045
31,0,01810,Phil Mickelson,+.048
32,0,12826,Paul Claxton,+.059
32,0,02257,Brian Watts,+.059
34,0,01142,Bart Bryant,+.061
35,0,06012,Greg Kraft,+.063
35,0,22293,Heath Slocum,+.063
37,0,12660,Jesper Parnevik,+.065
38,0,20094,Jonathan Kaye,+.066
39,0,02002,John Riegger,+.067
39,0,08793,Tiger Woods,+.067
41,0,07749,Brett Quigley,+.070
42,0,20572,Rod Pampling,+.071
42,0,02246,Duffy Waldorf,+.071
44,0,06527,Steve Stricker,+.073
45,0,20498,Briny Baird,+.074
46,0,11032,Frank Lickliter II,+.077
47,0,12823,Carlos Franco,+.078
48,0,06373,José María Olazábal,+.079
48,0,20566,Kaname Yokoo,+.079
50,0,01723,Andrew Magee,+.085
51,0,10565,Ian Leggatt,+.088
52,0,01320,Bob Estes,+.090
52,0,01941,Tom Pernice Jr.,+.090
54,0,23800,Bryce Molder,+.096
54,0,24361,Pat Perez,+.096
56,0,06251,Chris DiMarco,+.100
56,0,08633,Per-Ulrik Johansson,+.100
56,0,06595,Kevin Sutherland,+.100
59,0,23125,Brad Elder,+.102
60,0,01724,Jeff Maggert,+.103
60,0,06078,Esteban Toledo,+.103
62,0,01307,Joel Edwards,+.105
63,0,01139,Olin Browne,+.109
63,0,08075,Jerry Kelly,+.109
65,0,20098,Stuart Appleby,+.111
65,0,01599,Steve Jones,+.111
67,0,21961,Charles Howell III,+.113
67,0,01945,Kenny Perry,+.113
69,0,01226,Fred Couples,+.115
69,0,11011,Mike Sposa,+.115
71,0,21805,Harrison Frazar,+.117
71,0,22913,John Rollins,+.117
73,0,20645,John Senden,+.119
74,0,01374,Robin Freeman,+.121
75,0,10649,Tom Scherrer,+.123
75,0,02104,Jeff Sluman,+.123
77,0,08545,Glen Hnatiuk,+.125
78,0,01329,Brad Faxon,+.128
79,0,06575,Dudley Hart,+.130
79,0,10733,Kent Jones,+.130
81,0,10585,Scott McCarron,+.131
82,0,23353,J.J. Henry,+.133
82,0,01938,David Peoples,+.133
84,0,02245,Grant Waite,+.138
85,0,01707,Steve Lowery,+.139
85,0,08535,Gary Nicklaus,+.139
87,0,20029,Notah Begay III,+.140
87,0,12680,Shigeki Maruyama,+.140
87,0,10213,Dicky Pride,+.140
90,0,20157,Retief Goosen,+.143
90,0,06573,Brandt Jobe,+.143
92,0,10885,Robert Allenby,+.145
92,0,12510,Chad Campbell,+.145
92,0,01920,Craig Parry,+.145
92,0,20095,Carl Paulson,+.145
96,0,10107,Deane Pappas,+.149
97,0,09011,David Duval,+.150
98,0,20634,Peter Lonard,+.151
99,0,06197,Michael Allen,+.154
100,0,06621,Joe Durant,+.160
101,0,23541,Ben Crane,+.161
101,0,01887,Mark O'Meara,+.161
101,0,08375,Paul Stankowski,+.161
104,0,23338,David Gossett,+.162
105,0,10809,Jim Furyk,+.167
105,0,01619,Skip Kendall,+.167
105,0,02101,Joey Sindelar,+.167
105,0,10423,Mike Weir,+.167
109,0,06515,Shaun Micheel,+.169
110,0,08881,Tripp Isenhour,+.170
111,0,10860,Justin Leonard,+.175
112,0,06498,Matt Peterson,+.176
113,0,12652,Cameron Beckman,+.177
114,0,01968,Nick Price,+.179
115,0,01569,Peter Jacobsen,+.182
115,0,01761,Len Mattiace,+.182
115,0,01766,Billy Mayfair,+.182
118,0,21633,Steve Allan,+.185
119,0,10425,Jay Williamson,+.188
120,0,06350,Bob May,+.192
121,0,23903,Stephen Gangluff,+.196
122,0,20436,Garrett Willis,+.197
123,0,20229,Stewart Cink,+.200
123,0,24937,Jess Daley,+.200
123,0,10962,Bradley Hughes,+.200
123,0,10457,Frank Nobilo,+.200
123,0,20548,Hidemichi Tanaka,+.200
128,0,02110,Jerry Smith,+.203
129,0,01378,David Frost,+.205
130,0,20105,Jeff Gove,+.206
130,0,01549,Mike Hulbert,+.206
132,0,08123,Jeff Brehaut,+.208
132,0,01185,Brandel Chamblee,+.208
134,0,02239,Scott Verplank,+.209
135,0,12645,Brent Geiberger,+.212
136,0,01948,Tim Petrovic,+.214
137,0,19846,Brian Gay,+.216
137,0,23621,Rory Sabbatini,+.216
139,0,01024,Billy Andrade,+.217
139,0,06315,Pete Jordan,+.217
141,0,01042,Paul Azinger,+.219
142,0,01527,Scott Hoch,+.222
143,0,01797,Rocco Mediate,+.225
144,0,01706,Davis Love III,+.232
145,0,12388,Michael Clark II,+.234
146,0,22046,Geoff Ogilvy,+.235
147,0,23614,Rich Beem,+.236
147,0,20127,Chris Riley,+.236
149,0,01381,Fred Funk,+.243
150,0,01161,Mark Calcavecchia,+.245
151,0,01928,Corey Pavin,+.250
152,0,07223,Brian Bateman,+.261
153,0,23623,Bo Van Pelt,+.262
154,0,19824,Craig Barlow,+.263
154,0,01771,Blaine McCallister,+.263
154,0,12753,David Morland IV,+.263
154,0,02322,Richard Zokol,+.263
158,0,01098,Jay Don Blake,+.265
158,0,02010,Loren Roberts,+.265
158,0,02133,Craig Stadler,+.265
161,0,07457,Steve Flesch,+.268
162,0,01685,J.L. Lewis,+.269
163,0,01475,Donnie Hammond,+.273
163,0,08537,J.P. Hayes,+.273
163,0,06016,Brad Lardon,+.273
163,0,02223,Bob Tway,+.273
167,0,20593,Greg Chalmers,+.276
167,0,21806,Paul Gow,+.276
169,0,08993,Franklin Langham,+.278
170,0,06522,Ernie Els,+.281
171,0,20663,Brenden Pappas,+.286
172,0,06036,Scott Dunlap,+.288
173,0,10912,Craig Perks,+.289
174,0,19881,Robert Damron,+.291
175,0,06332,Neal Lancaster,+.292
