RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL FAIRWAY BUNKERS,POSSIBLE FWYS,RELATIVE TO PAR
63,0,02101,Joey Sindelar,4.2,54,1278,+0.222
74,0,20029,Notah Begay III,4.3,43,1007,+0.209
74,0,01161,Mark Calcavecchia,4.3,39,909,+0.128
74,0,01203,Russ Cochran,4.3,39,904,+0.154
74,0,01378,David Frost,4.3,51,1173,+0.235
74,0,21209,Sergio Garcia,4.3,34,788,+0.265
74,0,12645,Brent Geiberger,4.3,51,1187,+0.275
74,0,19958,Miguel Angel Jiménez,4.3,27,622,+0.333
74,0,08993,Franklin Langham,4.3,38,876,+0.316
74,0,01761,Len Mattiace,4.3,55,1288,+0.109
74,0,06350,Bob May,4.3,51,1176,+0.275
74,0,01771,Blaine McCallister,4.3,41,959,+0.293
74,0,10107,Deane Pappas,4.3,49,1151,+0.265
74,0,01926,Steve Pate,4.3,33,776,+0.182
74,0,01938,David Peoples,4.3,61,1405,+0.098
74,0,01945,Kenny Perry,4.3,51,1188,+0.098
74,0,06078,Esteban Toledo,4.3,56,1314,+0.232
74,0,23322,Brett Wetterich,4.3,48,1124,+0.292
74,0,08793,Tiger Woods,4.3,30,704,+0.033
74,0,20566,Kaname Yokoo,4.3,41,947,+0.195
93,0,01098,Jay Don Blake,4.4,61,1380,+0.311
93,0,23338,David Gossett,4.4,54,1225,+0.259
95,0,12510,Chad Campbell,4.5,63,1398,+0.206
95,0,01388,Robert Gamez,4.5,39,876,+0.077
95,0,08375,Paul Stankowski,4.5,55,1219,+0.073
98,0,01042,Paul Azinger,4.6,34,742,+0.176
98,0,19881,Robert Damron,4.6,53,1143,+0.245
98,0,10733,Kent Jones,4.6,60,1306,+0.367
98,0,06567,Vijay Singh,4.6,52,1120,+0.115
98,0,02206,David Toms,4.6,56,1206,+0.089
98,0,02223,Bob Tway,4.6,56,1215,+0.143
104,0,01014,Fulton Allem,4.7,39,838,+0.462
104,0,07721,Pat Bates,4.7,57,1223,+0.351
104,0,23614,Rich Beem,4.7,58,1223,+0.103
104,0,20593,Greg Chalmers,4.7,57,1211,+0.211
104,0,06036,Scott Dunlap,4.7,45,951,+0.356
104,0,21806,Paul Gow,4.7,60,1281,+0.283
104,0,06617,Brian Henninger,4.7,41,871,+0.195
104,0,21259,Jason Hill,4.7,36,761,+0.361
104,0,21949,Joe Ogilvie,4.7,30,634,+0.300
104,0,01941,Tom Pernice Jr.,4.7,58,1246,+0.259
104,0,02104,Jeff Sluman,4.7,67,1412,+0.343
115,0,06197,Michael Allen,4.8,47,977,+0.362
115,0,01024,Billy Andrade,4.8,58,1199,-0.017
115,0,01035,Tommy Armour III,4.8,52,1084,+0.192
115,0,06809,Bob Burns,4.8,61,1272,+0.213
115,0,01361,Dan Forsman,4.8,51,1070,+0.176
115,0,12823,Carlos Franco,4.8,65,1362,+0.169
115,0,20105,Jeff Gove,4.8,54,1134,+0.056
115,0,08633,Per-Ulrik Johansson,4.8,56,1156,+0.286
115,0,20094,Jonathan Kaye,4.8,49,1014,+0.082
115,0,06012,Greg Kraft,4.8,53,1112,+0.208
115,0,23800,Bryce Molder,4.8,40,830,+0.225
115,0,10457,Frank Nobilo,4.8,60,1263,+0.350
115,0,01948,Tim Petrovic,4.8,55,1156,+0.182
115,0,07749,Brett Quigley,4.8,60,1238,+0.233
115,0,20127,Chris Riley,4.8,57,1182,+0.158
115,0,02110,Jerry Smith,4.8,55,1156,+0.327
115,0,06595,Kevin Sutherland,4.8,50,1034,+0.340
132,0,24357,K.J. Choi,4.9,52,1052,+0.385
132,0,07457,Steve Flesch,4.9,63,1297,+0.127
132,0,21805,Harrison Frazar,4.9,55,1127,+0.109
132,0,23903,Stephen Gangluff,4.9,47,956,+0.128
132,0,08075,Jerry Kelly,4.9,57,1172,+0.158
132,0,01723,Andrew Magee,4.9,57,1169,+0.158
132,0,20645,John Senden,4.9,58,1176,+0.155
139,0,07867,Woody Austin,5.0,64,1275,+0.266
139,0,07223,Brian Bateman,5.0,59,1182,+0.186
139,0,01132,Mark Brooks,5.0,57,1129,+0.333
139,0,09011,David Duval,5.0,43,857,+0.326
139,0,01307,Joel Edwards,5.0,65,1302,+0.015
139,0,06522,Ernie Els,5.0,32,644,+0.063
139,0,01577,Lee Janzen,5.0,56,1115,+0.196
139,0,06332,Neal Lancaster,5.0,63,1268,+0.095
139,0,01677,Tom Lehman,5.0,39,784,+0.231
139,0,22046,Geoff Ogilvy,5.0,58,1151,+0.241
139,0,11011,Mike Sposa,5.0,73,1457,+0.205
150,0,10201,Matt Gogel,5.1,47,923,+0.298
150,0,20502,Michael Long,5.1,47,915,+0.277
150,0,20436,Garrett Willis,5.1,55,1073,+0.509
153,0,01185,Brandel Chamblee,5.2,59,1138,+0.102
153,0,20043,Edward Fryatt,5.2,61,1184,+0.098
153,0,06575,Dudley Hart,5.2,51,972,+0.078
153,0,01724,Jeff Maggert,5.2,52,993,+0.173
153,0,01920,Craig Parry,5.2,44,854,+0.159
153,0,02170,Hal Sutton,5.2,46,881,+0.217
153,0,02257,Brian Watts,5.2,39,751,+0.179
160,0,10565,Ian Leggatt,5.3,60,1138,+0.350
160,0,12660,Jesper Parnevik,5.3,49,927,+0.327
160,0,02245,Grant Waite,5.3,69,1309,+0.261
160,0,02322,Richard Zokol,5.3,36,682,+0.361
164,0,21633,Steve Allan,5.4,64,1189,+0.234
164,0,24937,Jess Daley,5.4,52,971,+0.269
164,0,01707,Steve Lowery,5.4,60,1114,+0.250
164,0,01927,Dennis Paulson,5.4,63,1159,-0.016
164,0,08553,Lee Porter,5.4,61,1136,+0.230
169,0,01329,Brad Faxon,5.5,53,970,+0.151
169,0,20157,Retief Goosen,5.5,31,564,+0.129
169,0,01685,J.L. Lewis,5.5,70,1284,+0.214
172,0,22913,John Rollins,5.6,87,1564,+0.092
172,0,02246,Duffy Waldorf,5.6,63,1127,+0.254
172,0,10423,Mike Weir,5.6,58,1038,+0.121
175,0,01553,John Huston,5.7,70,1227,+0.157
175,0,06573,Brandt Jobe,5.7,70,1237,+0.143
175,0,01619,Skip Kendall,5.7,76,1322,+0.303
175,0,20634,Peter Lonard,5.7,63,1098,+0.111
175,0,12680,Shigeki Maruyama,5.7,55,957,+0.164
175,0,08339,Spike McRoy,5.7,43,758,+0.209
181,0,01313,Steve Elkington,5.8,56,965,+0.196
182,0,01514,Eduardo Herrera,5.9,48,820,+0.146
182,0,02106,Chris Smith,5.9,72,1227,+0.125
182,0,06613,Tommy Tolles,5.9,49,826,+0.122
185,0,06251,Chris DiMarco,6.0,74,1234,+0.054
185,0,01549,Mike Hulbert,6.0,43,711,+0.209
187,0,01457,Jay Haas,6.1,62,1016,+0.194
187,0,19817,Michael Muehr,6.1,56,919,+0.161
187,0,06373,José María Olazábal,6.1,41,672,+0.073
187,0,10912,Craig Perks,6.1,61,994,+0.115
191,0,12753,David Morland IV,6.2,45,723,+0.044
191,0,20572,Rod Pampling,6.2,76,1226,+0.276
193,0,12782,Tim Herron,6.4,75,1176,+0.173
193,0,20663,Brenden Pappas,6.4,51,801,+0.118
195,0,20098,Stuart Appleby,6.5,71,1090,+0.014
195,0,20229,Stewart Cink,6.5,65,1003,+0.169
197,0,01666,Bernhard Langer,6.6,35,532,+0.286
198,0,08537,J.P. Hayes,6.7,64,956,+0.234
199,0,01226,Fred Couples,6.9,50,726,+0.200
200,0,06527,Steve Stricker,7.2,51,712,+0.020
201,0,23621,Rory Sabbatini,7.3,55,757,+0.109
202,0,10117,Bob Heintz,7.5,65,871,+0.062
