RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,28089,Jason Day,28.85,195,676
2,0,22405,Justin Rose,28.75,188,654
3,0,25632,Jimmy Walker,27.32,209,765
4,0,20396,Lee Westwood,26.87,108,402
5,0,34431,Robert Streb,26.74,327,1223
6,0,30925,Dustin Johnson,26.73,174,651
7,0,32102,Rickie Fowler,26.48,197,744
8,0,32839,Hideki Matsuyama,26.39,247,936
9,0,27141,J.B. Holmes,26.30,207,787
10,0,34046,Jordan Spieth,26.24,227,865
11,0,34265,Will Wilcox,25.30,147,581
12,0,25804,Bubba Watson,25.23,168,666
13,0,25892,Steve Wheatcroft,25.21,238,944
14,0,33448,Justin Thomas,25.20,311,1234
15,0,34098,Russell Henley,25.17,222,882
16,0,26300,Matt Jones,25.03,209,835
17,0,21528,Henrik Stenson,24.96,152,609
18,0,29420,Billy Horschel,24.74,236,954
19,0,36699,Patrick Rodgers,24.73,140,566
20,0,34360,Patrick Reed,24.62,227,922
21,0,29926,Danny Lee,24.61,334,1357
22,0,33667,Carlos Ortiz,24.52,257,1048
23,0,33413,Ben Martin,24.50,258,1053
24,0,21209,Sergio Garcia,24.43,108,442
24,0,35532,Tom Hoge,24.43,205,839
26,0,22892,Jason Gore,24.34,194,797
27,0,34264,Hudson Swafford,24.29,274,1128
28,0,27963,Chris Stroud,24.21,222,917
29,0,25493,Nick Taylor,24.11,250,1037
30,0,35545,Blayne Barber,24.10,201,834
31,0,25818,Scott Piercy,24.09,258,1071
32,0,23108,Matt Kuchar,24.00,241,1004
33,0,32366,Kevin Chappell,23.97,244,1018
34,0,26596,Ryan Moore,23.91,203,849
35,0,24494,Erik Compton,23.88,218,913
36,0,25396,Kevin Na,23.84,221,927
37,0,01810,Phil Mickelson,23.77,154,648
38,0,34563,Chesson Hadley,23.74,268,1129
39,0,29725,Tony Finau,23.71,262,1105
40,0,25364,Paul Casey,23.70,196,827
41,0,24502,Adam Scott,23.68,94,397
42,0,33418,Shawn Stefani,23.67,275,1162
43,0,24024,Zach Johnson,23.65,233,985
44,0,25274,Steven Bowditch,23.51,248,1055
45,0,29518,Brendan Steele,23.48,236,1005
45,0,26289,Boo Weekley,23.48,208,886
47,0,40026,Daniel Berger,23.45,254,1083
48,0,24138,Ian Poulter,23.44,150,640
49,0,33141,Keegan Bradley,23.43,205,875
49,0,26758,David Hearn,23.43,269,1148
49,0,37454,Whee Kim,23.43,175,747
49,0,36689,Brooks Koepka,23.43,187,798
53,0,32334,Charlie Beljan,23.40,175,748
54,0,22371,Aaron Baddeley,23.39,182,778
55,0,30852,Ryo Ishikawa,23.38,224,958
55,0,20645,John Senden,23.38,162,693
57,0,24507,Jason Bohn,23.35,298,1276
58,0,06522,Ernie Els,23.27,111,477
59,0,32150,Michael Thompson,23.18,226,975
60,0,12716,Charley Hoffman,23.17,222,958
61,0,28679,Fabián Gómez,23.15,213,920
62,0,34099,Harris English,23.08,262,1135
63,0,06567,Vijay Singh,22.95,201,876
64,0,24925,Jonathan Byrd,22.93,158,689
65,0,23320,Ryan Palmer,22.89,149,651
66,0,22056,Cameron Percy,22.88,173,756
67,0,29223,Sam Saunders,22.80,194,851
68,0,24361,Pat Perez,22.77,260,1142
68,0,27649,Brandt Snedeker,22.77,222,975
70,0,34409,David Lingmerth,22.74,229,1007
71,0,30946,Alex Prugh,22.73,220,968
72,0,20229,Stewart Cink,22.71,196,863
72,0,35539,Luke Guthrie,22.71,201,885
74,0,27436,Graham DeLaet,22.67,170,750
74,0,27644,Brian Harman,22.67,236,1041
74,0,27770,Camilo Villegas,22.67,209,922
77,0,23621,Rory Sabbatini,22.66,191,843
78,0,25900,Lucas Glover,22.64,223,985
79,0,34256,Andrew Putnam,22.60,153,677
80,0,30927,Brendon Todd,22.59,241,1067
80,0,23623,Bo Van Pelt,22.59,197,872
82,0,32448,James Hahn,22.57,232,1028
82,0,29221,Webb Simpson,22.57,197,873
84,0,25834,Daniel Summerhays,22.56,261,1157
85,0,25562,Andres Romero,22.46,146,650
