RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,24925,Jonathan Byrd,71.19,84,118
2,0,30911,Tommy Fleetwood,70.10,68,97
3,0,06522,Ernie Els,69.70,69,99
4,0,28237,Rory McIlroy,69.23,90,130
5,0,34098,Russell Henley,68.31,97,142
6,0,24361,Pat Perez,68.22,73,107
7,0,27095,Nick Watney,68.21,103,151
8,0,47993,Denny McCarthy,66.48,121,182
9,0,39971,Sungjae Im,66.22,149,225
10,0,10809,Jim Furyk,66.19,92,139
11,0,21961,Charles Howell III,66.03,103,156
12,0,32200,Roberto Castro,65.77,98,149
13,0,25900,Lucas Glover,65.48,110,168
14,0,48081,Xander Schauffele,65.45,72,110
15,0,25818,Scott Piercy,65.36,100,153
16,0,29221,Webb Simpson,65.29,111,170
17,0,30978,Kiradech Aphibarnrat,64.29,63,98
17,0,25632,Jimmy Walker,64.29,90,140
19,0,23325,Vaughn Taylor,64.25,115,179
20,0,28775,Nate Lashley,64.08,91,142
21,0,40026,Daniel Berger,63.83,90,141
22,0,37275,Sam Ryder,63.71,79,124
23,0,27330,Josh Teater,63.49,80,126
24,0,32102,Rickie Fowler,63.38,90,142
25,0,24924,Bill Haas,63.27,93,147
26,0,35376,Roberto Díaz,63.23,98,155
27,0,35506,Mackenzie Hughes,63.19,103,163
28,0,24502,Adam Scott,63.16,60,95
28,0,34046,Jordan Spieth,63.16,108,171
30,0,35450,Patrick Cantlay,63.08,82,130
31,0,20472,Alex Cejka,63.06,70,111
32,0,31560,Brian Stuard,63.02,121,192
33,0,49298,Kramer Hickok,63.01,92,146
34,0,33122,Russell Knox,62.39,68,109
35,0,37455,Si Woo Kim,62.33,91,146
36,0,32839,Hideki Matsuyama,62.31,81,130
37,0,22371,Aaron Baddeley,62.16,92,148
38,0,39324,J.J. Spaun,62.14,87,140
39,0,35891,Cameron Smith,62.04,85,137
40,0,29518,Brendan Steele,61.95,70,113
41,0,28259,Sangmoon Bae,61.94,83,134
42,0,34363,Tyrrell Hatton,61.90,52,84
42,0,40115,Adam Svensson,61.90,91,147
42,0,32333,Kevin Tway,61.90,91,147
45,0,47128,Richy Werenski,61.88,112,181
46,0,33667,Carlos Ortiz,61.85,107,173
47,0,34466,Peter Malnati,61.82,136,220
48,0,35449,Adam Long,61.80,110,178
49,0,26476,Chez Reavie,61.70,116,188
50,0,27064,Jhonattan Vegas,61.59,93,151
51,0,33418,Shawn Stefani,61.31,84,137
52,0,26300,Matt Jones,61.29,114,186
52,0,22405,Justin Rose,61.29,76,124
54,0,19803,Ryan Armour,61.27,106,173
55,0,25572,Graeme McDowell,61.19,82,134
56,0,46402,Talor Gooch,61.11,66,108
57,0,27895,Jonas Blixt,61.08,113,185
58,0,32139,Danny Willett,60.99,86,141
59,0,26329,Louis Oosthuizen,60.94,78,128
60,0,23353,J.J. Henry,60.87,56,92
61,0,19846,Brian Gay,60.67,108,178
62,0,51766,Wyndham Clark,60.47,130,215
63,0,33448,Justin Thomas,60.42,58,96
64,0,25364,Paul Casey,60.40,61,101
65,0,12716,Charley Hoffman,60.36,67,111
66,0,39546,Keith Mitchell,60.14,86,143
66,0,32150,Michael Thompson,60.14,83,138
68,0,35879,Kelly Kraft,60.00,102,170
68,0,21528,Henrik Stenson,60.00,51,85
70,0,37454,Whee Kim,59.85,82,137
71,0,35732,Wes Roach,59.84,73,122
72,0,26951,Johnson Wagner,59.79,58,97
73,0,47959,Bryson DeChambeau,59.74,92,154
74,0,23621,Rory Sabbatini,59.69,114,191
75,0,26851,Marc Leishman,59.65,68,114
76,0,26758,David Hearn,59.62,62,104
77,0,27936,Martin Laird,59.60,90,151
78,0,33419,Cameron Tringale,59.56,81,136
79,0,25493,Nick Taylor,59.50,119,200
80,0,23108,Matt Kuchar,59.49,94,158
81,0,30191,Julián Etulain,59.44,85,143
82,0,29970,Dylan Frittelli,59.43,104,175
83,0,34256,Andrew Putnam,59.24,93,157
84,0,27974,Sung Kang,59.17,100,169
85,0,29478,Kevin Kisner,59.14,110,186
86,0,27958,Ryan Blaum,59.09,117,198
87,0,36799,Stephan Jaeger,58.97,92,156
88,0,37340,Chase Wright,58.94,89,151
89,0,46435,Austin Cook,58.93,66,112
90,0,49771,J.T. Poston,58.73,111,189
91,0,37189,Harold Varner III,58.67,115,196
92,0,36689,Brooks Koepka,58.59,75,128
93,0,23320,Ryan Palmer,58.56,65,111
94,0,34431,Robert Streb,58.55,89,152
95,0,34021,Bud Cauley,58.54,96,164
95,0,27214,Kevin Streelman,58.54,72,123
97,0,37380,Curtis Luck,58.44,90,154
98,0,29974,Branden Grace,58.42,59,101
99,0,29908,C.T. Pan,58.39,80,137
100,0,47347,Adam Schenk,58.33,105,180
101,0,49303,Anders Albertson,58.27,74,127
101,0,26499,Rafa Cabrera Bello,58.27,74,127
103,0,34563,Chesson Hadley,58.24,99,170
103,0,27649,Brandt Snedeker,58.24,106,182
105,0,29725,Tony Finau,58.23,92,158
106,0,31420,Anirban Lahiri,58.13,93,160
107,0,34076,Joel Dahmen,58.12,111,191
108,0,29420,Billy Horschel,58.08,97,167
109,0,30925,Dustin Johnson,58.06,90,155
110,0,40098,Matt Fitzpatrick,58.02,47,81
111,0,34264,Hudson Swafford,57.94,73,126
112,0,24024,Zach Johnson,57.93,84,145
113,0,29479,Scott Brown,57.84,107,185
114,0,40009,Dominic Bozzelli,57.82,85,147
115,0,45526,Abraham Ancer,57.69,105,182
115,0,28252,Seamus Power,57.69,90,156
117,0,27963,Chris Stroud,57.64,83,144
118,0,33948,Byeong Hun An,57.55,80,139
119,0,45609,Tyler Duncan,57.41,93,162
120,0,20572,Rod Pampling,57.27,63,110
121,0,30944,Jason Kokrak,57.23,95,166
122,0,29926,Danny Lee,57.22,103,180
