RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
83,0,23983,Luke Donald,22.73,40,176
83,0,10423,Mike Weir,22.73,65,286
85,0,07223,Brian Bateman,22.69,59,260
86,0,21878,Mark Wilson,22.62,69,305
87,0,26420,Richard Johnson,22.58,77,341
88,0,06251,Chris DiMarco,22.56,60,266
88,0,20608,David Howell,22.56,30,133
90,0,20593,Greg Chalmers,22.41,54,241
91,0,01042,Paul Azinger,22.36,72,322
92,0,23614,Rich Beem,22.34,65,291
93,0,22892,Jason Gore,22.26,71,319
94,0,01313,Steve Elkington,22.03,39,177
95,0,01388,Robert Gamez,21.96,83,378
96,0,23616,Ryan Hietala,21.95,54,246
97,0,23409,James Driscoll,21.94,77,351
98,0,22046,Geoff Ogilvy,21.92,48,219
98,0,12602,Dean Wilson,21.92,80,365
100,0,21805,Harrison Frazar,21.90,76,347
100,0,28475,Jeff Overton,21.90,92,420
102,0,09011,David Duval,21.88,49,224
103,0,24507,Jason Bohn,21.86,80,366
104,0,06621,Joe Durant,21.84,83,380
105,0,19824,Craig Barlow,21.83,55,252
106,0,01706,Davis Love III,21.79,51,234
107,0,24980,Scott Gutschewski,21.63,45,208
108,0,21407,Arjun Atwal,21.57,74,343
109,0,20099,Doug Barron,21.53,62,288
110,0,08123,Jeff Brehaut,21.49,75,349
110,0,01761,Len Mattiace,21.49,52,242
112,0,06034,Marco Dawson,21.47,73,340
112,0,24024,Zach Johnson,21.47,73,340
112,0,22293,Heath Slocum,21.47,82,382
115,0,08835,Kris Cox,21.45,74,345
115,0,12680,Shigeki Maruyama,21.45,71,331
117,0,24781,Hunter Mahan,21.37,78,365
118,0,23322,Brett Wetterich,21.31,75,352
119,0,10733,Kent Jones,21.29,86,404
120,0,01945,Kenny Perry,21.28,60,282
121,0,06567,Vijay Singh,21.26,81,381
122,0,06350,Bob May,21.20,53,250
123,0,02246,Duffy Waldorf,21.18,68,321
124,0,22371,Aaron Baddeley,21.15,48,227
125,0,02101,Joey Sindelar,21.00,63,300
126,0,23353,J.J. Henry,20.99,68,324
126,0,01599,Steve Jones,20.99,51,243
128,0,25935,John Engler Jr.,20.90,56,268
129,0,22913,John Rollins,20.87,67,321
130,0,01928,Corey Pavin,20.85,44,211
131,0,24358,Robert Garrigus,20.80,68,327
132,0,25240,D.A. Points,20.79,58,279
133,0,19913,Ron Whittaker,20.73,57,275
134,0,27943,Matt Hansen,20.72,52,251
135,0,12716,Charley Hoffman,20.65,83,402
136,0,12645,Brent Geiberger,20.58,78,379
137,0,19881,Robert Damron,20.56,74,360
138,0,25345,Carl Pettersson,20.53,62,302
139,0,02223,Bob Tway,20.52,63,307
140,0,01249,John Daly,20.51,40,195
141,0,01024,Billy Andrade,20.50,57,278
142,0,01329,Brad Faxon,20.40,61,299
143,0,01707,Steve Lowery,20.36,68,334
144,0,01766,Billy Mayfair,20.30,54,266
144,0,12660,Jesper Parnevik,20.30,54,266
146,0,20378,Mathias Grönberg,20.29,69,340
147,0,21646,David Branshaw,20.28,73,360
148,0,23320,Ryan Palmer,20.25,66,326
149,0,12510,Chad Campbell,20.24,51,252
150,0,27770,Camilo Villegas,20.22,73,361
151,0,27120,Troy Matteson,20.11,73,363
152,0,01132,Mark Brooks,20.06,65,324
153,0,07013,Wes Short Jr.,20.05,80,399
154,0,25804,Bubba Watson,20.00,79,395
155,0,12662,Thomas Levet,19.75,32,162
156,0,22946,Henrik Bjornstad,19.73,73,370
157,0,20812,Tjaart van der Walt,19.67,48,244
158,0,02106,Chris Smith,19.65,56,285
159,0,21961,Charles Howell III,19.63,63,321
160,0,01473,Todd Hamilton,19.49,46,236
161,0,21660,Jason Schultz,19.41,53,273
162,0,20094,Jonathan Kaye,19.39,70,361
163,0,23307,Roger Tambellini,19.37,43,222
164,0,06595,Kevin Sutherland,19.17,69,360
165,0,22548,Patrick Sheehan,19.14,71,371
166,0,06373,José María Olazábal,19.08,29,152
167,0,24140,Sean O'Hair,18.97,55,290
168,0,23788,D.J. Trahan,18.92,56,296
169,0,06575,Dudley Hart,18.89,51,270
170,0,01161,Mark Calcavecchia,18.79,59,314
171,0,20105,Jeff Gove,18.78,68,362
172,0,20634,Peter Lonard,18.77,55,293
173,0,10565,Ian Leggatt,18.73,53,283
174,0,25632,Jimmy Walker,18.67,45,241
175,0,23349,Charles Warren,18.63,68,365
176,0,01823,Larry Mize,18.33,33,180
177,0,01948,Tim Petrovic,18.18,60,330
178,0,24924,Bill Haas,18.16,65,358
179,0,26360,Bubba Dickerson,18.09,70,387
180,0,11011,Mike Sposa,18.08,47,260
181,0,12823,Carlos Franco,17.93,52,290
182,0,06573,Brandt Jobe,17.82,49,275
183,0,07457,Steve Flesch,17.73,72,406
184,0,23497,Tag Ridings,17.55,73,416
185,0,20574,Mathew Goggin,17.26,34,197
186,0,12782,Tim Herron,17.23,46,267
186,0,01724,Jeff Maggert,17.23,46,267
186,0,21959,Ted Purdy,17.23,56,325
186,0,08375,Paul Stankowski,17.23,46,267
190,0,25936,Alex Aragon,17.01,41,241
191,0,20157,Retief Goosen,16.90,36,213
192,0,01677,Tom Lehman,16.84,32,190
193,0,28780,Nicholas Thompson,16.62,61,367
194,0,01685,J.L. Lewis,14.98,34,227
195,0,20548,Hidemichi Tanaka,13.61,40,294
196,0,25842,Jon Mills,12.70,32,252
