RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,01810,Phil Mickelson,40.65,87,214
2,0,19824,Craig Barlow,39.62,103,260
3,0,08793,Tiger Woods,38.51,67,174
4,0,12716,Charley Hoffman,38.36,145,378
5,0,20766,Padraig Harrington,38.16,58,152
6,0,06567,Vijay Singh,37.01,141,381
7,0,06522,Ernie Els,36.95,75,203
8,0,22913,John Rollins,36.54,110,301
9,0,21805,Harrison Frazar,36.30,106,292
10,0,23322,Brett Wetterich,36.05,106,294
11,0,12660,Jesper Parnevik,35.78,117,327
12,0,24980,Scott Gutschewski,35.68,66,185
13,0,22378,Trevor Immelman,35.47,105,296
14,0,21660,Jason Schultz,35.38,92,260
15,0,01706,Davis Love III,35.32,83,235
16,0,24925,Jonathan Byrd,35.27,85,241
17,0,23623,Bo Van Pelt,35.07,121,345
18,0,24140,Sean O'Hair,35.03,117,334
19,0,25900,Lucas Glover,34.84,131,376
20,0,24358,Robert Garrigus,34.82,109,313
21,0,23320,Ryan Palmer,34.81,118,339
22,0,22046,Geoff Ogilvy,34.56,75,217
23,0,06197,Michael Allen,34.23,89,260
24,0,24912,Will MacKenzie,34.21,104,304
25,0,23497,Tag Ridings,34.16,124,363
26,0,21209,Sergio Garcia,34.08,61,179
27,0,02246,Duffy Waldorf,33.97,107,315
28,0,27141,J.B. Holmes,33.96,91,268
29,0,23349,Charles Warren,33.95,110,324
30,0,20850,Daniel Chopra,33.89,122,360
31,0,23614,Rich Beem,33.82,92,272
32,0,23541,Ben Crane,33.79,74,219
32,0,23353,J.J. Henry,33.79,99,293
34,0,24781,Hunter Mahan,33.78,125,370
35,0,27770,Camilo Villegas,33.74,111,329
36,0,27095,Nick Watney,33.60,128,381
37,0,23325,Vaughn Taylor,33.55,103,307
38,0,20157,Retief Goosen,33.33,65,195
38,0,02206,David Toms,33.33,71,213
40,0,24507,Jason Bohn,33.15,121,365
41,0,24924,Bill Haas,33.06,122,369
41,0,20608,David Howell,33.06,41,124
43,0,01707,Steve Lowery,32.96,118,358
44,0,10809,Jim Furyk,32.82,86,262
45,0,25804,Bubba Watson,32.81,104,317
46,0,06621,Joe Durant,32.74,129,394
47,0,06575,Dudley Hart,32.66,81,248
48,0,09011,David Duval,32.62,61,187
49,0,20098,Stuart Appleby,32.58,86,264
49,0,12782,Tim Herron,32.58,72,221
51,0,10733,Kent Jones,32.44,109,336
52,0,21961,Charles Howell III,32.43,108,333
53,0,20378,Mathias Grönberg,32.42,107,330
54,0,21959,Ted Purdy,32.39,115,355
55,0,10885,Robert Allenby,32.22,77,239
56,0,23409,James Driscoll,32.17,92,286
57,0,27120,Troy Matteson,32.15,118,367
58,0,21407,Arjun Atwal,32.04,99,309
59,0,06595,Kevin Sutherland,31.93,114,357
60,0,20574,Mathew Goggin,31.85,79,248
61,0,08123,Jeff Brehaut,31.82,105,330
62,0,20472,Alex Cejka,31.80,97,305
63,0,20105,Jeff Gove,31.79,96,302
64,0,26596,Ryan Moore,31.78,75,236
65,0,01249,John Daly,31.72,59,186
66,0,22405,Justin Rose,31.71,104,328
67,0,28475,Jeff Overton,31.48,113,359
68,0,07749,Brett Quigley,31.47,118,375
68,0,07013,Wes Short Jr.,31.47,107,340
70,0,12823,Carlos Franco,31.43,99,315
71,0,25632,Jimmy Walker,31.42,71,226
72,0,26360,Bubba Dickerson,31.16,110,353
73,0,23788,D.J. Trahan,31.10,93,299
74,0,23718,Nathan Green,31.01,129,416
74,0,20691,Greg Owen,31.01,89,287
76,0,23135,Tim Clark,30.97,70,226
76,0,01941,Tom Pernice Jr.,30.97,109,352
78,0,06373,José María Olazábal,30.91,51,165
78,0,11011,Mike Sposa,30.91,68,220
80,0,22371,Aaron Baddeley,30.90,89,288
81,0,22293,Heath Slocum,30.82,94,305
82,0,25936,Alex Aragon,30.77,60,195
83,0,22892,Jason Gore,30.69,85,277
84,0,06004,Stephen Ames,30.64,53,173
85,0,11032,Frank Lickliter II,30.50,104,341
86,0,24361,Pat Perez,30.43,49,161
87,0,08537,J.P. Hayes,30.41,52,171
88,0,24502,Adam Scott,30.37,58,191
89,0,01313,Steve Elkington,30.32,47,155
90,0,28780,Nicholas Thompson,30.22,97,321
91,0,24138,Ian Poulter,30.19,48,159
92,0,06527,Steve Stricker,30.15,60,199
93,0,25240,D.A. Points,29.97,86,287
93,0,02104,Jeff Sluman,29.97,95,317
95,0,12760,Danny Ellis,29.95,65,217
95,0,23616,Ryan Hietala,29.95,56,187
97,0,07867,Woody Austin,29.74,102,343
98,0,02106,Chris Smith,29.66,70,236
99,0,23307,Roger Tambellini,29.65,59,199
100,0,01945,Kenny Perry,29.63,64,216
101,0,01553,John Huston,29.58,71,240
102,0,20094,Jonathan Kaye,29.57,97,328
103,0,06573,Brandt Jobe,29.45,81,275
104,0,01161,Mark Calcavecchia,29.38,99,337
105,0,24024,Zach Johnson,29.30,80,273
106,0,21731,Freddie Jacobson,29.27,60,205
107,0,08835,Kris Cox,29.26,79,270
108,0,12510,Chad Campbell,29.15,72,247
108,0,07457,Steve Flesch,29.15,116,398
110,0,21949,Joe Ogilvie,28.90,87,301
110,0,20645,John Senden,28.90,89,308
112,0,01677,Tom Lehman,28.88,54,187
113,0,20572,Rod Pampling,28.87,69,239
114,0,06034,Marco Dawson,28.81,85,295
114,0,12602,Dean Wilson,28.81,104,361
116,0,20229,Stewart Cink,28.67,80,279
117,0,01042,Paul Azinger,28.48,86,302
117,0,25345,Carl Pettersson,28.48,88,309
119,0,24357,K.J. Choi,28.34,87,307
120,0,12680,Shigeki Maruyama,28.33,85,300
121,0,01766,Billy Mayfair,28.29,86,304
122,0,01948,Tim Petrovic,28.28,97,343
123,0,22946,Henrik Bjornstad,28.25,100,354
124,0,26420,Richard Johnson,28.16,87,309
125,0,06515,Shaun Micheel,28.15,85,302
126,0,11123,Chris Couch,28.14,83,295
126,0,27943,Matt Hansen,28.14,65,231
128,0,10423,Mike Weir,28.11,70,249
129,0,01320,Bob Estes,27.92,79,283
130,0,20498,Briny Baird,27.80,77,277
131,0,19913,Ron Whittaker,27.67,70,253
132,0,23048,Eric Axley,27.65,86,311
133,0,22548,Patrick Sheehan,27.63,84,304
134,0,06350,Bob May,27.62,58,210
135,0,23983,Luke Donald,27.61,45,163
136,0,25842,Jon Mills,27.60,53,192
137,0,01666,Bernhard Langer,27.51,63,229
138,0,02239,Scott Verplank,27.42,68,248
139,0,07223,Brian Bateman,27.35,61,223
139,0,08375,Paul Stankowski,27.35,61,223
141,0,12645,Brent Geiberger,27.33,94,344
142,0,01685,J.L. Lewis,27.27,51,187
143,0,02101,Joey Sindelar,27.08,78,288
144,0,21878,Mark Wilson,27.06,69,255
145,0,20628,Arron Oberholser,26.89,64,238
146,0,02223,Bob Tway,26.81,63,235
147,0,23621,Rory Sabbatini,26.78,64,239
148,0,21753,Brian Davis,26.77,87,325
149,0,01226,Fred Couples,26.61,29,109
150,0,20593,Greg Chalmers,26.60,54,203
151,0,01024,Billy Andrade,26.47,63,238
152,0,21470,Daisuke Maruyama,26.26,73,278
153,0,20121,Todd Fischer,26.24,90,343
153,0,01577,Lee Janzen,26.24,69,263
155,0,01035,Tommy Armour III,26.23,48,183
156,0,01142,Bart Bryant,25.98,66,254
156,0,10565,Ian Leggatt,25.98,73,281
158,0,10505,Shane Bertsch,25.73,79,307
159,0,19881,Robert Damron,25.72,80,311
160,0,08075,Jerry Kelly,25.68,85,331
160,0,20382,Stephen Leaney,25.68,76,296
162,0,01724,Jeff Maggert,25.61,73,285
163,0,20127,Chris Riley,25.58,66,258
164,0,01619,Skip Kendall,25.57,56,219
165,0,08385,Omar Uresti,25.41,47,185
166,0,20631,David McKenzie,25.40,64,252
167,0,21350,Ryuji Imada,24.92,80,321
168,0,02214,Kirk Triplett,24.84,38,153
169,0,23673,Michael Connell,24.49,36,147
170,0,01139,Olin Browne,24.45,78,319
171,0,06251,Chris DiMarco,24.44,55,225
172,0,01388,Robert Gamez,24.40,71,291
173,0,20099,Doug Barron,24.35,66,271
174,0,01599,Steve Jones,24.06,64,266
175,0,20634,Peter Lonard,23.97,58,242
176,0,06643,Paul Goydos,23.73,56,236
177,0,01473,Todd Hamilton,23.71,46,194
178,0,21646,David Branshaw,23.58,83,352
179,0,20812,Tjaart van der Walt,23.44,45,192
180,0,01761,Len Mattiace,23.37,43,184
181,0,12755,Vance Veazey,23.20,42,181
182,0,10860,Justin Leonard,22.90,49,214
183,0,19846,Brian Gay,22.50,81,360
184,0,22621,Ben Curtis,22.03,52,236
185,0,25935,John Engler Jr.,21.85,52,238
186,0,12662,Thomas Levet,21.81,41,188
187,0,20548,Hidemichi Tanaka,21.33,48,225
188,0,01219,John Cook,21.14,37,175
189,0,01381,Fred Funk,20.89,61,292
190,0,01329,Brad Faxon,20.53,62,302
191,0,01132,Mark Brooks,19.85,53,267
192,0,02110,Jerry Smith,19.61,60,306
193,0,01928,Corey Pavin,19.59,48,245
194,0,06012,Greg Kraft,17.77,43,242
195,0,01823,Larry Mize,17.65,24,136
196,0,01887,Mark O'Meara,16.03,21,131
