RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,08793,Tiger Woods,27.78,30,108
2,0,06350,Bob May,23.40,33,141
3,0,24925,Jonathan Byrd,20.89,33,158
4,0,25804,Bubba Watson,20.21,38,188
5,0,09011,David Duval,19.41,33,170
6,0,06567,Vijay Singh,19.07,45,236
7,0,01226,Fred Couples,18.87,20,106
8,0,27141,J.B. Holmes,18.54,28,151
9,0,24502,Adam Scott,18.47,29,157
10,0,21959,Ted Purdy,17.87,42,235
11,0,23325,Vaughn Taylor,17.72,42,237
12,0,20691,Greg Owen,17.68,32,181
13,0,06527,Steve Stricker,17.14,24,140
14,0,20850,Daniel Chopra,17.11,45,263
15,0,20157,Retief Goosen,16.95,20,118
16,0,10885,Robert Allenby,16.91,35,207
17,0,27770,Camilo Villegas,16.53,40,242
18,0,06034,Marco Dawson,16.28,35,215
19,0,21949,Joe Ogilvie,16.07,36,224
19,0,22913,John Rollins,16.07,36,224
21,0,22046,Geoff Ogilvy,16.03,25,156
22,0,24358,Robert Garrigus,15.91,28,176
23,0,25900,Lucas Glover,15.77,35,222
24,0,20229,Stewart Cink,15.60,34,218
25,0,23349,Charles Warren,15.45,34,220
26,0,12645,Brent Geiberger,15.36,41,267
27,0,23621,Rory Sabbatini,15.35,33,215
28,0,21209,Sergio Garcia,15.32,17,111
29,0,06251,Chris DiMarco,15.31,32,209
30,0,24357,K.J. Choi,15.30,41,268
31,0,10565,Ian Leggatt,15.20,31,204
32,0,12660,Jesper Parnevik,15.18,34,224
33,0,24924,Bill Haas,15.16,42,277
34,0,21805,Harrison Frazar,15.10,29,192
35,0,01823,Larry Mize,15.08,19,126
36,0,22892,Jason Gore,15.03,29,193
37,0,21878,Mark Wilson,14.89,35,235
38,0,12716,Charley Hoffman,14.85,34,229
39,0,01761,Len Mattiace,14.77,22,149
40,0,01024,Billy Andrade,14.66,28,191
41,0,23048,Eric Axley,14.60,33,226
42,0,02239,Scott Verplank,14.58,35,240
43,0,23320,Ryan Palmer,14.57,36,247
43,0,07749,Brett Quigley,14.57,44,302
45,0,22378,Trevor Immelman,14.49,31,214
46,0,01706,Davis Love III,14.46,24,166
47,0,26596,Ryan Moore,14.44,26,180
48,0,20098,Stuart Appleby,14.43,29,201
48,0,02206,David Toms,14.43,28,194
50,0,07457,Steve Flesch,14.41,48,333
51,0,23623,Bo Van Pelt,14.40,37,257
52,0,02104,Jeff Sluman,14.39,39,271
53,0,01941,Tom Pernice Jr.,14.34,41,286
54,0,06573,Brandt Jobe,14.29,31,217
55,0,22405,Justin Rose,14.23,37,260
56,0,08375,Paul Stankowski,14.20,25,176
57,0,02110,Jerry Smith,14.07,37,263
58,0,22946,Henrik Bjornstad,14.06,36,256
59,0,20645,John Senden,14.05,34,242
60,0,01035,Tommy Armour III,14.02,23,164
61,0,01249,John Daly,13.89,15,108
62,0,24140,Sean O'Hair,13.88,29,209
63,0,21753,Brian Davis,13.73,35,255
64,0,23614,Rich Beem,13.69,23,168
65,0,12510,Chad Campbell,13.68,29,212
65,0,10423,Mike Weir,13.68,29,212
67,0,23322,Brett Wetterich,13.66,28,205
68,0,02223,Bob Tway,13.62,29,213
69,0,10809,Jim Furyk,13.57,30,221
69,0,01724,Jeff Maggert,13.57,30,221
71,0,01810,Phil Mickelson,13.56,16,118
72,0,08835,Kris Cox,13.48,24,178
73,0,20094,Jonathan Kaye,13.45,32,238
74,0,20498,Briny Baird,13.43,27,201
74,0,28475,Jeff Overton,13.43,29,216
76,0,01219,John Cook,13.41,24,179
77,0,20105,Jeff Gove,13.39,32,239
78,0,01945,Kenny Perry,13.38,21,157
79,0,07223,Brian Bateman,13.37,23,172
80,0,01161,Mark Calcavecchia,13.33,36,270
81,0,20472,Alex Cejka,13.31,33,248
82,0,23788,D.J. Trahan,13.24,29,219
83,0,25240,D.A. Points,13.22,30,227
84,0,24912,Will MacKenzie,13.17,27,205
85,0,12823,Carlos Franco,13.10,30,229
86,0,23718,Nathan Green,13.03,40,307
87,0,06522,Ernie Els,13.01,19,146
88,0,23983,Luke Donald,12.99,20,154
88,0,01473,Todd Hamilton,12.99,23,177
90,0,06197,Michael Allen,12.98,27,208
90,0,23541,Ben Crane,12.98,27,208
92,0,06004,Stephen Ames,12.95,18,139
93,0,01142,Bart Bryant,12.94,33,255
93,0,06595,Kevin Sutherland,12.94,33,255
95,0,06373,José María Olazábal,12.93,15,116
96,0,12782,Tim Herron,12.90,24,186
96,0,28780,Nicholas Thompson,12.90,28,217
98,0,11032,Frank Lickliter II,12.88,34,264
99,0,20378,Mathias Grönberg,12.86,27,210
100,0,20572,Rod Pampling,12.74,27,212
101,0,23353,J.J. Henry,12.71,30,236
102,0,19846,Brian Gay,12.64,44,348
103,0,12680,Shigeki Maruyama,12.55,30,239
103,0,25345,Carl Pettersson,12.55,30,239
105,0,07867,Woody Austin,12.50,37,296
106,0,20628,Arron Oberholser,12.44,24,193
107,0,11123,Chris Couch,12.37,23,186
108,0,01388,Robert Gamez,12.36,32,259
108,0,06515,Shaun Micheel,12.36,33,267
110,0,02101,Joey Sindelar,12.35,30,243
111,0,02214,Kirk Triplett,12.27,20,163
112,0,25842,Jon Mills,12.24,18,147
113,0,24781,Hunter Mahan,12.20,31,254
113,0,12755,Vance Veazey,12.20,20,164
115,0,21646,David Branshaw,12.15,35,288
116,0,27095,Nick Watney,12.08,29,240
117,0,22548,Patrick Sheehan,12.05,30,249
118,0,23135,Tim Clark,12.02,25,208
119,0,22293,Heath Slocum,11.97,31,259
120,0,25632,Jimmy Walker,11.95,19,159
121,0,01313,Steve Elkington,11.92,18,151
122,0,08075,Jerry Kelly,11.91,33,277
123,0,21961,Charles Howell III,11.87,26,219
124,0,01139,Olin Browne,11.85,34,287
125,0,07013,Wes Short Jr.,11.74,25,213
126,0,27943,Matt Hansen,11.72,17,145
127,0,20634,Peter Lonard,11.71,26,222
128,0,26420,Richard Johnson,11.70,33,282
129,0,22621,Ben Curtis,11.58,30,259
130,0,20574,Mathew Goggin,11.56,20,173
131,0,01577,Lee Janzen,11.54,24,208
131,0,19913,Ron Whittaker,11.54,27,234
133,0,08537,J.P. Hayes,11.51,16,139
134,0,24138,Ian Poulter,11.45,15,131
135,0,21407,Arjun Atwal,11.42,29,254
136,0,01707,Steve Lowery,11.39,27,237
137,0,12662,Thomas Levet,11.38,19,167
138,0,21350,Ryuji Imada,11.33,34,300
139,0,23307,Roger Tambellini,11.32,18,159
140,0,20127,Chris Riley,11.27,24,213
141,0,26360,Bubba Dickerson,11.21,24,214
142,0,02246,Duffy Waldorf,11.20,28,250
143,0,20382,Stephen Leaney,11.11,30,270
143,0,01928,Corey Pavin,11.11,24,216
145,0,20608,David Howell,10.98,9,82
145,0,24024,Zach Johnson,10.98,27,246
147,0,02106,Chris Smith,10.94,14,128
148,0,19881,Robert Damron,10.92,26,238
148,0,12602,Dean Wilson,10.92,31,284
150,0,01677,Tom Lehman,10.90,17,156
151,0,27120,Troy Matteson,10.85,28,258
152,0,21470,Daisuke Maruyama,10.80,23,213
153,0,23409,James Driscoll,10.68,22,206
154,0,10860,Justin Leonard,10.64,20,188
155,0,22371,Aaron Baddeley,10.61,26,245
156,0,25935,John Engler Jr.,10.47,18,172
156,0,11011,Mike Sposa,10.47,18,172
158,0,20766,Padraig Harrington,10.43,12,115
159,0,20631,David McKenzie,10.38,22,212
160,0,01619,Skip Kendall,10.11,18,178
161,0,01599,Steve Jones,10.09,23,228
162,0,01132,Mark Brooks,10.04,25,249
163,0,01329,Brad Faxon,10.00,27,270
164,0,24361,Pat Perez,9.92,13,131
165,0,01381,Fred Funk,9.86,29,294
166,0,12760,Danny Ellis,9.82,16,163
167,0,24507,Jason Bohn,9.80,24,245
168,0,06643,Paul Goydos,9.77,21,215
169,0,01766,Billy Mayfair,9.74,26,267
170,0,25936,Alex Aragon,9.52,14,147
170,0,01320,Bob Estes,9.52,24,252
170,0,23497,Tag Ridings,9.52,22,231
173,0,21660,Jason Schultz,9.50,17,179
174,0,19824,Craig Barlow,9.40,14,149
175,0,06621,Joe Durant,9.21,29,315
176,0,06575,Dudley Hart,9.17,20,218
177,0,10733,Kent Jones,9.09,25,275
178,0,01553,John Huston,9.05,18,199
179,0,01666,Bernhard Langer,8.90,17,191
180,0,10505,Shane Bertsch,8.48,24,283
181,0,08385,Omar Uresti,8.45,12,142
182,0,20121,Todd Fischer,8.25,25,303
183,0,21731,Freddie Jacobson,8.16,12,147
184,0,01042,Paul Azinger,8.05,21,261
185,0,06012,Greg Kraft,7.66,16,209
186,0,20099,Doug Barron,7.58,16,211
187,0,01948,Tim Petrovic,7.43,20,269
188,0,08123,Jeff Brehaut,7.20,18,250
189,0,23673,Michael Connell,6.84,8,117
190,0,20548,Hidemichi Tanaka,6.81,13,191
191,0,24980,Scott Gutschewski,6.36,7,110
192,0,20812,Tjaart van der Walt,6.34,9,142
193,0,01685,J.L. Lewis,6.06,10,165
194,0,20593,Greg Chalmers,5.56,10,180
195,0,23616,Ryan Hietala,5.41,6,111
196,0,01887,Mark O'Meara,4.93,7,142
