RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,1,28252,Seamus Power,29.14,81,278
2,-1,29221,Webb Simpson,28.84,203,704
3,1,29484,Peter Uihlein,27.91,103,369
4,1,45157,Cam Davis,27.70,159,574
4,1,34213,Grayson Murray,27.70,100,361
6,1,30925,Dustin Johnson,27.48,155,564
7,1,35450,Patrick Cantlay,27.39,152,555
8,-5,34360,Patrick Reed,27.33,214,783
9,1,46970,Jon Rahm,27.17,200,736
10,5,50525,Collin Morikawa,27.00,256,948
11,-2,34363,Tyrrell Hatton,26.94,118,438
12,0,34563,Chesson Hadley,26.72,167,625
13,0,56762,Will Gordon,26.71,74,277
14,-3,40026,Daniel Berger,26.68,198,742
15,-1,29725,Tony Finau,26.45,182,688
16,-1,35658,Kris Ventura,26.40,94,356
17,5,28237,Rory McIlroy,26.31,161,612
18,0,52372,Cameron Champ,26.05,192,737
19,0,47993,Denny McCarthy,25.94,220,848
20,1,31323,Gary Woodland,25.83,172,666
21,2,40009,Dominic Bozzelli,25.77,75,291
22,2,27095,Nick Watney,25.61,115,449
23,-6,47959,Bryson DeChambeau,25.54,188,736
24,4,46046,Scottie Scheffler,25.42,226,889
25,1,47504,Sam Burns,25.41,170,669
26,-1,33448,Justin Thomas,25.39,179,705
27,0,47347,Adam Schenk,25.38,183,721
28,-8,46717,Viktor Hovland,25.37,188,741
29,6,48822,Sebastián Muñoz,25.32,258,1019
30,-2,32102,Rickie Fowler,25.27,138,546
31,-1,29268,Bronson Burgoon,25.26,146,578
32,-1,29420,Billy Horschel,25.13,193,768
33,-1,28089,Jason Day,25.10,123,490
34,-1,12716,Charley Hoffman,25.09,147,586
35,-1,27644,Brian Harman,25.08,238,949
36,0,37455,Si Woo Kim,25.00,184,736
37,0,37189,Harold Varner III,24.97,186,745
38,11,34099,Harris English,24.86,222,893
38,0,32448,James Hahn,24.86,90,362
40,0,56278,Matthew Wolff,24.74,194,784
41,-2,35891,Cameron Smith,24.73,163,659
42,1,46402,Talor Gooch,24.60,229,931
43,1,34046,Jordan Spieth,24.59,136,553
44,1,53165,Doc Redman,24.57,241,981
45,1,48045,Michael Gellerman,24.56,98,399
46,1,32254,Xinjun Zhang,24.47,185,756
47,1,46442,Maverick McNealy,24.44,175,716
48,1,39546,Keith Mitchell,24.43,151,618
48,1,24138,Ian Poulter,24.43,117,479
50,2,32366,Kevin Chappell,24.37,96,394
51,3,36801,Mark Hubbard,24.35,235,965
52,3,30692,Scott Stallings,24.34,165,678
53,3,27064,Jhonattan Vegas,24.31,115,473
54,-1,45486,Joaquin Niemann,24.28,202,832
54,3,47128,Richy Werenski,24.28,152,626
56,2,29926,Danny Lee,24.22,163,673
57,5,39971,Sungjae Im,24.21,260,1074
58,1,29518,Brendan Steele,24.18,176,728
59,1,39324,J.J. Spaun,24.17,145,600
60,19,35506,Mackenzie Hughes,24.12,185,767
61,0,37275,Sam Ryder,24.07,175,727
62,0,33419,Cameron Tringale,24.02,153,637
63,1,33399,Adam Hadwin,24.01,175,729
64,1,36689,Brooks Koepka,24.00,108,450
65,-24,25396,Kevin Na,23.99,185,771
66,1,35449,Adam Long,23.96,219,914
67,26,48081,Xander Schauffele,23.92,183,765
68,0,46435,Austin Cook,23.85,161,675
69,0,22405,Justin Rose,23.84,98,411
70,-4,32839,Hideki Matsuyama,23.82,177,743
71,-1,28420,Ryan Brehm,23.78,88,370
71,-1,33449,Zack Sucher,23.78,68,286
73,-1,27936,Martin Laird,23.76,91,383
74,-1,34466,Peter Malnati,23.74,137,577
75,0,35532,Tom Hoge,23.71,203,856
76,0,25900,Lucas Glover,23.70,159,671
77,0,23320,Ryan Palmer,23.69,177,747
78,-4,35310,Lanto Griffin,23.68,238,1005
79,18,29478,Kevin Kisner,23.58,179,759
80,-2,34076,Joel Dahmen,23.57,202,857
81,-1,26596,Ryan Moore,23.53,108,459
82,9,45526,Abraham Ancer,23.52,171,727
83,-2,49964,Aaron Wise,23.50,102,434
84,-2,49960,Sepp Straka,23.47,188,801
85,-2,40042,Tyler McCumber,23.46,107,456
86,-2,28307,Matt Every,23.40,117,500
86,-2,25804,Bubba Watson,23.40,164,701
88,-2,51766,Wyndham Clark,23.39,120,513
89,-2,46550,Brandon Hagy,23.34,95,407
90,-2,29974,Branden Grace,23.30,89,382
91,-2,33204,Shane Lowry,23.29,109,468
92,-2,27963,Chris Stroud,23.19,109,470
93,-1,36699,Patrick Rodgers,23.15,206,890
94,-1,21961,Charles Howell III,23.08,135,585
95,0,39997,Corey Conners,23.07,197,854
95,0,49771,J.T. Poston,23.07,188,815
97,0,27214,Kevin Streelman,23.03,175,760
98,1,19803,Ryan Armour,23.02,151,656
98,1,21209,Sergio Garcia,23.02,90,391
100,2,27349,Alex Noren,23.01,130,565
101,2,24024,Zach Johnson,23.00,167,726
102,2,45609,Tyler Duncan,22.97,224,975
102,2,32757,Patton Kizzire,22.97,133,579
104,2,32618,Rhein Gibson,22.91,93,406
105,2,22056,Cameron Percy,22.89,95,415
105,2,32139,Danny Willett,22.89,87,380
107,2,23621,Rory Sabbatini,22.87,148,647
108,2,32662,Michael Gligic,22.85,101,442
109,2,40098,Matt Fitzpatrick,22.80,135,592
110,2,27129,Luke List,22.78,167,733
111,2,28679,Fabián Gómez,22.74,118,519
111,2,01810,Phil Mickelson,22.74,98,431
113,2,49766,Hank Lebioda,22.67,119,525
114,2,35230,Nelson Ledesma,22.63,62,274
115,2,39977,Max Homa,22.62,164,725
116,2,26329,Louis Oosthuizen,22.57,116,514
116,2,23325,Vaughn Taylor,22.57,137,607
116,2,48887,Matt Wallace,22.57,109,483
119,2,30944,Jason Kokrak,22.56,143,634
120,2,27554,Scott Harrington,22.55,159,705
121,2,39953,Chase Seiffert,22.54,110,488
122,2,29970,Dylan Frittelli,22.50,196,871
122,2,26300,Matt Jones,22.50,182,809
124,2,31560,Brian Stuard,22.49,206,916
125,2,31420,Anirban Lahiri,22.45,66,294
126,2,32640,Troy Merritt,22.42,167,745
127,2,33667,Carlos Ortiz,22.36,176,787
128,2,27649,Brandt Snedeker,22.34,145,649
