RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,34363,Tyrrell Hatton,25.49,26,102
2,1,28420,Ryan Brehm,22.08,17,77
3,1,35658,Kris Ventura,22.06,15,68
4,1,36689,Brooks Koepka,21.77,27,124
5,-3,47959,Bryson DeChambeau,21.71,33,152
6,0,56762,Will Gordon,21.57,11,51
7,2,45486,Joaquin Niemann,20.78,32,154
8,2,45157,Cam Davis,20.77,27,130
9,3,47128,Richy Werenski,20.57,29,141
10,3,30925,Dustin Johnson,20.45,27,132
11,-4,46970,Jon Rahm,20.14,29,144
12,-1,28237,Rory McIlroy,20.00,28,140
12,2,34213,Grayson Murray,20.00,15,75
14,1,24924,Bill Haas,19.59,19,97
15,1,30944,Jason Kokrak,19.23,30,156
16,3,27349,Alex Noren,18.50,32,173
17,3,33419,Cameron Tringale,18.49,27,146
18,3,24361,Pat Perez,18.38,25,136
19,-2,50525,Collin Morikawa,18.26,44,241
20,3,47993,Denny McCarthy,18.06,41,227
20,3,46442,Maverick McNealy,18.06,28,155
22,3,29974,Branden Grace,17.92,19,106
23,9,29725,Tony Finau,17.88,32,179
24,2,39546,Keith Mitchell,17.81,26,146
25,3,34076,Joel Dahmen,17.77,35,197
26,-8,34360,Patrick Reed,17.74,33,186
27,2,45609,Tyler Duncan,17.59,38,216
28,2,48119,Ben Taylor,17.57,13,74
29,2,28307,Matt Every,17.54,20,114
30,-3,29420,Billy Horschel,17.44,30,172
31,2,51766,Wyndham Clark,17.39,24,138
32,-10,52372,Cameron Champ,17.36,25,144
33,2,40009,Dominic Bozzelli,17.24,10,58
34,2,29518,Brendan Steele,17.20,27,157
35,2,22371,Aaron Baddeley,17.02,24,141
36,4,30692,Scott Stallings,16.99,26,153
37,5,25900,Lucas Glover,16.91,23,136
38,15,29221,Webb Simpson,16.88,27,160
39,4,21209,Sergio Garcia,16.85,15,89
40,4,27095,Nick Watney,16.83,17,101
41,10,46046,Scottie Scheffler,16.76,30,179
42,7,35310,Lanto Griffin,16.74,37,221
43,-2,34099,Harris English,16.67,38,228
43,-10,23320,Ryan Palmer,16.67,32,192
45,1,39977,Max Homa,16.57,28,169
46,1,37455,Si Woo Kim,16.56,27,163
47,1,35461,Beau Hossler,16.52,19,115
48,2,35532,Tom Hoge,16.42,33,201
49,3,49964,Aaron Wise,16.35,17,104
50,4,29268,Bronson Burgoon,16.26,20,123
51,4,29908,C.T. Pan,16.22,24,148
52,4,35450,Patrick Cantlay,16.19,17,105
53,4,39324,J.J. Spaun,16.18,22,136
54,4,27963,Chris Stroud,16.10,19,118
55,9,33448,Justin Thomas,16.09,28,174
56,3,25804,Bubba Watson,16.03,25,156
57,4,48045,Michael Gellerman,15.91,14,88
57,-12,25396,Kevin Na,15.91,28,176
59,11,48081,Xander Schauffele,15.68,29,185
60,2,34563,Chesson Hadley,15.60,22,141
61,2,32254,Xinjun Zhang,15.59,29,186
62,-25,46717,Viktor Hovland,15.58,24,154
63,1,49771,J.T. Poston,15.53,34,219
64,3,49766,Hank Lebioda,15.52,18,116
65,3,34098,Russell Henley,15.38,30,195
66,3,37275,Sam Ryder,15.29,24,157
67,3,27644,Brian Harman,15.25,34,223
68,4,27214,Kevin Streelman,15.24,25,164
69,4,46435,Austin Cook,15.22,21,138
70,4,56278,Matthew Wolff,15.20,26,171
71,5,40042,Tyler McCumber,15.05,14,93
71,5,24502,Adam Scott,15.05,14,93
73,5,53165,Doc Redman,15.02,32,213
74,5,46550,Brandon Hagy,15.00,15,100
75,-11,45526,Abraham Ancer,14.94,26,174
76,4,24024,Zach Johnson,14.84,27,182
77,4,25818,Scott Piercy,14.79,21,142
78,4,10809,Jim Furyk,14.78,17,115
79,-19,26851,Marc Leishman,14.77,26,176
79,4,31323,Gary Woodland,14.77,22,149
81,3,27936,Martin Laird,14.74,14,95
82,4,32662,Michael Gligic,14.61,13,89
83,5,33948,Byeong Hun An,14.56,23,158
84,5,32102,Rickie Fowler,14.53,17,117
85,1,35506,Mackenzie Hughes,14.52,27,186
86,4,33399,Adam Hadwin,14.44,26,180
87,-12,48822,Sebastián Muñoz,14.41,32,222
88,5,29926,Danny Lee,14.29,24,168
88,5,25349,Tim Wilkinson,14.29,15,105
90,8,29478,Kevin Kisner,14.20,23,162
91,4,36699,Patrick Rodgers,14.15,29,205
92,4,33141,Keegan Bradley,14.12,25,177
93,4,34256,Andrew Putnam,14.06,18,128
94,5,27974,Sung Kang,13.94,23,165
95,5,31646,Emiliano Grillo,13.91,21,151
96,5,19803,Ryan Armour,13.87,19,137
97,6,49960,Sepp Straka,13.74,25,182
98,6,33667,Carlos Ortiz,13.68,26,190
99,6,33120,Mark Anderson,13.64,15,110
100,6,40098,Matt Fitzpatrick,13.51,20,148
101,6,32757,Patton Kizzire,13.42,20,149
102,6,29970,Dylan Frittelli,13.36,29,217
103,6,23325,Vaughn Taylor,13.29,21,158
104,-14,40026,Daniel Berger,13.27,26,196
105,5,36801,Mark Hubbard,13.25,31,234
106,15,39971,Sungjae Im,13.19,31,235
107,4,47504,Sam Burns,13.14,18,137
108,4,21961,Charles Howell III,13.07,20,153
109,4,27649,Brandt Snedeker,13.04,21,161
109,4,34046,Jordan Spieth,13.04,21,161
111,4,35449,Adam Long,13.00,29,223
112,25,35891,Cameron Smith,12.97,24,185
113,3,27942,Rob Oppenheim,12.95,18,139
114,3,33410,Andrew Landry,12.94,22,170
115,3,25572,Graeme McDowell,12.90,16,124
116,3,46402,Talor Gooch,12.87,35,272
117,3,27554,Scott Harrington,12.84,19,148
118,4,19846,Brian Gay,12.75,19,149
119,4,22405,Justin Rose,12.71,15,118
120,4,33597,Harry Higgs,12.70,24,189
121,4,30163,Henrik Norlander,12.64,22,174
122,4,33486,Roger Sloan,12.62,13,103
123,4,28679,Fabián Gómez,12.61,15,119
124,4,26499,Rafa Cabrera Bello,12.59,17,135
124,4,34466,Peter Malnati,12.59,17,135
126,4,28089,Jason Day,12.50,14,112
126,4,32618,Rhein Gibson,12.50,12,96
126,4,26300,Matt Jones,12.50,25,200
126,4,28775,Nate Lashley,12.50,18,144
126,4,35230,Nelson Ledesma,12.50,7,56
126,4,26596,Ryan Moore,12.50,15,120
126,4,25632,Jimmy Walker,12.50,15,120
133,5,34431,Robert Streb,12.35,10,81
134,5,23621,Rory Sabbatini,12.29,22,179
135,5,35732,Wes Roach,12.28,7,57
136,5,32640,Troy Merritt,12.27,20,163
137,5,39997,Corey Conners,12.22,22,180
137,5,30911,Tommy Fleetwood,12.22,11,90
139,5,25493,Nick Taylor,12.14,17,140
140,5,32448,James Hahn,12.12,12,99
140,5,27064,Jhonattan Vegas,12.12,12,99
142,6,27129,Luke List,11.88,19,160
143,6,32366,Kevin Chappell,11.84,9,76
144,6,24138,Ian Poulter,11.76,16,136
145,6,12716,Charley Hoffman,11.72,15,128
146,6,33204,Shane Lowry,11.67,14,120
147,6,23108,Matt Kuchar,11.66,19,163
148,6,47347,Adam Schenk,11.56,17,147
149,6,34255,Joseph Bramlett,11.54,15,130
150,6,20229,Stewart Cink,11.38,14,123
151,6,29484,Peter Uihlein,11.34,11,97
152,6,26329,Louis Oosthuizen,11.30,13,115
153,6,34021,Bud Cauley,11.29,21,186
154,6,36871,Matthew NeSmith,11.24,19,169
155,6,33449,Zack Sucher,11.11,7,63
156,6,46441,Robby Shelton,11.05,19,172
157,6,29535,Brice Garnett,10.96,16,146
157,6,33413,Ben Martin,10.96,8,73
157,6,27330,Josh Teater,10.96,8,73
160,6,49298,Kramer Hickok,10.91,12,110
161,6,33490,Bo Hoag,10.90,17,156
162,6,32150,Michael Thompson,10.82,21,194
163,6,37189,Harold Varner III,10.78,18,167
164,6,21407,Arjun Atwal,10.71,6,56
165,6,29479,Scott Brown,10.69,17,159
166,6,32333,Kevin Tway,10.58,11,104
167,6,26758,David Hearn,10.57,13,123
168,6,32791,K.H. Lee,10.56,17,161
169,6,25686,Jason Dufner,10.53,20,190
169,6,01810,Phil Mickelson,10.53,10,95
171,6,32139,Danny Willett,10.42,10,96
172,6,25364,Paul Casey,10.32,13,126
173,6,34314,Sebastian Cappelen,10.23,9,88
173,6,52375,Doug Ghim,10.23,9,88
175,6,31557,Jim Herman,10.18,17,167
176,6,35617,Martin Trainer,10.09,11,109
177,7,32839,Hideki Matsuyama,9.77,17,174
178,5,27556,Ted Potter Jr.,9.71,10,103
179,6,30110,Kyle Stanley,9.27,14,151
180,12,30927,Brendon Todd,9.21,21,228
181,5,39953,Chase Seiffert,9.17,10,109
182,5,40058,Zac Blair,9.15,14,153
183,5,23788,D.J. Trahan,9.09,9,99
184,5,23623,Bo Van Pelt,8.99,8,89
185,5,33404,Chris Baker,8.33,8,96
186,7,33122,Russell Knox,7.84,12,153
186,7,31420,Anirban Lahiri,7.84,4,51
188,7,26476,Chez Reavie,7.69,15,195
189,7,28252,Seamus Power,7.27,4,55
190,7,48887,Matt Wallace,6.96,8,115
191,8,31560,Brian Stuard,6.05,13,215
192,8,51894,Vince Whaley,5.80,4,69
193,8,22056,Cameron Percy,3.30,3,91
