RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,20766,Padraig Harrington,67.00,335,5
1,0,25804,Bubba Watson,67.00,67,1
3,0,20104,Ken Duke,67.90,679,10
4,0,24357,K.J. Choi,68.00,204,3
4,0,24138,Ian Poulter,68.00,204,3
6,0,28455,Will Claxton,68.33,410,6
6,0,01706,Davis Love III,68.33,205,3
8,0,21209,Sergio Garcia,68.50,274,4
8,0,20160,Charlie Wi,68.50,411,6
10,0,10809,Jim Furyk,68.75,275,4
11,0,34021,Bud Cauley,69.00,621,9
11,0,23204,Gary Christian,69.00,621,9
11,0,22621,Ben Curtis,69.00,138,2
11,0,24781,Hunter Mahan,69.00,138,2
11,0,02206,David Toms,69.00,276,4
16,0,20691,Greg Owen,69.13,553,8
17,0,23108,Matt Kuchar,69.33,416,6
17,0,25345,Carl Pettersson,69.33,624,9
19,0,29420,Billy Horschel,69.40,347,5
19,0,21961,Charles Howell III,69.40,694,10
19,0,27095,Nick Watney,69.40,347,5
22,0,06522,Ernie Els,69.50,139,2
22,0,29289,S.Y. Noh,69.50,278,4
22,0,24361,Pat Perez,69.50,556,8
22,0,08793,Tiger Woods,69.50,139,2
26,0,25818,Scott Piercy,69.57,487,7
27,0,25834,Daniel Summerhays,69.63,557,8
28,0,23409,James Driscoll,69.67,627,9
28,0,12782,Tim Herron,69.67,418,6
28,0,22405,Justin Rose,69.67,418,6
28,0,21528,Henrik Stenson,69.67,209,3
32,0,23638,Brendon de Jonge,69.71,488,7
33,0,20593,Greg Chalmers,69.73,767,11
34,0,19846,Brian Gay,69.75,558,8
34,0,25632,Jimmy Walker,69.75,279,4
36,0,28307,Matt Every,69.83,419,6
37,0,29910,Blake Adams,70.00,700,10
37,0,01249,John Daly,70.00,210,3
37,0,34099,Harris English,70.00,560,8
37,0,23718,Nathan Green,70.00,490,7
37,0,24604,Hunter Haas,70.00,350,5
37,0,12716,Charley Hoffman,70.00,490,7
37,0,27141,J.B. Holmes,70.00,210,3
37,0,06573,Brandt Jobe,70.00,420,6
37,0,30925,Dustin Johnson,70.00,140,2
