RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,32618,Rhein Gibson,26.14,183,7
2,0,22371,Aaron Baddeley,27.00,189,7
2,0,24138,Ian Poulter,27.00,432,16
4,0,35532,Tom Hoge,27.13,434,16
5,0,23320,Ryan Palmer,27.31,437,16
6,0,25396,Kevin Na,27.32,519,19
7,0,32816,Satoshi Kodaira,27.42,329,12
8,0,27349,Alex Noren,27.53,468,17
9,0,34046,Jordan Spieth,27.55,551,20
10,0,27556,Ted Potter Jr.,27.56,248,9
11,0,30926,Chris Kirk,27.72,499,18
12,0,27644,Brian Harman,27.78,639,23
13,0,29970,Dylan Frittelli,27.80,278,10
14,0,28237,Rory McIlroy,27.88,474,17
14,0,29221,Webb Simpson,27.88,474,17
14,0,32254,Xinjun Zhang,27.88,223,8
17,0,35891,Cameron Smith,27.89,530,19
18,0,51894,Vince Whaley,27.93,419,15
19,0,46402,Talor Gooch,27.95,531,19
20,0,31420,Anirban Lahiri,28.00,336,12
20,0,35449,Adam Long,28.00,364,13
20,0,24361,Pat Perez,28.00,504,18
20,0,27649,Brandt Snedeker,28.00,448,16
20,0,29518,Brendan Steele,28.00,448,16
20,0,48119,Ben Taylor,28.00,224,8
20,0,23325,Vaughn Taylor,28.00,336,12
20,0,23623,Bo Van Pelt,28.00,280,10
28,0,33399,Adam Hadwin,28.06,449,16
29,0,40098,Matt Fitzpatrick,28.07,393,14
29,0,46442,Maverick McNealy,28.07,421,15
31,0,46717,Viktor Hovland,28.10,562,20
32,0,34314,Sebastian Cappelen,28.17,169,6
33,0,34363,Tyrrell Hatton,28.18,310,11
33,0,39977,Max Homa,28.18,479,17
33,0,26300,Matt Jones,28.18,620,22
33,0,48887,Matt Wallace,28.18,310,11
37,0,34076,Joel Dahmen,28.19,451,16
37,0,34099,Harris English,28.19,592,21
39,0,51766,Wyndham Clark,28.21,395,14
40,0,46435,Austin Cook,28.22,254,9
41,0,20396,Lee Westwood,28.23,367,13
42,0,34360,Patrick Reed,28.24,480,17
43,0,27942,Rob Oppenheim,28.25,339,12
43,0,28252,Seamus Power,28.25,339,12
43,0,35617,Martin Trainer,28.25,113,4
43,0,33419,Cameron Tringale,28.25,565,20
47,0,23108,Matt Kuchar,28.27,311,11
47,0,33410,Andrew Landry,28.27,311,11
47,0,56278,Matthew Wolff,28.27,311,11
50,0,30927,Brendon Todd,28.29,481,17
51,0,30925,Dustin Johnson,28.31,453,16
51,0,25818,Scott Piercy,28.31,453,16
53,0,28679,Fabián Gómez,28.33,170,6
54,0,33448,Justin Thomas,28.35,567,20
55,0,45526,Abraham Ancer,28.39,653,23
55,0,35506,Mackenzie Hughes,28.39,511,18
57,0,28089,Jason Day,28.42,341,12
57,0,25900,Lucas Glover,28.42,540,19
57,0,31646,Emiliano Grillo,28.42,540,19
60,0,45157,Cam Davis,28.43,597,21
61,0,25493,Nick Taylor,28.44,512,18
62,0,40026,Daniel Berger,28.45,569,20
63,0,39546,Keith Mitchell,28.47,427,15
63,0,33667,Carlos Ortiz,28.47,541,19
65,0,34256,Andrew Putnam,28.53,428,15
66,0,33490,Bo Hoag,28.57,400,14
66,0,32791,K.H. Lee,28.57,600,21
66,0,24140,Sean O'Hair,28.57,200,7
66,0,49771,J.T. Poston,28.57,400,14
70,0,37455,Si Woo Kim,28.58,543,19
71,0,46441,Robby Shelton,28.60,286,10
72,0,29974,Branden Grace,28.63,458,16
73,0,21209,Sergio Garcia,28.64,401,14
73,0,21961,Charles Howell III,28.64,401,14
75,0,35310,Lanto Griffin,28.67,516,18
75,0,32139,Danny Willett,28.67,258,9
75,0,31323,Gary Woodland,28.67,344,12
78,0,34174,John Huh,28.70,287,10
79,0,27141,J.B. Holmes,28.71,201,7
79,0,39971,Sungjae Im,28.71,804,28
79,0,35230,Nelson Ledesma,28.71,201,7
82,0,29479,Scott Brown,28.75,345,12
83,0,52375,Doug Ghim,28.76,489,17
83,0,24502,Adam Scott,28.76,489,17
85,0,23621,Rory Sabbatini,28.77,374,13
86,0,48081,Xander Schauffele,28.78,518,18
87,0,33948,Byeong Hun An,28.79,403,14
87,0,47959,Bryson DeChambeau,28.79,547,19
89,0,46046,Scottie Scheffler,28.82,634,22
90,0,26329,Louis Oosthuizen,28.83,519,18
90,0,25632,Jimmy Walker,28.83,346,12
92,0,40006,Erik van Rooyen,28.85,375,13
93,0,25686,Jason Dufner,28.87,433,15
93,0,29478,Kevin Kisner,28.87,433,15
95,0,47993,Denny McCarthy,28.88,491,17
96,0,36801,Mark Hubbard,28.89,520,18
97,0,39324,J.J. Spaun,28.92,347,12
98,0,32150,Michael Thompson,28.93,434,15
99,0,32757,Patton Kizzire,28.95,637,22
99,0,32839,Hideki Matsuyama,28.95,608,21
99,0,46970,Jon Rahm,28.95,550,19
102,0,52372,Cameron Champ,29.00,377,13
102,0,32448,James Hahn,29.00,348,12
102,0,30944,Jason Kokrak,29.00,551,19
102,0,35658,Kris Ventura,29.00,232,8
106,0,29420,Billy Horschel,29.05,581,20
107,0,26851,Marc Leishman,29.06,465,16
108,0,32102,Rickie Fowler,29.07,436,15
108,0,47128,Richy Werenski,29.07,407,14
110,0,28420,Ryan Brehm,29.11,262,9
111,0,27936,Martin Laird,29.14,408,14
112,0,49766,Hank Lebioda,29.15,379,13
112,0,53165,Doc Redman,29.15,379,13
112,0,30692,Scott Stallings,29.15,379,13
112,0,27214,Kevin Streelman,29.15,583,20
