RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 5 AVG,TOTAL PAR
1,0,06567,Vijay Singh,-194,4.47,1845
2,0,21959,Ted Purdy,-152,4.60,1920
3,0,02106,Chris Smith,-147,4.60,1855
4,0,20850,Daniel Chopra,-145,4.60,1805
4,0,20645,John Senden,-145,4.54,1590
6,0,01249,John Daly,-139,4.49,1360
6,0,12823,Carlos Franco,-139,4.59,1700
8,0,25345,Carl Pettersson,-137,4.60,1720
9,0,21805,Harrison Frazar,-136,4.53,1460
9,0,20572,Rod Pampling,-136,4.58,1615
11,0,01948,Tim Petrovic,-135,4.63,1820
12,0,12652,Cameron Beckman,-134,4.59,1630
12,0,22046,Geoff Ogilvy,-134,4.58,1595
12,0,20663,Brenden Pappas,-134,4.64,1885
15,0,20229,Stewart Cink,-132,4.60,1660
16,0,24024,Zach Johnson,-129,4.64,1775
17,0,06004,Stephen Ames,-128,4.60,1600
17,0,01685,J.L. Lewis,-128,4.64,1800
19,0,10733,Kent Jones,-125,4.63,1680
20,0,21633,Steve Allan,-124,4.64,1735
20,0,26420,Richard Johnson,-124,4.65,1770
20,0,07749,Brett Quigley,-124,4.65,1750
23,0,01810,Phil Mickelson,-123,4.54,1330
24,0,21961,Charles Howell III,-121,4.66,1755
24,0,08075,Jerry Kelly,-121,4.67,1815
24,0,01941,Tom Pernice Jr.,-121,4.66,1770
27,0,12394,Tom Carter,-120,4.68,1865
27,0,23320,Ryan Palmer,-120,4.65,1725
27,0,12602,Dean Wilson,-120,4.65,1735
30,0,23623,Bo Van Pelt,-119,4.65,1715
31,0,01024,Billy Andrade,-118,4.68,1850
32,0,25900,Lucas Glover,-117,4.63,1560
32,0,02239,Scott Verplank,-117,4.61,1505
34,0,21949,Joe Ogilvie,-116,4.67,1750
35,0,12660,Jesper Parnevik,-115,4.60,1430
35,0,22548,Patrick Sheehan,-115,4.70,1925
37,0,24507,Jason Bohn,-114,4.65,1640
37,0,23541,Ben Crane,-114,4.64,1605
37,0,06251,Chris DiMarco,-114,4.65,1645
37,0,07457,Steve Flesch,-114,4.69,1820
41,0,20498,Briny Baird,-113,4.66,1645
41,0,07223,Brian Bateman,-113,4.59,1385
41,0,08793,Tiger Woods,-113,4.53,1200
44,0,25396,Kevin Na,-112,4.67,1680
45,0,07867,Woody Austin,-111,4.66,1650
46,0,08123,Jeff Brehaut,-110,4.69,1795
46,0,23353,J.J. Henry,-110,4.68,1725
48,0,01381,Fred Funk,-109,4.64,1525
49,0,12645,Brent Geiberger,-108,4.64,1510
49,0,01457,Jay Haas,-108,4.61,1370
49,0,23063,Scott Hend,-108,4.59,1315
49,0,01706,Davis Love III,-108,4.57,1265
53,0,20121,Todd Fischer,-106,4.69,1710
53,0,23307,Roger Tambellini,-106,4.61,1360
55,0,08931,Glen Day,-105,4.69,1705
55,0,12705,Cliff Kresge,-105,4.65,1500
55,0,02104,Jeff Sluman,-105,4.69,1685
58,0,01127,Danny Briggs,-104,4.63,1400
58,0,20433,Mark Hensby,-104,4.67,1570
60,0,12510,Chad Campbell,-103,4.67,1570
60,0,06332,Neal Lancaster,-103,4.72,1825
60,0,02245,Grant Waite,-103,4.62,1370
63,0,01577,Lee Janzen,-102,4.64,1410
63,0,02101,Joey Sindelar,-102,4.70,1685
63,0,23325,Vaughn Taylor,-102,4.64,1405
66,0,20378,Mathias Grönberg,-101,4.68,1570
66,0,01927,Dennis Paulson,-101,4.58,1215
68,0,20098,Stuart Appleby,-100,4.62,1315
