RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 3 AVG,TOTAL PAR
1,0,06004,Stephen Ames,-12,2.97,1158
2,0,08075,Jerry Kelly,-7,2.98,1335
3,0,25345,Carl Pettersson,-3,2.99,1185
3,0,02010,Loren Roberts,-3,2.99,981
5,0,06522,Ernie Els,-2,2.99,684
5,0,01457,Jay Haas,-2,2.99,966
7,0,22293,Heath Slocum,E,3.00,1095
8,0,01928,Corey Pavin,+1,3.00,969
9,0,01527,Scott Hoch,+2,3.01,612
10,0,08793,Tiger Woods,+3,3.01,852
11,0,20593,Greg Chalmers,+4,3.01,861
11,0,20157,Retief Goosen,+4,3.02,666
11,0,02104,Jeff Sluman,+4,3.01,1194
14,0,06251,Chris DiMarco,+5,3.01,1179
14,0,23497,Tag Ridings,+5,3.02,621
14,0,02239,Scott Verplank,+5,3.01,1110
17,0,23325,Vaughn Taylor,+6,3.02,1005
17,0,02214,Kirk Triplett,+6,3.02,1029
19,0,01142,Bart Bryant,+7,3.02,852
19,0,21731,Freddie Jacobson,+7,3.02,972
19,0,20382,Stephen Leaney,+7,3.02,918
19,0,01945,Kenny Perry,+7,3.02,930
23,0,20229,Stewart Cink,+8,3.02,1176
23,0,01473,Todd Hamilton,+8,3.02,1059
23,0,01553,John Huston,+8,3.04,678
23,0,01666,Bernhard Langer,+8,3.04,678
23,0,06567,Vijay Singh,+8,3.02,1323
23,0,23623,Bo Van Pelt,+8,3.02,1278
29,0,01219,John Cook,+9,3.04,651
29,0,20433,Mark Hensby,+9,3.02,1128
29,0,01677,Tom Lehman,+9,3.03,795
29,0,02246,Duffy Waldorf,+9,3.03,894
33,0,12510,Chad Campbell,+10,3.03,1122
33,0,06332,Neal Lancaster,+10,3.02,1263
33,0,22548,Patrick Sheehan,+10,3.02,1365
33,0,02099,Scott Simpson,+10,3.04,675
37,0,07867,Woody Austin,+11,3.03,1149
37,0,01381,Fred Funk,+11,3.03,1179
37,0,06373,José María Olazábal,+11,3.05,639
37,0,12660,Jesper Parnevik,+11,3.03,1053
37,0,01968,Nick Price,+11,3.06,600
37,0,07749,Brett Quigley,+11,3.03,1203
37,0,20548,Hidemichi Tanaka,+11,3.03,1086
37,0,02206,David Toms,+11,3.04,900
45,0,23983,Luke Donald,+12,3.04,867
45,0,07457,Steve Flesch,+12,3.03,1254
45,0,01577,Lee Janzen,+12,3.04,1002
45,0,01706,Davis Love III,+12,3.04,897
45,0,10425,Jay Williamson,+12,3.03,1203
45,0,21878,Mark Wilson,+12,3.05,759
51,0,12652,Cameron Beckman,+13,3.03,1176
51,0,19825,Darren Clarke,+13,3.07,564
51,0,06575,Dudley Hart,+13,3.06,699
51,0,01941,Tom Pernice Jr.,+13,3.03,1209
55,0,22371,Aaron Baddeley,+14,3.04,1035
55,0,01157,Tom Byrum,+14,3.04,1023
55,0,12823,Carlos Franco,+14,3.03,1215
55,0,20094,Jonathan Kaye,+14,3.05,915
59,0,01042,Paul Azinger,+15,3.05,924
59,0,07363,Craig Bowden,+15,3.04,1011
59,0,01313,Steve Elkington,+15,3.06,753
59,0,19846,Brian Gay,+15,3.04,1152
59,0,01926,Steve Pate,+15,3.05,849
59,0,10423,Mike Weir,+15,3.05,879
65,0,07721,Pat Bates,+16,3.04,1185
65,0,20029,Notah Begay III,+16,3.06,816
65,0,01320,Bob Estes,+16,3.05,882
65,0,01938,David Peoples,+16,3.05,969
65,0,24502,Adam Scott,+16,3.08,612
70,0,01035,Tommy Armour III,+17,3.05,1047
70,0,21646,David Branshaw,+17,3.05,996
70,0,23541,Ben Crane,+17,3.05,1104
70,0,21209,Sergio Garcia,+17,3.07,768
70,0,06515,Shaun Micheel,+17,3.05,1092
70,0,22405,Justin Rose,+17,3.06,876
76,0,23135,Tim Clark,+18,3.05,1020
76,0,01378,David Frost,+18,3.06,954
76,0,10860,Justin Leonard,+18,3.05,1026
76,0,12680,Shigeki Maruyama,+18,3.05,1092
76,0,20628,Arron Oberholser,+18,3.06,891
81,0,20498,Briny Baird,+19,3.05,1179
81,0,20850,Daniel Chopra,+19,3.04,1296
81,0,12760,Danny Ellis,+19,3.06,936
81,0,08537,J.P. Hayes,+19,3.06,918
81,0,12682,Hirofumi Miyase,+19,3.07,765
81,0,20580,Andre Stolz,+19,3.09,639
81,0,02223,Bob Tway,+19,3.06,1008
88,0,01203,Russ Cochran,+20,3.08,735
88,0,06621,Joe Durant,+20,3.06,1050
88,0,26420,Richard Johnson,+20,3.05,1251
91,0,01127,Danny Briggs,+21,3.06,987
91,0,11032,Frank Lickliter II,+21,3.06,1041
91,0,01887,Mark O'Meara,+21,3.09,705
94,0,06809,Bob Burns,+22,3.06,1044
94,0,01226,Fred Couples,+22,3.11,615
94,0,22046,Geoff Ogilvy,+22,3.06,1062
97,0,21633,Steve Allan,+23,3.06,1212
97,0,24357,K.J. Choi,+23,3.07,999
97,0,25686,Jason Dufner,+23,3.07,963
97,0,24024,Zach Johnson,+23,3.05,1293
97,0,01810,Phil Mickelson,+23,3.07,963
97,0,20572,Rod Pampling,+23,3.06,1149
103,0,10885,Robert Allenby,+24,3.07,1068
