RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,35617,Martin Trainer,8' 2",245.667,30,136
2,0,27349,Alex Noren,9' 4",637.417,68,39
3,0,40058,Zac Blair,9' 5",545.000,58,119
4,0,29420,Billy Horschel,9' 7",459.000,48,170
5,0,26596,Ryan Moore,9' 9",479.000,49,21
6,0,37338,Zecheng Dou,9' 10",717.750,73,163
7,0,35450,Patrick Cantlay,9' 11",474.917,48,29
8,0,55789,Taylor Montgomery,10' 1",929.917,92,76
9,0,29725,Tony Finau,10' 3",562.583,55,69
9,0,34466,Peter Malnati,10' 3",873.667,85,88
11,0,27974,Sung Kang,10' 4",278.917,27,184
11,0,25818,Scott Piercy,10' 4",701.917,68,56
11,0,46046,Scottie Scheffler,10' 4",600.583,58,10
14,0,33948,Byeong Hun An,10' 5",1021.333,98,12
14,0,35532,Tom Hoge,10' 5",669.000,64,128
14,0,46717,Viktor Hovland,10' 5",512.000,49,48
17,0,46435,Austin Cook,10' 6",461.583,44,11
18,0,30926,Chris Kirk,10' 7",738.083,70,41
18,0,51997,Andrew Novak,10' 7",624.417,59,30
20,0,39067,MJ Daffue,10' 8",436.750,41,137
20,0,51491,Brandon Matthews,10' 8",352.000,33,193
22,0,35449,Adam Long,10' 9",1143.083,106,79
22,0,28237,Rory McIlroy,10' 9",516.583,48,66
22,0,39324,J.J. Spaun,10' 9",709.167,66,3
25,0,35506,Mackenzie Hughes,10' 10",955.917,88,67
25,0,47347,Adam Schenk,10' 10",856.583,79,61
27,0,34046,Jordan Spieth,10' 11",696.833,64,35
28,0,54591,Ben Griffin,11' 0",937.917,85,49
28,0,36799,Stephan Jaeger,11' 0",1120.333,102,44
28,0,34409,David Lingmerth,11' 0",548.333,50,106
31,0,32839,Hideki Matsuyama,11' 1",787.917,71,23
31,0,29908,C.T. Pan,11' 1",333.000,30,103
31,0,28252,Seamus Power,11' 1",923.083,83,131
34,0,51766,Wyndham Clark,11' 2",848.250,76,51
34,0,37455,Si Woo Kim,11' 2",968.083,87,26
34,0,32816,Satoshi Kodaira,11' 2",490.583,44,6
37,0,20229,Stewart Cink,11' 3",596.167,53,121
37,0,50188,S.H. Kim,11' 3",1057.667,94,17
37,0,55182,Tom Kim,11' 3",822.417,73,62
37,0,33448,Justin Thomas,11' 3",958.750,85,115
37,0,30927,Brendon Todd,11' 3",695.583,62,7
42,0,30911,Tommy Fleetwood,11' 5",674.333,59,5
42,0,27644,Brian Harman,11' 5",683.833,60,1
42,0,34610,Matthias Schwab,11' 5",945.750,83,111
45,0,47079,Harrison Endycott,11' 6",550.500,48,75
45,0,32102,Rickie Fowler,11' 6",745.583,65,64
45,0,39954,Cody Gribble,11' 6",563.083,49,77
45,0,33410,Andrew Landry,11' 6",687.667,60,98
45,0,36326,David Lipsky,11' 6",783.583,68,167
45,0,25493,Nick Taylor,11' 6",768.000,67,81
45,0,52411,Kyle Westmoreland,11' 6",747.333,65,178
52,0,25900,Lucas Glover,11' 7",556.333,48,38
52,0,49298,Kramer Hickok,11' 7",697.167,60,24
52,0,48117,Kurt Kitayama,11' 7",627.000,54,109
52,0,23108,Matt Kuchar,11' 7",867.500,75,2
52,0,48081,Xander Schauffele,11' 7",774.333,67,34
52,0,52513,Carson Young,11' 7",661.833,57,145
52,0,55454,Carl Yuan,11' 7",612.667,53,172
59,0,19803,Ryan Armour,11' 8",453.833,39,161
59,0,49771,J.T. Poston,11' 8",1050.417,90,117
59,0,47128,Richy Werenski,11' 8",666.667,57,155
62,0,47504,Sam Burns,11' 9",938.667,80,55
62,0,25686,Jason Dufner,11' 9",647.583,55,143
62,0,35461,Beau Hossler,11' 9",1032.333,88,44
62,0,22405,Justin Rose,11' 9",457.833,39,54
62,0,25632,Jimmy Walker,11' 9",1093.833,93,96
62,0,58967,Trevor Werbylo,11' 9",789.750,67,138
68,0,45522,Christiaan Bezuidenhout,11' 10",875.333,74,32
68,0,28089,Jason Day,11' 10",723.167,61,22
68,0,59018,Ryan Gerard,11' 10",605.167,51,158
68,0,56762,Will Gordon,11' 10",840.250,71,191
68,0,36801,Mark Hubbard,11' 10",842.000,71,71
68,0,32791,K.H. Lee,11' 10",898.000,76,104
68,0,33413,Ben Martin,11' 10",980.917,83,113
75,0,51414,Brent Grant,11' 11",476.917,40,192
75,0,34563,Chesson Hadley,11' 11",835.000,70,86
75,0,57975,Harry Hall,11' 11",835.583,70,101
75,0,52453,Nicolai Hojgaard,11' 11",393.250,33,188
75,0,39971,Sungjae Im,11' 11",846.333,71,40
75,0,34256,Andrew Putnam,11' 11",1224.500,103,16
