RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,32816,Satoshi Kodaira,1' 6",23.500,16,6
2,0,33204,Shane Lowry,1' 7",23.417,15,160
3,0,39997,Corey Conners,1' 10",43.583,24,146
3,0,48081,Xander Schauffele,1' 10",59.667,33,34
5,0,52955,Ludvig Åberg,1' 11",40.083,21,74
5,0,22371,Aaron Baddeley,1' 11",52.500,27,8
7,0,52453,Nicolai Hojgaard,2' 0",18.250,9,188
7,0,34610,Matthias Schwab,2' 0",72.833,36,111
9,0,54421,Garrick Higgo,2' 1",101.833,48,123
9,0,35532,Tom Hoge,2' 1",65.833,31,128
9,0,48887,Matt Wallace,2' 1",70.750,34,90
12,0,25900,Lucas Glover,2' 2",102.833,47,38
12,0,27554,Scott Harrington,2' 2",68.833,32,175
12,0,31557,Jim Herman,2' 2",71.500,33,181
12,0,22405,Justin Rose,2' 2",69.167,32,54
12,0,30692,Scott Stallings,2' 2",43.333,20,86
17,0,48084,Wesley Bryan,2' 3",38.333,17,50
17,0,33597,Harry Higgs,2' 3",80.250,36,153
17,0,39971,Sungjae Im,2' 3",95.333,43,40
17,0,27129,Luke List,2' 3",77.750,34,174
17,0,32640,Troy Merritt,2' 3",95.750,42,72
17,0,39546,Keith Mitchell,2' 3",65.333,29,124
17,0,29221,Webb Simpson,2' 3",59.917,27,165
17,0,52411,Kyle Westmoreland,2' 3",55.833,25,178
25,0,47591,Eric Cole,2' 4",102.083,44,28
25,0,46435,Austin Cook,2' 4",63.667,27,11
25,0,32662,Michael Gligic,2' 4",44.583,19,180
25,0,32448,James Hahn,2' 4",55.667,24,186
25,0,55182,Tom Kim,2' 4",86.083,37,62
25,0,51950,Max McGreevy,2' 4",70.000,30,173
25,0,34046,Jordan Spieth,2' 4",86.083,37,35
25,0,33448,Justin Thomas,2' 4",60.583,26,115
33,0,29725,Tony Finau,2' 5",77.583,32,69
33,0,27349,Alex Noren,2' 5",92.500,38,39
33,0,51070,Vincent Norrman,2' 5",82.333,34,143
33,0,36699,Patrick Rodgers,2' 5",107.333,44,53
37,0,29970,Dylan Frittelli,2' 6",40.417,16,152
37,0,39954,Cody Gribble,2' 6",62.417,25,77
37,0,54591,Ben Griffin,2' 6",101.500,41,49
37,0,33399,Adam Hadwin,2' 6",56.583,23,51
37,0,39975,Michael Kim,2' 6",98.417,39,78
37,0,34466,Peter Malnati,2' 6",114.000,46,88
37,0,46601,Trey Mullinax,2' 6",68.417,27,159
37,0,51997,Andrew Novak,2' 6",99.083,40,30
37,0,36724,Augusto Núñez,2' 6",80.750,32,70
37,0,24140,Sean O'Hair,2' 6",38.000,15,25
37,0,37275,Sam Ryder,2' 6",84.167,34,82
48,0,25686,Jason Dufner,2' 7",105.250,41,143
48,0,57975,Harry Hall,2' 7",67.000,26,101
48,0,34363,Tyrrell Hatton,2' 7",92.750,36,19
48,0,46414,Aaron Rai,2' 7",96.917,37,85
48,0,48119,Ben Taylor,2' 7",91.917,36,166
48,0,25493,Nick Taylor,2' 7",88.750,34,81
48,0,31323,Gary Woodland,2' 7",92.833,36,162
55,0,45522,Christiaan Bezuidenhout,2' 8",92.583,35,32
55,0,34255,Joseph Bramlett,2' 8",63.750,24,98
55,0,47504,Sam Burns,2' 8",102.750,38,55
55,0,45157,Cam Davis,2' 8",102.333,38,65
55,0,28089,Jason Day,2' 8",87.667,33,22
55,0,33653,Thomas Detry,2' 8",96.833,36,37
55,0,47079,Harrison Endycott,2' 8",76.667,29,75
55,0,27644,Brian Harman,2' 8",113.583,42,1
55,0,35461,Beau Hossler,2' 8",104.583,39,44
55,0,27974,Sung Kang,2' 8",28.917,11,184
55,0,27936,Martin Laird,2' 8",55.167,21,118
55,0,28237,Rory McIlroy,2' 8",61.417,23,66
55,0,23320,Ryan Palmer,2' 8",68.500,26,150
55,0,47983,Chad Ramey,2' 8",123.583,47,102
55,0,50095,Austin Smotherman,2' 8",104.917,39,127
55,0,40115,Adam Svensson,2' 8",113.583,43,41
55,0,51634,Sahith Theegala,2' 8",94.500,35,108
55,0,30927,Brendon Todd,2' 8",124.167,47,7
55,0,27095,Nick Watney,2' 8",80.167,30,185
55,0,52374,Brandon Wu,2' 8",118.167,44,140
75,0,35450,Patrick Cantlay,2' 9",81.583,30,29
75,0,52375,Doug Ghim,2' 9",95.583,35,26
75,0,47988,Nick Hardy,2' 9",122.667,45,147
75,0,36326,David Lipsky,2' 9",90.833,33,167
75,0,40162,Justin Lower,2' 9",139.583,51,88
75,0,47993,Denny McCarthy,2' 9",141.667,52,9
75,0,46442,Maverick McNealy,2' 9",58.000,21,14
75,0,47128,Richy Werenski,2' 9",125.167,46,155
75,0,32139,Danny Willett,2' 9",80.667,29,43
84,0,33141,Keegan Bradley,2' 10",67.250,24,156
84,0,55708,Hayden Buckley,2' 10",79.833,28,164
84,0,49453,Trevor Cone,2' 10",103.583,37,171
84,0,34076,Joel Dahmen,2' 10",117.917,42,126
84,0,30911,Tommy Fleetwood,2' 10",91.750,32,5
84,0,34563,Chesson Hadley,2' 10",105.417,37,86
84,0,34098,Russell Henley,2' 10",107.250,38,18
84,0,54628,Lee Hodges,2' 10",123.583,44,73
84,0,33122,Russell Knox,2' 10",113.833,40,133
84,0,35879,Kelly Kraft,2' 10",86.167,30,114
84,0,23108,Matt Kuchar,2' 10",109.833,39,2
84,0,26596,Ryan Moore,2' 10",108.583,38,21
84,0,36871,Matt NeSmith,2' 10",133.500,47,151
84,0,53165,Doc Redman,2' 10",93.667,33,187
84,0,39335,Kevin Roy,2' 10",72.583,26,133
84,0,48867,Matti Schmid,2' 10",74.583,26,179
84,0,46441,Robby Shelton,2' 10",117.333,41,80
84,0,49960,Sepp Straka,2' 10",100.500,35,176
84,0,25632,Jimmy Walker,2' 10",81.917,29,96
84,0,58967,Trevor Werbylo,2' 10",70.833,25,138
84,0,52513,Carson Young,2' 10",96.250,34,145
105,0,37338,Zecheng Dou,2' 11",104.750,36,163
105,0,31577,Tano Goya,2' 11",99.750,34,67
105,0,35901,Paul Haley II,2' 11",67.000,23,140
105,0,39977,Max Homa,2' 11",64.333,22,15
105,0,50188,S.H. Kim,2' 11",137.250,47,17
105,0,48117,Kurt Kitayama,2' 11",96.417,33,109
105,0,32757,Patton Kizzire,2' 11",81.417,28,105
105,0,31202,William McGirt,2' 11",58.583,20,31
105,0,30163,Henrik Norlander,2' 11",122.250,42,36
105,0,27963,Chris Stroud,2' 11",57.583,20,46
105,0,50493,Justin Suh,2' 11",121.083,41,169
105,0,57366,Cameron Young,2' 11",101.917,35,148
117,0,56630,Akshay Bhatia,3' 0",106.417,35,110
117,0,20229,Stewart Cink,3' 0",33.417,11,121
117,0,45609,Tyler Duncan,3' 0",95.750,32,154
117,0,59018,Ryan Gerard,3' 0",86.000,29,158
117,0,49298,Kramer Hickok,3' 0",109.250,36,24
117,0,46717,Viktor Hovland,3' 0",114.750,38,48
117,0,35449,Adam Long,3' 0",107.500,36,79
117,0,33413,Ben Martin,3' 0",107.417,36,113
117,0,49947,Taylor Moore,3' 0",113.750,38,60
117,0,29289,S.Y. Noh,3' 0",33.417,11,142
117,0,25818,Scott Piercy,3' 0",108.667,36,56
117,0,46046,Scottie Scheffler,3' 0",80.583,27,10
117,0,51890,Greyson Sigg,3' 0",148.917,50,58
117,0,55893,Sam Stevens,3' 0",107.000,36,138
117,0,35617,Martin Trainer,3' 0",71.750,24,136
132,0,24925,Jonathan Byrd,3' 1",70.083,23,4
132,0,32102,Rickie Fowler,3' 1",91.833,30,64
132,0,56762,Will Gordon,3' 1",118.833,39,191
132,0,24024,Zach Johnson,3' 1",59.167,19,97
132,0,50525,Collin Morikawa,3' 1",92.000,30,94
132,0,22056,Cameron Percy,3' 1",58.833,19,33
138,0,57362,Austin Eckroat,3' 2",95.917,30,47
138,0,47995,Davis Riley,3' 2",113.833,36,177
138,0,48699,Callum Tarren,3' 2",114.333,36,168
138,0,45242,Kevin Yu,3' 2",75.500,24,183
142,0,40058,Zac Blair,3' 3",61.667,19,119
142,0,28420,Ryan Brehm,3' 3",118.083,36,181
142,0,51766,Wyndham Clark,3' 3",113.333,35,51
142,0,39067,MJ Daffue,3' 3",166.833,52,137
142,0,34431,Robert Streb,3' 3",86.750,27,93
147,0,33948,Byeong Hun An,3' 4",150.000,45,12
147,0,51349,Nico Echavarria,3' 4",80.417,24,133
147,0,31646,Emiliano Grillo,3' 4",130.167,39,125
147,0,36799,Stephan Jaeger,3' 4",123.917,37,44
147,0,37455,Si Woo Kim,3' 4",146.500,44,26
147,0,28775,Nate Lashley,3' 4",126.417,38,121
147,0,32791,K.H. Lee,3' 4",147.000,44,104
147,0,40250,Taylor Pendrith,3' 4",97.333,29,132
147,0,46970,Jon Rahm,3' 4",82.750,25,62
147,0,47347,Adam Schenk,3' 4",166.833,50,61
147,0,39324,J.J. Spaun,3' 4",130.500,39,3
147,0,27214,Kevin Streelman,3' 4",127.583,38,111
147,0,31560,Brian Stuard,3' 4",74.000,22,84
147,0,40006,Erik van Rooyen,3' 4",80.500,24,189
161,0,29535,Brice Garnett,3' 5",91.333,27,107
161,0,12716,Charley Hoffman,3' 5",72.083,21,91
161,0,55789,Taylor Montgomery,3' 5",122.083,36,76
164,0,32366,Kevin Chappell,3' 6",55.833,16,130
164,0,35506,Mackenzie Hughes,3' 6",98.417,28,67
164,0,46340,Alex Smalley,3' 6",132.417,38,57
167,0,36801,Mark Hubbard,3' 7",132.500,37,71
167,0,26476,Chez Reavie,3' 7",118.000,33,129
167,0,54783,Dylan Wu,3' 7",128.000,36,98
170,0,33408,Tyson Alexander,3' 8",119.917,33,157
170,0,39058,Lucas Herbert,3' 8",40.750,11,94
170,0,32839,Hideki Matsuyama,3' 8",108.917,30,23
170,0,49771,J.T. Poston,3' 8",125.083,34,117
174,0,19803,Ryan Armour,3' 9",112.167,30,161
174,0,35310,Lanto Griffin,3' 9",63.750,17,83
174,0,29908,C.T. Pan,3' 9",48.583,13,103
174,0,55454,Carl Yuan,3' 9",106.000,28,172
178,0,51491,Brandon Matthews,3' 10",72.417,19,193
178,0,28252,Seamus Power,3' 10",130.250,34,131
180,0,34256,Andrew Putnam,3' 11",159.083,41,16
181,0,40098,Matt Fitzpatrick,4' 0",115.667,29,13
181,0,30926,Chris Kirk,4' 0",112.583,28,41
183,0,29420,Billy Horschel,4' 1",61.333,15,170
183,0,33410,Andrew Landry,4' 1",97.667,24,98
185,0,52372,Cameron Champ,4' 2",67.250,16,190
185,0,34099,Harris English,4' 2",116.083,28,20
185,0,51414,Brent Grant,4' 2",84.000,20,192
185,0,58168,Davis Thompson,4' 2",151.417,36,119
189,0,24502,Adam Scott,4' 3",102.000,24,149
190,0,32333,Kevin Tway,4' 5",186.167,42,92
191,0,58696,Peter Kuest,4' 7",68.250,15,59
192,0,49766,Hank Lebioda,4' 8",83.750,18,116
193,0,34409,David Lingmerth,4' 9",114.667,24,106
