RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL MISSED,TOTAL FWYS,RELATIVE TO PAR
128,2,27556,Ted Potter Jr.,4.04,19,470,+0.63
128,2,49964,Aaron Wise,4.04,19,470,+0.63
131,2,47347,Adam Schenk,4.05,31,765,+0.45
132,5,29268,Bronson Burgoon,4.14,26,628,+0.46
133,5,26300,Matt Jones,4.15,37,891,+0.30
134,6,32640,Troy Merritt,4.17,32,767,+0.44
134,6,28252,Seamus Power,4.17,12,288,+0.58
136,7,27936,Martin Laird,4.20,17,405,+0.94
137,7,35450,Patrick Cantlay,4.21,26,617,+0.31
138,7,35230,Nelson Ledesma,4.24,14,330,+1.21
138,7,35449,Adam Long,4.24,42,991,+0.33
140,8,27554,Scott Harrington,4.27,32,749,+0.56
140,2,32839,Hideki Matsuyama,4.27,36,844,+0.19
142,7,31323,Gary Woodland,4.32,32,740,+0.50
143,4,48081,Xander Schauffele,4.33,37,854,+0.08
144,6,32618,Rhein Gibson,4.34,20,461,+1.20
144,6,23621,Rory Sabbatini,4.34,30,692,+0.27
146,6,56278,Matthew Wolff,4.36,38,871,+0.71
147,6,22405,Justin Rose,4.39,20,456,+0.30
148,6,27974,Sung Kang,4.41,38,861,+0.42
149,6,25804,Bubba Watson,4.42,35,791,E
150,6,29535,Brice Garnett,4.46,28,628,+0.50
151,6,12716,Charley Hoffman,4.52,30,664,+0.23
151,6,27349,Alex Noren,4.52,28,620,+0.36
153,6,45157,Cam Davis,4.55,29,637,+0.83
153,6,24138,Ian Poulter,4.55,24,527,+0.17
155,6,27129,Luke List,4.56,37,812,+0.38
156,14,30925,Dustin Johnson,4.57,30,657,+0.23
156,7,27963,Chris Stroud,4.57,23,503,+0.26
158,6,33667,Carlos Ortiz,4.63,42,907,+0.67
159,6,39324,J.J. Spaun,4.64,31,668,+0.48
159,6,32333,Kevin Tway,4.64,22,474,+0.50
161,6,19846,Brian Gay,4.74,33,696,+0.55
162,6,32366,Kevin Chappell,4.75,21,442,+1.00
163,6,23788,D.J. Trahan,4.78,22,460,+0.55
164,10,23320,Ryan Palmer,4.83,40,829,+0.10
165,6,30692,Scott Stallings,4.88,36,737,+0.39
166,6,30911,Tommy Fleetwood,4.91,19,387,E
167,11,28237,Rory McIlroy,4.95,35,707,+0.40
168,5,20229,Stewart Cink,4.98,31,622,+0.55
169,6,24502,Adam Scott,5.07,21,414,+0.05
170,9,35506,Mackenzie Hughes,5.11,44,861,+0.55
171,6,37455,Si Woo Kim,5.16,43,833,+0.47
172,7,34466,Peter Malnati,5.22,34,651,+0.71
172,7,49960,Sepp Straka,5.22,45,862,+0.58
174,8,27095,Nick Watney,5.24,26,496,+0.65
175,8,27064,Jhonattan Vegas,5.27,27,512,+0.26
176,8,35461,Beau Hossler,5.30,36,679,+0.67
177,8,36689,Brooks Koepka,5.50,29,527,+0.31
178,-2,29725,Tony Finau,5.51,45,816,+0.22
179,7,34046,Jordan Spieth,5.67,37,653,+0.32
180,7,39546,Keith Mitchell,5.71,40,701,+0.48
181,7,23623,Bo Van Pelt,5.81,25,430,+1.08
182,7,28307,Matt Every,5.82,33,567,+0.73
183,7,40009,Dominic Bozzelli,5.85,19,325,+1.21
184,7,29926,Danny Lee,5.87,45,766,+0.56
185,8,28420,Ryan Brehm,5.88,26,442,+0.96
186,8,32757,Patton Kizzire,6.48,42,648,+0.62
187,8,01810,Phil Mickelson,6.53,34,521,+0.29
188,8,51766,Wyndham Clark,6.56,41,625,+0.24
189,8,24924,Bill Haas,6.75,32,474,+0.25
190,8,25632,Jimmy Walker,6.82,38,557,+0.61
191,8,29484,Peter Uihlein,7.08,32,452,+0.56
192,8,46550,Brandon Hagy,7.24,36,497,+0.69
193,8,35617,Martin Trainer,9.11,49,538,+0.71
