RANK,MOVEMENT,PLAYER_ID,PLAYER,RTP SCORE
133,8,21961,Charles Howell III,+.133
133,8,25632,Jimmy Walker,+.133
135,8,23621,Rory Sabbatini,+.134
136,8,25818,Scott Piercy,+.135
136,8,33449,Zack Sucher,+.135
138,8,34076,Joel Dahmen,+.137
139,8,34256,Andrew Putnam,+.140
139,8,31560,Brian Stuard,+.140
141,-10,52372,Cameron Champ,+.143
142,7,33399,Adam Hadwin,+.144
143,17,39971,Sungjae Im,+.146
144,6,39997,Corey Conners,+.147
144,6,53165,Doc Redman,+.147
144,6,35658,Kris Ventura,+.147
147,6,39953,Chase Seiffert,+.148
148,6,26499,Rafa Cabrera Bello,+.150
148,6,31323,Gary Woodland,+.150
150,29,46970,Jon Rahm,+.152
151,5,45609,Tyler Duncan,+.154
151,5,36801,Mark Hubbard,+.154
153,15,25396,Kevin Na,+.158
154,4,26476,Chez Reavie,+.161
155,6,28775,Nate Lashley,+.165
156,8,45526,Abraham Ancer,+.168
156,6,32640,Troy Merritt,+.168
158,5,29484,Peter Uihlein,+.169
159,5,46441,Robby Shelton,+.171
160,6,19803,Ryan Armour,+.172
160,6,28089,Jason Day,+.172
160,-2,30927,Brendon Todd,+.172
163,5,29479,Scott Brown,+.174
163,5,25686,Jason Dufner,+.174
165,6,34431,Robert Streb,+.179
166,6,27942,Rob Oppenheim,+.180
167,6,19846,Brian Gay,+.182
167,6,35230,Nelson Ledesma,+.182
169,6,25493,Nick Taylor,+.183
170,6,40058,Zac Blair,+.185
171,7,33948,Byeong Hun An,+.188
172,5,29420,Billy Horschel,+.190
172,7,39546,Keith Mitchell,+.190
174,7,33413,Ben Martin,+.191
175,7,46402,Talor Gooch,+.193
176,7,32139,Danny Willett,+.197
177,7,48887,Matt Wallace,+.200
178,7,23788,D.J. Trahan,+.203
179,8,49766,Hank Lebioda,+.204
180,8,37189,Harold Varner III,+.205
181,8,33404,Chris Baker,+.206
182,8,32102,Rickie Fowler,+.211
183,8,26596,Ryan Moore,+.212
184,8,33141,Keegan Bradley,+.218
185,0,26851,Marc Leishman,+.221
186,7,30110,Kyle Stanley,+.224
187,7,21407,Arjun Atwal,+.226
188,7,27554,Scott Harrington,+.235
189,7,23623,Bo Van Pelt,+.242
190,7,27330,Josh Teater,+.250
191,7,35617,Martin Trainer,+.253
192,7,29908,C.T. Pan,+.284
193,8,31557,Jim Herman,+.297
