RANK,MOVEMENT,PLAYER_ID,PLAYER,RTP SCORE
1,0,32448,James Hahn,-.158
2,0,29535,Brice Garnett,-.151
3,0,33419,Cameron Tringale,-.131
4,0,32640,Troy Merritt,-.125
5,0,21407,Arjun Atwal,-.122
6,0,27349,Alex Noren,-.119
7,0,21209,Sergio Garcia,-.113
8,1,23788,D.J. Trahan,-.092
9,1,24361,Pat Perez,-.089
10,1,27556,Ted Potter Jr.,-.070
11,1,48081,Xander Schauffele,-.064
12,0,33413,Ben Martin,-.063
12,0,28252,Seamus Power,-.063
14,1,46046,Scottie Scheffler,-.062
15,1,48887,Matt Wallace,-.060
16,8,33448,Justin Thomas,-.048
17,0,30110,Kyle Stanley,-.044
18,0,27330,Josh Teater,-.043
19,1,31323,Gary Woodland,-.038
20,2,26758,David Hearn,-.032
20,2,33667,Carlos Ortiz,-.032
22,3,20229,Stewart Cink,-.025
23,3,29221,Webb Simpson,-.022
24,3,29484,Peter Uihlein,-.020
25,3,46550,Brandon Hagy,-.019
26,3,27214,Kevin Streelman,-.018
27,3,35658,Kris Ventura,-.017
28,4,22371,Aaron Baddeley,-.015
28,4,39953,Chase Seiffert,-.015
30,-9,47959,Bryson DeChambeau,-.013
31,3,36871,Matthew NeSmith,-.011
32,3,35450,Patrick Cantlay,-.010
32,3,27649,Brandt Snedeker,-.010
34,3,47347,Adam Schenk,-.009
35,4,32366,Kevin Chappell,E
35,4,45157,Cam Davis,E
35,4,32662,Michael Gligic,E
35,-16,34363,Tyrrell Hatton,E
35,4,33597,Harry Higgs,E
35,2,32839,Hideki Matsuyama,E
35,4,26476,Chez Reavie,E
42,6,34046,Jordan Spieth,+.008
43,6,46442,Maverick McNealy,+.009
44,6,30692,Scott Stallings,+.010
45,11,35310,Lanto Griffin,+.012
46,0,45486,Joaquin Niemann,+.014
47,4,37455,Si Woo Kim,+.017
47,-2,48822,Sebastián Muñoz,+.017
47,4,53165,Doc Redman,+.017
50,7,27554,Scott Harrington,+.021
50,7,30163,Henrik Norlander,+.021
52,8,27942,Rob Oppenheim,+.024
53,-7,34099,Harris English,+.028
53,9,23108,Matt Kuchar,+.028
55,-1,40026,Daniel Berger,+.030
55,8,34098,Russell Henley,+.030
55,11,35506,Mackenzie Hughes,+.030
58,-7,29478,Kevin Kisner,+.031
59,6,36699,Patrick Rodgers,+.032
60,6,30911,Tommy Fleetwood,+.034
61,7,34021,Bud Cauley,+.036
62,7,35532,Tom Hoge,+.038
62,7,23621,Rory Sabbatini,+.038
62,7,32150,Michael Thompson,+.038
62,7,51894,Vince Whaley,+.038
66,8,46402,Talor Gooch,+.039
66,8,24502,Adam Scott,+.039
68,8,49298,Kramer Hickok,+.040
68,-7,39971,Sungjae Im,+.040
68,10,34360,Patrick Reed,+.040
71,8,32618,Rhein Gibson,+.043
72,-3,25396,Kevin Na,+.044
72,8,35732,Wes Roach,+.044
74,-10,46970,Jon Rahm,+.046
75,2,29725,Tony Finau,+.047
75,6,33486,Roger Sloan,+.047
77,5,40098,Matt Fitzpatrick,+.048
77,5,29518,Brendan Steele,+.048
79,29,30925,Dustin Johnson,+.050
80,4,32139,Danny Willett,+.051
81,4,33948,Byeong Hun An,+.054
81,4,28420,Ryan Brehm,+.054
81,4,33122,Russell Knox,+.054
84,4,21961,Charles Howell III,+.055
85,4,34255,Joseph Bramlett,+.057
85,-31,50525,Collin Morikawa,+.057
85,4,39324,J.J. Spaun,+.057
88,3,34466,Peter Malnati,+.061
89,3,51766,Wyndham Clark,+.063
89,3,37275,Sam Ryder,+.063
89,3,46441,Robby Shelton,+.063
89,3,27095,Nick Watney,+.063
93,4,28679,Fabián Gómez,+.064
94,4,25900,Lucas Glover,+.066
94,4,37189,Harold Varner III,+.066
94,4,25632,Jimmy Walker,+.066
97,4,29970,Dylan Frittelli,+.067
98,4,32254,Xinjun Zhang,+.073
99,4,36801,Mark Hubbard,+.076
100,25,23320,Ryan Palmer,+.077
101,3,49960,Sepp Straka,+.078
102,3,29268,Bronson Burgoon,+.079
103,3,32791,K.H. Lee,+.080
104,5,47128,Richy Werenski,+.089
105,5,32333,Kevin Tway,+.090
106,4,52372,Cameron Champ,+.091
107,5,29926,Danny Lee,+.092
108,5,24024,Zach Johnson,+.093
109,6,25364,Paul Casey,+.094
110,6,49766,Hank Lebioda,+.095
110,6,27064,Jhonattan Vegas,+.095
112,6,40009,Dominic Bozzelli,+.096
113,6,28089,Jason Day,+.097
113,6,26596,Ryan Moore,+.097
115,6,22056,Cameron Percy,+.098
115,6,25804,Bubba Watson,+.098
117,6,33141,Keegan Bradley,+.100
117,6,31560,Brian Stuard,+.100
119,-12,46717,Viktor Hovland,+.102
120,7,24138,Ian Poulter,+.103
121,7,32102,Rickie Fowler,+.104
122,7,27644,Brian Harman,+.107
123,7,46435,Austin Cook,+.110
124,7,35891,Cameron Smith,+.111
125,6,26300,Matt Jones,+.114
126,8,32757,Patton Kizzire,+.115
126,8,33449,Zack Sucher,+.115
128,-3,45526,Abraham Ancer,+.118
128,8,47504,Sam Burns,+.118
130,7,40058,Zac Blair,+.123
130,7,26499,Rafa Cabrera Bello,+.123
130,7,39546,Keith Mitchell,+.123
133,-2,26851,Marc Leishman,+.126
134,6,36689,Brooks Koepka,+.127
134,6,28775,Nate Lashley,+.127
134,6,27129,Luke List,+.127
137,6,34563,Chesson Hadley,+.129
137,6,35449,Adam Long,+.129
139,6,34431,Robert Streb,+.131
140,6,25686,Jason Dufner,+.132
141,6,33410,Andrew Landry,+.134
142,6,56762,Will Gordon,+.135
143,6,30944,Jason Kokrak,+.137
143,9,28237,Rory McIlroy,+.137
145,5,19846,Brian Gay,+.138
145,5,23623,Bo Van Pelt,+.138
147,5,56278,Matthew Wolff,+.142
148,6,52375,Doug Ghim,+.143
148,6,31646,Emiliano Grillo,+.143
148,6,40042,Tyler McCumber,+.143
151,6,39997,Corey Conners,+.146
151,6,25493,Nick Taylor,+.146
153,6,34314,Sebastian Cappelen,+.147
153,6,23325,Vaughn Taylor,+.147
155,7,48045,Michael Gellerman,+.148
156,7,33490,Bo Hoag,+.149
157,8,33204,Shane Lowry,+.151
158,8,33399,Adam Hadwin,+.152
158,8,22405,Justin Rose,+.152
160,8,10809,Jim Furyk,+.154
160,8,01810,Phil Mickelson,+.154
162,8,19803,Ryan Armour,+.156
163,0,29420,Billy Horschel,+.157
164,7,49964,Aaron Wise,+.158
165,7,27936,Martin Laird,+.159
166,8,33404,Chris Baker,+.163
166,8,35461,Beau Hossler,+.163
168,8,35230,Nelson Ledesma,+.164
168,5,30927,Brendon Todd,+.164
170,7,29479,Scott Brown,+.165
171,7,47993,Denny McCarthy,+.172
171,7,35617,Martin Trainer,+.172
173,7,34076,Joel Dahmen,+.175
174,7,39977,Max Homa,+.176
174,7,27963,Chris Stroud,+.176
176,7,25818,Scott Piercy,+.177
177,8,24924,Bill Haas,+.184
178,8,31420,Anirban Lahiri,+.188
179,8,45609,Tyler Duncan,+.191
179,8,27974,Sung Kang,+.191
181,8,31557,Jim Herman,+.192
182,8,33120,Mark Anderson,+.195
182,8,12716,Charley Hoffman,+.195
184,8,34213,Grayson Murray,+.200
185,8,28307,Matt Every,+.205
186,8,29974,Branden Grace,+.206
186,8,29908,C.T. Pan,+.206
188,8,49771,J.T. Poston,+.214
189,8,48119,Ben Taylor,+.222
190,8,25572,Graeme McDowell,+.225
191,8,25349,Tim Wilkinson,+.234
192,8,26329,Louis Oosthuizen,+.256
193,8,34256,Andrew Putnam,+.318
