RANK,MOVEMENT,PLAYER_ID,PLAYER,%,NUMBER OF TIMES,ATTEMPTS,AVG RTP SCORE
55,5,27095,Nick Watney,44.4,96,216,+0.63
57,4,35461,Beau Hossler,44.5,133,299,+2.18
57,4,40042,Tyler McCumber,44.5,102,229,+2.16
59,4,26300,Matt Jones,44.9,155,345,+1.48
59,4,31420,Anirban Lahiri,44.9,57,127,+2.11
61,4,32102,Rickie Fowler,45.0,86,191,+2.67
61,4,32333,Kevin Tway,45.0,100,222,+1.60
63,4,35310,Lanto Griffin,45.2,204,451,+1.08
64,3,50525,Collin Morikawa,45.4,149,328,+1.07
65,5,39324,J.J. Spaun,45.5,121,266,+1.24
65,5,35658,Kris Ventura,45.5,70,154,+0.14
67,5,35230,Nelson Ledesma,45.6,73,160,+3.29
68,5,36689,Brooks Koepka,45.7,111,243,+2.43
69,0,34363,Tyrrell Hatton,45.9,83,181,+0.36
69,6,34098,Russell Henley,45.9,123,268,+1.14
69,6,37275,Sam Ryder,45.9,130,283,+1.77
72,6,32618,Rhein Gibson,46.1,100,217,+2.10
72,6,29518,Brendan Steele,46.1,141,306,+1.49
74,6,27554,Scott Harrington,46.2,132,286,+1.29
74,6,30692,Scott Stallings,46.2,133,288,+0.98
76,6,29535,Brice Garnett,46.3,106,229,+0.38
76,6,34466,Peter Malnati,46.3,132,285,+1.89
76,6,31323,Gary Woodland,46.3,133,287,+0.83
79,6,33948,Byeong Hun An,46.4,167,360,+0.96
80,6,33120,Mark Anderson,46.5,94,202,+2.02
80,6,37455,Si Woo Kim,46.5,153,329,+1.24
82,6,27974,Sung Kang,46.6,169,363,+2.43
83,6,47993,Denny McCarthy,46.7,151,323,+2.38
83,6,48887,Matt Wallace,46.7,115,246,+0.43
85,7,27936,Martin Laird,46.8,66,141,+2.88
86,7,29970,Dylan Frittelli,46.9,167,356,+1.08
87,7,32366,Kevin Chappell,47.0,85,181,+1.18
88,7,31560,Brian Stuard,47.1,122,259,+1.31
89,7,47347,Adam Schenk,47.2,128,271,+0.63
90,7,34076,Joel Dahmen,47.3,141,298,+2.62
90,-1,29725,Tony Finau,47.3,175,370,+0.86
92,6,22405,Justin Rose,47.5,84,177,+0.83
93,7,28089,Jason Day,47.9,112,234,+1.88
94,7,35449,Adam Long,48.0,181,377,+1.88
94,7,33667,Carlos Ortiz,48.0,190,396,+0.84
96,7,25349,Tim Wilkinson,48.1,65,135,+2.31
97,7,33399,Adam Hadwin,48.2,123,255,+2.03
98,12,52372,Cameron Champ,48.3,169,350,+1.72
99,7,46402,Talor Gooch,48.4,206,426,+1.07
100,7,51766,Wyndham Clark,48.5,146,301,+1.85
100,7,24361,Pat Perez,48.5,96,198,+0.73
100,-2,34360,Patrick Reed,48.5,180,371,+1.50
103,7,36699,Patrick Rodgers,48.6,223,459,+0.81
104,8,28307,Matt Every,48.7,112,230,+2.50
104,8,27644,Brian Harman,48.7,166,341,+1.51
106,8,27129,Luke List,48.8,158,324,+1.71
107,8,25686,Jason Dufner,48.9,129,264,+1.86
107,17,28237,Rory McIlroy,48.9,139,284,+1.58
107,8,39953,Chase Seiffert,48.9,92,188,+0.76
107,8,25804,Bubba Watson,48.9,150,307,+1.07
111,7,33490,Bo Hoag,49.0,121,247,+1.74
112,7,19803,Ryan Armour,49.1,79,161,+2.28
112,7,32757,Patton Kizzire,49.1,139,283,+2.01
114,8,33141,Keegan Bradley,49.2,148,301,+1.42
115,-8,35506,Mackenzie Hughes,49.3,180,365,+1.78
115,11,45486,Joaquin Niemann,49.3,180,365,+0.94
117,9,30911,Tommy Fleetwood,49.6,69,139,+0.87
118,10,49298,Kramer Hickok,49.7,76,153,+1.45
119,0,25396,Kevin Na,49.8,144,289,+1.53
119,10,34046,Jordan Spieth,49.8,146,293,+0.82
119,26,30927,Brendon Todd,49.8,143,287,+2.10
122,8,31646,Emiliano Grillo,50.0,114,228,+1.67
122,8,23325,Vaughn Taylor,50.0,103,206,+1.94
122,8,37189,Harold Varner III,50.0,141,282,+0.64
122,8,47128,Richy Werenski,50.0,142,284,+1.97
126,9,34255,Joseph Bramlett,50.2,114,227,+1.84
126,9,29479,Scott Brown,50.2,110,219,+1.82
126,9,32791,K.H. Lee,50.2,137,273,+1.82
126,9,53165,Doc Redman,50.2,152,303,+1.58
126,13,33448,Justin Thomas,50.2,164,327,+0.43
131,8,25572,Graeme McDowell,50.3,95,189,+2.95
132,9,28252,Seamus Power,50.4,59,117,+0.34
132,9,27330,Josh Teater,50.4,62,123,+0.81
134,9,35732,Wes Roach,50.5,55,109,+0.18
134,9,32139,Danny Willett,50.5,93,184,+1.18
136,-13,46717,Viktor Hovland,50.7,152,300,+1.97
136,10,26329,Louis Oosthuizen,50.7,107,211,+2.52
136,-6,29221,Webb Simpson,50.7,110,217,+0.36
139,-15,46046,Scottie Scheffler,51.0,185,363,+0.16
140,9,36871,Matthew NeSmith,51.1,138,270,+0.65
140,9,24502,Adam Scott,51.1,89,174,+1.24
142,9,30944,Jason Kokrak,51.2,145,283,+1.66
143,5,34099,Harris English,51.4,181,352,+0.61
143,10,33486,Roger Sloan,51.4,110,214,+1.27
145,2,46970,Jon Rahm,51.5,141,274,+0.57
146,9,27649,Brandt Snedeker,51.8,132,255,+0.68
147,9,48045,Michael Gellerman,51.9,81,156,+2.84
148,6,47959,Bryson DeChambeau,52.3,171,327,+1.11
149,9,46435,Austin Cook,52.4,109,208,+2.29
149,9,26476,Chez Reavie,52.4,122,233,+0.98
151,9,40098,Matt Fitzpatrick,52.5,105,200,+0.67
151,9,25493,Nick Taylor,52.5,134,255,+2.39
153,11,48822,Sebastián Muñoz,52.6,209,397,+1.05
154,2,48081,Xander Schauffele,52.7,167,317,+0.24
154,8,32150,Michael Thompson,52.7,136,258,+1.03
154,8,23623,Bo Van Pelt,52.7,88,167,+3.18
157,9,26596,Ryan Moore,53.0,80,151,+2.50
158,9,34563,Chesson Hadley,53.1,110,207,+2.55
159,5,35891,Cameron Smith,53.2,177,333,+2.03
160,8,46550,Brandon Hagy,53.3,128,240,+0.86
161,11,30925,Dustin Johnson,53.5,137,256,+1.09
161,8,29926,Danny Lee,53.5,170,318,+1.35
163,7,23788,D.J. Trahan,53.7,88,164,+0.23
164,7,30163,Henrik Norlander,53.8,127,236,+0.79
165,8,21209,Sergio Garcia,54.5,90,165,-0.22
166,8,27214,Kevin Streelman,54.8,143,261,+0.91
167,8,25364,Paul Casey,55.0,111,202,+1.80
168,8,56278,Matthew Wolff,55.2,180,326,+3.06
169,8,39977,Max Homa,55.5,177,319,+2.15
170,8,46441,Robby Shelton,55.6,164,295,+1.71
170,8,29484,Peter Uihlein,55.6,130,234,+0.77
172,14,29420,Billy Horschel,55.9,167,299,+2.22
173,7,35450,Patrick Cantlay,56.2,132,235,+1.36
174,7,56762,Will Gordon,56.3,67,119,+2.09
174,7,24024,Zach Johnson,56.3,152,270,+1.58
176,7,27556,Ted Potter Jr.,57.1,109,191,+0.18
177,7,33449,Zack Sucher,57.2,87,152,+1.61
178,7,28775,Nate Lashley,57.4,136,237,+1.76
179,8,28420,Ryan Brehm,57.8,126,218,+2.38
180,8,22056,Cameron Percy,57.9,110,190,+1.45
181,8,33419,Cameron Tringale,58.1,187,322,-0.11
182,8,27064,Jhonattan Vegas,58.2,110,189,+1.09
183,8,39546,Keith Mitchell,58.8,160,272,+1.94
184,8,48119,Ben Taylor,58.9,99,168,+1.62
185,8,29908,C.T. Pan,59.4,129,217,+2.48
186,9,29478,Kevin Kisner,59.5,157,264,+0.76
187,7,35617,Martin Trainer,59.7,157,263,+2.68
188,8,52375,Doug Ghim,61.6,85,138,+2.24
189,8,23108,Matt Kuchar,61.7,137,222,+1.02
190,8,21407,Arjun Atwal,61.9,60,97,E
191,8,01810,Phil Mickelson,63.7,149,234,+2.01
192,8,33204,Shane Lowry,69.2,126,182,+1.51
193,8,34431,Robert Streb,72.7,128,176,+2.42
