RANK,MOVEMENT,PLAYER_ID,PLAYER,%,FAIRWAYS HIT,POSSIBLE FAIRWAYS
57,2,27942,Rob Oppenheim,62.95,537,853
58,2,36801,Mark Hubbard,62.84,756,1203
59,-8,29420,Billy Horschel,62.79,692,1102
60,1,24024,Zach Johnson,62.76,536,854
61,1,24361,Pat Perez,62.75,480,765
62,2,25396,Kevin Na,62.74,623,993
63,0,25818,Scott Piercy,62.68,576,919
64,1,40058,Zac Blair,62.62,578,923
65,1,35732,Wes Roach,62.61,350,559
66,1,26499,Rafa Cabrera Bello,62.55,461,737
67,1,48045,Michael Gellerman,62.52,367,587
67,1,39953,Chase Seiffert,62.52,472,755
69,1,35449,Adam Long,62.47,769,1231
70,1,47347,Adam Schenk,62.27,642,1031
71,2,33122,Russell Knox,62.20,548,881
72,2,33597,Harry Higgs,62.19,722,1161
73,2,28775,Nate Lashley,62.05,453,730
74,2,25572,Graeme McDowell,62.02,418,674
75,2,27064,Jhonattan Vegas,62.00,434,700
76,2,27649,Brandt Snedeker,61.94,459,741
77,2,34099,Harris English,61.75,657,1064
78,-6,34363,Tyrrell Hatton,61.73,363,588
79,1,37189,Harold Varner III,61.69,636,1031
80,1,47993,Denny McCarthy,61.60,664,1078
81,2,32448,James Hahn,61.43,309,503
82,2,30911,Tommy Fleetwood,61.33,341,556
83,2,24924,Bill Haas,61.30,377,615
84,-2,46046,Scottie Scheffler,61.24,703,1148
85,1,37275,Sam Ryder,61.22,600,980
86,1,46441,Robby Shelton,61.17,608,994
87,1,33204,Shane Lowry,60.95,373,612
88,2,29970,Dylan Frittelli,60.80,698,1148
89,2,23621,Rory Sabbatini,60.76,559,920
90,2,31420,Anirban Lahiri,60.74,297,489
91,3,27556,Ted Potter Jr.,60.65,373,615
92,3,26329,Louis Oosthuizen,60.63,405,668
93,3,21209,Sergio Garcia,60.62,371,612
94,3,35532,Tom Hoge,60.58,627,1035
95,8,48822,Sebastián Muñoz,60.42,713,1180
96,3,49766,Hank Lebioda,60.34,464,769
96,3,22405,Justin Rose,60.34,321,532
98,-5,48081,Xander Schauffele,60.31,591,980
99,2,29908,C.T. Pan,60.26,470,780
100,2,49960,Sepp Straka,60.20,590,980
101,-12,23320,Ryan Palmer,60.08,572,952
102,3,31323,Gary Woodland,60.02,521,868
103,3,49964,Aaron Wise,59.94,377,629
104,3,29518,Brendan Steele,59.93,537,896
105,3,33141,Keegan Bradley,59.70,566,948
106,3,35658,Kris Ventura,59.67,367,615
107,3,24138,Ian Poulter,59.58,398,668
108,3,29268,Bronson Burgoon,59.57,442,742
109,3,32254,Xinjun Zhang,59.52,641,1077
110,3,33120,Mark Anderson,59.51,391,657
110,3,22371,Aaron Baddeley,59.51,391,657
112,3,32662,Michael Gligic,59.46,399,671
113,3,27963,Chris Stroud,59.41,382,643
114,3,35450,Patrick Cantlay,59.35,384,647
115,3,23623,Bo Van Pelt,59.23,356,601
116,3,22056,Cameron Percy,59.21,373,630
117,3,26300,Matt Jones,59.17,629,1063
118,-20,30925,Dustin Johnson,59.07,407,689
119,2,34021,Bud Cauley,59.02,504,854
120,2,56278,Matthew Wolff,58.98,611,1036
121,2,39977,Max Homa,58.94,577,979
122,2,45157,Cam Davis,58.82,477,811
123,2,19846,Brian Gay,58.68,517,881
124,2,28252,Seamus Power,58.61,262,447
125,3,51894,Vince Whaley,58.38,310,531
126,3,27554,Scott Harrington,58.36,555,951
127,3,46402,Talor Gooch,58.35,678,1162
128,3,39546,Keith Mitchell,58.32,522,895
129,3,33486,Roger Sloan,58.26,416,714
130,3,46442,Maverick McNealy,58.23,619,1063
131,3,27349,Alex Noren,58.11,455,783
132,4,34431,Robert Streb,58.08,406,699
133,4,28307,Matt Every,58.03,365,629
134,4,47128,Richy Werenski,57.98,454,783
135,4,25804,Bubba Watson,57.93,533,920
136,4,48119,Ben Taylor,57.92,340,587
137,4,39324,J.J. Spaun,57.83,469,811
138,4,30944,Jason Kokrak,57.64,498,864
139,5,27129,Luke List,57.45,555,966
140,9,47959,Bryson DeChambeau,57.37,498,868
140,5,56762,Will Gordon,57.37,257,448
142,4,34255,Joseph Bramlett,57.35,425,741
143,5,30692,Scott Stallings,57.31,537,937
144,-1,33448,Justin Thomas,57.25,529,924
145,2,35310,Lanto Griffin,57.16,738,1291
146,5,29926,Danny Lee,57.07,549,962
147,5,37455,Si Woo Kim,57.03,588,1031
147,5,34256,Andrew Putnam,57.03,365,640
149,0,32839,Hideki Matsuyama,56.98,588,1032
150,4,12716,Charley Hoffman,56.85,469,825
151,8,32366,Kevin Chappell,56.54,324,573
152,5,45486,Joaquin Niemann,56.48,601,1064
153,7,20229,Stewart Cink,56.38,402,713
154,8,52372,Cameron Champ,56.36,554,983
155,0,28237,Rory McIlroy,56.34,471,836
156,15,34360,Patrick Reed,56.08,581,1036
157,6,28089,Jason Day,55.90,412,737
158,3,35506,Mackenzie Hughes,55.77,546,979
159,5,29974,Branden Grace,55.67,319,573
160,6,27974,Sung Kang,55.63,568,1021
161,6,24502,Adam Scott,55.49,293,528
162,6,27095,Nick Watney,55.45,341,615
163,6,33667,Carlos Ortiz,55.36,558,1008
163,6,32139,Danny Willett,55.36,310,560
165,7,47504,Sam Burns,54.80,445,812
166,7,21961,Charles Howell III,54.57,525,962
167,8,35891,Cameron Smith,54.46,488,896
168,6,34466,Peter Malnati,54.45,434,797
169,8,33948,Byeong Hun An,54.30,568,1046
170,8,40042,Tyler McCumber,54.25,402,741
171,8,34213,Grayson Murray,54.17,273,504
172,8,32757,Patton Kizzire,54.03,416,770
172,8,33419,Cameron Tringale,54.03,476,881
174,8,01810,Phil Mickelson,54.00,385,713
175,8,35461,Beau Hossler,53.90,505,937
176,8,36689,Brooks Koepka,53.75,301,560
177,8,33449,Zack Sucher,53.28,268,503
178,8,48887,Matt Wallace,53.08,327,616
179,8,36699,Patrick Rodgers,52.95,674,1273
180,10,51766,Wyndham Clark,52.18,443,849
181,10,34046,Jordan Spieth,52.14,450,863
182,10,32618,Rhein Gibson,51.93,363,699
183,6,26851,Marc Leishman,51.88,441,850
184,4,29725,Tony Finau,51.79,520,1004
185,8,40009,Dominic Bozzelli,51.69,260,503
186,8,34314,Sebastian Cappelen,51.15,379,741
187,8,46550,Brandon Hagy,51.01,328,643
188,8,35230,Nelson Ledesma,50.98,285,559
189,8,32333,Kevin Tway,49.85,333,668
190,8,28420,Ryan Brehm,48.78,341,699
191,8,35617,Martin Trainer,48.07,311,647
192,8,29484,Peter Uihlein,47.42,285,601
193,8,25632,Jimmy Walker,46.81,301,643
