RANK,MOVEMENT,PLAYER_ID,PLAYER,AVERAGE BOGEYS PER ROUND,TOTAL BOGEYS,ROUNDS PLAYED
128,0,12663,Phil Tataurangi,2.86,189,66
130,0,06617,Brian Henninger,2.87,198,69
131,0,01261,Jay Delsing,2.88,253,88
131,0,01927,Dennis Paulson,2.88,222,77
131,0,01975,Tom Purtzer,2.88,196,68
134,0,01374,Robin Freeman,2.89,263,91
135,0,01200,Keith Clearwater,2.90,258,89
135,0,01510,Nolan Henke,2.90,229,79
137,0,01330,David Feherty,2.91,198,68
137,0,01648,Billy Kratzert,2.91,201,69
137,0,02206,David Toms,2.91,268,92
140,0,06058,John Flannery,2.93,275,94
140,0,01986,Joey Rassett,2.93,208,71
142,0,02067,Ted Schulz,2.94,229,78
142,0,08375,Paul Stankowski,2.94,226,77
144,0,06034,Marco Dawson,2.96,252,85
145,0,06251,Chris DiMarco,2.98,256,86
145,0,06088,Steve Gotsche,2.98,167,56
147,0,06575,Dudley Hart,3.00,243,81
147,0,06589,Jeff Woodland,3.00,249,83
149,0,01282,Trevor Dodds,3.01,238,79
150,0,01435,Wayne Grady,3.04,170,56
150,0,07101,Dave Stockton Jr.,3.04,274,90
150,0,02303,Robert Wrenn,3.04,158,52
153,0,01014,Fulton Allem,3.05,250,82
154,0,01129,Bill Britton,3.06,208,68
154,0,01408,Kelly Gibson,3.06,285,93
156,0,06016,Brad Lardon,3.07,169,55
156,0,02225,Howard Twitty,3.07,270,88
158,0,07569,Mark Carnevale,3.08,265,86
158,0,01307,Joel Edwards,3.08,262,85
160,0,02245,Grant Waite,3.09,216,70
161,0,01748,Doug Martin,3.10,251,81
162,0,01550,Ed Humenik,3.11,277,89
163,0,12660,Jesper Parnevik,3.13,175,56
164,0,01629,Eddie Kirby,3.17,165,52
165,0,02007,Larry Rinker,3.18,235,74
166,0,02090,Tom Sieckmann,3.20,253,79
167,0,12661,Todd Barranger,3.22,216,67
167,0,06791,Mark Wurtz,3.22,261,81
169,0,01468,Gary Hallberg,3.29,257,78
169,0,01890,Brett Ogle,3.29,191,58
171,0,06591,Rocky Walcher,3.30,211,64
172,0,06062,Charles Raulerson,3.31,205,62
173,0,02242,Lanny Wadkins,3.33,223,67
174,0,01392,Tom Garner,3.39,190,56
175,0,01096,Phil Blackmar,3.42,229,67
176,0,10213,Dicky Pride,3.45,255,74
177,0,07781,Ty Armstrong,3.52,211,60
178,0,01133,Billy Ray Brown,3.71,208,56
179,0,02224,Greg Twiggs,3.80,243,64
