RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,23983,Luke Donald,20.06,618,124
2,0,20593,Greg Chalmers,19.67,737,145
3,0,25396,Kevin Na,19.37,790,153
4,0,23108,Matt Kuchar,19.15,726,139
5,0,29221,Webb Simpson,19.11,858,164
6,0,20070,Matt Bettencourt,18.92,925,175
7,0,12602,Dean Wilson,18.86,721,136
8,0,24449,Parker McLachlin,18.77,666,125
9,0,01577,Lee Janzen,18.72,625,117
10,0,22046,Geoff Ogilvy,18.29,585,107
11,0,01329,Brad Faxon,18.25,515,94
11,0,24361,Pat Perez,18.25,630,115
13,0,10117,Bob Heintz,18.18,506,92
14,0,27649,Brandt Snedeker,18.07,675,122
15,0,06004,Stephen Ames,17.99,628,113
16,0,23135,Tim Clark,17.91,592,106
17,0,28089,Jason Day,17.78,523,93
18,0,01132,Mark Brooks,17.73,406,72
19,0,26695,Michael Letzig,17.65,878,155
20,0,21350,Ryuji Imada,17.51,674,118
21,0,10809,Jim Furyk,17.36,645,112
22,0,20572,Rod Pampling,17.35,657,114
23,0,22405,Justin Rose,17.30,601,104
23,0,10423,Mike Weir,17.30,653,113
25,0,23800,Bryce Molder,17.26,585,101
26,0,19846,Brian Gay,17.25,806,139
26,0,21959,Ted Purdy,17.25,968,167
28,0,30925,Dustin Johnson,17.24,673,116
28,0,22961,David Mathis,17.24,696,120
28,0,25345,Carl Pettersson,17.24,789,136
31,0,24490,George McNeill,17.21,796,137
32,0,20160,Charlie Wi,17.19,791,136
33,0,10860,Justin Leonard,17.13,759,130
34,0,22621,Ben Curtis,17.06,510,87
35,0,21949,Joe Ogilvie,17.03,775,132
36,0,25190,Jeff Quinney,16.99,718,122
37,0,06527,Steve Stricker,16.97,601,102
38,0,01945,Kenny Perry,16.95,761,129
39,0,21878,Mark Wilson,16.94,921,156
40,0,23623,Bo Van Pelt,16.91,816,138
41,0,08075,Jerry Kelly,16.79,792,133
42,0,26301,James Nitties,16.71,790,132
43,0,31416,Derek Fathauer,16.70,521,87
43,0,01928,Corey Pavin,16.70,563,94
45,0,24781,Hunter Mahan,16.67,816,136
