RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED
1,0,30925,Dustin Johnson,12.02,552.83,-313.05,417.83
2,0,34046,Jordan Spieth,10.54,516.54,-322.20,428.51
3,0,32839,Hideki Matsuyama,8.99,449.36,-225.03,284.99
4,0,33448,Justin Thomas,8.46,439.94,-153.44,386.47
5,0,46970,Jon Rahm,7.81,312.35,-57.67,322.57
6,0,28237,Rory McIlroy,6.98,300.23,-258.23,145.45
7,1,32102,Rickie Fowler,6.59,322.80,-209.45,278.90
8,1,21528,Henrik Stenson,6.49,298.67,-255.25,145.30
9,-2,28089,Jason Day,6.46,258.25,-306.89,128.56
10,0,21209,Sergio Garcia,6.12,269.26,-155.43,221.11
11,0,36689,Brooks Koepka,6.07,291.32,-139.48,214.18
12,1,22405,Justin Rose,5.59,246.08,-180.79,213.77
13,-1,23108,Matt Kuchar,5.58,290.38,-139.65,216.73
14,1,25364,Paul Casey,5.42,260.28,-144.92,170.20
15,-1,27349,Alex Noren,5.34,240.42,-110.55,136.87
16,0,26851,Marc Leishman,5.14,267.29,-96.61,246.32
17,0,30911,Tommy Fleetwood,4.43,230.11,-70.69,225.22
18,0,25198,Francesco Molinari,4.35,208.78,-95.05,149.25
19,0,26499,Rafa Cabrera Bello,4.24,220.55,-112.66,151.84
20,1,26329,Louis Oosthuizen,4.19,197.08,-130.16,151.14
21,-1,34360,Patrick Reed,4.16,216.36,-182.31,128.71
22,0,24502,Adam Scott,3.94,177.28,-175.92,71.66
23,0,12716,Charley Hoffman,3.88,201.89,-83.71,182.16
24,0,29478,Kevin Kisner,3.84,199.59,-116.43,186.77
25,0,40026,Daniel Berger,3.81,194.50,-108.13,138.84
26,0,32366,Kevin Chappell,3.55,184.74,-103.96,123.33
27,0,26331,Charl Schwartzel,3.43,168.00,-124.32,100.85
28,0,27644,Brian Harman,3.39,176.06,-56.36,173.46
29,0,34363,Tyrrell Hatton,3.38,172.50,-109.13,90.79
30,0,01810,Phil Mickelson,3.33,149.63,-117.68,86.96
31,0,24361,Pat Perez,3.22,128.97,-42.46,119.52
32,0,48081,Xander Schauffele,3.14,163.48,-12.15,151.02
33,0,33293,Thomas Pieters,3.10,152.04,-94.57,117.64
34,0,25686,Jason Dufner,3.08,160.25,-72.01,132.44
35,0,40098,Matt Fitzpatrick,3.07,159.51,-112.14,99.00
36,1,29221,Webb Simpson,2.95,144.51,-60.32,129.36
37,-1,29454,Bernd Wiesberger,2.94,152.97,-99.70,108.16
38,0,27064,Jhonattan Vegas,2.91,151.45,-59.40,110.22
39,1,24924,Bill Haas,2.91,145.62,-95.40,103.79
40,1,27649,Brandt Snedeker,2.89,132.99,-127.05,76.42
41,-2,37455,Si Woo Kim,2.88,149.85,-76.00,106.30
42,0,29974,Branden Grace,2.83,146.94,-153.12,75.74
43,0,24024,Zach Johnson,2.81,137.49,-114.87,107.88
44,0,34098,Russell Henley,2.73,139.38,-55.51,132.87
45,0,31323,Gary Woodland,2.71,138.15,-84.54,92.40
46,0,26596,Ryan Moore,2.62,123.03,-89.23,66.67
47,1,25632,Jimmy Walker,2.58,128.82,-122.69,44.18
48,-1,33399,Adam Hadwin,2.58,133.94,-49.70,136.28
49,0,29725,Tony Finau,2.49,129.56,-66.56,112.59
50,1,48084,Wesley Bryan,2.39,110.05,-39.81,100.72
51,-1,29420,Billy Horschel,2.39,114.56,-65.83,84.55
52,0,26908,Yuta Ikeda,2.39,124.04,-84.67,44.83
53,1,30110,Kyle Stanley,2.37,123.31,-29.24,117.51
54,1,24138,Ian Poulter,2.37,113.82,-40.46,110.11
55,-2,27896,Ross Fisher,2.37,120.78,-66.47,88.48
56,2,27141,J.B. Holmes,2.32,109.26,-109.27,52.58
57,0,25804,Bubba Watson,2.32,108.92,-172.98,48.13
58,-2,21498,Hideto Tanihara,2.30,119.36,-71.37,70.81
59,0,29518,Brendan Steele,2.26,110.77,-74.71,76.89
60,0,31646,Emiliano Grillo,2.23,115.70,-118.24,48.12
61,0,33122,Russell Knox,2.21,114.73,-132.27,34.54
62,0,20396,Lee Westwood,2.20,107.94,-80.16,64.26
63,0,21961,Charles Howell III,2.10,100.63,-59.35,86.59
64,1,35296,Haotong Li,2.03,103.42,-38.43,79.56
65,1,32448,James Hahn,2.00,104.18,-66.74,66.57
66,1,25396,Kevin Na,1.98,103.20,-99.23,68.11
67,-3,32139,Danny Willett,1.98,99.04,-161.99,11.68
68,0,31420,Anirban Lahiri,1.97,102.41,-67.43,76.23
69,1,35450,Patrick Cantlay,1.96,78.31,-8.34,86.65
70,-1,31202,William McGirt,1.94,100.87,-83.88,55.76
71,1,27408,Martin Kaymer,1.92,97.79,-85.09,58.12
72,-1,46464,Jordan L Smith,1.90,95.18,-33.12,74.60
73,1,29484,Peter Uihlein,1.90,87.47,-29.00,87.55
74,-1,22000,Chris Wood,1.89,96.61,-91.92,55.58
75,0,24140,Sean O'Hair,1.86,96.50,-58.43,68.32
76,1,34579,Alexander Levy,1.83,87.91,-47.08,60.79
