RANK,MOVEMENT,PLAYER_ID,PLAYER,RATING
1,0,39546,Keith Mitchell,9.4
2,0,52144,Braden Thornberry,9.3
3,0,29670,Pablo Larrazabal,9.0
4,0,35314,Andy Sullivan,8.9
4,0,30927,Brendon Todd,8.9
6,0,46443,Brian Campbell,8.8
6,0,51766,Wyndham Clark,8.8
6,0,34262,Jon Curran,8.8
6,0,20766,Padraig Harrington,8.8
6,0,46732,Rick Lamb,8.8
6,0,27556,Ted Potter Jr.,8.8
6,0,35891,Cameron Smith,8.8
13,0,19846,Brian Gay,8.7
13,0,22046,Geoff Ogilvy,8.7
13,0,46501,Ollie Schniederjans,8.7
13,0,02206,David Toms,8.7
13,0,33419,Cameron Tringale,8.7
13,0,20160,Charlie Wi,8.7
19,0,20098,Stuart Appleby,8.6
19,0,23048,Eric Axley,8.6
19,0,40058,Zac Blair,8.6
19,0,28089,Jason Day,8.6
19,0,50666,Matt Gilchrest,8.6
19,0,34360,Patrick Reed,8.6
19,0,27963,Chris Stroud,8.6
19,0,33448,Justin Thomas,8.6
19,0,27770,Camilo Villegas,8.6
28,0,47504,Sam Burns,8.5
28,0,25720,Chad Collins,8.5
28,0,28679,Fabián Gómez,8.5
28,0,46550,Brandon Hagy,8.5
28,0,34174,John Huh,8.5
28,0,37380,Curtis Luck,8.5
28,0,25572,Graeme McDowell,8.5
28,0,48822,Sebastián Muñoz,8.5
28,0,39953,Chase Seiffert,8.5
28,0,29485,Brett Stegmaier,8.5
38,0,32200,Roberto Castro,8.4
38,0,33399,Adam Hadwin,8.4
38,0,24024,Zach Johnson,8.4
38,0,34466,Peter Malnati,8.4
38,0,23800,Bryce Molder,8.4
38,0,39251,Ryan Ruffels,8.4
38,0,25892,Steve Wheatcroft,8.4
45,0,20593,Greg Chalmers,8.3
45,0,28307,Matt Every,8.3
45,0,32102,Rickie Fowler,8.3
45,0,35532,Tom Hoge,8.3
45,0,46440,Smylie Kaufman,8.3
45,0,37454,Whee Kim,8.3
45,0,22986,Søren Kjeldsen,8.3
45,0,47994,Lee McCoy,8.3
45,0,27649,Brandt Snedeker,8.3
45,0,06527,Steve Stricker,8.3
45,0,29484,Peter Uihlein,8.3
45,0,08385,Omar Uresti,8.3
45,0,25349,Tim Wilkinson,8.3
58,0,47125,Matt Atkins,8.2
58,0,25364,Paul Casey,8.2
58,0,46402,Talor Gooch,8.2
58,0,34363,Tyrrell Hatton,8.2
58,0,36689,Brooks Koepka,8.2
58,0,26851,Marc Leishman,8.2
58,0,34409,David Lingmerth,8.2
58,0,29461,Jamie Lovemark,8.2
58,0,33968,Thorbjørn Olesen,8.2
58,0,25345,Carl Pettersson,8.2
58,0,49771,J.T. Poston,8.2
58,0,29221,Webb Simpson,8.2
58,0,34046,Jordan Spieth,8.2
58,0,51634,Sahith Theegala,8.2
58,0,47128,Richy Werenski,8.2
58,0,21878,Mark Wilson,8.2
74,0,24357,K.J. Choi,8.1
74,0,23541,Ben Crane,8.1
74,0,06522,Ernie Els,8.1
74,0,12782,Tim Herron,8.1
74,0,27408,Martin Kaymer,8.1
74,0,35879,Kelly Kraft,8.1
74,0,37278,Nicholas Lindheim,8.1
74,0,01706,Davis Love III,8.1
