RANK,MOVEMENT,PLAYER_ID,PLAYER,RTP SCORE
1,0,02170,Hal Sutton,-.045
2,0,06567,Vijay Singh,-.039
3,0,10107,Deane Pappas,-.029
4,0,21806,Paul Gow,-.015
5,0,23552,Hank Kuehne,-.014
6,0,10423,Mike Weir,-.010
7,0,06522,Ernie Els,E
7,0,10733,Kent Jones,E
7,0,02214,Kirk Triplett,E
10,0,20663,Brenden Pappas,+.005
11,0,07867,Woody Austin,+.007
11,0,06251,Chris DiMarco,+.007
13,0,12652,Cameron Beckman,+.009
14,0,23621,Rory Sabbatini,+.015
15,0,01553,John Huston,+.017
16,0,22046,Geoff Ogilvy,+.020
17,0,08337,Mike Heinen,+.026
18,0,20098,Stuart Appleby,+.027
18,0,08075,Jerry Kelly,+.027
18,0,11011,Mike Sposa,+.027
21,0,06078,Esteban Toledo,+.028
22,0,06575,Dudley Hart,+.032
22,0,06617,Brian Henninger,+.032
24,0,08793,Tiger Woods,+.034
25,0,10585,Scott McCarron,+.035
26,0,01723,Andrew Magee,+.038
27,0,08123,Jeff Brehaut,+.039
28,0,20157,Retief Goosen,+.041
29,0,02246,Duffy Waldorf,+.043
30,0,06004,Stephen Ames,+.044
30,0,20229,Stewart Cink,+.044
32,0,01706,Davis Love III,+.056
33,0,10912,Craig Perks,+.057
34,0,01941,Tom Pernice Jr.,+.058
35,0,06332,Neal Lancaster,+.060
36,0,01457,Jay Haas,+.062
36,0,21961,Charles Howell III,+.062
38,0,06034,Marco Dawson,+.063
38,0,08931,Glen Day,+.063
38,0,01388,Robert Gamez,+.063
41,0,24356,Jason Buha,+.064
42,0,12823,Carlos Franco,+.067
43,0,23983,Luke Donald,+.068
43,0,06527,Steve Stricker,+.068
45,0,20029,Notah Begay III,+.069
45,0,21805,Harrison Frazar,+.069
47,0,20593,Greg Chalmers,+.070
48,0,01810,Phil Mickelson,+.071
49,0,20628,Arron Oberholser,+.074
50,0,01361,Dan Forsman,+.078
51,0,10860,Justin Leonard,+.079
52,0,01024,Billy Andrade,+.080
52,0,01945,Kenny Perry,+.080
52,0,10213,Dicky Pride,+.080
55,0,20645,John Senden,+.082
55,0,22548,Patrick Sheehan,+.082
57,0,20472,Alex Cejka,+.085
57,0,01577,Lee Janzen,+.085
57,0,23177,Kenneth Staton,+.085
60,0,06573,Brandt Jobe,+.086
61,0,23541,Ben Crane,+.087
61,0,20127,Chris Riley,+.087
63,0,20634,Peter Lonard,+.088
64,0,02101,Joey Sindelar,+.090
65,0,01035,Tommy Armour III,+.091
65,0,01619,Skip Kendall,+.091
67,0,23036,Chris Anderson,+.093
68,0,12388,Michael Clark II,+.094
68,0,07749,Brett Quigley,+.094
70,0,26420,Richard Johnson,+.096
71,0,01175,Jim Carter,+.097
71,0,12705,Cliff Kresge,+.097
73,0,23338,David Gossett,+.098
74,0,02239,Scott Verplank,+.099
75,0,23614,Rich Beem,+.102
76,0,26950,John Morgan,+.103
77,0,19825,Darren Clarke,+.104
78,0,07721,Pat Bates,+.106
79,0,12510,Chad Campbell,+.108
79,0,01307,Joel Edwards,+.108
81,0,20498,Briny Baird,+.109
81,0,01707,Steve Lowery,+.109
81,0,01938,David Peoples,+.109
84,0,20568,Anthony Painter,+.110
85,0,01161,Mark Calcavecchia,+.111
85,0,06581,David Sutherland,+.111
87,0,23353,J.J. Henry,+.114
88,0,20573,Scott Laycock,+.115
89,0,24361,Pat Perez,+.116
90,0,12661,Todd Barranger,+.117
91,0,20572,Rod Pampling,+.118
92,0,10809,Jim Furyk,+.119
93,0,20771,Steven Alker,+.120
93,0,22371,Aaron Baddeley,+.120
93,0,01948,Tim Petrovic,+.120
96,0,24925,Jonathan Byrd,+.121
96,0,21209,Sergio Garcia,+.121
98,0,07457,Steve Flesch,+.123
99,0,12662,Thomas Levet,+.127
100,0,21739,Aaron Barber,+.128
100,0,10425,Jay Williamson,+.128
102,0,11032,Frank Lickliter II,+.129
102,0,01724,Jeff Maggert,+.129
102,0,01761,Len Mattiace,+.129
102,0,20095,Carl Paulson,+.129
106,0,22293,Heath Slocum,+.131
106,0,02104,Jeff Sluman,+.131
108,0,08547,John Maginnes,+.133
109,0,06643,Paul Goydos,+.136
110,0,20940,Kenichi Kuboya,+.137
111,0,21633,Steve Allan,+.138
112,0,02206,David Toms,+.140
112,0,02223,Bob Tway,+.140
114,0,22892,Jason Gore,+.141
114,0,12660,Jesper Parnevik,+.141
