RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
79,0,29479,Scott Brown,50.0,25,50,-6.00
79,0,28500,Martin Flores,50.0,38,76,-10.00
79,0,19846,Brian Gay,50.0,27,54,-3.00
79,0,34409,David Lingmerth,50.0,22,44,-6.00
79,0,26596,Ryan Moore,50.0,19,38,-8.00
79,0,25345,Carl Pettersson,50.0,38,76,-3.00
79,0,23621,Rory Sabbatini,50.0,34,68,-8.00
79,0,20645,John Senden,50.0,28,56,-9.00
79,0,27214,Kevin Streelman,50.0,30,60,-5.00
79,0,27330,Josh Teater,50.0,25,50,-6.00
79,0,23788,D.J. Trahan,50.0,10,20,E
79,0,27095,Nick Watney,50.0,37,74,-2.00
92,0,34360,Patrick Reed,49.4,40,81,-1.00
93,0,30750,Tommy Gainey,49.3,37,75,-12.00
94,0,28089,Jason Day,49.1,27,55,-8.00
94,0,24140,Sean O'Hair,49.1,27,55,-6.00
96,0,26331,Charl Schwartzel,48.9,22,45,-6.00
97,0,22806,Doug LaBelle II,48.8,21,43,-3.00
98,0,27129,Luke List,48.3,28,58,-6.00
99,0,25834,Daniel Summerhays,48.1,39,81,-8.00
100,0,21731,Freddie Jacobson,47.9,23,48,-7.00
100,0,27933,John Merrick,47.9,35,73,-5.00
102,0,25632,Jimmy Walker,47.7,41,86,-14.00
103,0,33461,Morgan Hoffmann,47.6,20,42,-8.00
104,0,35139,Richard Lee,47.5,28,59,-3.00
104,0,31323,Gary Woodland,47.5,38,80,-3.00
106,0,25274,Steven Bowditch,47.4,27,57,-7.00
106,0,32200,Roberto Castro,47.4,37,78,E
108,0,23623,Bo Van Pelt,47.3,26,55,-5.00
109,0,37273,Derek Ernst,47.2,25,53,-5.00
109,0,19970,Robert Karlsson,47.2,17,36,-1.00
109,0,26679,Kevin Stadler,47.2,25,53,-6.00
112,0,24358,Robert Garrigus,47.1,16,34,-3.00
112,0,12782,Tim Herron,47.1,24,51,-9.00
114,0,24361,Pat Perez,46.8,22,47,-7.00
115,0,22961,David Mathis,46.7,21,45,-4.00
115,0,25804,Bubba Watson,46.7,21,45,-3.00
117,0,34021,Bud Cauley,46.4,26,56,-1.00
118,0,27644,Brian Harman,46.2,24,52,-2.00
118,0,10860,Justin Leonard,46.2,30,65,-5.00
120,0,34431,Robert Streb,46.0,23,50,-4.00
121,0,01724,Jeff Maggert,45.8,22,48,-1.00
121,0,20691,Greg Owen,45.8,27,59,-1.00
123,0,34046,Jordan Spieth,45.7,21,46,-5.00
123,0,20160,Charlie Wi,45.7,21,46,-5.00
125,0,08725,Tom Gillis,45.6,26,57,-3.00
126,0,20104,Ken Duke,45.5,25,55,-4.00
127,0,33141,Keegan Bradley,45.3,24,53,-6.00
128,0,32698,Bobby Gates,45.2,19,42,-3.00
128,0,10423,Mike Weir,45.2,19,42,-6.00
130,0,25818,Scott Piercy,45.0,27,60,-6.00
131,0,34098,Russell Henley,44.7,21,47,-5.00
132,0,22295,Darron Stiles,44.4,12,27,-1.00
133,0,24357,K.J. Choi,44.0,22,50,E
134,0,29425,Andrew Svoboda,43.8,14,32,-5.00
135,0,21209,Sergio Garcia,43.6,17,39,E
135,0,27963,Chris Stroud,43.6,34,78,-7.00
137,0,29221,Webb Simpson,43.3,26,60,E
138,0,23135,Tim Clark,43.2,16,37,-4.00
138,0,24502,Adam Scott,43.2,16,37,-3.00
140,0,08075,Jerry Kelly,42.9,15,35,-2.00
140,0,29289,S.Y. Noh,42.9,24,56,-4.00
140,0,20396,Lee Westwood,42.9,24,56,-2.00
143,0,20848,Ángel Cabrera,42.6,20,47,-6.00
144,0,23638,Brendon de Jonge,42.5,34,80,-4.00
145,0,27503,Steve LeBrun,42.2,19,45,-3.00
146,0,26300,Matt Jones,42.1,24,57,-2.00
147,0,27936,Martin Laird,42.0,21,50,-1.00
147,0,28092,D.H. Lee,42.0,21,50,-1.00
149,0,24138,Ian Poulter,41.9,13,31,-6.00
149,0,08793,Tiger Woods,41.9,18,43,-5.00
151,0,23800,Bryce Molder,41.7,20,48,-5.00
152,0,06004,Stephen Ames,41.5,17,41,-5.00
152,0,22046,Geoff Ogilvy,41.5,17,41,-4.00
154,0,01320,Bob Estes,41.3,19,46,-7.00
155,0,36884,Ben Kohles,41.2,21,51,+1.00
156,0,33418,Shawn Stefani,40.7,24,59,-7.00
157,0,25572,Graeme McDowell,40.5,15,37,-5.00
158,0,29740,Brad Fritsch,40.4,23,57,-6.00
159,0,24024,Zach Johnson,40.0,16,40,E
159,0,34261,Scott Langley,40.0,28,70,-6.00
159,0,28310,Lee Williams,40.0,20,50,-4.00
159,0,24663,Y.E. Yang,40.0,16,40,-2.00
163,0,25240,D.A. Points,39.3,24,61,-10.00
164,0,10213,Dicky Pride,39.2,20,51,-3.00
165,0,24399,Scott Gardiner,39.1,18,46,-3.00
165,0,20766,Padraig Harrington,39.1,9,23,-3.00
165,0,25336,Alistair Presnell,39.1,18,46,+2.00
168,0,28455,Will Claxton,38.8,19,49,-4.00
169,0,24507,Jason Bohn,38.7,24,62,-7.00
170,0,30711,Colt Knost,38.5,20,52,-6.00
171,0,29518,Brendan Steele,38.3,23,60,-5.00
172,0,30692,Scott Stallings,37.7,20,53,-4.00
173,0,28259,Sangmoon Bae,37.5,27,72,-5.00
174,0,32150,Michael Thompson,37.2,16,43,-5.00
175,0,28237,Rory McIlroy,36.8,14,38,-1.00
176,0,26476,Chez Reavie,34.7,17,49,-3.00
177,0,27408,Martin Kaymer,32.4,11,34,E
178,0,32334,Charlie Beljan,31.7,13,41,-5.00
179,0,22792,Peter Hanson,29.6,8,27,-3.00
180,0,21878,Mark Wilson,26.1,6,23,-1.00
