RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,21528,Henrik Stenson,68.48,428,625,-0.17
2,0,27436,Graham DeLaet,67.82,805,1187,-0.16
3,0,24846,Ricky Barnes,67.28,654,972,-0.16
4,0,06527,Steve Stricker,66.73,327,490,-0.21
5,0,20229,Stewart Cink,66.27,552,833,-0.17
5,0,22405,Justin Rose,66.27,444,670,-0.18
7,0,25804,Bubba Watson,65.88,504,765,-0.18
8,0,23353,J.J. Henry,65.83,734,1115,-0.15
9,0,10809,Jim Furyk,65.80,656,997,-0.22
10,0,27095,Nick Watney,65.78,690,1049,-0.17
11,0,25444,Justin Hicks,65.71,665,1012,-0.17
12,0,26289,Boo Weekley,65.48,791,1208,-0.17
13,0,24502,Adam Scott,65.41,418,639,-0.15
14,0,06567,Vijay Singh,65.36,466,713,-0.11
15,0,23638,Brendon de Jonge,65.29,948,1452,-0.17
16,0,24924,Bill Haas,65.28,643,985,-0.19
17,0,24781,Hunter Mahan,65.20,622,954,-0.16
18,0,08793,Tiger Woods,65.10,416,639,-0.26
19,0,21209,Sergio Garcia,64.96,445,685,-0.19
20,0,12510,Chad Campbell,64.62,694,1074,-0.16
21,0,26679,Kevin Stadler,64.59,633,980,-0.20
22,0,28780,Nicholas Thompson,64.56,807,1250,-0.16
23,0,24024,Zach Johnson,64.51,638,989,-0.19
24,0,24361,Pat Perez,64.35,603,937,-0.19
25,0,22913,John Rollins,64.34,628,976,-0.17
26,0,30110,Kyle Stanley,64.29,522,812,-0.09
27,0,35139,Richard Lee,64.25,690,1074,-0.17
28,0,24357,K.J. Choi,64.20,617,961,-0.15
29,0,30925,Dustin Johnson,64.14,456,711,-0.19
30,0,25686,Jason Dufner,64.11,577,900,-0.18
31,0,06573,Brandt Jobe,64.06,517,807,-0.17
32,0,31557,Jim Herman,63.96,410,641,-0.14
33,0,26331,Charl Schwartzel,63.92,496,776,-0.21
34,0,32200,Roberto Castro,63.89,791,1238,-0.16
35,0,23320,Ryan Palmer,63.87,633,991,-0.21
